@relation 'teste 07-weka.filters.unsupervised.attribute.Remove-R1-2'

@attribute CO(GT) numeric
@attribute PT08.S1(CO) numeric
@attribute NMHC(GT) numeric
@attribute C6H6(GT) numeric
@attribute PT08.S2(NMHC) numeric
@attribute NOx(GT) numeric
@attribute PT08.S3(NOx) numeric
@attribute NO2(GT) numeric
@attribute PT08.S4(NO2) numeric
@attribute PT08.S5(O3) numeric
@attribute T numeric
@attribute RH numeric
@attribute AH numeric

@data
1.9,1229,-200,9,941,220,680,68,1653,1040,24.8,59.6,18351
0.6,861,-200,4.3,729,39,1043,62,1528,689,23.8,47.3,13783
0.8,889,21,1.9,574,-200,1680,-200,1187,512,7,62.3,0.6261
0.5,817,-200,1.7,558,7,1232,11,1485,452,25.4,63.1,20184
1,938,-200,5.1,769,-200,978,-200,1463,816,16.2,56.3,10262
3.6,1298,-200,15.2,1156,463,549,188,1582,1320,17.3,55.4,10836
0.2,735,-200,1.4,533,-200,1338,-200,1350,493,21,47.5,11666
0.5,737,-200,0.7,468,50,1481,40,869,395,10.7,41.8,0.536
3.2,1271,-200,17.2,1217,444,566,90,1810,1227,20.2,68.9,16074
2.9,1348,-200,17.2,1217,392,559,91,1816,1413,20.2,66.3,1555
1,-200,-200,-200,-200,58,-200,60,-200,-200,-200,-200,-200
-200,963,-200,6.9,853,62,995,43,1732,789,21.7,61,15617
2.7,695,-200,4,709,264,1236,126,717,645,12,14.5,0.2029
0.8,975,38,2.2,598,63,1268,73,1293,536,13.4,56,0.8576
3.2,1190,-200,16.8,1203,118,658,119,1967,1056,25.4,43.2,13805
3.8,1254,-200,18.1,1241,420,873,163,1463,1431,28.2,24.8,0.936
-200,1050,-200,8.6,923,-200,747,-200,1662,744,37.1,27.9,17309
2.5,1043,-200,12.5,1066,161,789,114,1692,1014,20.2,37.7,0.8833
-200,777,-200,1.8,570,-200,1191,-200,1167,616,14.5,65,10672
-200,1087,-200,12.7,1075,-200,944,-200,1558,886,27.3,20.5,0.7308
1.1,984,-200,5,762,47,870,57,1557,560,27.3,45.7,16308
-200,1297,-200,17.8,1233,-200,544,-200,2129,1248,27.1,54.4,19206
4.6,1275,-200,19.9,1294,-200,570,-200,1605,1280,8.6,75.5,0.8469
-200,878,-200,2.9,644,-200,1260,-200,1410,685,10,79.6,0.98
2.6,1127,-200,9.2,948,427,703,198,1188,1312,10.5,61.1,0.7755
2.4,1306,-200,12.9,1079,278,603,105,1668,1286,25.4,47.4,1517
2,1145,-200,8.4,915,247,733,81,1586,892,21.1,68.6,17014
3,1269,-200,19,1269,173,633,174,1942,1221,39.3,18.9,13251
-200,912,-200,6,810,52,873,80,1511,861,28.3,35.5,13414
1.5,1045,-200,9,940,90,822,94,1658,920,27.4,33.4,12022
2,1011,-200,12,1051,111,702,-200,1659,1087,25.3,41.7,13243
-200,1078,-200,10.9,1012,115,777,129,1523,868,41.4,13.8,10786
0.6,792,-200,2.5,621,40,1015,56,1322,714,20,59.3,13681
4.1,1183,-200,21.6,1341,266,628,187,1881,1395,32.4,21.5,10303
-200,847,-200,3.8,698,-200,1013,-200,1174,719,15.2,55.5,0.9521
1.8,932,-200,11.3,1026,195,851,122,1523,944,33.4,17.1,0.8627
3.4,1091,-200,15.4,1161,210,682,128,1797,1153,23.6,35.7,10282
0.7,896,-200,3.7,694,58,941,46,1583,853,23.2,68,19045
0.4,771,-200,2.1,593,30,1155,45,1291,545,21.6,42.2,10762
3.3,1240,-200,15.9,1175,196,614,174,1895,1262,36,28,16304
0.7,917,-200,4.1,714,-200,870,-200,1355,843,20.8,67.3,16353
1.3,1000,81,5.3,776,81,1141,96,1375,896,12,54.9,0.7664
-200,893,-200,3.4,676,45,930,55,1567,859,21.4,75.5,19033
6.8,1681,-200,35.1,1666,556,397,135,2339,1998,23.3,58.1,16457
0.6,869,-200,6.5,835,61,1078,76,1437,807,19.2,42,0.9248
1.8,1032,166,7.8,892,101,973,87,1457,756,20.6,30,0.7213
0.9,1009,-200,7.4,875,81,797,61,1738,1060,26.4,53.1,17987
-200,1255,-200,14.6,1136,-200,611,-200,1675,1183,28.5,37.3,14329
0.9,916,-200,4.3,726,129,879,54,1248,791,15.6,70.8,12461
1.7,1032,-200,9,940,102,862,85,1703,733,30.1,30.9,12958
0.3,752,-200,1.2,521,32,1451,23,1247,471,19.7,61.9,14017
2,1102,-200,10.4,994,107,955,87,1599,783,21.3,28.1,0.7067
1.2,877,-200,5.9,808,73,1011,70,1614,723,20.4,55.8,13196
4.9,1424,-200,24.5,1417,-200,488,-200,2092,1674,33.2,30.1,15095
-200,1697,-200,26.7,1471,-200,625,-200,2153,1548,22.1,36.8,0.9681
3.8,1325,-200,19.1,1273,211,716,145,1815,1184,25.9,24.9,0.8195
2.1,1033,235,8.9,934,134,917,89,1490,844,15,41.7,0.7093
0.9,830,-200,3.8,699,90,1012,54,1339,736,18.8,59.5,12758
-200,1188,-200,12.9,1082,-200,790,-200,1653,1077,21.3,27.3,0.6856
4.7,1290,-200,23.6,1393,341,655,180,2146,1511,30.9,28.2,12388
0.8,956,-200,3.1,661,42,1260,53,1351,518,13.6,55.1,0.856
1.7,1200,-200,11.2,1021,223,678,101,1510,1157,24.6,44.1,13477
-200,996,-200,6.8,848,-200,763,-200,1657,713,28.2,49.8,18795
-200,742,-200,0.9,489,19,1559,30,1048,403,14,33.7,0.5355
-200,755,-200,1.2,517,-200,1325,-200,1091,487,14.9,56.8,0.9541
-200,1209,-200,12.9,1082,143,685,133,1662,978,38.3,19.4,12851
0.3,885,-200,1.7,565,-200,1217,-200,1329,542,19.8,46.2,1056
1.5,1124,78,6.7,842,98,1050,71,1418,936,7.2,63.9,0.65
-200,886,-200,3.6,686,-200,970,-200,1278,654,15,78.4,13333
0.4,746,-200,2.6,624,8,1227,14,1209,410,36.3,18.4,10976
1.5,1040,-200,8.6,923,165,769,69,1640,1049,22.1,66.5,17441
3.6,1210,-200,20.7,1316,234,645,159,2030,1278,32.5,25.3,12165
1.5,969,-200,8.5,922,-200,906,-200,1488,995,20.8,57.2,13925
3.9,1378,-200,21.7,1342,204,612,133,2076,1489,19.8,47.9,1092
2.3,1211,-200,12.5,1067,230,609,101,1608,1270,26.1,47.1,15724
2.4,1147,-200,14.6,1136,456,737,99,1708,1114,20.2,55.6,13043
0.8,1005,-200,5.6,791,42,829,56,1650,638,24.6,62.7,19158
1.4,906,-200,7.7,885,-200,872,-200,1304,912,13.5,59.4,0.9176
2.7,1377,-200,14.2,1123,249,578,94,1716,1223,29.4,42.9,17308
2,1016,-200,10,977,-200,951,-200,1652,948,22.4,41,11006
1.2,947,-200,5.7,798,67,964,81,1395,930,18,40.5,0.8271
0.5,732,-200,2.4,613,44,1273,40,1413,605,18.2,54.1,11155
2.6,1490,-200,11.7,1039,182,782,108,1757,1422,16.3,50,0.9158
2.1,1156,220,10.9,1009,145,875,118,1583,1204,23.8,30.2,0.8771
0.7,968,-200,5.8,803,56,806,62,1586,1003,24.4,50.5,15243
-200,1013,-200,8,901,-200,788,-200,1369,975,21.9,39.4,10234
0.6,859,-200,2.5,620,32,1201,47,1316,445,16.2,52.8,0.9626
0.5,879,-200,3.1,658,25,1121,39,1511,564,24.4,48.3,14499
-200,1666,-200,31,1573,-200,427,-200,2195,1968,23.3,54.4,15386
2,1128,-200,7.8,889,296,743,110,1160,1212,10,61.8,0.7576
0.3,834,-200,1.3,527,10,1242,17,1458,427,22.5,69.1,18578
-200,1488,-200,34.5,1653,-200,388,-200,2537,1782,23.7,54,15627
-200,908,-200,6.1,814,-200,1089,-200,1403,763,17.8,44.9,0.903
1.6,1132,-200,9.7,965,164,669,74,1502,1211,21.2,65.7,16319
4.6,1207,-200,16.8,1203,706,625,207,1570,1251,13.1,69.6,10464
2.2,1076,-200,13.6,1105,169,762,120,1782,959,33.5,22.9,11649
0.3,1079,-200,6,812,-200,782,-200,1158,1158,7.8,81.3,0.8631
3.5,1346,-200,17.5,1224,202,715,146,1794,1272,23.9,29.4,0.8589
3.6,1124,-200,20.5,1309,236,655,183,1845,1170,33.7,20,10275
4,1524,-200,17.6,1228,707,853,170,1646,1675,15.8,70.5,12557
0.8,897,-200,2,581,-200,1184,-200,1181,636,13.6,82.8,12845
2,1203,120,8.5,920,122,898,103,1529,1118,14.9,52,0.8757
1.8,1211,145,10.9,1010,98,816,98,1619,1246,20.5,41.5,0.9864
1.2,880,-200,5.9,807,79,1123,72,1510,599,23.9,36.8,10774
-200,854,-200,3.5,684,-200,1020,-200,1294,456,32.7,22.8,11069
1.5,1098,101,4.7,747,80,1094,91,1360,764,14.9,43.5,0.7302
0.6,889,-200,3.7,694,114,913,45,1198,743,14.9,72.3,12186
1.8,1114,151,7.7,887,92,1020,86,1438,768,21.3,26.4,0.6607
5.1,1581,-200,25.5,1442,933,435,202,1839,1966,14.2,66.8,1073
-200,968,-200,5.4,785,-200,1011,-200,1446,550,17.8,44.4,0.8967
0.7,902,38,1.8,568,38,1450,54,1253,479,9.1,68.1,0.789
2,1182,-200,12.5,1066,121,818,106,1663,965,30.6,20.2,0.8719
3.1,1288,-200,16.4,1191,178,691,123,1910,1192,19.8,44.3,10104
1.7,1236,120,8.5,920,164,880,94,1641,1012,14.4,58.9,0.9594
1,931,61,3.6,689,63,1161,73,1317,503,12.7,58.7,0.8605
-200,1181,-200,14.2,1124,-200,597,-200,1606,1302,17.6,65.9,13175
1.4,918,138,4.7,748,81,1228,76,1219,505,19.6,24.9,0.5625
3.6,1365,-200,21.6,1341,543,549,96,2033,1518,21.6,67.7,17254
4.2,1435,585,19.1,1271,300,676,130,1885,1569,13,54.2,0.809
0.5,809,-200,2.6,628,27,1127,42,1490,682,24,50.3,14811
-200,1215,-200,8,900,-200,823,-200,1604,902,27.4,51.4,18404
4.6,1252,-200,22.3,1359,870,604,239,1380,1765,11.1,31.8,0.4187
2.3,1260,-200,14.1,1121,313,568,82,1569,1252,20,56.7,13078
3.1,1341,454,15.9,1176,167,748,135,1825,1347,22.9,33.8,0.9322
1.6,982,-200,7.9,895,233,892,89,1413,859,24.3,39.5,11842
2.8,1359,-200,19.5,1282,425,541,78,1912,1319,19.8,69.4,15859
3.2,1241,-200,14.6,1135,600,622,213,1280,1474,11.4,45.4,0.6113
6.9,1776,461,27.4,1488,383,702,172,2333,1704,9.7,69.3,0.8319
2.8,1023,-200,14.3,1127,206,760,126,1635,982,31.9,18.3,0.8523
2.9,1244,-200,17.3,1219,177,651,157,1949,1077,36.9,24.7,15134
-200,1097,-200,6.5,833,-200,853,-200,1470,1015,24.8,48.2,14883
1.3,1025,-200,10.1,980,114,986,113,1591,891,25,26.9,0.8408
3,1304,-200,15.3,1157,176,793,122,1801,1171,16.1,47.6,0.8655
-200,1120,-200,18,1238,-200,1023,-200,1591,1126,31,15.9,0.7039
-200,1116,-200,12.4,1063,140,736,138,1571,980,38.9,15.9,10896
1.2,1185,31,3.6,690,62,1462,77,1333,733,11.3,56.8,0.7603
1.4,1096,-200,8.1,903,107,732,52,1560,857,23.8,60.2,17515
-200,1152,-200,13.5,1099,-200,908,-200,1706,954,28.5,25.8,0.9931
0.3,866,-200,5,763,160,1018,106,859,775,15.2,18.7,0.3214
1.3,1016,-200,7.7,888,169,776,64,1485,1040,23.1,47,13122
5.6,1562,-200,26.1,1458,1056,458,197,1770,2021,12.4,64.8,0.931
-200,1029,-200,7.5,877,-200,807,-200,1489,776,30.4,29.8,12712
-200,1391,-200,18.3,1249,-200,518,-200,1845,1399,26,46.4,15414
3.9,1392,597,17,1210,257,689,135,1792,1559,18.4,36.9,0.7758
1,1136,31,3.3,672,62,1453,76,1333,730,10.7,60,0.7702
0.6,892,51,2.8,639,41,1139,64,1359,803,16.5,50.1,0.9331
0.9,835,-200,4.5,739,47,1036,61,1382,694,21.2,37.6,0.9355
0.6,892,-200,5.1,767,71,1180,84,1466,657,18,51.4,10504
0.8,959,64,4.4,734,76,1038,57,1470,861,13.3,67,10203
-200,1046,-200,7.3,872,-200,769,-200,1479,968,16.4,77.1,14243
1.2,1066,-200,6.6,839,47,740,49,1700,993,27.2,59.1,20997
2.8,1126,-200,13.8,1111,330,746,98,1473,1249,17.8,39.9,0.8035
1.7,1054,-200,10.2,985,108,735,104,1742,940,33.7,33.4,17186
1.7,1147,-200,10.8,1009,279,653,50,1589,1096,18.2,70,14519
-200,1221,-200,14.9,1145,96,648,110,1753,1050,34.7,23.3,12653
1.7,1040,-200,11.2,1022,115,826,98,1747,812,31.8,25.6,11868
0.4,766,-200,2.4,616,43,1163,43,1306,530,21.5,45.6,11558
1.3,1017,-200,4.1,718,74,1182,81,1382,650,13.9,55.6,0.8765
2.4,1225,-200,17.1,1214,154,625,85,2090,1322,25.1,54.3,17057
0.5,895,-200,3.6,689,91,1134,55,1250,709,22.4,43.5,11624
3.7,1388,-200,22.8,1372,272,601,140,2105,1449,18.5,49.4,10397
-200,731,-200,3.6,686,-200,1212,-200,1104,413,38.3,10,0.6591
-200,792,-200,1,501,21,1554,25,1252,354,16.2,53,0.9672
-200,815,-200,1.8,569,-200,1361,-200,1344,534,14.4,60.1,0.9797
2.5,1252,140,11,1016,160,1008,116,1593,983,16.1,34.5,0.6262
2.1,1168,-200,15.4,1160,140,671,132,1784,1193,40.1,17.5,12721
-200,932,-200,5.6,792,-200,818,-200,1323,903,14.9,73.8,1.24
0.6,851,-200,2.6,627,21,1129,30,1433,419,31.6,38.9,17838
-200,1226,-200,11.4,1029,-200,620,-200,1570,1265,20.4,62.4,14758
5.3,1502,-200,29.8,1546,337,538,223,2199,1919,35.6,20.4,11646
-200,1286,-200,15.8,1172,-200,644,-200,1870,1295,30.1,42,17602
0.8,1021,-200,9.2,949,95,927,57,1764,977,19.5,68,15269
7.3,1821,-200,35.4,1673,1201,371,215,2119,2201,13.6,71,11018
-200,907,-200,7.1,863,-200,782,-200,1669,919,23.1,52.1,14518
1.6,894,-200,6.2,820,288,932,127,1072,820,13.8,36.2,0.569
0.6,831,-200,3.7,695,30,1033,51,1355,658,23.5,38.3,10972
6.6,1702,-200,31.5,1585,1188,422,183,1960,1967,10.7,76.2,0.9798
1.3,969,-200,6.8,850,70,857,77,1503,695,31.7,28.2,12962
1.7,1081,-200,9,938,181,697,62,1517,1273,18.4,71.5,15038
2,1084,-200,12.1,1052,136,736,130,1677,882,33.4,24.7,12516
0.8,924,-200,3.3,673,28,1247,36,1346,430,28.8,22.7,0.8864
3.9,1217,-200,18.7,1261,487,533,142,1941,1375,26.3,43.1,14542
0.7,840,-200,3.6,685,33,1051,44,1339,462,38.2,19.6,12915
-200,854,-200,3.3,670,26,1141,35,1460,684,14.8,65.8,11028
3,1163,334,12.5,1068,135,811,111,1616,977,17.8,37.5,0.7568
1.2,1155,-200,4.4,734,122,1062,91,1528,1035,14.5,65.3,10704
7.7,1822,-200,36,1686,1134,387,233,2077,2244,15.5,61.2,1067
3,1346,-200,18.2,1246,353,639,138,1907,1458,32.6,34.8,16872
2.9,1347,-200,15.5,1165,315,573,97,1741,1321,19.7,70.1,15891
-200,889,40,2.5,617,31,1168,44,1382,758,14.6,63.4,10446
0.2,798,-200,2.6,630,40,1291,45,1125,536,13.4,34.5,0.5272
4.8,1676,790,28.9,1525,223,567,160,2226,1653,24.3,37.3,11199
1,923,-200,5,765,47,952,63,1508,786,26.7,40,13754
1.9,1107,-200,9,940,255,689,73,1403,985,15.5,73.3,12845
1.4,1028,84,5.1,770,75,1047,84,1326,913,11.2,56.2,0.7469
3,1209,-200,18.3,1248,188,712,119,1891,1295,23.5,29.5,0.8435
-200,944,-200,8.3,910,-200,828,-200,1342,777,22,38.9,10154
3.3,1247,-200,16.9,1206,313,600,148,1785,1233,26.2,48.7,16256
1.5,951,-200,7.4,875,51,856,68,1406,600,34.9,20.9,11463
-200,828,-200,1,501,-200,1281,-200,1189,385,23.9,47.4,13881
0.4,814,-200,2.1,589,42,1119,36,1246,565,20.8,55.9,13581
2.7,1229,-200,13.9,1114,352,598,76,1723,1247,19.7,73.7,16708
4.1,1543,710,19.8,1290,194,631,132,2011,1353,19.7,45.4,10312
0.9,965,-200,3.7,692,45,927,52,1549,653,23.8,63.5,18495
1.9,1033,-200,10.9,1011,89,681,93,1768,875,26.3,51.3,17251
-200,942,-200,7.3,871,-200,832,-200,1314,765,17.9,46.5,0.9474
5.5,1372,-200,26.9,1477,799,542,132,1973,1556,15,57.7,0.9778
-200,1409,-200,20.3,1304,-200,500,-200,1829,1640,22.7,60.8,16582
2.3,1076,451,11.6,1034,150,964,101,1544,813,21.3,24.2,0.606
-200,812,-200,1.6,549,55,1213,43,1079,531,13.8,64,10042
0.9,908,-200,4.1,715,38,988,46,1479,495,35,31.1,17173
-200,1342,-200,13.5,1102,-200,744,-200,1824,1156,17,55.1,10621
0.6,797,54,2.3,606,26,1452,35,1076,368,22.2,18.9,0.4993
0.9,1066,-200,5.5,787,57,986,56,1552,689,23.9,40.4,11787
0.1,749,-200,0.7,466,23,1803,29,1089,307,16.1,36.5,0.664
2.3,1078,-200,14,1116,157,815,137,1761,1013,40.6,15.3,11485
-200,1431,-200,27.1,1482,-200,679,-200,2025,1431,29.4,20.5,0.8262
1.1,1002,-200,6.3,828,233,798,58,1307,857,14,76.6,12183
0.5,825,-200,1.4,536,39,1203,32,1302,498,19.4,70.4,15663
1.2,895,-200,6.8,846,41,819,60,1371,787,26.6,30.6,10459
0.5,827,-200,3.1,656,55,1075,60,1447,722,24,46.4,13689
-200,772,-200,1.2,518,-200,1544,-200,1202,343,10.9,67.5,0.8785
-200,1376,-200,21,1324,-200,527,-200,1886,1571,22.9,52.6,14519
2,1117,-200,8.6,922,259,717,83,1585,994,24.3,57.4,17233
0.7,942,-200,3.7,696,45,916,51,1542,465,26.2,61.6,20575
0.8,1005,57,3.3,673,56,1103,64,1387,905,13.7,61.6,0.9631
1.3,987,-200,4.9,759,166,856,67,1162,940,8.8,83.7,0.9529
2.9,1284,405,13.6,1103,167,755,116,1704,1064,20.4,34.7,0.8229
4.8,1557,872,27.1,1483,250,615,164,2087,1757,24.9,30.8,0.954
2.3,1293,161,8.9,937,121,930,102,1464,1200,10.9,55.9,0.7277
6.2,1601,-200,37.9,1727,725,389,118,2252,1718,16.5,69.3,12897
2.7,1072,-200,12.2,1057,150,812,92,1820,885,24.2,39.2,11665
5.7,1795,472,27.2,1485,336,653,180,2174,2050,19.1,42.6,0.9294
-200,947,-200,4.8,752,-200,1068,-200,1434,620,17.9,44.8,0.9104
2.6,1223,212,11,1014,172,781,108,1666,1219,17.6,46.7,0.9324
-200,726,-200,2.1,591,22,1263,34,1386,579,17.2,57.9,1127
-200,1298,-200,26.8,1473,-200,514,-200,1884,1447,14.4,65.8,10773
-200,1700,-200,40.5,1782,-200,401,-200,2403,2004,27,40.2,14158
1.6,969,-200,6.7,843,354,857,165,1213,821,6.9,86,0.8632
1.4,1046,-200,6.9,851,94,920,77,1595,908,17.7,56.4,11342
-200,1210,-200,26.7,1472,221,515,120,2112,1525,22.4,38,10201
2.2,1048,-200,9.9,973,346,731,148,1298,1074,10.5,70.3,0.893
0.8,849,-200,4.6,744,51,1004,66,1496,806,22.8,43.9,1202
-200,1415,-200,13.2,1089,-200,767,-200,1795,1192,13.4,62.5,0.9582
2.1,1210,-200,14,1118,144,658,130,1742,1422,40.1,19,13849
0.9,908,-200,4.7,748,69,1020,92,1373,451,39.7,19.1,13646
-200,1053,-200,8.3,913,-200,824,-200,1578,1033,19.7,70.3,15925
1.1,1007,-200,7.2,864,65,816,71,1639,987,22.6,51,13805
1.2,1153,-200,9.2,947,107,795,80,1643,1076,17.2,52.9,10276
0.6,990,-200,6.1,814,49,929,58,1399,578,33.9,20.3,10522
1,1014,-200,6.9,853,98,843,39,1499,1084,26,46.4,15375
0.9,-200,-200,-200,-200,48,-200,65,-200,-200,-200,-200,-200
1.7,1027,-200,8.9,936,152,867,117,1696,931,27.1,38.3,13548
-200,984,-200,5.7,800,-200,836,-200,1607,610,30.8,43.1,18761
1.6,1087,196,7.4,876,112,911,96,1554,737,16.1,53.1,0.9675
0.5,875,-200,5.6,795,160,928,101,965,932,3.1,56.3,0.4368
2.1,1009,-200,8.7,928,-200,754,-200,1166,983,5.1,84,0.7439
2.1,1097,-200,9.1,944,297,716,107,1489,982,17.3,79.3,15569
1,926,-200,5,763,41,949,54,1491,504,33.8,32.1,16596
4.4,1423,-200,25,1429,649,467,88,1998,1631,16.3,74.3,13644
1.4,919,-200,7.1,862,-200,851,-200,1293,697,31.6,20.8,0.9562
0.7,867,-200,2.5,618,-200,1042,-200,1231,488,27,34.3,12089
2,1037,-200,12.7,1075,172,789,151,1604,917,40.2,13.9,1.02
-200,1311,-200,18.9,1267,-200,524,-200,1941,1662,31.4,34.5,15599
5.6,1629,-200,26.5,1466,540,458,169,2130,1703,25.8,46.9,15375
1.8,1207,84,7.5,879,103,1104,102,1490,872,21.4,30.2,0.7616
1.9,1055,-200,10.3,988,-200,720,-200,1490,874,30.1,28.7,12052
3.3,1353,-200,18.9,1265,523,507,91,1833,1475,20.2,65.8,15374
1.4,837,-200,6,812,31,1065,9,1171,624,19.8,31.2,0.7127
2.1,1029,-200,10.4,993,124,816,114,1728,969,23,44.4,12354
1.8,1081,-200,10.4,992,147,959,119,1680,935,20.2,47.2,11043
-200,915,-200,2.4,612,-200,1266,-200,1411,506,14.2,72.3,11632
2.1,1074,-200,12.8,1078,124,685,108,1673,1317,24.7,36.9,11302
2.5,1187,-200,13.9,1114,572,700,216,1193,1433,5.2,50.8,0.452
-200,954,-200,6.8,850,-200,840,-200,1321,858,15.5,59.7,10413
-200,1068,-200,9,938,-200,862,-200,1575,1057,12.7,64.9,0.9506
-200,1511,-200,30.8,1569,-200,476,-200,2195,1601,17.4,70.1,13783
1,1049,-200,8.2,907,297,795,145,1038,1209,3.9,55.9,0.4568
1,-200,-200,-200,-200,40,-200,60,-200,-200,-200,-200,-200
4.4,1460,682,25.3,1438,260,680,196,1953,1489,30,19.4,0.81
1.6,1143,106,6.3,825,96,986,86,1477,978,12,61.6,0.8593
1.2,996,-200,4,710,124,1699,78,1182,783,16.3,59.7,10941
2.8,1064,-200,14.3,1126,272,711,139,1656,1361,26.4,29.9,10138
-200,879,-200,3.5,681,-200,992,-200,1312,703,14.8,81.9,13735
1.6,1110,-200,7.4,872,308,822,150,971,1393,10.1,34.4,0.4249
0.6,878,-200,3.8,702,59,949,44,1373,822,18.3,70.8,14794
2.1,1168,194,9.4,954,152,843,104,1586,1201,12.3,59.2,0.8461
1.2,-200,-200,-200,-200,74,-200,85,-200,-200,-200,-200,-200
2.6,-200,262,-200,-200,219,-200,121,-200,-200,-200,-200,-200
1.1,958,-200,8.7,928,351,841,174,986,1120,13.3,24.3,0.3686
2.7,1119,-200,8.2,908,387,735,167,1173,1197,8.8,65.5,0.7435
0.3,950,-200,4.8,754,38,1003,53,1325,551,40.1,13.6,0.9953
1.7,1081,-200,9,938,80,728,87,1568,714,33.9,30,1.56
1.8,1106,-200,9,938,247,685,76,1395,1010,16.1,71.2,12948
2,1094,-200,10,979,142,717,119,1633,1192,33.3,28.2,14189
1.7,1042,-200,9,939,108,917,89,1744,860,30.4,31.3,13331
1.9,1152,-200,9.9,976,111,672,90,1800,1179,28,46.9,1748
0.7,877,-200,4.5,736,49,1077,65,1347,463,29.6,24.1,0.9831
1.7,1121,-200,10.9,1012,254,650,80,1436,1060,18.4,61.3,12854
1.1,922,65,3.4,674,63,1220,78,1205,498,15.6,37.5,0.6575
0.9,928,-200,3.6,687,48,1025,66,1491,528,27.6,43.7,15877
3.3,1258,-200,18.7,1261,406,514,96,1940,1603,26.2,45,15098
2.3,1168,-200,12.6,1070,228,667,116,1646,1102,25.1,50.5,1584
0.5,853,-200,1.7,557,24,1215,31,1435,454,24.9,54.8,17063
0.9,1008,-200,7.1,861,260,858,149,991,1229,6.6,44.1,0.4333
1.9,1015,-200,12.3,1062,127,877,120,1668,847,36.4,15.1,0.9005
1.5,1022,-200,6.3,826,82,857,91,1627,777,26.9,45.5,15926
-200,1111,-200,13.1,1088,-200,635,-200,1719,884,33,31.4,15583
-200,978,-200,7.4,873,80,1003,53,1669,788,28.9,34.8,13603
0.4,799,-200,2.4,613,38,1120,43,1387,641,21.6,45.7,11665
1.5,963,-200,7.4,872,65,767,69,1617,803,25.7,54.1,17546
2.8,1312,322,11.8,1041,121,821,103,1712,1073,15.5,50.8,0.8881
1.3,1020,70,4.3,727,81,1153,85,1391,631,9.3,75.2,0.8796
2.4,1238,-200,10.6,999,129,833,118,1648,1013,23.7,39.4,11381
1.2,895,-200,5.2,776,178,1024,82,1274,640,26.6,30.7,10501
3.4,1215,-200,17.8,1234,180,796,125,1735,1167,23.5,20.8,0.5937
0.9,848,-200,3.6,689,65,1180,71,1403,520,20.1,45.2,10538
3.3,1234,-200,12.1,1053,364,639,133,1476,1114,21.5,43.1,10919
-200,1066,-200,7.5,879,-200,939,-200,1536,740,19.3,47.1,10445
2.6,1354,358,14.4,1130,139,765,114,1808,1291,26.8,29.5,10209
0.3,777,-200,2.4,609,-200,1170,-200,1405,644,21.7,47.3,12135
4.1,1580,644,19.9,1295,230,639,115,1957,1489,13.2,61.1,0.9256
3.2,1289,-200,21.4,1335,542,724,130,1681,1521,21,35.6,0.8736
0.4,777,-200,2,585,-200,1305,-200,1266,510,20,59.1,13694
2.8,1144,294,13.9,1114,181,845,128,1551,1010,20.6,22.6,0.5432
2.3,1210,188,9.5,958,126,933,96,1514,1036,19.2,31.3,0.6887
2,1300,204,11.8,1043,110,777,107,1659,1375,18.8,47.7,10221
-200,1172,-200,22.8,1372,282,575,147,1964,1465,26,29.7,0.9831
1.5,969,-200,7,857,75,753,84,1485,821,24.3,43.3,12973
0.3,928,-200,4.1,716,39,1060,57,1252,459,39.4,13.7,0.9639
-200,767,17,0.6,454,10,1826,17,1091,319,14.1,43,0.689
-200,1298,-200,16.1,1181,-200,644,-200,1962,1256,20.9,73.3,1787
2.9,1087,-200,17.1,1213,661,668,243,1216,1402,11.9,27.9,0.3882
3.2,1219,-200,15.5,1163,232,642,121,1963,1410,28.3,39.8,15053
-200,924,-200,5.2,774,-200,987,-200,1460,909,11.3,73.8,0.9848
2.6,1138,-200,13.9,1113,337,610,66,1641,1203,19.2,68.8,15097
-200,1008,-200,6.6,838,28,774,50,1640,733,26.2,52.3,17561
-200,1545,-200,22.1,1353,-200,767,-200,2058,1588,9.2,56.2,0.6561
1.3,925,-200,3.3,670,93,940,65,1173,663,15.5,63.8,11119
1.3,942,-200,6.7,846,78,980,92,1615,905,21.7,50.8,13019
6.3,1573,-200,28.3,1511,1044,531,172,1916,1927,13.8,68.5,10718
2.9,1140,-200,15.2,1155,320,733,112,1660,1105,23.6,42.8,1.23
0.4,815,-200,1.4,538,-200,1412,-200,1272,379,16,53.7,0.9723
0.8,911,-200,3,654,38,1102,51,1466,477,30,41.3,17259
-200,1228,-200,9.2,949,-200,838,-200,1706,1069,14.6,74.9,12348
0.4,834,-200,2.8,637,36,1187,53,1362,699,15,59.8,10142
-200,859,-200,3.8,698,-200,1015,-200,1189,705,15.3,55.4,0.9564
-200,681,-200,0.4,428,24,1768,21,817,297,10.7,39.2,0.5045
1.4,1142,67,6.9,852,89,1008,101,1547,1164,15.3,61.4,1058
1.4,892,-200,7.3,869,71,953,77,1363,632,37.4,14.7,0.9295
-200,759,-200,2.1,588,4,1323,8,1286,515,19.7,42.4,0.9636
2.2,1203,-200,13.2,1090,223,593,74,1655,1205,21.3,68.5,17164
-200,1059,-200,9.5,958,-200,787,-200,1417,891,17.9,56.9,11545
1.5,993,-200,4.2,720,156,891,66,1143,925,8.9,83,0.9487
2.2,1140,-200,13.8,1109,110,714,107,1892,1123,24.7,47.7,14649
