@relation 'teste 09-weka.filters.unsupervised.attribute.Remove-R1-2'

@attribute CO(GT) numeric
@attribute PT08.S1(CO) numeric
@attribute NMHC(GT) numeric
@attribute C6H6(GT) numeric
@attribute PT08.S2(NMHC) numeric
@attribute NOx(GT) numeric
@attribute PT08.S3(NOx) numeric
@attribute NO2(GT) numeric
@attribute PT08.S4(NO2) numeric
@attribute PT08.S5(O3) numeric
@attribute T numeric
@attribute RH numeric
@attribute AH numeric

@data
3.4,1304,299,12.5,1067,224,737,117,1811,1167,13.5,79.4,12224
1.5,1135,-200,6.7,842,84,872,83,1653,973,18.9,62.5,13521
1,953,-200,6.7,844,-200,848,-200,1685,995,23.2,53.7,15046
1.3,1073,95,4.7,746,73,1072,84,1360,789,15,46.1,0.7833
-200,1387,-200,22.4,1361,-200,701,-200,1932,1505,22,34.8,0.908
-200,1040,-200,5.8,804,-200,940,-200,1502,780,19.3,44,0.9783
0.2,779,-200,2,581,13,1204,22,1323,505,21.2,46.2,11482
2.2,1076,-200,12.2,1057,189,778,140,1633,1076,36.2,18,10636
2.5,1246,-200,15,1150,152,654,107,1873,1354,17.3,57.8,11298
2.8,1316,-200,9.9,974,188,883,123,1673,1272,17.4,49.1,0.9688
1.3,843,-200,6.4,830,89,995,72,1339,577,30.1,19.4,0.8157
2.2,1248,-200,13.7,1108,145,772,138,1701,969,32.6,19.3,0.935
0.5,817,-200,3.3,672,31,1113,51,1501,751,20.8,54.4,13229
4.3,1407,-200,22,1351,729,516,254,1557,1751,12.4,56.8,0.8141
4.1,1571,327,20,1297,314,730,162,1973,1729,21.4,33.3,0.8417
0.4,847,-200,1.9,576,33,1139,29,1321,507,17.9,77.7,15795
7.5,1553,-200,24.4,1414,760,455,193,1851,1682,17.7,56.6,1133
1.7,1143,-200,10,979,109,677,79,1829,1156,26.6,50.8,17419
1.4,1142,67,6.9,852,89,1008,101,1547,1164,15.3,61.4,1058
-200,971,-200,4.2,722,-200,949,-200,1472,804,20.5,81.5,1936
1.2,1030,-200,5.3,778,67,1071,69,1452,591,26.8,28.1,0.9785
2.4,1111,-200,16.5,1194,160,794,130,1875,1015,37.5,18.1,11529
3.3,1221,435,13.5,1101,185,799,121,1700,996,14.7,48.7,0.8089
1.3,1088,-200,8.8,932,203,706,72,1565,1034,21.5,67.5,1708
1.2,1019,-200,6.7,842,70,935,73,1565,729,37.2,20.5,12813
2.6,1425,-200,12.5,1068,166,776,107,1764,1341,15,52.3,0.8881
-200,830,-200,3.4,674,-200,1246,-200,1459,607,19.2,53.1,11662
-200,1697,-200,26.7,1471,-200,625,-200,2153,1548,22.1,36.8,0.9681
4.1,1249,-200,20.5,1310,160,601,126,2114,1280,24.6,45.3,13767
2.3,1132,-200,10.5,996,102,822,95,1564,1205,18.1,40.9,0.8441
3.6,1205,-200,19.9,1295,440,626,184,1613,1267,28.6,23.2,0.8917
1.1,1144,29,3.2,667,98,1490,82,1339,730,10.2,59.6,0.7417
2.6,1269,-200,12.8,1077,163,773,137,1706,1250,20.7,38,0.9149
3,1458,150,11.9,1045,170,974,129,1646,1099,22.2,28.4,0.7516
0.8,834,-200,1.6,551,105,1193,69,917,719,6.8,58.6,0.5813
1.3,1039,-200,8.5,921,268,687,92,1556,1115,19.8,64.3,14678
1.3,965,-200,5.1,769,-200,878,-200,1315,667,25.9,32.9,10826
-200,1075,-200,10.5,998,-200,914,-200,1574,800,25.8,26.1,0.854
4.8,1557,872,27.1,1483,250,615,164,2087,1757,24.9,30.8,0.954
1.7,1032,-200,9,940,102,862,85,1703,733,30.1,30.9,12958
1.9,1278,205,10.7,1003,99,845,95,1691,909,27,31.8,11176
0.7,980,-200,5.7,800,46,983,54,1462,810,16.4,52.1,0.9612
3.5,1463,-200,19.4,1280,496,482,121,1794,1544,20.7,59.3,14283
1.6,986,-200,8.9,937,114,833,120,1473,806,38,15.5,10119
3.7,1385,-200,18.7,1260,493,528,129,1850,1425,22.3,64.3,17055
6.2,1664,-200,36.6,1699,685,385,134,2305,2062,22.2,61,16071
-200,1071,-200,6.7,842,-200,873,-200,1575,740,20.3,77.2,18204
3.4,1311,-200,22,1350,232,529,73,1957,1486,25.8,41.9,13688
2,979,-200,10.6,999,148,796,110,1515,1027,33.4,20.1,10142
1.1,994,-200,6.4,829,108,784,78,1581,982,23.6,54.2,15583
-200,995,-200,5.9,808,-200,1028,-200,1479,685,10.3,75.6,0.9458
2.5,1132,-200,13.4,1096,178,731,107,1808,1186,20,45,10379
0.9,781,-200,3.9,705,41,1203,14,1068,514,20.2,28.6,0.6717
3.4,1421,-200,20.6,1313,517,502,101,1983,1384,18,75.7,15527
0.5,754,-200,1.4,535,21,1490,33,1335,435,20.7,48.3,1168
0.4,789,-200,1.2,515,-200,1276,-200,1054,516,13.1,67.6,10127
0.7,757,-200,1.7,561,67,1192,42,998,457,11.1,55.6,0.7344
0.5,765,-200,2.8,637,141,1138,74,1113,742,15,52.8,0.8929
3.3,1284,-200,15,1149,234,780,149,1725,1304,21.7,31.8,0.8191
3.7,1304,-200,19.1,1272,569,593,191,1673,1583,25.4,33.3,10679
3.2,1498,445,15.7,1171,206,684,114,1942,1434,17,54.3,10434
-200,887,-200,4.7,748,36,1141,34,1560,596,29.6,33.4,13581
4.3,1173,-200,20.9,1322,490,633,158,1679,1365,20.8,32.5,0.7873
1.9,1200,238,8.7,929,84,879,74,1623,972,26.9,32.1,11217
-200,1052,-200,8.2,906,-200,832,-200,1516,803,34,33.6,17591
0.9,958,-200,5.9,805,92,886,74,1551,835,22,51,13296
5.1,1582,-200,29.5,1539,693,435,128,2141,1827,23.2,54.7,15349
4.3,1492,-200,26.4,1463,527,460,138,1935,1632,24.2,44,13078
3.6,1247,-200,17.9,1238,187,691,124,1948,1036,12.9,69.1,10249
1.7,1124,-200,11.2,1021,115,745,119,1735,827,38.1,22.6,14868
1.1,962,-200,5.9,808,99,866,74,1430,868,22.6,56.3,15233
3.2,1315,459,14.8,1142,178,724,126,1807,1161,15.6,50.7,0.8947
1.7,1042,-200,9,939,108,917,89,1744,860,30.4,31.3,13331
-200,838,-200,4.1,719,27,949,49,1466,707,25.8,40.9,13377
3.6,1312,-200,15.9,1177,439,711,141,1588,1261,13.7,70.9,11076
1.1,968,-200,6.6,840,47,891,58,1727,788,17.5,79.1,15709
3.7,1372,-200,23.2,1382,202,568,181,2268,1441,36.9,27.8,17099
1.3,987,-200,5.7,800,86,989,88,1462,658,15.5,57.1,0.996
0.6,889,-200,4.9,760,143,1224,81,1213,806,20.3,35.5,0.8342
0.3,882,-200,2.2,595,-200,1097,-200,1463,406,25.5,62.8,20236
-200,922,-200,7.4,874,-200,851,-200,1447,663,30.4,28.2,1204
-200,1483,-200,17.1,1213,-200,764,-200,1798,1249,23.7,28.6,0.8273
1.2,-200,-200,-200,-200,53,-200,64,-200,-200,-200,-200,-200
8,2040,685,39.2,1754,404,542,187,2679,2122,20.4,42.5,10086
0.8,798,-200,2.5,621,109,1115,62,1041,524,10.6,61.3,0.7856
4.6,1482,692,20.8,1319,230,660,146,1975,1703,21.5,40.8,10333
2.7,1169,-200,14.9,1144,427,611,130,1666,1291,21,57.9,14267
-200,1215,-200,6.7,843,-200,929,-200,1551,862,15.9,59.2,10635
3.2,1457,458,16.3,1190,160,678,111,1877,1212,20.3,42.8,10053
6.9,1766,-200,37.6,1720,1345,361,245,1881,2515,9.1,53.8,0.6216
-200,1133,-200,6.2,823,-200,775,-200,1449,777,26.9,44.4,1551
2.7,1159,-200,13.8,1110,492,671,101,1650,1094,17.6,60.8,12151
2,1032,-200,12.6,1071,127,742,131,1619,840,35.7,18.9,10865
-200,1118,-200,10.5,995,144,689,111,1779,863,35.1,32.4,17996
1.7,1151,-200,10.2,984,67,678,64,1823,1024,29.5,50.6,20492
-200,1088,-200,17.9,1238,261,654,171,1709,1359,31.8,19.4,0.8936
2.5,1306,111,10.2,987,138,1004,124,1554,1078,17.6,35.1,0.7012
1.5,922,-200,7.5,878,60,880,70,1363,615,36.8,16.2,0.9922
-200,1018,-200,7.6,881,-200,828,-200,1590,630,39.3,22,15366
1.6,1132,127,6,810,77,899,83,1532,1021,12.8,71.9,10632
-200,1028,-200,8.9,934,-200,786,-200,1481,707,35.8,23,13323
3.8,1277,-200,19.3,1277,401,586,188,1846,1226,29.4,36.4,14718
2,1112,157,8.8,931,124,869,84,1588,1011,15,53.1,0.8993
0.8,975,38,2.2,598,63,1268,73,1293,536,13.4,56,0.8576
0.9,1066,-200,5.5,787,57,986,56,1552,689,23.9,40.4,11787
-200,886,-200,3.6,686,-200,970,-200,1278,654,15,78.4,13333
0.9,1088,-200,7.1,862,93,786,102,1519,1110,25.7,34.8,11292
1.4,1048,-200,6.6,839,80,845,65,1607,700,38.7,25.8,17426
2.2,973,-200,11.2,1023,358,780,132,1226,964,13.1,40.4,0.606
1.3,975,-200,5.5,788,70,851,54,1629,701,34.5,35.1,18856
2.2,1034,-200,8.9,935,122,870,98,1605,941,13.7,65.8,10254
1.4,1126,-200,7.7,886,316,713,98,1225,1158,8.5,81.1,0.8989
4,1325,-200,18.9,1266,477,926,188,1441,1543,32.4,19.8,0.9484
0.6,990,-200,6.1,814,49,929,58,1399,578,33.9,20.3,10522
2.1,1205,-200,12.6,1070,159,682,127,1735,1268,37.3,22.9,14373
2.8,1245,-200,16.7,1202,223,628,136,2039,1622,28.4,40.4,15442
5.6,1662,880,31.1,1576,351,523,123,2417,1861,15.4,53.3,0.9289
-200,804,-200,2,585,-200,1301,-200,1319,717,11.3,67.6,0.9038
-200,1102,-200,10.8,1007,120,777,131,1534,880,39.2,16.4,11439
1.6,981,-200,10,978,79,857,72,1682,835,17.7,56.9,11392
2.4,1229,-200,13.6,1103,112,627,95,1866,1320,27.8,43.3,15929
1.5,997,-200,9.8,971,127,993,128,1573,930,23.6,30.1,0.8663
0.6,888,-200,2.2,598,26,1228,39,1397,500,16.4,62.1,11493
1.5,1167,-200,12.4,1065,148,808,78,1886,1139,24.6,47.5,14487
0.5,835,-200,3.3,672,43,1053,43,1423,628,20,51.8,11967
3,1147,-200,12.7,1073,720,628,210,1415,1198,11.8,76.1,10516
-200,811,-200,3,653,-200,1120,-200,1336,423,31,28.9,1277
1.6,1095,-200,8.6,923,109,843,98,1736,999,29.3,35.9,14411
1.5,1138,-200,9,938,147,700,87,1500,1098,22.1,61.3,16053
1.3,1017,-200,4.1,718,74,1182,81,1382,650,13.9,55.6,0.8765
-200,863,-200,4.6,745,-200,1098,-200,1496,786,19,54,11745
1.5,943,132,6.8,850,92,1084,91,1296,544,22.1,21.3,0.5605
3.4,1257,-200,17.6,1227,308,611,162,1954,1608,26.7,39.4,13556
1.6,1122,88,6.7,842,132,1015,90,1438,974,8.5,66.3,0.7375
3,1160,-200,16.3,1189,167,698,122,1824,1151,17.7,50.9,10232
1.9,1075,-200,10.4,993,139,781,110,1682,946,23.1,44.2,12317
-200,1055,-200,5.6,795,-200,800,-200,1476,927,20.4,64.1,15178
2.4,1018,-200,11.3,1024,345,758,128,1400,1169,18.1,39.9,0.8232
1.4,1031,-200,8.7,929,79,759,77,1722,809,30.5,44.4,19076
-200,1003,-200,5.5,787,-200,850,-200,1518,636,34.6,30.1,16296
-200,814,-200,3.4,678,-200,1276,-200,1339,626,15.5,51.7,0.9019
-200,1282,-200,13.7,1107,-200,682,-200,1791,1116,29.9,45.6,18942
2,1092,-200,11.3,1024,128,937,109,1706,968,19.6,47,10606
0.9,810,-200,3,651,107,1170,55,1117,575,19.8,38.6,0.8831
1.9,1100,-200,8.6,924,236,744,82,1494,963,19.5,70,15711
1.4,1038,-200,9.3,950,71,776,75,1750,1181,25.5,47.6,15318
0.7,795,-200,2.2,596,93,1227,57,1188,482,14,75.4,11988
2.5,1183,234,10.3,989,150,904,119,1539,1205,12.2,53.2,0.7555
-200,1247,-200,14.3,1127,127,664,135,1761,1366,30.2,30.8,13008
0.7,831,-200,3.4,676,37,1041,49,1350,463,34.8,24.5,13373
2,1016,-200,10,977,-200,951,-200,1652,948,22.4,41,11006
3.2,1219,-200,15.5,1163,232,642,121,1963,1410,28.3,39.8,15053
2.7,1146,-200,14.3,1125,363,846,149,1511,1016,33.4,20.3,1027
2.2,1057,-200,10.7,1004,585,702,100,1204,1080,4,83.1,0.682
1.5,979,-200,6.5,835,204,936,100,1338,700,28.4,28.3,10798
-200,906,-200,5.9,809,-200,878,-200,1272,787,14,58.3,0.9294
2.1,-200,-200,-200,-200,115,-200,91,-200,-200,-200,-200,-200
-200,865,-200,2.8,636,-200,992,-200,1285,761,20,62.9,14495
0.8,741,-200,2.3,607,128,1312,73,865,433,11.3,32.3,0.4329
-200,741,-200,1.9,580,-200,1224,-200,952,660,5.1,68.7,0.6077
-200,926,-200,6.9,853,94,894,90,1478,651,31.1,26.2,11619
-200,999,-200,7.2,867,-200,785,-200,1644,864,27.2,46,16376
-200,1213,-200,19.2,1274,-200,762,-200,1914,1264,16.3,51.3,0.9416
0.8,891,-200,3.1,655,43,1107,52,1452,486,31.5,34.5,15666
-200,1033,-200,6,810,-200,969,-200,1526,864,16.8,61,11599
0.9,854,-200,5.5,788,60,1064,71,1310,562,35.8,13.4,0.7749
1.6,944,-200,8.2,908,261,865,83,1321,931,14.6,56.4,0.9319
2.1,1304,155,11.1,1019,127,852,103,1731,1272,14.1,65.7,10494
0.9,888,40,2.2,598,46,1396,58,1156,417,10.6,48,0.6135
0.4,759,-200,1.8,566,-200,1175,-200,1267,503,24.8,39.8,12231
-200,1099,-200,11.9,1048,-200,657,-200,1711,779,33,29.5,14613
2.6,1360,150,11.9,1046,166,1056,113,1692,1268,13.6,48.9,0.7578
1.5,961,-200,10.2,985,115,845,139,1554,677,32.4,19.1,0.915
-200,868,-200,3.1,657,-200,921,-200,1356,764,25.2,47.9,15129
1.4,1031,-200,9.1,945,100,806,86,1697,964,24.6,44.9,13661
1.5,1088,-200,9.2,948,69,743,77,1667,766,30.7,38.7,1678
-200,1449,-200,22,1350,-200,571,-200,2264,1452,16.4,70.8,13088
1,976,-200,5.3,780,-200,795,-200,1467,898,22.5,53.6,14422
1.5,1014,104,5.7,798,99,1083,106,1376,909,10.6,56.1,0.714
1.6,956,-200,9.1,945,107,1030,107,1509,892,17.8,41.7,0.844
9.2,1778,-200,48.2,1935,859,349,119,2643,1927,20.9,67.5,16539
0.5,788,-200,2.3,604,37,1068,45,1507,754,23.6,61.2,17588
0.7,839,-200,4.8,752,52,1102,64,1298,515,37.9,12.7,0.8211
1.4,857,-200,6,813,51,1040,14,1183,622,19.3,34.8,0.771
2.3,1331,-200,13,1082,274,588,80,1689,1252,28.5,42.4,16286
4,1439,-200,18.9,1267,854,522,179,1586,1852,14.9,57,0.9564
1.6,1017,99,6.7,842,89,1000,101,1441,846,17.3,38.8,0.7596
0.7,869,-200,2.5,619,32,1163,44,1417,475,29.8,38.6,15911
0.6,819,-200,2.2,597,-200,1112,-200,1281,613,19.9,62.3,14363
-200,1369,-200,20.3,1305,-200,513,-200,1851,1421,18.8,73.7,15785
1.6,964,-200,9.5,959,96,787,115,1438,731,35,17.9,0.99
1.7,1012,-200,8.4,914,80,760,88,1653,858,33.5,34,1.73
0.6,868,-200,2.2,596,-200,1092,-200,1276,579,18.7,73.5,15664
2.2,1175,-200,16.3,1188,213,790,137,1901,1251,20.9,43.6,10683
-200,1650,-200,28.1,1506,-200,424,-200,2093,1955,23.8,59.9,17376
1.1,1078,44,4.4,734,-200,1128,-200,1487,1021,12.6,63.5,0.923
-200,822,-200,1.8,569,14,1204,22,1396,429,25.6,46.8,15111
-200,1111,-200,10.3,988,77,728,96,1619,1336,29.2,33.1,13202
2,1207,103,10.4,994,135,1013,104,1520,1045,26.8,18.7,0.65
-200,954,28,2.9,645,60,1260,78,1334,925,11.6,61.9,0.8442
-200,1255,-200,21.7,1342,-200,539,-200,1875,1396,19.8,53.1,1216
1.5,984,-200,8.7,929,83,917,84,1654,817,25.4,40.1,12822
2.5,1159,-200,12.1,1054,158,878,120,1603,1046,23,28.7,0.7976
-200,863,-200,3.9,703,-200,1032,-200,1403,791,20.8,62.1,15044
4.9,1446,-200,26.1,1458,431,501,189,2059,1572,29,40.5,15949
1.3,1095,-200,7.7,886,187,705,56,1574,1001,21.3,68.2,17127
0.5,851,18,0.8,477,15,1699,26,1064,343,14.5,36.1,0.5928
-200,1105,-200,10.2,984,97,767,106,1532,868,42.7,14.4,12092
-200,940,-200,4,712,-200,961,-200,1499,848,20.6,76.2,18272
-200,715,-200,2.1,589,-200,1286,-200,1127,390,35.1,15.7,0.8757
1.5,1068,-200,8.4,917,70,736,59,1728,916,30.8,45,19733
2.3,1125,-200,11,1016,148,910,117,1564,991,23.8,27.1,0.7858
-200,1049,-200,13.5,1100,-200,667,-200,1635,870,36.4,20.3,1214
3.3,1197,-200,18.3,1249,158,698,125,1986,1132,28.3,31.7,11968
1.4,1002,-200,6.9,854,104,818,71,1513,779,21.4,68.5,17261
1.2,893,-200,3.8,701,185,935,84,1045,844,6.4,74,0.7134
2.5,1226,-200,15.3,1157,133,683,141,1912,1041,37.2,25.6,16014
-200,1070,-200,9.3,952,-200,858,-200,1573,966,13.8,58.3,0.9147
-200,1105,-200,10,977,-200,692,-200,1618,1138,28.6,35.7,13726
2.4,1105,-200,11.1,1016,142,789,98,1736,930,18.2,49.6,10268
2.6,1129,-200,14.6,1137,151,606,114,1952,1220,27.7,49.9,18189
0.3,720,-200,0.6,458,33,1536,26,917,358,10.9,50.1,0.6519
2.3,1240,-200,13.6,1102,205,588,72,1989,1257,22,75.9,19817
3.9,1499,678,18,1239,174,651,121,1957,1359,18.8,47.5,10199
2,1197,-200,9.3,950,110,823,118,1592,918,20.8,41.8,10155
-200,882,-200,5.1,767,-200,856,-200,1492,897,20.5,60.6,1447
-200,1005,-200,5.6,792,-200,809,-200,1638,725,29,51.7,20375
1.4,930,-200,6.6,838,189,957,78,1319,680,27.7,28.1,10272
-200,1079,-200,7.8,890,-200,745,-200,1522,1000,20.5,64.9,15473
-200,851,-200,4.3,726,124,897,42,1277,799,15,77.9,13197
2.6,1190,-200,11.4,1028,355,654,129,1287,1329,10.7,59.8,0.7674
0.7,989,-200,6.3,825,47,774,64,1602,1126,25.1,48.5,15266
0.6,866,-200,3.6,686,55,1135,48,1405,741,12,68,0.9547
4.7,1567,-200,20.1,1300,745,473,158,1753,1743,15.6,71.4,12596
0.8,861,-200,6,811,61,997,78,1409,509,33.3,19.2,0.9634
1,854,-200,5,764,88,932,76,1476,922,19.3,51.4,11387
0.5,871,-200,2.4,611,11,1077,12,1494,526,27.5,53,19097
3.8,1256,-200,21.6,1340,149,594,125,2176,1214,27.1,38.9,13758
2.8,1128,-200,14.2,1124,267,717,123,1832,1362,22.8,41.9,11496
3.4,1403,-200,25.6,1443,313,508,142,2234,1811,25.2,38.6,12215
4.3,1440,-200,22.4,1362,532,486,117,1968,1496,21.6,68,17305
3.8,1284,-200,18.3,1249,363,582,167,1842,1300,24.6,54,16461
4.2,1529,589,21.2,1331,211,700,132,2028,1399,22.8,32.1,0.8814
0.3,796,-200,2.6,628,29,1136,36,1385,555,20.6,50.6,12119
2.1,1006,-200,12,1048,147,925,114,1416,966,21.2,18.9,0.471
1.5,1060,-200,10.3,991,72,833,83,1718,778,36.1,22.1,13004
-200,1063,-200,8.8,930,102,925,62,1749,957,25,46.5,14492
0.9,863,-200,6.3,824,65,905,70,1469,925,22.2,38.4,10126
-200,1052,-200,10.7,1002,81,716,85,1667,908,27,41.6,14596
2.4,1122,-200,10.6,1000,211,783,119,1663,1085,16.6,55.6,1042
0.5,844,27,1.3,532,25,1499,36,1176,376,10.5,59.9,0.7624
2.3,1052,-200,9.4,956,140,869,116,1600,725,14.2,60.5,0.9765
1.2,932,-200,4.5,740,167,926,92,1180,774,12.9,69.9,10371
0.6,859,-200,3.8,698,105,1254,89,1157,819,22.3,33.6,0.8959
1.8,1014,-200,9.4,954,118,865,103,1697,818,29.4,32.9,13244
0.7,852,-200,4.5,739,37,1095,63,1525,837,19.6,54.8,1236
2.5,1191,-200,12.1,1055,304,707,116,1563,1221,22.2,47.9,12626
1.9,1142,-200,9.1,945,65,672,68,1775,799,27.3,57.1,20426
2.6,1321,-200,12.7,1075,101,757,85,1891,1017,20.6,50.5,12082
1.3,1028,-200,7.8,890,180,733,51,1525,1323,19.4,75.1,16766
-200,929,-200,3.9,703,-200,908,-200,1391,761,20.2,64.4,15035
2.1,1167,184,9.7,966,129,942,93,1520,1016,15.5,36.1,0.6313
2.8,1086,-200,15.3,1157,573,674,214,1237,1330,7.2,43.2,0.4417
1,941,-200,5.6,792,44,897,60,1582,544,37.3,28,17537
-200,1008,-200,11.6,1037,-200,697,-200,1587,803,33.7,25.1,12915
-200,1319,-200,15.5,1165,-200,571,-200,1743,1230,27.1,40.9,14405
1.4,1050,-200,7.7,887,59,770,54,1696,820,29.4,50,20181
-200,951,-200,5,766,-200,1056,-200,1431,747,10.2,74,0.9176
0.3,920,-200,4.3,730,43,944,55,1393,842,26.8,32.3,11235
-200,991,-200,9.4,953,82,815,106,1616,924,29.1,33.1,13126
1.4,989,-200,7.8,891,237,762,82,1453,901,16.8,79,14978
4,1319,-200,24.4,1413,204,597,135,2050,1329,19.2,45.7,10084
1.4,1029,-200,6.1,816,75,804,54,1624,778,29.1,48.4,19186
3.8,1453,-200,16.3,1190,637,583,121,1644,1358,13.4,78.8,12104
1.5,1011,-200,7,856,-200,769,-200,1341,889,15.4,72.8,12633
0.5,817,-200,1.7,558,7,1232,11,1485,452,25.4,63.1,20184
1.3,916,-200,6.4,829,82,1124,75,1333,621,26.1,21.1,0.7023
1.1,983,63,3.6,688,77,1251,62,1342,806,7.7,66.4,0.699
2.7,1409,-200,14.5,1131,166,873,149,1689,1206,25.8,23.9,0.7832
0.6,936,-200,4,713,21,883,26,1584,723,23.5,63.6,18223
-200,1110,-200,6.9,855,-200,897,-200,1568,943,16.3,57.2,10492
7.7,1835,-200,40,1770,826,358,172,2474,2073,23.9,61.8,18088
2.3,1134,-200,12.7,1073,171,747,168,1765,1022,39.7,20.4,14594
2.3,1260,-200,14.1,1121,313,568,82,1569,1252,20,56.7,13078
0.1,1075,-200,8.1,904,44,720,74,1692,777,26.4,52.2,17708
-200,1438,-200,13.4,1096,-200,781,-200,1779,1266,23.3,35.8,10098
4,1421,-200,16.7,1202,249,748,143,1854,1429,15.2,53.1,0.9117
-200,867,-200,3.7,693,-200,971,-200,1335,825,19.7,63.4,14383
3.7,1407,-200,17.8,1235,338,548,77,1780,2519,20.1,71.1,16498
2.8,973,-200,14.4,1128,170,813,127,1642,894,32.9,15.5,0.7649
3.2,1224,-200,19,1268,295,605,110,2046,1478,21.7,49.6,12673
0.7,891,-200,3.9,708,110,1005,51,1382,823,24.8,49,15092
1.9,1229,-200,9,941,220,680,68,1653,1040,24.8,59.6,18351
0.8,1008,-200,4.3,729,68,1034,65,1490,795,20,48.6,11199
0.7,797,-200,2.1,593,146,1212,72,984,494,10.8,49.7,0.6429
-200,1053,-200,12.7,1072,-200,733,-200,1495,832,20.9,40.3,0.9866
1.2,983,-200,6.5,833,116,894,102,1524,1012,16,58.3,10481
0.3,925,-200,2.3,609,26,1168,35,1363,533,17.3,54.1,10582
-200,944,-200,4.5,740,-200,881,-200,1412,781,20.3,64.6,1518
0.4,749,-200,1.7,559,25,1145,33,1255,584,22.5,48.6,13077
-200,1050,-200,9.6,963,-200,998,-200,1609,901,24.3,35.1,10477
0.7,970,42,3.6,687,-200,1196,-200,1351,969,13.9,53.9,0.8501
2.3,1168,-200,12.6,1070,228,667,116,1646,1102,25.1,50.5,1584
0.8,1005,57,3.3,673,56,1103,64,1387,905,13.7,61.6,0.9631
2,1197,-200,12.2,1058,273,634,91,1626,1237,27,47.6,1.67
-200,833,-200,4.5,737,-200,1021,-200,1162,483,20.8,37.4,0.9107
-200,1242,-200,15.3,1158,-200,602,-200,1682,1252,22.8,53,14482
-200,950,-200,5,762,60,827,69,1616,959,21.9,72.8,18944
2,1203,-200,11.9,1046,223,621,74,1664,1103,23.9,59.2,17327
5.5,1689,754,30.4,1560,321,529,104,2396,1736,15,58.3,0.9876
1.9,1116,-200,10.9,1012,249,699,125,1445,1290,19.7,49.3,11148
4.6,1169,-200,25,1430,300,636,190,1901,1372,32.3,18.4,0.8753
-200,789,-200,2,584,18,1107,27,1457,571,22.4,62.2,16648
2.4,1162,-200,18.5,1253,173,796,138,1595,1248,32.6,9.3,0.4499
6.3,1650,-200,34.3,1649,266,528,158,2345,1779,23.1,35.3,0.9845
3,1094,-200,12.7,1072,170,888,122,1545,1105,22,24,0.6263
1.4,1013,-200,7.9,897,-200,798,-200,1351,594,37.3,20.3,12771
1.4,1065,-200,9.1,942,106,890,68,1576,1067,16,47.4,0.8564
-200,1229,-200,10.9,1012,-200,743,-200,1562,1103,26.1,41.1,13705
0.6,849,-200,2.3,604,117,1086,67,1108,604,14.1,64.5,10287
2.9,1171,-200,14.6,1135,161,654,146,1797,1073,38.5,23.8,15944
0.2,735,-200,1.4,533,-200,1338,-200,1350,493,21,47.5,11666
1.3,1115,75,3.9,707,104,1105,93,1384,677,12.7,62.7,0.9173
-200,1589,-200,24.6,1418,-200,452,-200,2015,1823,25.4,55.1,1761
-200,1015,-200,6.6,840,-200,783,-200,1664,839,25,53.6,16721
3.4,1560,214,14.7,1140,217,784,146,1818,1648,16.7,49.6,0.932
1.8,1065,-200,9.8,970,77,698,70,1724,1049,25.7,50.7,16491
1.6,1101,-200,9.9,972,95,879,97,1552,1001,20.2,34.3,0.8017
1.5,936,94,6.4,829,90,1054,88,1336,607,19.9,26.7,0.6137
5.1,1800,349,24.9,1426,317,700,177,2106,2034,19,41.3,0.9007
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1,967,-200,4.5,740,50,926,50,1526,557,38.8,25.4,17282
4.8,1676,790,28.9,1525,223,567,160,2226,1653,24.3,37.3,11199
1.3,1038,-200,5.2,773,67,749,61,1568,687,27.5,50.4,18274
1.5,1011,-200,8.8,930,76,728,77,1723,1009,25.1,59.9,18797
-200,1192,-200,7.7,887,-200,716,-200,1488,819,26.9,44.4,15538
2,1100,-200,13.4,1097,277,739,94,1516,1106,14.9,59.2,0.9985
2.6,1349,295,11.2,1023,171,804,114,1748,1054,13.6,69.2,10746
2.3,1113,-200,13.1,1086,138,882,119,1584,926,28.1,21.9,0.8184
-200,802,-200,1.2,519,-200,1523,-200,1315,540,9.8,80,0.967
1.5,1022,-200,6.3,826,82,857,91,1627,777,26.9,45.5,15926
2,1122,-200,9.3,951,126,687,95,1729,1022,31.2,41.9,1871
1.9,1075,145,7.9,896,128,938,94,1487,936,19.6,35.9,0.81
2.9,1407,201,16.6,1197,184,905,129,1759,1313,28.2,18.6,0.7014
2.5,1162,-200,15.1,1151,116,687,115,1912,1143,31.9,30.6,14201
1.2,935,65,3.3,672,65,1299,61,1183,415,19.6,27.4,0.6162
1.1,990,-200,8.8,930,89,1045,95,1506,739,27.4,23.8,0.858
0.4,758,-200,1.9,580,22,1215,36,1374,531,22.1,44.3,11665
2.5,1282,-200,17.7,1230,263,594,145,1924,1696,27.1,34.9,1231
1.4,973,-200,7.1,862,149,850,81,1436,957,20.6,53.2,12742
-200,902,-200,3,652,-200,1158,-200,1437,661,12.6,79.9,11619
-200,937,-200,4.6,741,-200,1058,-200,1420,923,16.2,53.4,0.9775
1,953,-200,4.1,717,188,907,64,1152,911,9.8,79.2,0.9567
0.9,999,-200,3.6,688,48,1229,63,1380,594,12.5,69.3,10029
0.8,-200,-200,-200,-200,50,-200,69,-200,-200,-200,-200,-200
0.9,835,-200,3.7,691,52,1265,67,1182,517,19.1,25.9,0.5673
