@relation 'teste 03-weka.filters.unsupervised.attribute.Remove-R1-2'

@attribute CO(GT) numeric
@attribute PT08.S1(CO) numeric
@attribute NMHC(GT) numeric
@attribute C6H6(GT) numeric
@attribute PT08.S2(NMHC) numeric
@attribute NOx(GT) numeric
@attribute PT08.S3(NOx) numeric
@attribute NO2(GT) numeric
@attribute PT08.S4(NO2) numeric
@attribute PT08.S5(O3) numeric
@attribute T numeric
@attribute RH numeric
@attribute AH numeric

@data
3.5,1567,467,19.4,1280,177,661,134,1970,1476,23.4,39.7,11276
1.2,929,-200,6,811,57,862,67,1541,642,35.5,29.8,17004
0.5,826,-200,1,504,-200,1250,-200,1204,385,24,45.5,13404
-200,800,-200,2.4,615,29,1064,46,1396,614,24.6,43.4,13248
2.6,1302,-200,13.1,1088,271,594,84,1639,1297,20,69.5,16109
1.5,997,-200,9.8,971,127,993,128,1573,930,23.6,30.1,0.8663
1.4,1034,-200,5.9,805,92,1030,97,1416,750,20.8,36.3,0.8775
-200,1031,-200,7.7,887,-200,777,-200,1665,844,35.6,32.2,18408
7.6,1973,577,38.4,1737,411,617,194,2414,2306,23.1,26.5,0.7403
2.1,1208,-200,13,1083,121,792,118,1702,891,31,22.6,10012
-200,1283,-200,13.9,1112,-200,719,-200,1583,1071,29.3,32.6,13105
5.8,1589,-200,33,1619,633,406,124,2216,1780,22.2,63.7,16865
-200,1221,-200,14.9,1145,96,648,110,1753,1050,34.7,23.3,12653
1.9,1131,-200,12.2,1058,121,824,91,1664,931,26.5,27.2,0.9282
0.6,962,-200,5.8,803,43,853,60,1507,1066,27.5,34,1231
1.1,1003,-200,7.5,880,59,864,67,1537,695,29.1,29.6,11792
0.9,941,-200,4.8,753,45,1173,56,1311,468,30.6,19.4,0.8348
1.9,1053,155,7.5,880,116,982,91,1464,786,14.4,43.6,0.7113
3.5,1200,-200,19.1,1270,239,654,176,1906,1264,33.6,22.9,11747
0.9,987,-200,6.2,820,-200,772,-200,1400,935,25.4,45.9,14684
0.7,833,-200,3.3,671,-200,1061,-200,1482,705,23.1,47.4,13208
2.6,1165,-200,14.5,1131,332,609,99,1640,1196,21.6,53.6,13669
2.1,1132,-200,13.2,1091,169,751,144,1795,1092,36.3,23.4,13902
2.1,1087,-200,10.6,1000,391,706,127,1251,1310,14.6,46.5,0.7687
-200,1217,-200,7.3,869,-200,873,-200,1660,963,14.9,74.5,1253
0.8,914,56,2.4,610,54,1322,65,1230,455,10.4,58.4,0.7352
1.3,1035,-200,7.9,895,84,898,65,1657,863,20.3,54.8,12867
3.6,1351,-200,17.5,1226,420,648,122,1649,1248,13,76,11317
-200,1149,-200,14.8,1143,112,620,111,1827,1143,28.1,40.3,15086
0.6,792,-200,2.5,621,40,1015,56,1322,714,20,59.3,13681
1.5,878,-200,10.6,1000,306,880,138,942,936,14.8,15.6,0.2615
1.2,895,-200,6.7,845,102,1072,96,1241,763,19.1,22.8,0.501
1.8,867,-200,6.7,842,300,909,104,1077,737,13.5,34.9,0.5393
1.7,1305,-200,7.6,884,95,980,87,1573,927,19.5,42.3,0.9476
0.7,797,-200,2.1,593,146,1212,72,984,494,10.8,49.7,0.6429
1,970,52,2.5,621,42,1400,58,1249,479,11,58.4,0.7686
4.6,1408,808,24,1404,241,646,154,1972,1463,19.3,28.6,0.6357
2.4,1202,-200,16.9,1206,213,671,167,1807,1301,40.9,14.6,1114
1.2,-200,-200,-200,-200,53,-200,64,-200,-200,-200,-200,-200
2.7,1313,-200,19.5,1283,236,671,100,2180,1299,17.1,79.8,1542
0.2,787,-200,1.6,549,28,1366,43,1317,596,14.3,61.9,10031
0.7,865,-200,4.6,745,164,866,90,1394,901,21,56.9,13999
1,967,-200,4.5,740,50,926,50,1526,557,38.8,25.4,17282
2.3,1143,-200,7.6,882,289,738,86,1260,1069,10.8,77.5,10027
0.5,804,31,1.1,505,34,1718,37,1148,329,12.8,49.3,0.7285
4,1421,-200,16.7,1202,249,748,143,1854,1429,15.2,53.1,0.9117
2.8,1023,-200,14.3,1127,206,760,126,1635,982,31.9,18.3,0.8523
2,1189,-200,7.3,870,263,821,97,1272,1251,13.2,75.8,11459
-200,808,-200,1.4,539,-200,1206,-200,1383,427,28.5,48.7,1872
0.3,901,-200,5.1,767,-200,961,-200,944,965,4.2,53.6,0.4454
1.1,1030,95,7.5,880,76,892,69,1539,996,13.9,60.7,0.9597
1.5,945,-200,7.6,883,132,837,94,1563,1015,19.8,47.7,1093
1.2,949,80,3.8,700,78,1221,90,1178,553,13.1,34.4,0.517
2.7,1011,-200,14.2,1122,203,808,137,1680,1071,26.1,24.7,0.8233
1.7,1200,-200,11.2,1021,223,678,101,1510,1157,24.6,44.1,13477
0.6,942,-200,4.2,723,36,968,42,1573,698,23,54.6,15177
2.7,1244,-200,18.9,1265,176,640,95,2084,1257,21.3,56.9,14226
1.3,949,-200,5.8,804,-200,835,-200,1365,740,25.4,35.2,11255
-200,825,-200,2.7,634,29,1035,37,1402,606,25.1,42.3,1326
-200,1138,-200,7.5,880,-200,727,-200,1538,1034,21.6,60.8,15496
3.8,1252,-200,23.1,1380,305,579,117,2210,1462,20.5,52.3,1245
1.3,-200,-200,-200,-200,82,-200,75,-200,-200,-200,-200,-200
0.6,812,-200,2.4,613,54,1133,47,1302,626,23,54,1501
1,946,-200,5.1,767,57,870,65,1443,728,28.2,36.6,13722
0.9,-200,-200,-200,-200,48,-200,65,-200,-200,-200,-200,-200
1.2,991,-200,7.9,896,69,857,78,1616,926,27.2,38.9,13821
1.4,1014,-200,7.2,864,167,745,56,1474,1097,16.9,75.4,14393
3.7,1382,588,19.7,1288,185,778,138,1799,1212,26.9,22.3,0.7792
0.5,839,-200,2.8,638,33,1171,44,1271,643,15.7,46.9,0.8329
4.5,1565,-200,24,1405,920,488,139,1830,1696,9.5,77.9,0.9278
3.8,1424,-200,14.9,1145,574,641,122,1482,1615,12.4,78.4,11269
1.9,1055,-200,11.6,1037,225,635,125,1632,1161,25.3,41.7,13247
0.6,868,-200,2.2,596,-200,1092,-200,1276,579,18.7,73.5,15664
0.1,762,-200,2,581,41,1588,45,1277,434,17.9,46.1,0.9383
-200,898,-200,4.2,720,-200,1059,-200,1259,661,23.2,41.2,11561
5.9,1754,-200,37.4,1716,333,452,110,2667,1895,17,56.8,10909
2.6,-200,262,-200,-200,219,-200,121,-200,-200,-200,-200,-200
0.6,811,-200,3,651,35,1097,46,1442,579,21.9,50.7,13138
2.5,948,-200,11.1,1017,389,1065,147,1077,929,17.3,20.4,0.4011
0.3,882,-200,2.2,595,-200,1097,-200,1463,406,25.5,62.8,20236
3.9,1429,649,18.4,1251,249,734,146,1754,1548,18.3,26.6,0.5529
0.8,831,-200,2.5,620,-200,1164,-200,1039,545,6.5,83.5,0.8116
-200,1149,-200,13.2,1092,114,667,118,1808,1135,29.1,38.9,15384
-200,1361,-200,21,1324,-200,540,-200,2044,1549,23.5,69.2,19776
2.4,1225,-200,17.1,1214,154,625,85,2090,1322,25.1,54.3,17057
0.6,912,-200,6.2,819,65,1224,77,1368,589,30.3,17,0.7232
6.6,1852,534,36.4,1696,377,553,127,2535,1931,14.1,50,0.802
-200,1109,-200,11.8,1042,140,834,95,1888,998,24.5,51,15454
-200,948,55,3.8,700,45,1045,60,1430,939,16.9,49.8,0.9514
-200,1244,-200,14.8,1141,-200,571,-200,1671,1337,19.2,71.3,15723
2.4,1214,-200,9.9,972,355,663,98,1359,1280,12.8,73.8,10853
6.6,1303,-200,28.9,1524,-200,515,-200,1744,1580,10.6,53.4,0.6818
-200,1356,-200,21.3,1331,-200,520,-200,1925,1643,23.3,53,14939
1.8,1031,-200,8.5,921,-200,731,-200,1490,897,26.8,33.8,11723
1.1,889,-200,6.4,831,74,956,79,1570,760,20.5,49.9,11903
-200,926,-200,5.1,769,-200,836,-200,1467,801,24,55.6,16381
1.9,1177,117,7.5,880,146,927,104,1552,776,10.9,76.4,0.9953
1.4,929,-200,6.3,825,115,992,87,1561,692,22.4,43.6,11637
0.5,832,22,1,496,-200,1613,-200,1066,381,14.2,36.1,0.5823
3.4,1374,-200,17.4,1222,602,516,160,1582,1671,13.7,66.8,10432
0.6,931,20,2.5,623,37,1293,57,1307,828,12,58.9,0.8233
2.9,1062,-200,16.1,1183,219,794,140,1731,1229,27.2,22.5,0.7962
1.6,1017,-200,7.9,897,96,1013,92,1400,780,28.2,19,0.7164
2.3,-200,-200,-200,-200,92,-200,91,-200,-200,-200,-200,-200
2,1154,-200,11.3,1026,505,773,208,1623,1212,32.6,31.8,15361
4.3,1463,-200,27.2,1484,485,443,97,2011,1590,21.1,66.1,16313
2.3,1162,-200,14,1117,118,700,139,1857,1044,36.9,26.9,16477
0.4,876,-200,2.3,605,29,1144,40,1432,456,27.4,42.2,15177
3.4,1503,485,16.8,1203,162,651,126,1863,1502,21.2,50.8,12631
3.6,1205,-200,19.9,1295,440,626,184,1613,1267,28.6,23.2,0.8917
4.7,1383,-200,24.1,1406,502,824,176,1582,1678,29.9,22.3,0.9235
-200,1049,-200,10.1,983,-200,1071,-200,1515,782,29.5,19.7,0.8015
-200,1406,-200,17.2,1216,-200,542,-200,1772,1314,29.6,36.7,14936
1.9,1058,-200,10.9,1012,109,676,96,1782,1063,30.6,41.9,18104
-200,1092,-200,8.7,928,-200,688,-200,1470,1139,22.4,58.3,1561
-200,942,-200,5.4,783,-200,898,-200,1397,568,36.2,21.4,12664
-200,1068,-200,8.8,931,72,762,94,1576,1317,27.6,36.6,1332
1.7,1005,-200,8.3,910,109,881,84,1670,751,28.4,34.4,1314
-200,1145,-200,14.5,1134,121,647,135,1828,1108,30.9,34.2,15064
7.5,1479,-200,39.3,1756,755,466,209,2165,1908,23,33.6,0.9302
2.6,1343,294,13.4,1096,191,839,115,1587,1311,11.9,38.4,0.5341
1.6,990,-200,9.4,956,216,872,82,1476,826,23.6,43.2,12433
1.9,1199,-200,12.6,1070,-200,671,-200,1873,1189,18.1,61.6,12679
1.5,962,-200,5.3,778,-200,911,-200,1162,752,7.3,85.7,0.8818
1.6,980,-200,8,901,-200,812,-200,1369,731,29.7,25.4,1044
1.4,928,-200,6.5,837,62,808,80,1410,871,27,30.7,1079
-200,905,-200,5.1,766,-200,842,-200,1438,818,22.9,56.2,15522
-200,926,-200,7.3,869,101,925,99,1470,655,32.8,22.2,10835
3.9,1495,483,21.2,1331,246,615,136,2069,1635,21.4,44.4,11176
2.1,1273,-200,9.2,946,439,729,110,1349,1217,12.8,80.8,11898
1.8,1043,-200,9.9,975,216,675,66,1489,1041,18.7,69,14727
0.8,962,-200,4.7,747,-200,813,-200,1431,913,23,52.7,14568
0.3,950,-200,4.8,754,38,1003,53,1325,551,40.1,13.6,0.9953
5.6,1375,-200,18.3,1247,583,531,221,1650,1375,18.3,52.8,11016
0.1,880,-200,2.9,649,33,1022,50,1374,739,22.2,42.8,11317
-200,783,-200,1.3,529,16,1437,24,1435,466,16.5,82.3,15318
0.6,705,-200,1.1,508,93,1494,54,820,329,12.4,32,0.4583
3.3,1300,-200,17.4,1221,197,648,123,1946,1401,17.5,56.4,11175
0.4,766,-200,2.4,616,43,1163,43,1306,530,21.5,45.6,11558
-200,714,-200,2.3,605,146,1278,94,738,594,9.7,22.5,0.2698
-200,1221,-200,22.6,1367,-200,722,-200,2008,1330,18.4,45.7,0.9559
2.6,1418,116,10.9,1010,172,892,130,1603,1536,14.7,49.3,0.8193
-200,1194,-200,13.4,1097,-200,743,-200,1847,1049,16.5,58.2,10813
2.4,904,-200,8.6,924,355,846,147,1083,966,12,34.3,0.4787
2.9,1075,-200,17.4,1222,238,774,122,1943,1213,28.4,29.7,11345
1,847,-200,2.9,645,71,1245,68,1364,480,20.7,43.4,1047
-200,768,-200,2.1,591,24,1183,37,1402,606,20.8,50.3,12207
-200,1028,-200,9.6,961,-200,756,-200,1413,928,21.3,42.9,10727
1.6,1086,-200,10.1,981,100,688,86,1818,1007,27,57.5,20183
0.9,855,-200,3.3,669,46,1160,56,1427,671,13.7,69.4,10794
2.3,1119,221,11.2,1022,137,916,117,1508,853,17.1,31.3,0.6038
2.5,1095,-200,11.1,1019,186,815,113,1618,1181,22.8,32.4,0.887
-200,1069,-200,13.1,1086,-200,1064,-200,1536,1119,22.8,28.4,0.7804
1.7,972,-200,8.5,919,103,934,101,1668,904,22.4,46.9,12544
0.3,801,30,0.7,464,-200,1749,-200,1154,340,16.1,42.4,0.7718
6.8,1592,-200,33.3,1627,936,401,166,1957,1902,10.2,80.4,10003
0.8,831,-200,3.4,679,37,1143,60,1291,526,33.8,21.9,11303
0.9,841,-200,3.5,680,-200,1052,-200,1067,594,6.5,85.6,0.8353
1.1,1004,64,2.8,641,85,1201,71,1305,557,12.1,60.5,0.8505
2.7,1168,267,12.4,1063,120,876,98,1540,944,10.4,48,0.6046
5.6,1503,-200,27.8,1498,1132,469,249,1749,1783,8.9,67.4,0.7714
3.1,1262,345,14.5,1133,157,774,129,1748,1033,11.3,71.3,0.9514
1,1035,-200,7,859,33,732,49,1680,996,27.4,55,19827
-200,1126,-200,6.4,830,-200,853,-200,1528,938,27.9,43.4,16017
2.1,1148,-200,12.5,1067,133,887,105,1790,956,23.6,41,11786
4,1524,-200,17.6,1228,707,853,170,1646,1675,15.8,70.5,12557
1,918,-200,6.4,830,-200,875,-200,1548,785,20.4,51.3,12131
-200,1029,-200,7.7,886,-200,807,-200,1446,926,15,74.8,12672
4,1291,-200,25.2,1434,306,526,151,2239,1494,22.9,47.9,13208
1,955,-200,4.2,723,51,1129,57,1393,559,27.7,25.8,0.9467
1.2,975,-200,7.3,871,72,771,71,1666,942,22.6,58.8,15903
-200,1078,44,4,711,66,1150,71,1468,1013,12.3,65.4,0.9351
1.8,1073,181,9.7,966,128,935,87,1537,805,16.6,36.7,0.6867
0.5,800,-200,2.2,598,84,1336,41,1278,529,19.8,56.7,12941
1.3,1014,-200,8.1,903,58,816,92,1554,612,37.3,24.3,15222
0.9,916,-200,4.3,726,129,879,54,1248,791,15.6,70.8,12461
1.8,919,-200,10,978,246,820,105,1180,805,13.1,38.5,0.5776
1.3,927,-200,6.3,826,173,1021,94,1331,734,22.1,42.8,11265
-200,1048,-200,13.6,1105,144,670,96,1726,1151,20.9,40.4,0.9884
-200,1479,-200,22.2,1357,-200,491,-200,1937,1581,22.5,57,15314
1.4,1126,-200,7.7,886,316,713,98,1225,1158,8.5,81.1,0.8989
1.9,1038,168,8.2,907,106,976,81,1492,723,14.2,46.3,0.7438
2.6,1190,-200,11.4,1028,355,654,129,1287,1329,10.7,59.8,0.7674
1.7,1118,-200,8.4,915,393,731,95,1289,1059,9.3,76.9,0.9007
3.5,1633,-200,16.6,1199,215,734,136,1919,1417,17.4,51.6,10159
6.1,1562,-200,30.3,1557,865,427,167,1916,1852,10.8,77.2,10021
1.6,1107,-200,5.9,807,214,768,73,1546,836,21,76.8,18881
0.6,784,-200,1.9,576,-200,1327,-200,1060,342,32.6,17.5,0.8467
1.3,928,-200,5.5,787,85,1012,68,1585,606,25.4,39.2,12534
2.8,1317,-200,15.7,1171,471,542,92,1727,1436,21.6,61.4,15696
3.5,1189,-200,16.1,1183,463,603,166,1534,1170,12,73.3,10264
0.4,910,-200,2.7,630,29,1061,35,1504,468,25.1,62.4,19602
-200,863,-200,4.6,745,-200,1098,-200,1496,786,19,54,11745
0.4,886,-200,2.2,598,41,1257,53,1374,506,17.9,52.4,10655
2.7,1189,-200,12.7,1075,429,614,108,1652,1222,18.2,74,15343
1.7,1163,-200,7.9,893,90,706,83,1760,977,23.7,69.3,20042
2.1,1065,232,10,979,106,950,96,1467,766,19.1,26.8,0.5861
1.2,1065,-200,7.7,889,94,722,56,1760,1081,21.9,74.9,19396
2.5,1402,278,12.6,1069,158,733,106,1793,1325,19.5,47.5,10653
1.4,1048,-200,6.6,839,80,845,65,1607,700,38.7,25.8,17426
2.6,1490,-200,11.7,1039,182,782,108,1757,1422,16.3,50,0.9158
1,1020,-200,7.2,866,92,847,83,1636,744,26.9,40.3,14041
0.6,922,39,1.5,541,45,1453,57,1246,432,13.3,53.6,0.8169
2.5,1171,-200,13,1083,390,695,96,1758,1276,22.9,59.1,1633
0.6,869,-200,6.5,835,61,1078,76,1437,807,19.2,42,0.9248
-200,1042,-200,8.8,932,-200,752,-200,1530,717,33.6,25.7,13101
2,888,-200,10.8,1007,149,870,105,1448,794,33.8,13.9,0.7172
0.8,849,-200,2.6,628,53,1274,56,1379,453,22,41.7,10865
-200,887,-200,4.7,748,36,1141,34,1560,596,29.6,33.4,13581
-200,948,-200,6.9,853,-200,859,-200,1283,839,17.4,47.6,0.9387
0.8,1005,57,3.3,673,56,1103,64,1387,905,13.7,61.6,0.9631
4.8,1360,-200,30.4,1561,290,545,139,2525,1626,23.7,49,14152
2.4,1152,-200,11,1014,208,774,122,1714,1139,17.4,51.8,1022
-200,1029,-200,7.5,877,-200,807,-200,1489,776,30.4,29.8,12712
4.6,1363,-200,24.2,1410,337,565,182,2199,1791,28.5,36.8,14128
-200,809,-200,2.6,624,-200,1131,-200,1309,415,28,34.9,13008
-200,830,-200,2.6,625,-200,1266,-200,1303,568,16.8,46.8,0.8881
0.6,865,-200,5.1,767,76,1279,75,1369,559,23.8,29.2,0.8499
1.4,999,-200,7.5,879,180,1114,119,1261,960,24.9,28.3,0.8775
3.2,1218,-200,10.1,981,452,677,113,1335,1258,9.6,76.5,0.9184
1.4,1057,-200,8.6,925,139,684,48,1503,972,18,75.4,15441
0.9,845,-200,2,583,138,1132,81,929,761,5.7,62.7,0.5801
-200,1029,-200,11.8,1042,122,756,130,1697,1062,30.5,29.9,12875
1,860,-200,4.7,748,39,955,50,1344,532,34.3,22.5,11974
0.6,710,-200,1.2,523,112,1479,62,827,350,12.4,31.3,0.45
-200,1153,-200,16.5,1194,116,628,137,1874,1038,33.3,28.7,14454
-200,1022,-200,8.4,914,-200,1132,-200,1446,847,26.4,23.1,0.7853
0.3,848,-200,2.2,598,32,1219,46,1318,628,17,49.2,0.9459
1.4,999,-200,8,899,62,869,74,1629,637,35.8,22.4,12915
1,-200,-200,-200,-200,42,-200,59,-200,-200,-200,-200,-200
1.3,844,-200,3.9,705,167,1035,91,986,701,11.3,41.8,0.561
2.4,1199,-200,14.2,1124,159,680,132,1940,1054,36.6,27.1,16352
-200,1068,-200,8.4,917,-200,889,-200,1570,832,14.9,55,0.9228
1.3,1017,-200,4.1,718,74,1182,81,1382,650,13.9,55.6,0.8765
1.4,1028,-200,5.2,773,153,877,76,1194,871,11.1,68.2,0.8979
1.2,827,-200,5.1,768,233,972,103,1040,671,13,40.1,0.5989
-200,1031,-200,8,901,-200,775,-200,1502,628,33.5,29,14797
-200,1053,-200,13.7,1108,-200,694,-200,1570,873,38.7,17.3,11729
1,1012,-200,6.3,824,31,803,39,1612,710,31,42.9,18909
-200,916,-200,3.7,692,-200,986,-200,1287,683,14.5,82.1,13493
-200,1130,-200,13.9,1113,-200,674,-200,1623,1127,38.8,17.6,11979
1,931,-200,3.4,679,151,947,66,1138,867,10.5,77.8,0.9839
-200,786,-200,1.7,558,-200,1217,-200,1179,434,15,71,12032
2.4,-200,160,-200,-200,175,-200,102,-200,-200,-200,-200,-200
2.1,1048,-200,12.5,1068,147,869,110,1573,993,27.1,21.6,0.7618
0.7,890,-200,4.3,727,151,917,50,1290,833,16.9,70.5,13504
2.2,1056,-200,14.3,1127,163,734,152,1694,928,36.5,18.1,10887
4.6,1442,669,21.5,1337,243,630,134,2004,1523,15.3,46.8,0.8074
3,1209,-200,18.3,1248,188,712,119,1891,1295,23.5,29.5,0.8435
1.2,1031,-200,7.3,871,147,950,96,1393,972,25.2,38.1,12049
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1.8,1105,-200,7.6,883,266,747,102,1180,1179,9.9,62.1,0.7566
2.4,1091,-200,11.6,1037,299,770,132,1512,1038,25.3,35.3,11262
0.5,919,-200,4.2,723,-200,910,-200,1443,992,26.8,35.3,12243
1.1,837,-200,3.7,693,26,1096,7,1178,584,15.4,53.6,0.9326
-200,1337,-200,20.2,1302,417,507,139,1786,1465,24.7,47.4,14527
1.4,1050,-200,7.7,887,59,770,54,1696,820,29.4,50,20181
1.9,1058,-200,11,1016,209,673,101,1625,832,33.8,25.8,13338
1.4,888,-200,5.7,799,76,1023,74,1531,637,21.7,46.5,11917
1.6,973,-200,10.9,1010,102,722,65,1616,1014,23.6,40.8,11746
4.6,1390,-200,24.4,1414,455,487,117,1959,1428,23.3,53.1,1496
2.9,1227,-200,19.9,1292,214,661,104,2087,1327,21.7,53.9,13848
0.8,833,-200,1.9,574,-200,1150,-200,930,752,7.9,55.4,0.593
4.5,1338,-200,18.1,1244,592,558,144,1847,1255,20.2,79.1,1.85
0.7,812,-200,3.2,664,79,1212,57,1215,518,21.1,44.5,1098
1.4,1037,-200,8,900,75,817,95,1584,619,33.1,32.7,1.62
-200,1067,-200,7,855,90,748,102,1700,811,23.9,69.1,20202
5.6,1440,-200,31,1573,578,491,204,1997,1643,25.3,33,10473
-200,956,-200,10.8,1007,106,838,111,1464,730,36.8,13.7,0.8335
2.6,1152,185,12.4,1062,138,928,103,1606,850,20.2,28.5,0.6682
0.8,978,-200,4.1,718,67,1137,66,1392,565,23.6,34,0.9749
1.5,1042,105,9,941,110,971,91,1491,871,25.4,25,0.7966
5,1557,386,27,1478,299,793,158,1981,1569,25.9,16,0.5237
3.1,1009,-200,10.5,995,386,784,140,1201,1016,14.4,39.2,0.6407
-200,851,-200,6.3,827,76,875,83,1449,912,20.2,42.5,0.9949
4,1438,-200,24.8,1425,558,451,126,1971,1732,21.4,59.4,14928
1.9,1298,-200,12.7,1075,103,749,98,1690,1022,31.7,21.5,0.9902
1.6,1173,84,7.5,878,160,1038,84,1556,1052,9.9,65.2,0.7956
2.3,1136,-200,8.2,906,346,729,120,1274,1140,12.6,63.2,0.9209
-200,786,-200,2,587,-200,1150,-200,1300,413,25.3,44.3,14032
2.2,1046,-200,7.8,890,300,791,142,1109,1195,10.7,47.5,0.6108
-200,1215,-200,20.2,1303,220,694,97,2180,1358,20,57.4,13268
6.6,1549,-200,30.1,1553,1148,446,288,1796,2032,13,55.1,0.824
-200,856,-200,3.5,684,-200,1023,-200,1368,520,28.1,34.2,12802
1.1,1064,-200,4.3,728,115,1161,91,1461,842,13.5,58.4,0.896
5.5,1514,-200,34.3,1648,517,457,119,2400,1749,20.1,62.7,1461
5.2,1362,-200,22.8,1373,600,755,159,1698,1461,11.9,62.3,0.8674
-200,1198,-200,17,1209,-200,779,-200,2058,1213,20.6,49,11748
-200,1112,122,6.7,842,100,1015,91,1494,680,11.3,63.9,0.8554
1.7,1197,-200,7.6,881,320,820,99,1295,1173,12.3,81.9,11674
2.2,1090,-200,14.1,1119,117,756,107,1811,902,32.4,25.7,12271
4,1490,452,22.6,1368,244,627,95,2119,1541,14,58,0.9202
3.1,1153,-200,15.6,1168,163,842,121,1644,1021,24.3,19.8,0.5933
2.4,1344,132,9.7,968,-200,921,-200,1620,1278,11.6,63.4,0.8674
0.5,862,-200,3.4,677,96,973,43,1192,725,16.1,69.3,12591
1.5,-200,150,-200,-200,169,-200,86,-200,-200,-200,-200,-200
0.6,824,-200,3.5,683,34,1119,42,1270,393,38.1,18.5,12141
1.7,1124,-200,11.2,1021,115,745,119,1735,827,38.1,22.6,14868
-200,1363,-200,12.6,1071,-200,697,-200,1763,1178,25.7,55.8,18149
1.1,967,-200,6.3,826,68,821,61,1639,822,24,57.2,16835
1.3,960,-200,9.9,973,140,769,89,1616,1155,18.8,49.4,10624
2.6,1180,-200,14.2,1122,128,678,112,1921,1272,27.8,45.2,16604
1.7,930,-200,8.4,914,131,991,98,1631,862,20,45.6,10555
1.5,909,-200,7.5,879,-200,874,-200,1083,847,13.8,40.7,0.6405
4.1,1425,-200,27.3,1486,392,512,136,2305,1869,24.8,38.4,11808
-200,869,-200,2.9,648,-200,953,-200,1401,644,22.7,60.8,16519
1.9,1125,-200,12,1051,125,730,120,1771,923,36.9,23.3,14313
4.5,1469,-200,21.7,1344,251,677,144,1997,1471,15.5,50.6,0.884
-200,1540,-200,27.8,1498,-200,519,-200,2301,1657,22,58.3,15199
2.3,1091,-200,13,1082,210,746,119,1790,1221,32.2,25.1,1189
4,1311,-200,17.5,1225,781,538,121,1464,1434,7.1,84.1,0.8557
-200,1228,-200,22.4,1362,-200,575,-200,1543,1399,4.9,70.7,0.6193
1.6,1032,-200,8.3,912,72,764,71,1661,826,34.3,31.5,16745
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,984,-200,8.3,910,-200,795,-200,1348,875,15.3,58.7,10154
0.9,918,-200,6,810,87,936,78,1524,939,18.8,46.6,10027
4.1,1239,-200,19.1,1272,214,748,144,1790,1380,25.2,24.3,0.7671
-200,1055,-200,5.6,795,-200,800,-200,1476,927,20.4,64.1,15178
1.2,1046,65,4.5,736,75,1142,78,1312,838,8.1,62.1,0.6746
2.4,1168,-200,14.7,1138,16,585,5,1946,1336,27.7,52.5,19138
2.6,1293,-200,13.9,1114,326,584,88,1702,1704,25.1,56,17565
-200,873,-200,3.3,668,-200,911,-200,1354,744,23.1,55,15357
-200,1111,-200,11.9,1046,98,651,105,1754,1106,26.3,45.6,15349
-200,1079,-200,7.3,869,84,751,76,1634,1223,23.1,49.7,13863
0.5,941,-200,3.6,687,50,1024,59,1374,777,15.8,53.8,0.9615
4,1166,-200,20.3,1304,236,646,139,2016,1291,27.4,33.6,12095
-200,882,-200,4.1,716,52,894,52,1494,790,23,52.2,14516
3,1268,-200,16,1179,511,545,69,1753,1294,18.2,72.8,15048
1,918,-200,4.6,742,-200,905,-200,1386,720,19.9,68.4,15673
2.4,1195,-200,15.2,1156,153,621,99,1897,1346,27.8,39.9,14682
1.4,-200,-200,-200,-200,56,-200,70,-200,-200,-200,-200,-200
-200,815,-200,1.8,569,-200,1361,-200,1344,534,14.4,60.1,0.9797
3.9,1383,-200,21.3,1332,572,495,96,1855,1415,19.1,72,15732
-200,1166,-200,13.7,1108,140,622,134,1854,913,35.5,28.9,16468
2.2,1128,-200,13,1082,95,675,105,1817,1066,30.1,37.7,15799
2.5,1143,-200,14.9,1146,202,701,142,1917,1292,29.3,34.8,1397
1.3,987,-200,5.7,800,86,989,88,1462,658,15.5,57.1,0.996
2.2,1074,-200,9.4,954,136,846,112,1570,956,16.7,47.2,0.892
-200,1004,-200,6.9,851,-200,767,-200,1632,754,27.3,49.1,17503
2.5,1214,-200,15.7,1170,136,681,133,1963,1054,37.8,24.4,15722
1.5,1088,-200,9.2,948,69,743,77,1667,766,30.7,38.7,1678
4.5,1407,-200,21.5,1339,992,531,225,1584,1533,7.7,72.5,0.7666
1.2,836,-200,3,653,207,1798,99,978,537,8.4,55.7,0.6155
-200,1431,-200,27.1,1482,-200,679,-200,2025,1431,29.4,20.5,0.8262
-200,805,-200,2,583,18,1339,26,1494,527,18,76.4,15608
0.4,802,-200,3,651,22,1206,34,1282,403,32.4,19.3,0.922
4.3,1184,-200,16.4,1193,839,626,212,1327,1479,14.5,33.8,0.5541
0.9,911,-200,4.6,743,41,1052,54,1370,739,16.7,43.4,0.8193
0.4,830,30,1.4,538,21,1475,30,1214,392,15.6,44.4,0.7827
2.1,1078,-200,12.6,1069,109,782,126,1780,806,37.3,21.9,13761
1.8,990,-200,6.1,817,277,849,134,1071,1111,10.2,49.4,0.6138
2.3,1255,-200,20.1,1301,784,571,224,1355,1750,7.3,50.6,0.5184
2.8,1086,-200,15.3,1157,573,674,214,1237,1330,7.2,43.2,0.4417
3.6,1352,-200,17.7,1231,726,538,110,1605,1530,11.1,77.2,10175
0.7,968,51,2.6,628,56,1197,66,1372,737,11.3,72.9,0.9738
