@relation 'teste 05-weka.filters.unsupervised.attribute.Remove-R1-2'

@attribute CO(GT) numeric
@attribute PT08.S1(CO) numeric
@attribute NMHC(GT) numeric
@attribute C6H6(GT) numeric
@attribute PT08.S2(NMHC) numeric
@attribute NOx(GT) numeric
@attribute PT08.S3(NOx) numeric
@attribute NO2(GT) numeric
@attribute PT08.S4(NO2) numeric
@attribute PT08.S5(O3) numeric
@attribute T numeric
@attribute RH numeric
@attribute AH numeric

@data
4,1438,-200,24.8,1425,558,451,126,1971,1732,21.4,59.4,14928
3.4,1111,-200,18.6,1256,261,765,158,1851,1197,29.1,22,0.8702
0.9,1066,-200,5.5,787,57,986,56,1552,689,23.9,40.4,11787
2.1,1017,-200,9.9,975,109,822,95,1722,1014,20.9,51,12446
-200,935,-200,5.4,782,-200,847,-200,1428,867,24.4,42.5,12854
0.6,922,39,1.5,541,45,1453,57,1246,432,13.3,53.6,0.8169
1.9,1049,-200,8,898,153,858,113,1671,921,29.9,33.2,13793
0.8,980,62,3.4,677,73,1141,64,1435,659,14.6,58.8,0.9711
4.6,1275,-200,19.9,1294,-200,570,-200,1605,1280,8.6,75.5,0.8469
1.6,958,-200,7.4,873,122,868,80,1550,750,24.2,36.9,10966
1.2,1020,-200,7.2,866,253,749,59,1440,1087,15.8,79.6,1417
2.4,1229,-200,13.6,1103,112,627,95,1866,1320,27.8,43.3,15929
-200,1319,-200,24.9,1426,-200,509,-200,1938,1491,20.9,48.5,11878
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
0.4,822,-200,2,581,34,1326,47,1256,602,14.2,49.9,0.8025
1,917,-200,6.7,842,73,934,51,1656,819,20.3,52.3,12367
-200,944,-200,5.7,796,-200,784,-200,1407,1021,24,50.3,1476
0.3,740,-200,1.8,568,19,1259,32,1404,510,22.8,48.1,13184
-200,895,-200,3.3,672,19,941,36,1469,703,27.1,47.4,16809
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
2.7,1381,-200,17.6,1227,312,595,162,1903,1845,29.8,33.1,13693
1.2,955,-200,5.2,775,140,831,55,1362,862,17.6,70.8,14105
2,1053,-200,9.8,970,138,930,105,1473,991,25.5,21.1,0.677
3.1,1241,-200,18.5,1254,360,693,145,1735,1149,34.3,24.7,13154
-200,1108,-200,8.4,917,-200,797,-200,1495,1129,22,55.8,14585
-200,1048,-200,3.3,672,-200,1050,-200,1438,556,25.4,59.9,19168
1.9,1009,199,8.4,916,103,1015,85,1391,738,16.3,30.8,0.5683
7.2,1521,-200,25,1430,691,449,187,1907,1761,17.3,58.2,11435
-200,1405,-200,22.8,1372,-200,497,-200,1883,1573,20,56.5,13051
1.6,-200,-200,-200,-200,72,-200,77,-200,-200,-200,-200,-200
-200,1144,-200,10.8,1006,-200,757,-200,1535,1207,19.9,50.8,11694
1,948,-200,6.4,829,40,873,53,1638,937,25.2,47.8,15076
2.4,1060,-200,13.4,1099,122,742,98,1838,1077,22.5,45.3,12226
1.5,1037,-200,8.1,902,196,704,48,1481,984,17.5,76.6,15174
1.7,1027,-200,10.1,981,120,817,108,1631,1023,28.2,28.7,10806
-200,792,-200,1,501,21,1554,25,1252,354,16.2,53,0.9672
-200,990,-200,7.8,889,-200,763,-200,1450,952,17.4,69.7,13714
2.5,1214,-200,15.7,1170,136,681,133,1963,1054,37.8,24.4,15722
0.7,881,-200,4.1,718,43,965,60,1510,837,23.3,48.4,13677
1.2,1044,100,5.1,770,85,1031,70,1425,944,11.5,63.9,0.8652
3.8,1464,-200,20.9,1321,514,475,132,1794,1600,21.7,54.8,14024
1.3,942,104,5.4,785,86,1065,77,1365,571,19.7,32.5,0.7396
-200,883,17,1.9,577,54,1396,60,1303,808,12.7,57.9,0.8447
1.8,1148,-200,11.6,1037,110,772,130,1720,835,39.9,20.1,14495
-200,1092,-200,8.7,928,-200,688,-200,1470,1139,22.4,58.3,1561
5.7,1578,-200,27.6,1494,980,448,160,1854,1800,9.9,77.6,0.9488
1,849,-200,3.5,682,67,1215,72,1378,472,20.3,42.6,10045
-200,858,-200,4.9,760,-200,940,-200,1049,873,7.1,63.6,0.6442
1.5,1067,-200,8.7,928,213,711,51,1564,1309,19.1,75.6,16519
3,1371,212,14.6,1136,174,689,102,1927,1471,18.1,66.1,13579
-200,862,-200,2.9,644,-200,1030,-200,1173,720,17.5,56.1,11103
2.6,1263,-200,14.8,1143,-200,578,-200,1736,1310,26.6,49.3,16872
2,1093,-200,12.8,1076,353,871,131,1457,1125,30.3,23,0.977
3.4,1351,375,16.7,1201,239,783,110,1828,1307,9.8,59.6,0.7214
0.6,858,-200,2.6,624,24,1205,32,1434,543,16.7,67.1,12619
2.1,1047,-200,13.5,1101,159,913,114,1391,1103,29.2,9.8,0.3914
1.6,977,-200,9.4,956,93,765,93,1581,1114,23.6,39.2,11306
0.6,768,-200,3.3,671,79,1128,46,1153,700,13.6,57.6,0.8941
2.5,1298,-200,11.1,1017,398,727,110,1418,1193,13.7,76.3,11932
3,-200,-200,-200,-200,119,-200,99,-200,-200,-200,-200,-200
-200,976,-200,4.8,752,-200,876,-200,1561,545,36.8,30.5,18572
3,1267,-200,18.7,1260,383,572,82,1776,1259,16.2,75.9,13872
0.9,948,35,2.7,634,43,1320,61,1326,715,11.3,60,0.8025
0.8,943,-200,4.6,746,-200,852,-200,1374,864,19.3,68.1,15139
-200,1026,-200,10.3,990,-200,1032,-200,1553,972,20.5,35.3,0.8435
-200,1068,-200,9,938,-200,862,-200,1575,1057,12.7,64.9,0.9506
-200,846,-200,2.2,598,33,1211,52,1332,669,16.3,51.4,0.9468
0.5,941,-200,3.6,687,50,1024,59,1374,777,15.8,53.8,0.9615
2.8,1193,-200,15.4,1160,231,630,153,1927,1281,24.4,45.5,13721
2.7,1236,236,13,1084,131,854,112,1688,1059,11.7,57.1,0.7822
0.9,819,-200,3,655,103,1222,47,1104,507,21.6,33.4,0.8519
3.4,1301,-200,16.9,1208,419,560,147,1781,1417,23.6,57.3,1645
1.8,1242,-200,9.9,973,99,856,106,1632,819,26.8,33.5,11602
0.2,775,-200,2.5,619,10,1254,19,1272,386,32.2,20,0.9488
-200,1253,-200,16.9,1206,291,540,52,1779,1579,18.4,77.9,16389
-200,1494,-200,23.1,1379,-200,467,-200,1965,1723,23,61.8,17135
1.2,1097,91,5.9,809,80,897,74,1628,1050,15.7,78.4,13917
-200,1209,-200,16.1,1182,-200,546,-200,1911,1255,27.7,46.1,16852
2.8,1312,322,11.8,1041,121,821,103,1712,1073,15.5,50.8,0.8881
0.6,878,-200,3.8,702,59,949,44,1373,822,18.3,70.8,14794
1.8,1211,145,10.9,1010,98,816,98,1619,1246,20.5,41.5,0.9864
5.2,1433,-200,28.6,1518,693,499,170,1973,1770,19,47.8,10434
2.6,1183,-200,12,1049,146,762,112,1594,1290,19.6,37,0.8325
0.7,947,-200,2.1,594,24,1300,36,1390,580,14.5,63,10316
-200,1188,-200,6.4,829,-200,930,-200,1540,785,15.3,60.8,10501
1.3,973,-200,6.4,828,146,818,61,1445,811,19.7,68.2,15484
2.1,1231,122,8.6,924,130,906,105,1483,1245,10.9,56.1,0.7326
0.6,833,-200,2.8,641,30,1088,44,1496,717,23.5,51.2,14634
-200,1296,-200,10.1,983,-200,845,-200,1626,802,23,36.2,10053
2.6,1369,304,14.5,1132,136,715,91,1818,1162,20.9,36.6,0.8939
-200,1338,-200,16.9,1207,212,576,150,1951,1697,28.1,37.3,13922
2.5,1179,-200,14.1,1120,352,634,97,1667,1119,21.9,57.6,14942
3.6,1380,-200,21.8,1345,480,493,92,1856,1419,20,69,15956
2.2,1147,188,11.8,1042,122,934,108,1538,830,18.7,26,0.5555
1.2,949,-200,8.7,929,101,887,78,1711,973,20,56.6,13095
5.3,1429,-200,23.9,1401,812,475,144,1698,1689,10,76.1,0.9329
0.7,868,-200,3.6,688,-200,922,-200,1249,777,17.9,66.8,13596
0.8,915,-200,3.6,690,-200,983,-200,1570,743,22.9,57.7,15902
-200,926,36,2.8,638,37,1195,52,1342,749,11.2,65.9,0.8775
1.5,972,-200,5.7,799,199,833,72,1425,825,19.7,68.6,15563
1.3,923,-200,4.4,733,316,962,150,1124,740,6.8,87.1,0.8652
2,1063,118,5.7,797,93,1079,93,1285,607,16.4,35.3,0.6532
2.3,1140,-200,14.4,1129,132,765,94,1728,1023,23.8,31.7,0.9212
2.1,1065,232,10,979,106,950,96,1467,766,19.1,26.8,0.5861
-200,901,-200,3,652,-200,1013,-200,1468,804,20.7,77.8,18764
2.4,1162,-200,18.5,1253,173,796,138,1595,1248,32.6,9.3,0.4499
1,-200,-200,-200,-200,40,-200,60,-200,-200,-200,-200,-200
-200,1410,-200,21.6,1340,-200,533,-200,1841,1414,30.8,31.8,13908
1.2,1001,-200,6.5,836,49,771,57,1662,821,25.8,60.4,19759
1.3,987,-200,5.7,800,86,989,88,1462,658,15.5,57.1,0.996
3.5,1220,-200,21.4,1334,176,695,183,2066,1215,36.6,20.6,12445
1.9,1051,-200,10.7,1003,102,711,110,1715,909,34.1,33.3,17509
4.6,1408,808,24,1404,241,646,154,1972,1463,19.3,28.6,0.6357
1,872,-200,4.9,760,47,979,57,1314,513,36.1,18.4,10827
1.4,-200,-200,-200,-200,70,-200,76,-200,-200,-200,-200,-200
3.1,1383,245,13.8,1109,174,832,97,1706,1173,11,57.3,0.7501
2.6,1150,251,9.9,973,186,827,105,1590,1188,15.3,51.4,0.8886
1.6,1032,-200,8.3,912,72,764,71,1661,826,34.3,31.5,16745
1.7,-200,-200,-200,-200,104,-200,87,-200,-200,-200,-200,-200
1,1012,-200,6.3,824,31,803,39,1612,710,31,42.9,18909
-200,1004,-200,10.9,1012,-200,730,-200,1460,906,17.1,54.2,10503
2.8,1247,-200,18.6,1257,168,701,174,2000,1337,37.2,23.2,14478
0.5,784,-200,1.7,562,42,1460,52,1286,389,20.8,40.7,0.9882
1.5,1033,-200,8.4,917,118,882,95,1617,905,17.2,52.3,10169
3.1,1304,357,14.8,1142,232,772,119,1747,1405,14.8,44.1,0.7407
3,-200,234,-200,-200,191,-200,127,-200,-200,-200,-200,-200
-200,1055,-200,5.6,795,-200,800,-200,1476,927,20.4,64.1,15178
1.6,1046,-200,8,901,69,849,94,1464,722,37.4,17,10757
0.5,788,-200,2.3,604,37,1068,45,1507,754,23.6,61.2,17588
1.4,981,-200,8.6,923,228,730,54,1425,956,15.7,77,13591
4.6,1522,-200,20.9,1320,270,690,158,2005,1435,16,50.7,0.9142
1.9,1046,150,7.6,883,113,1051,101,1357,765,17.8,28.4,0.5737
1.3,1136,-200,7.7,885,348,806,163,1006,1403,7.1,43.2,0.436
0.5,864,-200,2.6,629,28,1052,42,1558,728,26.9,51.8,1805
8.1,1961,618,36.7,1701,478,537,149,2665,2184,14.8,54.3,0.9076
1.8,1084,-200,8.7,929,189,751,100,1517,1081,22.7,53.6,14632
4.4,1630,-200,28.7,1520,447,427,118,2166,1691,25.9,55.8,18347
1.9,1158,-200,12.1,1052,111,649,83,1785,1353,27,42.8,1503
0.6,-200,-200,-200,-200,46,-200,58,-200,-200,-200,-200,-200
1,921,-200,3.2,666,-200,954,-200,1288,480,24.8,40.1,12378
0.5,849,-200,2.4,615,31,1285,44,1276,461,17.2,43.1,0.8394
2,1059,-200,11.9,1047,178,761,106,1549,841,29.6,28.6,11628
-200,1335,-200,14.6,1137,-200,563,-200,1729,1293,26.3,46,15478
2.3,1131,-200,12.3,1059,132,772,100,1784,978,21.4,47.7,12047
2.2,1132,-200,12.1,1052,233,680,117,1609,944,28.5,37.3,14291
2.2,1048,-200,9.9,973,346,731,148,1298,1074,10.5,70.3,0.893
2.3,1160,-200,12.6,1070,110,687,112,1929,1192,29.3,45.8,18362
1,936,-200,6.8,849,70,882,61,1640,886,20.6,57.4,13753
3.3,1357,-200,16,1178,167,674,124,1782,1454,17.8,46.1,0.9344
3.1,1009,-200,10.5,995,386,784,140,1201,1016,14.4,39.2,0.6407
3.2,1371,-200,23.2,1384,219,545,119,2082,1745,28.5,32.5,12441
4,1409,-200,23.6,1393,546,484,157,1874,1709,24.6,47.1,14378
2.8,1261,-200,18.6,1258,179,629,170,1813,1315,43.4,14.8,12882
1.1,922,65,3.4,674,63,1220,78,1205,498,15.6,37.5,0.6575
1.2,953,66,4.6,743,79,1185,85,1252,690,9.7,50.4,0.6063
-200,867,-200,2.6,625,-200,1213,-200,1385,652,14,63.8,10167
-200,1316,-200,9.3,952,-200,847,-200,1644,1047,17.5,53.8,10648
2.1,1166,-200,12.3,1062,124,726,130,1825,924,37.2,25.5,15914
2.2,1202,-200,11.2,1021,-200,649,-200,1644,1226,31.3,32.9,14771
-200,1147,-200,10.6,999,176,697,158,1788,915,34.7,32.1,1741
8.4,1669,-200,36,1686,1074,384,181,2066,1961,10.1,79.3,0.9795
-200,907,-200,7.1,863,-200,782,-200,1669,919,23.1,52.1,14518
1,846,-200,3.6,688,127,1127,58,1138,518,22.7,30.2,0.8217
1.5,1221,-200,12.3,1061,163,619,76,1615,1178,24.6,52.2,15951
-200,1075,-200,10.5,998,-200,914,-200,1574,800,25.8,26.1,0.854
3.8,1416,-200,21.5,1339,165,544,163,1998,1492,36.1,25.5,14949
1,919,-200,4.5,737,49,899,63,1534,611,25.1,55.7,17471
2.1,1032,-200,13,1083,152,776,126,1772,916,30.8,26.7,1168
1.2,947,-200,5.7,798,67,964,81,1395,930,18,40.5,0.8271
2.4,1179,255,14.6,1137,132,829,87,1651,949,27.2,22,0.7785
-200,870,-200,4.4,733,-200,903,-200,1392,762,23.4,46.3,13134
1.8,-200,-200,-200,-200,119,-200,101,-200,-200,-200,-200,-200
-200,909,41,2.5,617,34,1236,49,1302,558,14.7,49.9,0.828
3.2,1172,-200,13.7,1107,552,629,186,1449,1106,12.2,75.7,10693
2.3,1173,-200,14.4,1130,208,648,120,1885,1401,23.2,43.9,12344
1.4,926,-200,7.7,885,114,1101,92,1259,662,25.5,14,0.4495
1.8,1163,128,8.5,919,128,922,84,1530,1076,11.1,50.5,0.6654
1.1,880,-200,4.3,728,-200,1046,-200,1167,514,31.6,18,0.8243
-200,1433,-200,24.2,1409,-200,506,-200,1972,1439,17.6,70.5,14057
3.1,1130,-200,12.9,1082,390,647,128,1591,1102,18.3,74.9,15583
-200,875,-200,4.8,754,-200,961,-200,1296,591,15.9,61,10911
-200,1084,-200,6.1,816,226,776,94,1165,1126,7.9,81.8,0.8759
1.8,1035,-200,11,1015,143,757,124,1651,940,24.2,35.9,10684
1.2,953,-200,5.4,781,-200,889,-200,1356,641,29.8,28,11558
2.7,1035,-200,13.8,1110,148,907,125,1652,1044,18.5,39.4,0.832
0.7,815,-200,2.6,627,27,1049,36,1518,650,23.4,61.7,17495
2.2,1068,-200,15.1,1152,193,739,142,1683,1309,42.6,9.6,0.8012
0.4,828,-200,2.6,626,27,1073,45,1362,754,25.5,34.6,11096
1.5,1035,-200,7.3,868,77,833,86,1653,775,27.7,43.4,15833
1.7,1093,-200,9.1,944,71,711,85,1655,785,29.5,42.7,17316
1.7,1025,-200,9.6,963,106,842,95,1621,917,15.8,56.2,10033
1.2,967,84,3.1,661,61,1181,67,1321,463,12.2,66.8,0.9455
0.5,842,41,1.5,545,-200,1423,-200,1224,424,15.2,45.8,0.7864
3.8,1270,-200,19,1267,611,565,201,1434,1482,7.5,58.8,0.6117
3.7,1513,-200,21.5,1338,214,764,156,1957,1397,23,26.8,0.7446
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,1029,-200,11.8,1042,122,756,130,1697,1062,30.5,29.9,12875
2,1188,-200,9.4,954,216,664,72,1636,1148,23.9,66.3,19361
1.6,988,-200,7,859,-200,845,-200,1341,799,27.1,26.9,0.9524
-200,853,-200,4.3,727,44,1179,59,1417,621,17.7,51.9,10379
3.6,1252,-200,22.7,1369,248,681,129,2120,1390,19.3,46,10185
-200,883,-200,4,713,-200,937,-200,1351,777,17.7,70.3,14088
0.7,890,-200,4.3,727,151,917,50,1290,833,16.9,70.5,13504
1.5,1089,-200,11.3,1024,180,831,111,1452,1182,27.4,31.5,1133
2.6,1147,-200,15.6,1168,417,858,165,1492,1118,33.3,18.9,0.9536
1.9,1159,-200,11,1016,-200,595,-200,1681,1260,23.4,51.6,14639
0.8,991,-200,5.3,778,29,797,36,1665,910,26.7,60.7,20977
3.3,1375,524,15.9,1177,196,706,127,1898,1386,16.9,52.3,10013
2.2,1248,-200,13.7,1108,145,772,138,1701,969,32.6,19.3,0.935
-200,1196,-200,13.1,1086,-200,594,-200,1659,1224,18.5,74.4,15661
1.3,984,70,3.9,707,71,1131,73,1359,494,12.4,64.1,0.9209
3.1,1361,-200,21.8,1347,980,518,239,1456,1851,8.3,49.3,0.5414
2.7,1172,324,11.8,1042,206,797,120,1641,1186,12.8,52,0.7643
3.1,1153,-200,15.6,1168,163,842,121,1644,1021,24.3,19.8,0.5933
2.3,1075,-200,9.1,943,296,752,142,1305,894,17.2,51.5,10015
1.3,927,-200,5.3,781,165,994,73,1267,594,29.1,26.8,10648
0.7,893,-200,3.7,696,48,1008,54,1548,801,22.1,56.2,1.48
3.7,1468,-200,21,1323,530,496,105,1913,1641,24.4,52.5,15807
3.4,1328,-200,20,1296,640,527,88,1829,1341,15.7,76.4,13558
0.6,1017,-200,6.5,834,61,986,59,1676,734,17.8,80.3,16212
2.4,1067,-200,10.9,1013,330,794,97,1350,1133,17,43,0.8242
-200,875,-200,4.1,714,-200,903,-200,1379,746,22.5,46.7,1261
1.3,1012,-200,7.4,876,89,853,87,1580,967,26,35.7,11842
0.7,927,-200,4.7,747,58,830,34,1633,910,23.5,67.4,19305
2.6,1136,-200,12.9,1082,307,824,159,1478,1130,27.7,30.1,10991
-200,907,-200,6.4,832,-200,868,-200,1492,808,22.8,49.4,13568
2.6,1180,-200,14.2,1122,128,678,112,1921,1272,27.8,45.2,16604
-200,1279,-200,14,1116,-200,587,-200,1668,1268,24.7,48.2,14802
0.4,802,-200,1.7,559,-200,1232,-200,1414,478,25,56,17428
3,1269,-200,19,1269,173,633,174,1942,1221,39.3,18.9,13251
1.4,1021,-200,6,811,135,794,52,1502,837,20.2,67.9,15901
1.3,1157,-200,7.8,890,154,681,53,1549,1054,20.8,66.7,16201
6.8,1578,-200,32.3,1605,1247,429,211,2032,1643,9.9,83.4,10194
1,904,-200,5.2,774,98,878,51,1329,805,15.7,76.3,13519
4.1,1518,584,23.4,1389,314,589,122,2101,1703,15.9,48.5,0.8704
1.1,1016,-200,5.3,780,61,967,70,1566,806,19.5,57.1,12806
1.2,954,-200,6.3,826,56,870,70,1531,691,35.8,25.7,14861
3.8,1362,-200,17.4,1223,541,535,212,1597,1517,18.3,51,10586
1.8,1069,-200,7.9,897,249,729,83,1364,998,19.1,59.2,1295
0.6,841,-200,3.8,699,17,1123,30,1508,558,23,51.1,14175
1.9,1126,-200,9.5,957,122,694,71,1841,1034,29.4,53.1,21362
1.4,973,-200,7.1,862,149,850,81,1436,957,20.6,53.2,12742
1.1,930,-200,5.7,796,135,883,85,1263,977,18.6,49.1,10435
0.4,820,-200,2.2,597,18,1069,29,1346,603,24.3,48.3,14449
4.7,1383,-200,24.1,1406,502,824,176,1582,1678,29.9,22.3,0.9235
2.7,1214,-200,13.9,1113,305,616,118,1664,1213,20.1,75.4,1751
1.1,1024,-200,6.3,828,46,936,52,1601,641,29.1,35.1,13919
1.9,1048,-200,11,1013,127,886,96,1584,940,26.8,25.2,0.8721
0.9,971,-200,6.2,821,28,820,40,1637,811,25.1,53.9,1689
0.9,938,-200,5.5,789,38,989,55,1536,864,16.4,62.2,11507
1.5,922,-200,7.5,878,60,880,70,1363,615,36.8,16.2,0.9922
2,1255,-200,9.6,963,126,781,122,1665,1024,18.9,52.2,11313
1,972,-200,5.8,804,47,955,53,1620,734,25.4,45.5,1457
2.6,1248,-200,15.6,1167,347,572,105,1704,1393,25.5,52.3,16796
2.7,1280,122,9.6,964,193,963,113,1544,1285,9.5,64.1,0.7597
2,1235,-200,13.3,1094,111,756,107,1729,907,31.3,22.3,10043
2.2,1140,-200,13.8,1109,110,714,107,1892,1123,24.7,47.7,14649
1.9,1015,-200,12.3,1062,127,877,120,1668,847,36.4,15.1,0.9005
0.7,892,-200,4.5,739,74,964,68,1479,768,20.2,50.7,11844
2.5,1156,-200,14.8,1144,154,651,115,1832,1216,33.1,28.3,14121
1.8,-200,159,-200,-200,118,-200,97,-200,-200,-200,-200,-200
0.4,834,-200,1.8,565,-200,1187,-200,1444,473,28.8,49,19112
-200,874,-200,3.3,668,37,1043,54,1513,737,25.3,47.2,15025
0.5,875,-200,5.6,795,160,928,101,965,932,3.1,56.3,0.4368
-200,1401,-200,21.1,1326,-200,530,-200,1887,1629,21.3,60.8,15205
1.2,996,-200,7.4,872,87,756,55,1727,990,23.2,67.5,1899
2.8,1224,-200,17.6,1228,189,711,159,1972,1380,34.7,25.9,14069
2.9,1365,193,15.2,1154,186,940,129,1679,1221,29.3,15.8,0.6309
1.7,856,-200,6.2,821,239,937,111,1043,718,13.7,32.2,0.5032
1.2,1100,27,2.9,646,53,1406,60,1268,835,7.2,67.5,0.6887
2.2,1046,-200,7.8,890,300,791,142,1109,1195,10.7,47.5,0.6108
5.9,1463,-200,28.2,1508,650,468,136,2092,1670,20.3,66.7,15656
-200,877,-200,3,654,-200,987,-200,1529,801,26.8,50.9,17693
1.3,933,-200,6.4,831,105,888,72,1514,710,26,34.9,11509
2.2,1085,-200,9.7,967,241,943,108,1321,976,14.9,58.4,0.9839
3.6,1299,-200,16.6,1197,407,763,165,1688,1606,29.3,30.7,1229
4,1311,-200,17.5,1225,781,538,121,1464,1434,7.1,84.1,0.8557
0.8,856,44,2.9,644,41,1259,49,1301,746,7.4,71,0.7346
2.9,1265,-200,17,1209,290,638,157,2015,1812,30.8,37.1,16169
-200,1036,-200,8.7,928,89,914,59,1787,909,21.9,60.9,15799
1.3,1004,-200,6,814,57,808,61,1520,602,36.3,28.3,16851
8.4,1824,-200,44.5,1862,860,340,149,2567,2106,21,64.9,15987
1.4,988,40,4.1,718,82,1396,91,1304,692,7.1,61.8,0.6276
2.5,1192,-200,13,1085,266,617,79,1638,1170,26.6,42.5,14568
1.4,920,-200,5.4,783,74,1046,70,1550,588,24.5,38.4,11669
3.6,-200,357,-200,-200,214,-200,139,-200,-200,-200,-200,-200
-200,760,-200,1.1,505,-200,1527,-200,1413,452,17.3,77.2,15104
0.5,877,-200,5.6,793,253,944,132,951,924,3.2,57,0.4434
-200,1140,-200,14,1117,-200,711,-200,1690,1046,33.2,33.8,1.69
-200,1428,-200,23.6,1393,-200,490,-200,1976,1608,21.2,61.7,15309
4.1,1580,644,19.9,1295,230,639,115,1957,1489,13.2,61.1,0.9256
4.1,1239,-200,19.1,1272,214,748,144,1790,1380,25.2,24.3,0.7671
0.6,859,-200,2.5,620,32,1201,47,1316,445,16.2,52.8,0.9626
1.8,927,-200,7.3,868,255,847,117,1155,864,12.7,51.2,0.7505
3.7,1317,-200,21.1,1327,228,575,158,1996,1510,34.5,25.5,1368
-200,1038,-200,7.2,866,-200,833,-200,1570,1061,23,63.3,17589
0.4,839,-200,2.4,609,36,1276,59,1286,643,20.8,32.3,0.7813
3.5,1266,446,14.6,1138,205,726,129,1747,1370,14.1,49.6,0.7931
-200,871,-200,2.6,628,-200,1243,-200,1329,518,8.7,81.5,0.919
1.6,1037,-200,8,898,152,793,87,1539,836,22.2,64.9,1719
2.9,1354,-200,19.2,1275,294,543,90,1799,1338,28.4,39.8,15191
-200,1189,-200,23.1,1381,-200,566,-200,1574,1426,9.5,57.9,0.6877
-200,936,-200,4.8,756,-200,939,-200,1311,693,16.3,70.5,12921
-200,856,-200,4.5,735,-200,936,-200,1455,800,19.6,63.7,14419
-200,1078,-200,8,897,-200,732,-200,1751,894,25.5,58.6,18891
1,938,-200,5.3,778,46,896,56,1520,700,32.1,34,16039
5,1569,-200,29.8,1547,601,435,144,2016,1736,24.7,43.6,13396
4,1303,-200,40.2,1776,-200,946,-200,1467,1608,20.4,35.7,0.844
-200,925,-200,5.8,800,-200,908,-200,1272,750,14.3,58.1,0.9404
1.3,965,-200,5.8,802,51,821,54,1504,564,32.5,34.1,16453
2.4,1148,-200,15,1149,329,924,152,1473,1047,35.4,16.6,0.9385
1.7,1102,-200,10.3,990,90,799,103,1685,849,34.3,26,13865
1.7,1138,118,8,898,136,950,88,1505,966,15.1,44.3,0.7535
1,-200,87,-200,-200,97,-200,79,-200,-200,-200,-200,-200
2.2,1169,-200,8.3,910,334,726,87,1563,992,21.1,68.3,16914
-200,1245,-200,19.4,1281,-200,774,-200,1952,1324,20.8,43.6,10614
1.4,1028,84,5.1,770,75,1047,84,1326,913,11.2,56.2,0.7469
2.9,1311,-200,15.9,1178,366,574,111,1769,1208,20.2,66.9,15643
2.2,1072,-200,11.7,1039,120,745,127,1611,817,39.8,20.5,14687
0.5,853,-200,2.6,623,74,1107,49,1421,768,21.7,67.4,17262
1.6,904,-200,7.6,882,127,1048,94,1549,744,22.5,37.8,10157
1.9,1112,172,8.4,917,124,897,90,1542,931,16.6,44.4,0.8313
0.9,1022,-200,6.3,825,68,931,54,1487,931,17.1,45.3,0.8784
0.5,692,-200,1.1,507,65,1483,44,811,353,10.6,34.9,0.4455
-200,958,-200,8,900,-200,782,-200,1493,830,28.1,34.3,12821
2.8,1241,-200,19.1,1271,155,606,131,1971,1287,35.8,24.1,13924
1.8,1239,66,7.4,872,104,985,99,1547,1250,14.8,54.7,0.9164
-200,1102,-200,4.7,750,-200,1007,-200,1470,613,14.7,64.4,10717
0.6,799,29,1.1,514,42,1615,59,1036,332,14.1,34,0.5442
4.3,1303,-200,20.7,1317,329,631,151,1816,1196,33.2,25.4,12722
4.1,1291,-200,15.8,1174,465,567,91,1746,1341,21.7,67.3,17256
1.8,1239,73,6.9,853,106,1010,93,1543,1174,14,57,0.9094
1.1,941,-200,5.6,792,-200,975,-200,1397,889,14.8,50.6,0.8489
2.3,1269,-200,11.9,1047,144,809,114,1721,1080,22.6,39.3,1.06
4.2,1486,588,22,1351,274,571,100,2112,1692,16.1,54.8,0.996
2.3,1355,-200,16.6,1198,129,564,109,1905,1714,27.7,41.9,1537
1.4,1034,-200,5.9,805,92,1030,97,1416,750,20.8,36.3,0.8775
1.4,999,-200,7.5,879,180,1114,119,1261,960,24.9,28.3,0.8775
2.6,982,-200,10.7,1003,498,1037,189,1117,1072,17.2,22.4,0.4354
2,1016,-200,9.1,945,498,724,93,1147,1038,4,84.4,0.6943
1.2,976,-200,8.4,916,117,1044,117,1515,880,22.3,33.6,0.8913
1.3,883,108,5.1,766,90,1152,81,1238,498,19.8,23.1,0.5283
6,1720,-200,34.8,1661,576,382,120,2403,1846,25.1,59.4,18632
0.6,904,-200,3,655,81,968,54,1326,824,19.8,67.2,15322
1.8,963,-200,7.7,887,268,853,112,1311,938,18.7,39.7,0.8482
4,1490,452,22.6,1368,244,627,95,2119,1541,14,58,0.9202
1.7,-200,-200,-200,-200,88,-200,91,-200,-200,-200,-200,-200
2.2,1088,-200,11.1,1019,-200,668,-200,1554,1165,26.3,34.1,11453
1.4,947,-200,8.7,926,81,905,90,1484,659,31.9,20.4,0.9462
-200,733,-200,1.9,574,-200,1238,-200,964,627,4.1,73.1,0.6074
2.4,1348,-200,10.5,998,147,834,102,1689,1218,14.6,53.1,0.8765
3.5,1401,-200,21.7,1342,192,663,148,1959,1267,31.2,20.3,0.9064
1.2,895,-200,6.8,846,41,819,60,1371,787,26.6,30.6,10459
1.6,1106,-200,8.6,924,58,725,62,1757,910,30.7,48.1,20821
1.6,1029,-200,8.3,913,-200,787,-200,1373,607,38.3,19.3,12736
