@relation 'teste 07-weka.filters.unsupervised.attribute.Remove-R1-2'

@attribute CO(GT) numeric
@attribute PT08.S1(CO) numeric
@attribute NMHC(GT) numeric
@attribute C6H6(GT) numeric
@attribute PT08.S2(NMHC) numeric
@attribute NOx(GT) numeric
@attribute PT08.S3(NOx) numeric
@attribute NO2(GT) numeric
@attribute PT08.S4(NO2) numeric
@attribute PT08.S5(O3) numeric
@attribute T numeric
@attribute RH numeric
@attribute AH numeric

@data
-200,927,-200,3.8,698,-200,919,-200,1537,555,35.5,34.9,19841
0.3,871,-200,2.8,638,219,1022,143,860,583,4.3,49.4,0.4136
-200,895,-200,2.3,609,-200,1268,-200,1410,477,13.8,72.7,11402
1.3,1009,-200,7,859,132,944,102,1420,1016,16,38.1,0.6879
-200,885,-200,5.2,773,-200,1051,-200,1641,805,18.5,70.7,14962
2.4,1109,-200,10.3,989,375,664,141,1096,1133,11.1,32.2,0.4243
0.7,901,-200,3.7,697,-200,952,-200,1586,800,26.8,51.9,18058
1.8,1061,-200,7.7,887,246,745,86,1367,889,12,80.8,11264
1.5,988,118,5.8,803,123,1105,98,1293,658,15.6,30.1,0.5285
-200,1598,-200,35.2,1668,-200,490,-200,2617,1749,16,57.3,10342
0.7,866,-200,3.6,689,57,1138,45,1456,767,13.1,70.2,10554
1.7,976,-200,8.2,909,103,878,97,1675,830,25.8,40.9,13389
1.3,954,-200,6.4,828,51,793,68,1589,631,27.7,47.4,17344
1.6,1077,-200,10.2,985,165,742,97,1780,1170,21.8,52.5,13529
5,1569,798,20.7,1316,249,634,139,2054,1510,13.6,65.3,10136
2.2,1182,-200,14.2,1122,261,730,166,1707,1527,34.6,21.1,11398
1.6,1048,-200,6.3,826,89,853,90,1637,747,28.8,41.3,16164
3.7,1211,-200,19.8,1290,311,606,156,1913,1643,24,36.4,10706
-200,903,-200,9.7,968,-200,992,-200,1565,740,28.7,25,0.9684
-200,1083,-200,11.1,1019,110,677,104,1720,1087,25.7,46.1,15025
-200,979,-200,5,764,-200,1054,-200,1462,572,19.7,44.4,10081
4.5,1501,556,20.2,1302,247,681,134,2008,1311,10.7,67.3,0.8643
1.4,1029,-200,6.1,816,75,804,54,1624,778,29.1,48.4,19186
8.6,-200,-200,-200,-200,1235,-200,227,-200,-200,-200,-200,-200
6,1445,-200,28.5,1516,796,455,210,1594,1946,11.5,37.5,0.5068
1.3,923,-200,7.1,862,92,875,107,1363,626,34.6,18.2,0.9832
2.8,1183,-200,18,1241,183,721,167,1937,1308,39.5,18.3,12917
5.3,1502,-200,29.8,1546,337,538,223,2199,1919,35.6,20.4,11646
2.7,-200,-200,-200,-200,418,-200,185,-200,-200,-200,-200,-200
-200,969,-200,2.4,611,-200,1239,-200,1330,430,14.8,63.3,10584
-200,1063,-200,8.8,930,102,925,62,1749,957,25,46.5,14492
0.1,853,-200,2.4,616,113,1071,87,870,491,4.1,52.5,0.4351
2.3,1195,-200,12.8,1077,130,731,113,1860,1151,25.5,43.8,14095
2.6,872,-200,8,900,386,918,147,910,946,12.7,21.3,0.3119
2.5,1123,-200,8.4,916,373,709,103,1346,1003,11.9,85.7,11912
2.2,1145,259,12.5,1066,120,903,99,1592,885,27.2,22.1,0.7811
0.6,844,-200,4.7,751,46,1064,63,1327,462,33,17.7,0.8758
1.5,983,-200,8,901,187,954,96,1691,986,20.9,54.8,13387
6.1,-200,-200,-200,-200,1054,-200,312,-200,-200,-200,-200,-200
1.9,1126,-200,9.5,957,122,694,71,1841,1034,29.4,53.1,21362
0.3,896,-200,3.3,668,227,1043,136,887,519,3.3,50.2,0.3934
0.8,969,48,2.7,636,47,1271,64,1309,684,14,51.3,0.8163
2.4,-200,-200,-200,-200,147,-200,124,-200,-200,-200,-200,-200
-200,903,-200,5.4,786,-200,1073,-200,1375,523,19.8,35.4,0.8099
0.6,869,-200,6.5,835,61,1078,76,1437,807,19.2,42,0.9248
2,1027,-200,7.7,887,133,927,97,1568,876,13.4,64.6,0.9864
0.7,827,-200,1.4,533,129,1198,91,775,488,4.6,38.1,0.3267
2.3,1101,-200,8.2,908,295,707,204,1025,1095,7.8,37.6,0.4004
1.3,1041,74,5.4,782,78,1105,86,1425,911,11,61.4,0.8057
7.5,-200,-200,-200,-200,1186,-200,231,-200,-200,-200,-200,-200
0.7,935,-200,4.1,716,50,915,62,1415,877,20.2,48.5,11319
0.6,815,-200,2.4,616,21,1080,29,1532,596,23.8,61.3,17881
2.6,951,-200,9.4,953,460,812,157,1022,1055,7.4,36.5,0.3778
2.4,1195,-200,11,1013,355,646,104,1345,1276,14.5,62.3,10216
1.3,-200,-200,-200,-200,193,-200,117,-200,-200,-200,-200,-200
0.8,863,-200,1.5,545,86,1119,78,749,484,4.3,38.1,0.3207
2.5,1306,111,10.2,987,138,1004,124,1554,1078,17.6,35.1,0.7012
1.3,989,-200,4.4,731,226,815,149,936,1018,1,67.7,0.4523
0.5,801,-200,0.7,470,81,1313,61,762,382,4.3,42.5,0.3556
1.3,912,-200,3.5,683,201,961,125,872,699,7,38.4,0.3861
2.3,982,-200,10.3,990,378,745,140,1018,1059,15.1,20.8,0.3536
2.7,1381,-200,17.6,1227,312,595,162,1903,1845,29.8,33.1,13693
1.2,1025,67,3.5,682,88,1197,77,1313,537,10.3,65.2,0.8151
1.1,1023,-200,2.5,623,120,916,97,976,571,9.1,56.2,0.6515
3.5,1324,-200,14.1,1121,547,531,262,1399,1481,6,78,0.7345
2,1246,-200,12.6,1070,104,770,84,1747,1064,27.9,28.1,10394
0.5,806,-200,2.4,615,21,1172,34,1525,543,16.6,80.2,15002
1,845,-200,1.8,569,128,1151,95,709,397,7.9,25.9,0.2774
4.1,1407,-200,19.8,1292,679,643,155,1638,1694,16.9,54.2,10371
-200,872,-200,2.5,617,77,1026,86,1456,585,27.2,47.2,16803
0.8,949,-200,3.1,657,158,895,115,948,991,5,63.5,0.5575
-200,1039,-200,6.4,828,292,791,162,987,1115,5,47.5,0.418
2.6,1152,185,12.4,1062,138,928,103,1606,850,20.2,28.5,0.6682
3.5,1268,-200,14.4,1128,539,573,173,1255,1533,10.8,40.3,0.5201
1.3,1008,-200,7.5,878,53,792,67,1691,722,29.3,50.2,20127
0.4,834,-200,1.8,565,-200,1187,-200,1444,473,28.8,49,19112
2.8,1064,-200,14.3,1126,272,711,139,1656,1361,26.4,29.9,10138
0.8,988,-200,2.2,596,68,1056,57,1118,541,14.8,63.5,10592
0.6,813,-200,2.4,609,22,1017,33,1473,615,23.9,61.2,17871
1.9,1110,-200,10.5,996,121,782,111,1771,1090,31,32.4,14294
-200,975,-200,11.1,1017,-200,930,-200,1668,801,27,29.3,10277
0.7,981,-200,5.8,804,191,829,127,997,783,10.7,37.2,0.4788
1.6,-200,-200,-200,-200,224,-200,92,-200,-200,-200,-200,-200
0.6,812,-200,2.6,626,24,1134,40,1471,625,20.3,58.9,13878
6.4,1655,-200,29,1527,966,393,249,1758,2203,10.3,52.4,0.6578
1.7,1170,-200,9.5,959,86,666,88,1798,838,27.4,55.5,19998
-200,721,-200,0.7,470,42,2331,35,815,367,13.2,35.6,0.5375
1.8,1073,181,9.7,966,128,935,87,1537,805,16.6,36.7,0.6867
4.4,1306,-200,28.8,1522,244,535,121,2450,1545,22.8,47.9,13156
1.6,966,-200,9.5,959,92,838,95,1686,852,21.8,46.3,11913
0.7,892,-200,4.5,739,74,964,68,1479,768,20.2,50.7,11844
6.5,-200,-200,-200,-200,1061,-200,284,-200,-200,-200,-200,-200
0.3,845,-200,0.7,472,15,1786,23,1278,378,16.5,53.9,10049
1.7,1037,-200,5.2,771,233,784,122,1004,1029,2.3,75.1,0.5514
0.8,1005,48,4.5,738,68,1005,66,1563,917,15.7,74.7,13194
0.9,1005,64,4,713,103,1130,78,1363,924,8,71.8,0.7711
4.3,1191,-200,10.7,1005,347,637,166,1224,1284,5.9,62.1,0.5808
3.4,1301,-200,19.3,1276,267,631,179,1953,1407,38.2,20.9,13701
1,926,-200,5,763,41,949,54,1491,504,33.8,32.1,16596
1.6,-200,-200,-200,-200,398,-200,99,-200,-200,-200,-200,-200
1.2,919,-200,5.7,799,29,844,50,1409,881,22.2,43.1,11396
2.9,1283,-200,13.3,1093,373,581,129,1354,1356,11,67.1,0.8766
1.7,1187,-200,6.8,850,242,653,109,1169,1383,7.6,72.7,0.7598
1.8,1093,-200,6.5,836,414,728,232,1142,1025,4.6,82,0.6997
0.4,842,-200,0.7,468,-200,1813,-200,1274,394,16.9,53.9,10309
3.2,1474,230,15.8,1173,166,854,143,1776,1432,20.4,36.7,0.8704
4.9,1516,-200,24.8,1423,774,455,151,1881,1688,16.7,67.3,12707
0.7,931,-200,4.2,721,47,888,37,1651,799,25.8,64.6,21195
1.9,1078,-200,9.8,971,107,752,105,1694,1065,25.4,43,1.37
0.7,921,35,1.4,538,-200,1564,-200,1224,417,9.5,68.2,0.8091
2,1076,-200,10.4,994,133,723,129,1549,938,38.3,17.9,1181
3,1289,425,15.3,1158,184,755,118,1791,1196,16.1,42.8,0.7783
2.1,1327,256,9.8,971,124,803,89,1705,1120,21.6,41.7,10606
2.6,1181,-200,14.1,1121,356,629,117,1466,1236,17.7,51.5,10315
3.5,1353,434,17.8,1235,202,740,119,1937,1175,8.6,75.1,0.8415
1,855,-200,3.8,698,66,1134,62,1449,526,25.6,37,12006
0.8,890,63,3.3,672,-200,1183,-200,1338,781,7.6,80.6,0.8437
2.1,1153,-200,6.9,853,407,696,217,1027,1370,4.2,54,0.4483
3.8,1252,-200,23.1,1380,305,579,117,2210,1462,20.5,52.3,1245
3.3,-200,-200,-200,-200,492,-200,247,-200,-200,-200,-200,-200
0.7,818,-200,4.3,726,38,921,43,1330,685,19.6,56.1,12651
1.5,1016,110,6.6,839,119,991,97,1448,790,16.6,44.3,0.8294
1.2,972,-200,3.4,674,169,926,88,1032,882,7.9,69.3,0.7413
8.6,1683,-200,43,1831,1216,374,272,1964,2331,9.2,39.3,0.4573
3.8,1458,639,22,1350,240,677,169,1947,1731,26.9,25.7,0.8942
1.4,1038,-200,9.3,950,71,776,75,1750,1181,25.5,47.6,15318
2.5,1285,333,14.2,1123,136,755,121,1741,1293,27.4,28.2,10098
0.5,966,-200,5.8,802,46,968,60,1383,607,41.3,11.9,0.9252
1.7,1122,-200,8.7,926,105,805,88,1619,1174,16.9,58.8,1125
1,1015,101,4.1,718,61,1065,71,1428,714,16.6,55.4,10408
-200,1086,-200,9.2,947,181,724,115,1724,1134,24.7,46.8,14337
3.6,1252,-200,22.7,1369,248,681,129,2120,1390,19.3,46,10185
1.1,1012,94,4.8,752,66,1053,74,1393,649,15.7,47,0.8325
1.7,930,-200,8.4,914,131,991,98,1631,862,20,45.6,10555
3.1,1065,-200,15.1,1151,272,801,118,1894,1160,23.5,40,11386
-200,1050,-200,11.7,1039,108,756,129,1558,734,38.5,16.5,11037
1.5,1168,-200,5.7,797,251,698,111,1235,1022,14,59.7,0.9495
1,857,-200,5.1,769,52,1006,69,1390,759,22.4,34.9,0.9362
-200,1413,-200,24.8,1424,-200,739,-200,2102,1544,17,46,0.883
-200,922,-200,7.4,874,-200,851,-200,1447,663,30.4,28.2,1204
1.1,1007,-200,7.2,864,65,816,71,1639,987,22.6,51,13805
1.4,1220,-200,5.4,782,111,996,89,1560,1067,15.3,62.1,1073
1.1,1024,-200,6.3,828,46,936,52,1601,641,29.1,35.1,13919
2,987,-200,4.6,746,281,880,103,1212,833,12.1,75.5,10669
2.2,1138,-200,6.9,854,262,735,117,1276,911,13.3,68.2,10356
-200,1115,-200,12.1,1053,158,686,141,1722,1086,34.8,26,14241
-200,1625,-200,32.5,1608,-200,601,-200,2271,1725,25.3,28.9,0.9151
-200,1316,-200,9.3,952,-200,847,-200,1644,1047,17.5,53.8,10648
-200,949,-200,3.9,705,-200,859,-200,1460,691,25.1,51.8,16304
3.7,1513,-200,21.5,1338,214,764,156,1957,1397,23,26.8,0.7446
-200,854,-200,3.3,670,26,1141,35,1460,684,14.8,65.8,11028
0.3,777,-200,2.4,609,-200,1170,-200,1405,644,21.7,47.3,12135
-200,812,-200,3.4,675,-200,995,-200,1348,661,21.6,51.6,13171
1.7,984,-200,9.1,945,115,990,88,1423,747,25.8,19.5,0.6392
2,1040,-200,3.6,688,185,846,115,920,1090,3.7,62.9,0.5059
2.7,1196,-200,11.6,1035,496,633,177,1259,1338,7.5,64.4,0.672
-200,1074,-200,15.5,1166,144,687,143,1713,1013,32.3,20.7,0.9875
0.5,826,-200,2.7,631,24,1028,33,1473,593,24.8,55.4,17054
2.1,1168,194,9.4,954,152,843,104,1586,1201,12.3,59.2,0.8461
-200,815,-200,1.7,565,-200,1127,-200,1350,541,22.9,59.4,16353
-200,887,-200,2.9,648,-200,1222,-200,1357,553,9.5,80.2,0.9533
1.9,1259,-200,15.9,1178,191,722,89,2060,1367,21.6,61.8,15775
2,-200,-200,-200,-200,101,-200,107,-200,-200,-200,-200,-200
-200,928,-200,4.9,759,-200,871,-200,1040,775,11.3,45.4,0.6063
0.4,1100,-200,12.2,1057,391,687,167,1126,1241,12.2,28.7,0.4077
-200,934,-200,2.3,609,70,976,55,1094,581,13.7,61.1,0.9537
1.8,1104,-200,15.7,1171,150,827,128,1803,968,28.1,29.8,11132
2.4,1170,-200,8.2,906,322,707,125,1317,1046,12.6,76.5,11106
1.5,1124,78,6.7,842,98,1050,71,1418,936,7.2,63.9,0.65
-200,848,-200,2.8,642,-200,1202,-200,1325,760,14.6,53,0.8775
-200,1508,-200,22.1,1355,-200,609,-200,2034,1623,11.6,58.7,0.7999
1.5,-200,-200,-200,-200,65,-200,75,-200,-200,-200,-200,-200
3.4,1091,-200,15.4,1161,210,682,128,1797,1153,23.6,35.7,10282
1.1,888,-200,3.5,680,211,985,70,1138,826,13.1,67.4,10101
-200,759,-200,2.1,588,4,1323,8,1286,515,19.7,42.4,0.9636
1.6,981,-200,8.4,917,78,740,93,1649,714,29.7,41.7,17081
1.9,-200,-200,-200,-200,121,-200,83,-200,-200,-200,-200,-200
0.7,858,-200,4.9,757,57,1066,71,1542,904,19.3,57.3,1265
1.7,-200,-200,-200,-200,394,-200,231,-200,-200,-200,-200,-200
-200,955,-200,6,812,-200,823,-200,1464,936,25.1,40.1,12544
3.5,1511,-200,21.4,1334,590,433,146,1804,1606,13.1,70.2,10567
2.6,1063,-200,5.1,769,183,807,122,993,1109,6.4,52.6,0.5074
4.3,1305,-200,17.9,1238,587,565,177,1325,1640,11.3,33.6,0.4504
3.1,1267,-200,15.6,1166,535,567,179,1382,1505,8.9,60.8,0.6921
1.4,1032,-200,3.6,687,142,867,89,1109,878,9.8,70.7,0.8571
1,850,-200,2.6,629,138,1076,96,847,597,10.7,34.4,0.4406
5.9,1495,-200,23.3,1386,782,457,177,1736,1734,12,67.5,0.9467
1.1,1110,-200,6,814,75,948,73,1571,854,20.5,49.3,1173
1.3,984,-200,5.6,795,63,838,78,1570,676,25.4,54.6,17483
4.7,1353,-200,16.2,1187,601,599,173,1424,1293,5.5,84.1,0.7657
2.6,1152,-200,13.6,1104,145,725,99,1860,1023,21.5,47.9,12178
1.8,1139,-200,13.8,1109,159,1118,135,1436,1292,28.8,21.1,0.8193
-200,826,-200,3.8,698,-200,1017,-200,1331,542,25.7,36.9,11991
0.8,901,-200,4.4,733,27,888,39,1605,755,24.9,63.5,19647
1.7,1102,-200,6.4,829,217,773,120,1015,1274,7.3,52.8,0.5419
2.4,1172,-200,10,977,280,657,177,1160,1047,8.4,45.2,0.4977
-200,895,-200,5.4,783,-200,863,-200,1502,575,26,45,14913
2.8,1329,-200,17.1,1214,216,700,148,1845,1581,26.5,27,0.9217
1.8,1111,-200,7.7,887,244,720,92,1262,1132,14.6,60.6,10033
1.1,904,-200,2.8,640,154,1022,77,1152,682,11.3,81,10851
2.3,1089,-200,8.4,916,293,710,152,1124,903,12.3,38.4,0.5488
2.3,1321,-200,11.9,1046,496,562,224,1263,1610,6,62.8,0.5929
-200,1129,-200,13.7,1107,-200,844,-200,1742,940,25.9,26.9,0.8845
0.9,1065,-200,7.4,872,82,831,97,1481,927,31.6,23.8,10842
2.1,1084,-200,9.8,970,132,818,98,1626,845,19.5,45.5,10189
1.2,1065,-200,7.7,889,94,722,56,1760,1081,21.9,74.9,19396
1.6,972,-200,8.3,912,88,882,89,1596,675,35.5,20.3,11586
0.9,812,-200,2.8,640,166,1093,114,716,408,2.6,35.1,0.2618
2.8,1241,-200,19.1,1271,155,606,131,1971,1287,35.8,24.1,13924
2.5,1210,-200,10.6,1000,439,679,115,1456,1062,13.4,79.9,12254
4.2,1376,-200,17,1209,740,549,190,1283,2041,6.1,54.7,0.5201
1.3,1053,-200,8.8,933,72,743,72,1658,1257,27.7,40.5,14835
2.7,1390,230,11.4,1028,197,829,126,1730,1002,9.6,81.1,0.972
1.2,1197,38,4.7,750,89,1337,96,1393,949,11.2,59.2,0.7848
1.6,1137,177,7.3,869,90,890,92,1554,951,17,53.9,10363
1.2,949,-200,8.3,910,71,816,77,1552,1015,22.2,43,11363
1.3,960,-200,5.7,798,73,854,84,1459,780,28,34.9,12989
3,1251,411,18,1238,150,773,107,1779,1109,28.2,20.4,0.7677
1,914,-200,5.2,774,53,1091,65,1323,706,20,31.5,0.7262
0.5,815,-200,2,584,-200,1102,-200,1363,513,24.5,50.9,15416
1.9,970,-200,11.2,1023,134,787,123,1552,1074,26.3,27.3,0.9238
1.1,877,-200,2.5,618,135,1027,96,830,505,3.1,48.1,0.3722
1.7,1063,-200,8.5,919,46,735,60,1676,821,37.2,29.1,18185
3.3,1131,-200,16.5,1194,172,726,125,1907,1009,29,33.4,13169
0.7,888,-200,1.1,511,71,1112,66,963,512,3.9,83.1,0.6787
2,1255,-200,9.6,963,126,781,122,1665,1024,18.9,52.2,11313
0.7,968,-200,5.8,803,56,806,62,1586,1003,24.4,50.5,15243
2.1,934,-200,11.7,1041,203,865,136,1496,936,32.3,16.7,0.7946
4.2,1388,-200,24.5,1418,287,568,226,2250,1913,38.8,24.2,16433
0.5,918,-200,1,501,42,1148,40,881,420,8,54.7,0.5883
3.8,1416,-200,21.5,1339,165,544,163,1998,1492,36.1,25.5,14949
1.9,1040,-200,11,1015,120,775,117,1543,1025,35.1,19.2,10664
-200,860,-200,6.8,847,58,873,77,1426,748,23.6,31.9,0.9195
3.6,-200,-200,-200,-200,540,-200,170,-200,-200,-200,-200,-200
1.7,1089,87,7.6,884,89,1006,101,1487,975,12.6,54.2,0.7881
2.6,1490,-200,11.7,1039,182,782,108,1757,1422,16.3,50,0.9158
1.7,1101,-200,7.4,875,65,722,68,1748,927,31.6,43.6,19944
2.1,1063,114,7.5,877,115,971,89,1481,811,18,38.4,0.7862
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
0.8,936,-200,4.9,757,40,1007,52,1459,523,35.8,22.4,12933
3.5,-200,-200,-200,-200,521,-200,164,-200,-200,-200,-200,-200
3.2,1219,-200,15.5,1163,232,642,121,1963,1410,28.3,39.8,15053
1.5,966,93,5.3,778,79,1057,89,1359,755,16.4,40.8,0.7542
6.1,1601,-200,30.7,1568,738,422,132,2111,1729,15,74.4,12593
4.2,1611,284,19.2,1274,279,754,161,1915,1697,15.7,44.1,0.7786
3.9,1321,-200,15.7,1170,760,532,158,1488,1539,9.7,70.1,0.8432
1.4,995,103,5.7,796,66,1159,72,1287,587,21.2,23.1,0.5768
0.9,863,-200,2.4,610,130,1088,68,1086,696,13.1,62.4,0.9366
-200,792,-200,2.2,597,-200,1137,-200,1320,417,24.3,46.3,13857
1.3,973,79,4.5,739,81,1186,87,1354,589,10.4,61.1,0.7717
2.6,1245,-200,13.2,1091,147,734,112,1870,1134,24.9,45.6,14135
-200,954,28,2.9,645,60,1260,78,1334,925,11.6,61.9,0.8442
1.4,1146,156,8.6,923,79,845,96,1575,1166,19.6,49.8,11221
-200,889,-200,2.7,634,181,1009,117,1018,591,6.3,73,0.7024
6.7,1549,-200,27.3,1485,883,422,224,1638,1930,2.8,64.2,0.4859
0.8,967,-200,5.5,789,61,810,61,1597,995,24.6,52.2,15881
2.9,1159,-200,13.4,1097,136,748,107,1709,995,17.4,48.6,0.9559
1.2,1002,-200,8.7,928,73,798,95,1636,629,36.1,26.4,15505
2.1,1070,-200,10,976,130,808,108,1688,819,34,25.6,13363
1.5,1220,-200,5.5,787,204,675,154,1310,1163,16.3,56.6,10422
3.1,1316,-200,13.4,1099,412,610,137,1451,1268,13.2,72.8,10984
1.9,1133,-200,10.2,984,110,838,92,1897,976,26.6,47.6,16315
1.6,889,-200,4.5,738,197,1379,100,1061,743,13.4,48.1,0.7374
2.2,1076,-200,8.1,903,316,1627,102,1330,958,11.6,81,11082
1.5,1024,-200,3.9,705,199,876,114,1168,807,11.5,74.2,10063
0.5,841,-200,1.9,578,11,1144,16,1464,463,27.7,52.5,1923
0.5,941,-200,3.6,687,50,1024,59,1374,777,15.8,53.8,0.9615
-200,1030,-200,6.8,848,77,734,71,1691,1048,21.8,74.1,1915
1,-200,-200,-200,-200,65,-200,67,-200,-200,-200,-200,-200
0.3,864,-200,2.1,591,27,1247,37,1374,507,17.7,56,11215
0.9,988,-200,4,709,178,897,82,1267,785,13.8,85.5,13469
2.1,1156,-200,11.5,1034,154,813,122,1640,1123,27.7,26.3,0.9652
1.5,1172,-200,6,813,339,774,152,1233,1118,10.3,74,0.9237
1.1,942,-200,5.7,800,52,877,69,1567,581,38.1,26.3,17252
1.8,925,-200,7.2,866,328,2542,122,1013,916,14.4,30.2,0.4911
2.5,1024,-200,13.8,1111,201,770,110,1753,1069,25.1,32.4,1017
4.7,1472,-200,16.6,1198,832,555,191,1344,1735,9,51.8,0.5961
3.5,1266,-200,15,1149,559,528,255,1435,1370,6.1,74,0.7025
2.8,1312,-200,10.5,998,474,640,167,1249,1473,13.4,43.1,0.66
0.5,835,-200,2.8,638,-200,997,-200,1526,715,24.3,65.1,19475
1.8,1082,-200,5.8,801,211,780,119,1035,1200,8,52.2,0.5623
2.9,1438,156,12,1051,180,943,128,1668,1206,21.3,30.8,0.7696
1.9,1180,-200,11.5,1031,163,633,124,1866,1067,28.4,50.7,19329
1.8,1048,-200,10.1,983,134,780,119,1643,1064,25.5,34,10935
2.3,1141,-200,13.3,1095,119,642,92,1816,1139,27.7,44.6,16304
1.2,978,75,4,711,48,1144,63,1304,750,11,56.6,0.7418
4.6,1522,-200,20.9,1320,270,690,158,2005,1435,16,50.7,0.9142
3.3,1239,-200,13.4,1096,758,577,260,1211,1459,7.8,37.6,0.3994
2.4,-200,-200,-200,-200,226,-200,128,-200,-200,-200,-200,-200
0.8,1000,59,3.6,688,55,1257,61,1398,426,14.2,58.6,0.9443
4.5,1520,-200,30.1,1552,801,568,198,1615,2104,16,38.6,0.6952
3.8,-200,-200,-200,-200,540,-200,289,-200,-200,-200,-200,-200
2.6,1130,-200,11.3,1026,359,657,115,1374,1209,14.5,60.4,0.9909
1.5,922,-200,7.5,878,60,880,70,1363,615,36.8,16.2,0.9922
-200,992,-200,5.4,783,-200,988,-200,1527,663,14.6,68.2,11282
1.9,-200,-200,-200,-200,156,-200,123,-200,-200,-200,-200,-200
0.7,880,-200,2.4,610,101,2095,59,1150,711,12,78,1094
2.4,1196,263,10.5,997,127,802,100,1644,1128,19.2,42.7,0.9425
3.7,1407,-200,19.4,1279,163,660,120,2009,1308,23.5,43.7,12484
-200,881,-200,4.4,734,-200,961,-200,925,636,12.6,31.7,0.4613
2.1,1376,-200,9.3,953,125,900,93,1636,1153,19,42.9,0.937
2,1281,93,7.5,880,113,1084,104,1525,980,21.2,31.4,0.7812
4.1,1239,-200,19.1,1272,214,748,144,1790,1380,25.2,24.3,0.7671
1.5,883,-200,6.2,821,304,886,111,967,844,16.2,26.2,0.4789
3.7,1525,242,18.2,1246,202,821,145,1847,1448,14.4,43.4,0.7084
1.4,1062,-200,6.2,822,224,764,113,1228,917,13.4,61.3,0.9379
2,1123,-200,9.1,942,324,653,208,1225,1105,11.4,48.9,0.658
2.4,-200,-200,-200,-200,255,-200,164,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1.7,1177,-200,7.3,871,244,660,116,1292,1192,12.7,69.9,10223
2.2,1091,-200,15.8,1172,162,874,127,1459,1105,31.6,9.2,0.419
-200,1333,-200,17.1,1212,-200,668,-200,1854,1573,22.3,36.9,0.9838
1.1,1034,71,4.1,716,50,1085,55,1405,891,10.7,67.2,0.863
1.1,968,-200,6.6,840,47,891,58,1727,788,17.5,79.1,15709
0.1,762,-200,2,581,41,1588,45,1277,434,17.9,46.1,0.9383
2.8,1445,214,14.8,1141,156,857,110,1824,1252,23.8,31.3,0.9137
-200,1244,-200,20.2,1301,-200,842,-200,1801,1170,29.4,21,0.8452
-200,1070,-200,10.8,1008,-200,656,-200,1649,963,26,43.6,14407
1.6,1090,-200,5.2,773,86,1105,83,1429,761,13.9,55.9,0.8842
1,-200,-200,-200,-200,48,-200,60,-200,-200,-200,-200,-200
1.5,1047,-200,6.7,844,363,784,196,979,987,6.1,39.9,0.3781
1.4,1024,79,4.8,753,79,1131,91,1357,793,9.7,61.6,0.7425
3,1311,-200,13.1,1088,505,563,147,1402,1452,11.1,62,0.8199
1.1,883,-200,5.3,778,61,1130,57,1545,608,25.9,36.9,12133
1.8,1096,-200,11.1,1017,162,722,101,1743,1204,21.4,48,12086
1.5,914,-200,6.7,845,93,972,82,1583,703,22.3,44.9,11973
4.8,1253,-200,19.5,1284,612,536,171,1285,1618,10.5,25.1,0.3194
2,1125,-200,11.6,1035,122,728,109,1726,1150,26.7,35.8,12318
1,879,-200,4.2,722,-200,1014,-200,878,873,6.3,44.7,0.4293
-200,929,-200,3.2,664,-200,1144,-200,1449,536,14.3,69.6,11257
3.1,1390,386,13.5,1100,195,755,119,1799,1192,14.9,59.3,0.9974
2.6,1312,-200,11.9,1047,374,545,126,1430,1399,13,70,1042
-200,945,-200,2.9,646,44,1308,55,1332,505,13.8,54.6,0.8574
1.3,1056,-200,5.8,802,52,824,47,1620,670,38,30.7,20022
-200,973,-200,5.9,806,202,851,126,994,926,15.4,29.3,0.5068
-200,876,-200,1.5,547,25,1256,33,1351,505,16,61.4,11043
2.5,939,-200,7.4,872,297,814,142,870,793,1.4,38,0.2615
1.4,875,-200,8.3,912,85,978,84,1504,601,29.5,19.4,0.7872
2.1,-200,-200,-200,-200,365,-200,108,-200,-200,-200,-200,-200
-200,1333,-200,22,1350,237,511,160,2186,1655,26.8,46.6,16157
0.6,875,-200,1.5,548,-200,1165,-200,1049,525,11.5,67.4,0.9106
2,1139,157,8,899,126,921,104,1514,1067,14.1,54.4,0.8701
0.7,831,-200,1.5,543,100,1132,88,787,737,0.6,53.3,0.3467
6.6,1934,506,35.8,1682,421,541,151,2468,2051,14.3,50.6,0.8186
-200,976,-200,4.8,752,-200,876,-200,1561,545,36.8,30.5,18572
0.8,773,-200,3.4,676,49,1331,49,1374,489,26.6,29,0.9928
2.1,1206,114,10.2,986,143,1035,113,1537,959,15,36.5,0.6195
0.6,797,54,2.3,606,26,1452,35,1076,368,22.2,18.9,0.4993
-200,1002,-200,4.2,722,162,807,85,1161,998,10.7,71.3,0.9161
1.2,985,-200,3.6,691,205,878,97,1056,902,7.7,71.9,0.7575
0.9,998,34,4.1,714,70,1169,79,1383,992,14.1,55.6,0.891
3,1308,325,15.5,1166,220,792,131,1794,1236,12.8,55.8,0.821
-200,1387,-200,22.4,1361,-200,701,-200,1932,1505,22,34.8,0.908
0.9,914,-200,2.9,644,-200,972,-200,832,922,2.6,48.8,0.3658
-200,1109,-200,10.3,989,98,778,107,1537,819,42,14.2,11517
2,1042,-200,6.5,834,304,808,106,1267,914,12.4,77.5,11115
