@relation 'teste 10-weka.filters.unsupervised.attribute.Remove-R1-2'

@attribute CO(GT) numeric
@attribute PT08.S1(CO) numeric
@attribute NMHC(GT) numeric
@attribute C6H6(GT) numeric
@attribute PT08.S2(NMHC) numeric
@attribute NOx(GT) numeric
@attribute PT08.S3(NOx) numeric
@attribute NO2(GT) numeric
@attribute PT08.S4(NO2) numeric
@attribute PT08.S5(O3) numeric
@attribute T numeric
@attribute RH numeric
@attribute AH numeric

@data
1.4,991,-200,4.6,744,187,863,95,1069,949,7,73.6,0.7417
-200,1036,-200,8.1,902,-200,825,-200,1558,1087,11.9,71.1,0.9899
-200,995,-200,5.9,808,-200,1028,-200,1479,685,10.3,75.6,0.9458
1.6,1029,164,7.8,892,122,937,110,1474,760,17.4,40.3,0.7922
0.3,889,-200,2.7,633,-200,1123,-200,1344,683,16.3,51.6,0.9461
0.8,959,64,4.4,734,76,1038,57,1470,861,13.3,67,10203
-200,1234,-200,15.2,1154,211,596,173,1965,1204,32.8,36.9,1803
3.3,1097,-200,16.9,1206,-200,813,-200,1867,1088,26.5,29.7,10123
3.5,1266,-200,15,1149,559,528,255,1435,1370,6.1,74,0.7025
3.1,1240,-200,14.7,1140,590,567,164,1388,1433,10.2,63.6,0.7928
1.4,1126,-200,10.7,1004,98,788,108,1609,926,41.1,15.7,12071
2.7,1322,-200,13.8,1110,565,568,241,1208,1776,12.2,34.3,0.4864
0.1,761,-200,1.4,540,-200,1269,-200,1303,486,22.7,42.3,11491
1.6,1043,-200,4.3,726,195,875,105,972,1107,4.5,63.5,0.5411
3.8,1369,-200,18.1,1242,310,476,145,1669,1306,16.4,53.2,0.9826
3.6,1173,-200,17.2,1217,298,625,112,1945,1358,21.3,49.7,12452
1.4,-200,-200,-200,-200,74,-200,85,-200,-200,-200,-200,-200
2,1125,-200,11.6,1035,122,728,109,1726,1150,26.7,35.8,12318
2.2,1096,-200,9.4,954,345,687,197,1085,1139,9.1,37.8,0.4372
3.6,1290,-200,13,1084,596,586,144,1544,1362,15.8,74.7,13336
1.7,971,-200,4.6,741,231,901,145,864,771,2.9,42.8,0.3276
2.1,1165,-200,9.4,957,308,661,86,1452,979,14.1,84.1,13461
2.4,1157,-200,16.1,1183,133,738,111,1970,1079,26.6,37.9,12994
1.9,1081,-200,12.1,1053,108,770,106,1773,883,39.6,19,13447
2.6,1054,-200,13.8,1110,174,765,130,1670,1167,25,28.7,0.8944
-200,1052,-200,9.4,956,-200,675,-200,1581,987,25,47.6,14872
2.3,1135,-200,12.4,1065,138,803,111,1630,1317,20.8,34.5,0.8365
1.4,1025,-200,5.6,794,199,848,101,1202,788,13.1,70.5,10594
5,1346,-200,27.1,1481,441,602,174,2367,1681,23.9,44.4,13029
0.7,836,38,2.9,643,38,1244,49,1306,727,7.7,70.7,0.7463
3.4,1176,-200,16.4,1191,220,705,130,1836,1217,17.9,46.1,0.9388
4,1195,-200,24.8,1424,260,609,119,2244,1489,23.7,39.9,11508
2.2,1123,-200,14.5,1134,169,711,92,1922,1170,20.8,52.6,12758
-200,851,-200,2.1,592,-200,1054,-200,1482,578,24.5,57.1,17327
4.1,1571,327,20,1297,314,730,162,1973,1729,21.4,33.3,0.8417
1.7,957,-200,8.6,926,72,758,92,1480,830,28.9,28.3,11078
1.2,959,-200,5,763,56,976,58,1561,549,31.9,30.3,14125
2.5,1278,-200,17.1,1213,183,733,95,2041,1293,24.8,47.4,14628
2.4,1172,-200,10,977,280,657,177,1160,1047,8.4,45.2,0.4977
1.7,905,-200,8.8,931,124,876,90,1460,776,28.3,21.3,0.8054
2.7,1403,-200,15.1,1151,147,747,125,1820,1125,25.5,37.4,11995
1.8,1139,-200,13.8,1109,159,1118,135,1436,1292,28.8,21.1,0.8193
1.2,935,65,3.3,672,65,1299,61,1183,415,19.6,27.4,0.6162
0.9,900,-200,3.1,659,157,990,121,807,582,8.6,32.8,0.3669
1.4,943,-200,3.6,688,179,924,116,909,629,9.6,43.5,0.5202
0.5,836,-200,1.2,520,86,1296,67,832,479,7,47.2,0.4745
1.1,990,-200,8.8,930,89,1045,95,1506,739,27.4,23.8,0.858
-200,992,-200,5.9,808,-200,849,-200,926,1052,4.7,46.6,0.4025
-200,1204,-200,10.1,982,-200,791,-200,1739,1067,13.8,72.3,11361
2.5,1136,353,13.2,1089,127,856,101,1552,928,20.6,24.8,0.5931
3.2,1157,-200,15.9,1176,330,691,175,1779,1370,30.6,23.2,1001
2.3,1238,-200,13.1,1088,150,636,116,1883,1306,32.7,34.5,16798
-200,987,-200,6.2,823,-200,827,-200,1027,893,7.2,50.2,0.5118
0.6,830,41,1.4,535,42,1496,50,1184,375,13.5,48.6,0.7487
1.3,1118,-200,6.6,841,284,702,117,1056,1368,5.5,66.5,0.6054
3.4,1318,450,14.2,1124,218,762,113,1770,1287,12.1,54.9,0.7734
4.8,1256,-200,11.5,1032,488,612,189,1230,1371,6.3,60.4,0.5811
-200,889,40,2.5,617,31,1168,44,1382,758,14.6,63.4,10446
4,-200,-200,-200,-200,820,-200,169,-200,-200,-200,-200,-200
5.8,1771,438,26.6,1470,394,622,157,2262,1973,17.4,45.6,0.8993
3.4,1277,-200,13,1085,567,589,137,1329,1344,5.4,82.6,0.7495
-200,997,-200,5.9,808,-200,870,-200,1447,662,38.8,19.1,13035
-200,1074,-200,9.2,949,104,678,89,1751,982,27.5,51.5,18664
2.5,1067,-200,13.7,1106,143,745,107,1840,1125,23.3,43.4,12251
5.2,1523,-200,26.6,1470,702,414,166,1811,1783,11.4,68,0.9166
1.4,-200,-200,-200,-200,264,-200,102,-200,-200,-200,-200,-200
1.6,988,-200,6.6,839,202,803,139,936,963,8.8,31.2,0.3533
0.4,844,-200,3.7,696,58,1353,64,1292,507,25.5,25.9,0.8339
2.8,1312,-200,13.1,1087,440,567,147,1393,1452,13.8,50.9,0.796
3,-200,-200,-200,-200,119,-200,99,-200,-200,-200,-200,-200
2.2,1100,-200,11.2,1021,133,952,99,1607,822,21.3,26.1,0.6539
4.1,1410,-200,22.4,1363,696,690,187,1515,2014,13.9,42.8,0.6761
4.3,1305,-200,17.9,1238,587,565,177,1325,1640,11.3,33.6,0.4504
2.3,1452,-200,12.4,1063,142,856,110,1774,1146,18.5,46.3,0.9744
1.3,-200,-200,-200,-200,82,-200,75,-200,-200,-200,-200,-200
1.5,1032,-200,9.9,974,66,763,77,1800,982,26.2,49.4,16555
3.4,-200,-200,-200,-200,472,-200,158,-200,-200,-200,-200,-200
0.8,889,21,1.9,574,-200,1680,-200,1187,512,7,62.3,0.6261
1.4,1009,-200,3.3,671,148,877,112,1010,610,6.7,62.8,0.6188
-200,872,-200,2.7,632,37,1132,47,1403,768,15.6,62.2,10961
1.7,1029,-200,6.5,835,262,771,182,897,1002,10.8,25.2,0.3251
0.1,749,-200,0.7,466,23,1803,29,1089,307,16.1,36.5,0.664
1.1,970,-200,7,857,162,748,120,990,693,12,38.7,0.5402
0.8,853,-200,5,762,76,1134,86,1184,646,16.5,24.9,0.4642
1.8,998,-200,9.5,958,125,881,107,1657,778,31.5,28.7,13058
3.3,1240,-200,15.9,1175,196,614,174,1895,1262,36,28,16304
4.5,1522,-200,22.5,1365,841,464,189,1526,2104,10.2,53.1,0.6608
1,953,86,4.4,735,54,999,74,1396,898,18.1,44.7,0.9186
2,1174,-200,7.4,873,288,672,137,1300,1071,13.7,63.6,0.9912
-200,1088,-200,17.9,1238,261,654,171,1709,1359,31.8,19.4,0.8936
2.1,940,-200,12.4,1063,176,848,113,1539,929,35.3,13.8,0.7767
7.2,1771,1129,36.2,1690,368,461,125,2572,1982,16.1,56.5,10274
1.4,1019,-200,4.4,730,188,811,143,1082,916,5.6,71.9,0.6604
1.5,954,-200,7,855,89,792,94,1474,745,25.2,40.8,12877
2.6,1152,-200,13.6,1104,145,725,99,1860,1023,21.5,47.9,12178
4.3,1524,435,19.2,1275,245,608,122,2046,1740,18.6,57.6,12233
3.3,1121,-200,11.2,1023,504,725,169,1053,1354,4.8,45.1,0.3925
-200,1349,-200,21.3,1333,275,487,142,2256,1533,27.4,48.6,17447
1.7,930,-200,8.4,914,131,991,98,1631,862,20,45.6,10555
1.5,1088,-200,9.2,948,69,743,77,1667,766,30.7,38.7,1678
4.3,1318,-200,24.6,1420,311,586,166,2316,1640,25.9,44.3,14544
3.4,1399,377,17.4,1222,202,643,115,2061,1413,19.4,60.9,13545
1.1,894,66,4,710,61,1209,70,1200,611,22.3,22.4,0.5955
2.1,1084,-200,9.8,970,132,818,98,1626,845,19.5,45.5,10189
-200,1150,-200,15.4,1161,-200,867,-200,1512,1038,32.1,10.7,0.4996
3.7,1283,-200,15,1149,586,587,235,1148,1799,6.3,39.4,0.3795
1,938,-200,5.1,769,-200,978,-200,1463,816,16.2,56.3,10262
4.2,1231,-200,21.6,1341,274,626,170,1937,1578,30.3,25.6,10879
1.9,1160,-200,9.5,957,131,884,106,1637,861,24.5,32.3,0.9815
-200,1103,-200,17.7,1232,-200,679,-200,1732,1085,35.3,16.8,0.9448
0.9,926,-200,4.3,725,195,933,142,847,694,7.2,35,0.3567
0.6,844,-200,0.7,466,77,1261,68,894,478,4.1,76,0.6304
0.3,928,-200,4.1,716,39,1060,57,1252,459,39.4,13.7,0.9639
4,1351,-200,19.3,1278,712,1249,163,1623,1582,13.6,65.6,10167
2.6,1292,-200,10.7,1003,170,789,108,1753,1163,19.9,54.9,12632
2.3,-200,319,-200,-200,131,-200,93,-200,-200,-200,-200,-200
1.2,1069,-200,7.7,887,70,859,84,1542,1041,19.3,43,0.9535
-200,885,-200,5.6,791,-200,941,-200,1425,706,24.3,41.6,12467
-200,1079,-200,7.7,885,-200,884,-200,1588,974,13.6,66.1,10236
0.9,941,-200,4.8,753,45,1173,56,1311,468,30.6,19.4,0.8348
2.8,1280,228,14.6,1136,180,893,128,1675,1240,27,20.2,0.7094
2.8,1276,-200,13.5,1099,370,559,152,1504,1388,13.6,64,0.9891
1,885,-200,4.6,743,53,1016,81,1379,647,32.6,24.6,11885
0.7,938,-200,4.4,734,65,847,57,1607,947,21.4,75.5,19069
-200,933,-200,10.6,1001,109,819,111,1536,776,28.4,24.7,0.9404
4.6,1531,-200,17.9,1235,725,484,192,1541,1742,13,61.9,0.9224
2.5,939,-200,7.4,872,297,814,142,870,793,1.4,38,0.2615
2.8,987,-200,4.2,723,185,863,126,974,684,6.4,61.7,0.5956
1.7,1011,-200,5.4,782,225,846,113,992,1019,6.8,48.6,0.4822
-200,974,-200,4.5,740,-200,873,-200,1595,703,26.1,59,19669
0.6,784,-200,0.8,479,41,1365,37,905,477,8.8,62.9,0.7154
-200,816,-200,3,653,-200,1058,-200,1332,486,24.8,43.4,13347
3.4,1304,-200,18.2,1244,491,507,173,1558,1497,15.7,48.8,0.8657
1.8,1050,-200,9.2,948,80,928,82,1584,652,26.1,30.3,10101
0.8,914,-200,4.3,726,44,959,51,1496,534,35.3,27.6,15512
-200,717,-200,1.8,570,-200,1326,-200,1110,368,33.3,17.1,0.8592
0.5,871,-200,2.4,611,11,1077,12,1494,526,27.5,53,19097
-200,1035,-200,8.7,929,-200,887,-200,1599,1009,10.2,70.9,0.8841
4.5,1501,-200,22.6,1367,766,465,174,1558,1856,7.2,62.2,0.6351
-200,808,-200,1.4,539,-200,1206,-200,1383,427,28.5,48.7,1872
1,836,-200,4.7,750,43,960,54,1390,484,35.1,25.2,1402
-200,1028,-200,9.5,961,-200,913,-200,1502,649,17.8,38.5,0.7763
1.4,1009,-200,8.5,921,76,778,99,1635,692,37.1,25.6,15868
3.1,1461,424,14.3,1127,236,703,124,1836,1451,15.6,57.4,10075
-200,950,-200,7,856,62,881,92,1549,780,28.4,35.8,13665
0.4,798,-200,0.6,452,-200,1435,-200,699,280,3.9,48.1,0.393
0.9,863,-200,1.6,553,132,1133,95,742,419,8.2,30.1,0.3281
2.3,869,-200,5.2,772,183,1051,102,966,641,9.8,41.9,0.5083
0.8,792,-200,2,583,105,1972,66,946,517,12.3,48.7,0.6931
-200,1097,-200,5.3,779,-200,980,-200,1565,803,15.5,67.4,1178
2.4,1105,-200,11.1,1016,142,789,98,1736,930,18.2,49.6,10268
6.1,1601,-200,30.7,1568,738,422,132,2111,1729,15,74.4,12593
2.7,1210,219,12.4,1062,165,886,125,1586,981,15.8,36.1,0.644
1.8,1130,-200,5.8,803,267,772,127,1230,975,13.9,60.9,0.9644
3.1,1267,-200,15.6,1166,535,567,179,1382,1505,8.9,60.8,0.6921
2.3,1150,211,8.6,925,152,865,116,1576,820,13.6,61.4,0.9519
3,1094,-200,12.7,1072,170,888,122,1545,1105,22,24,0.6263
0.4,877,-200,4,711,41,1018,45,1475,580,21.7,52,13313
0.9,972,66,2.8,639,47,1222,70,1256,678,14.8,40.8,0.6834
3.7,1297,-200,22.1,1353,281,588,154,2128,1690,25.2,43,13548
1.7,1081,-200,9,938,80,728,87,1568,714,33.9,30,1.56
1.8,1098,-200,10.8,1007,120,799,116,1546,937,41.3,13,10154
2,969,-200,10.1,983,97,853,101,1680,862,23.9,40.9,11966
2.9,1320,-200,17,1210,263,595,147,2052,1477,29.3,40,16082
4.1,1363,-200,17.7,1229,754,515,147,1490,1638,8,71.9,0.7712
1.9,1041,-200,10,979,169,837,125,1705,1053,28,36.6,13603
0.9,840,-200,1.8,566,101,1176,76,717,368,7.6,27.9,0.2927
-200,1228,-200,9.2,949,-200,838,-200,1706,1069,14.6,74.9,12348
3,1210,-200,22.2,1356,183,657,100,1786,1481,16.3,27.5,0.5066
0.7,792,-200,2.8,637,31,1249,43,1400,559,21.6,45.8,11715
0.8,896,-200,6.1,817,57,992,70,1426,554,37.4,15.8,0.9998
2.5,-200,-200,-200,-200,341,-200,112,-200,-200,-200,-200,-200
1.5,1047,-200,6.7,844,363,784,196,979,987,6.1,39.9,0.3781
0.9,1039,-200,5.3,777,-200,778,-200,1031,1082,2.9,72.2,0.5523
-200,934,-200,1.8,569,20,1440,32,1280,397,12.3,67.7,0.9665
2.8,1316,-200,9.9,974,188,883,123,1673,1272,17.4,49.1,0.9688
-200,1101,-200,8.8,933,-200,845,-200,1600,1022,13.8,62.1,0.9721
-200,771,-200,0.3,410,-200,1622,-200,765,283,3,57.7,0.4423
1,1025,-200,5.9,809,56,877,68,1606,690,29.6,37.7,1544
-200,1051,-200,7.6,883,241,783,150,978,1169,5.7,44.3,0.4093
3,1259,-200,19.9,1295,188,600,156,1990,1280,38.7,20.3,13743
1.4,1056,-200,7.6,883,64,799,63,1672,684,36.2,31.1,18371
0.4,743,-200,1,502,-200,1635,-200,1292,355,12.7,71.6,10486
1.2,967,84,3.1,661,61,1181,67,1321,463,12.2,66.8,0.9455
0.6,916,-200,1.5,541,-200,1143,-200,1064,536,11.7,74.1,10167
-200,1150,-200,11.2,1020,180,686,116,1842,1169,26.5,46.3,15768
2.4,1202,-200,16.9,1206,213,671,167,1807,1301,40.9,14.6,1114
0.4,842,-200,2.2,597,21,1237,33,1444,512,23.3,51,14346
3.2,1253,-200,13.7,1108,478,633,156,1253,1494,15.1,37.4,0.6374
0.3,838,-200,3.4,675,-200,1302,-200,1390,540,17.9,50.8,10355
4.5,1452,657,22.1,1354,282,620,128,2057,1501,12,58.1,0.8138
4.6,1169,-200,25,1430,300,636,190,1901,1372,32.3,18.4,0.8753
1.3,990,-200,7.2,866,89,866,94,1551,728,24.7,38.8,11929
1.8,990,-200,8.6,924,140,974,90,1404,861,19.8,28.5,0.652
1,1033,-200,4,711,220,893,115,935,893,6.4,43.8,0.423
1.2,1009,-200,2.8,640,151,915,115,996,613,8.4,56.3,0.6227
4.3,1479,-200,16.5,1196,683,498,188,1511,1739,12.5,63.6,0.9193
-200,1186,-200,11.8,1042,-200,808,-200,1684,1038,10,80.5,0.9853
1.9,1195,-200,8,898,122,933,105,1594,1098,17,51.7,0.9914
2.6,1175,-200,10.6,1002,492,668,122,1422,1059,13,77.8,11641
1.2,1036,-200,7.3,868,314,732,152,1158,958,7.1,65.4,0.6644
1.9,1131,-200,12.2,1058,121,824,91,1664,931,26.5,27.2,0.9282
4.8,1513,-200,26,1455,366,554,153,2182,1822,17.5,49.8,0.9877
1.3,1059,-200,5.7,800,66,740,62,1604,739,27.5,50.4,18284
3.8,1213,-200,21.6,1341,210,683,143,2090,1601,28.8,30.2,11761
3.3,1133,-200,9.8,971,357,683,172,1059,1332,7.8,41.3,0.4389
0.6,880,-200,1.4,533,-200,1161,-200,948,499,3.5,80.6,0.6403
2.1,931,-200,9.9,972,424,868,132,974,953,11.9,21.3,0.2957
1.1,-200,-200,-200,-200,155,-200,92,-200,-200,-200,-200,-200
1,938,-200,5.3,778,46,896,56,1520,700,32.1,34,16039
1.7,1050,-200,10.9,1011,96,836,89,1739,1161,25.3,40.7,1291
-200,1240,-200,14.2,1124,131,645,112,1799,1300,29,33.4,13149
1.1,890,-200,3.6,688,-200,1015,-200,897,840,11.7,33.8,0.4623
4.3,1522,368,21.3,1331,280,703,134,2026,1734,17.7,40.1,0.8048
1.3,974,-200,8.8,930,104,872,97,1536,712,33.9,21.3,11067
1.9,1065,151,9.3,953,107,962,97,1514,790,13.7,49.5,0.7695
2.6,1176,301,14.2,1123,166,816,125,1609,1068,20.4,26.7,0.6323
2.6,1238,-200,11.6,1037,212,583,132,1388,1000,15.5,40.7,0.7103
1.2,954,-200,6.3,826,56,870,70,1531,691,35.8,25.7,14861
2.1,1127,163,8.2,907,108,957,106,1404,796,14.5,35.4,0.5839
2,1218,-200,12,1051,121,796,108,1689,881,30.3,23.3,0.9869
1.4,938,-200,3.7,692,193,937,149,805,737,5.8,35.4,0.3286
1,919,-200,4.5,737,49,899,63,1534,611,25.1,55.7,17471
0.5,770,-200,2.2,600,-200,2081,-200,901,416,13.8,36.8,0.576
1.6,1087,196,7.4,876,112,911,96,1554,737,16.1,53.1,0.9675
4.4,1306,-200,28.8,1522,244,535,121,2450,1545,22.8,47.9,13156
1.3,978,-200,9.6,962,105,846,117,1527,680,34.2,19.6,10399
6.1,1917,471,32.1,1601,314,631,162,2447,1843,22.5,35.4,0.9547
4.1,1580,644,19.9,1295,230,639,115,1957,1489,13.2,61.1,0.9256
2.1,1102,-200,7.7,885,313,772,139,1051,1142,12.8,32.6,0.4814
1.7,1162,-200,11.1,1019,97,622,51,1904,1178,27.9,56.5,20895
-200,996,-200,6.9,853,135,796,92,1621,1023,23.1,48.8,13638
1.4,1077,-200,5.9,806,-200,725,-200,949,1296,4,49.1,0.4019
4.2,1556,695,21.5,1337,283,674,150,1852,1689,16.3,28.8,0.5305
2.9,1102,-200,16.5,1195,196,690,149,1762,1325,28.5,27.8,10665
4.4,1597,553,23.7,1395,235,652,110,2080,1519,11.2,56.9,0.7565
-200,988,-200,7.1,862,-200,736,-200,1539,893,24.6,50.9,15508
1.2,1058,-200,6.5,833,47,804,53,1623,626,38.3,27.1,1797
2.3,1171,251,12.7,1073,120,847,96,1623,872,18,37.1,0.7598
1.5,990,-200,5.9,808,279,838,176,975,901,4.6,49.7,0.4271
2.6,1379,183,13.5,1101,184,818,138,1710,1602,17.9,45.9,0.9342
3.7,1407,-200,19.4,1279,163,660,120,2009,1308,23.5,43.7,12484
7.1,-200,-200,-200,-200,1218,-200,340,-200,-200,-200,-200,-200
2.2,1076,-200,12.2,1057,189,778,140,1633,1076,36.2,18,10636
0.5,797,-200,3,654,38,1097,51,1450,720,20.8,49.4,11994
1.9,1110,-200,10.5,996,121,782,111,1771,1090,31,32.4,14294
6.8,1486,-200,30.8,1570,954,455,285,1557,2179,8.6,29.8,0.3344
0.4,835,-200,1.7,560,41,1409,49,1317,407,16.2,53.7,0.9799
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
0.5,848,-200,3,650,24,989,34,1479,610,25.7,52.5,17077
0.5,813,-200,4.4,732,41,1118,59,1303,427,32.4,18,0.8599
2.1,1120,-200,9,940,305,657,201,1245,917,6.6,71.1,0.6973
1.8,1104,-200,15.7,1171,150,827,128,1803,968,28.1,29.8,11132
0.8,931,-200,1.9,580,-200,983,-200,863,487,5.6,52.9,0.4855
6.7,1975,523,35.1,1667,347,597,182,2416,2359,20.5,38.2,0.9133
1.3,1128,-200,4.6,742,48,1144,48,1507,610,21.4,40.3,10126
1.7,1120,-200,6.3,826,242,750,127,1222,974,14,61.4,0.9773
1.7,1223,192,9,938,91,884,89,1610,880,25.6,36,11629
0.6,849,-200,1.2,522,56,1158,51,779,467,3.6,48,0.3835
1.5,1098,118,6.7,842,117,1012,85,1440,828,15.6,40.6,0.7146
1.2,976,-200,7.3,870,221,795,152,971,861,6.9,42.5,0.4257
5.9,1470,-200,31.4,1584,771,436,195,1641,2033,8.2,36.2,0.3953
-200,1147,-200,10.6,999,176,697,158,1788,915,34.7,32.1,1741
0.5,788,-200,2.3,604,37,1068,45,1507,754,23.6,61.2,17588
2.7,1168,267,12.4,1063,120,876,98,1540,944,10.4,48,0.6046
1.6,981,-200,10,978,79,857,72,1682,835,17.7,56.9,11392
-200,904,-200,2.9,644,-200,949,-200,1036,697,9.3,64.7,0.7575
2.9,1203,-200,16.2,1185,224,649,125,1968,1328,22.9,48.7,13416
4.9,1506,-200,27.8,1499,267,506,207,2485,2043,33.5,38,1939
-200,1055,-200,10.1,980,80,742,101,1610,688,37.7,21.8,13977
2.2,1114,-200,8.6,922,410,689,225,1022,1223,8.7,36.3,0.4074
2,1156,-200,7,859,387,684,210,1196,1069,6.2,77.4,0.7383
5.1,1526,-200,26.5,1466,662,415,147,1855,1687,12.5,65.1,0.9399
4.9,1352,-200,23.3,1385,280,563,197,2205,1661,34,32.9,17251
1.9,1027,-200,12.5,1066,109,837,110,1689,814,37.3,16.6,10435
0.7,875,-200,3.5,682,34,983,36,1457,611,23.9,56.3,16489
-200,978,-200,6.6,840,-200,852,-200,1422,694,38.5,18,12055
1.1,875,-200,6.9,854,111,1160,85,1200,595,25.1,13.1,0.4129
5.1,1611,-200,30,1552,317,487,206,2371,1948,34.9,29.3,1611
4.2,1171,-200,9.5,960,404,679,184,1121,1234,5.5,60.2,0.5458
3.3,1535,-200,13.7,1108,206,785,125,1820,1323,16.4,53.8,0.9964
-200,877,-200,3,654,-200,987,-200,1529,801,26.8,50.9,17693
1.1,971,-200,5.5,790,46,871,64,1447,875,24.3,38.1,11398
3.4,1483,-200,17.4,1222,318,597,109,2054,1529,17.4,68.9,13557
3.2,1137,-200,12.5,1066,638,681,174,1151,1258,4.8,53.1,0.4605
0.9,1088,-200,7.1,862,93,786,102,1519,1110,25.7,34.8,11292
-200,929,-200,3.3,668,-200,937,-200,1054,696,10.6,59.9,0.7674
2.1,1392,-200,9.7,967,119,930,94,1649,941,19.1,43.8,0.9556
0.4,770,-200,2,586,24,1326,38,1392,527,20.8,48.5,1.18
2.2,1148,-200,12.4,1062,128,753,87,1825,1004,21.2,49.3,12271
2.4,-200,-200,-200,-200,255,-200,164,-200,-200,-200,-200,-200
-200,975,-200,7.8,892,-200,1015,-200,1480,890,19.4,40.7,0.9045
5.8,1400,-200,27.8,1499,759,461,193,1527,1869,8.9,31.4,0.3597
5.2,-200,-200,-200,-200,1089,-200,217,-200,-200,-200,-200,-200
-200,856,-200,4.5,735,-200,936,-200,1455,800,19.6,63.7,14419
-200,1000,-200,6.6,839,-200,958,-200,1467,1024,16.3,49.7,0.916
2.2,969,-200,5.6,791,102,1084,80,1446,711,13.6,59.7,0.9271
-200,1302,-200,18.7,1260,-200,658,-200,1970,1471,23,37.5,10389
0.7,879,-200,5.6,792,59,906,57,1521,825,21.1,47.3,11654
1.9,1033,-200,6.2,820,360,740,198,1114,870,4.3,79.8,0.6706
-200,1029,-200,11.8,1042,122,756,130,1697,1062,30.5,29.9,12875
1.7,1091,-200,5.2,773,222,820,115,1003,1232,5.6,59.7,0.5463
2.5,1058,-200,4.8,753,210,764,121,986,1149,3.3,66.8,0.5215
3,-200,-200,-200,-200,473,-200,172,-200,-200,-200,-200,-200
4.7,1643,319,23.3,1384,339,667,124,2094,1610,11.5,60,0.8117
2.4,1203,-200,16.8,1204,129,790,102,1744,1079,30.2,20.5,0.8672
-200,982,-200,6.5,836,-200,840,-200,1498,696,29.6,35.4,14426
2.3,1210,188,9.5,958,126,933,96,1514,1036,19.2,31.3,0.6887
-200,806,-200,1.5,544,-200,1429,-200,1290,449,9.5,79.7,0.9489
2.7,1458,-200,11.3,1024,-200,530,-200,1413,1571,9.6,78.7,0.9429
0.8,966,-200,2.5,622,63,1317,67,1342,571,13.6,59,0.9129
0.9,1000,-200,3.3,670,-200,868,-200,917,1158,3.7,57.5,0.4621
-200,1024,-200,7,859,-200,810,-200,1576,710,33.1,32.6,16188
2.2,-200,-200,-200,-200,88,-200,96,-200,-200,-200,-200,-200
2.8,1261,-200,18.6,1258,179,629,170,1813,1315,43.4,14.8,12882
0.6,791,-200,2.2,598,176,1186,97,802,608,4.3,43.9,0.3675
0.8,831,-200,2.2,602,121,1123,89,824,527,11.1,33.4,0.4401
-200,1297,-200,17.8,1233,-200,544,-200,2129,1248,27.1,54.4,19206
1.7,1032,-200,6.8,848,277,751,71,1266,972,11.4,81.1,10928
0.6,922,39,1.5,541,45,1453,57,1246,432,13.3,53.6,0.8169
3.3,1548,-200,13.4,1097,522,491,155,1477,1497,9.5,82.4,0.976
2.1,1075,-200,11.1,1020,109,802,103,1732,797,33.3,23.9,12085
2.8,1277,-200,10.4,991,459,609,214,1141,1575,9.1,41.9,0.4857
0.5,821,-200,1.7,563,103,1270,74,807,678,4.7,49,0.4209
1.2,1062,32,3.7,691,53,1272,70,1377,929,11.5,63.1,0.8533
3.9,1352,-200,14.6,1137,610,567,174,1234,2016,5.1,59,0.5248
0.5,810,-200,2.4,612,27,1163,34,1462,595,21.3,54.5,13682
1.5,1007,-200,5.9,809,81,876,93,1611,770,26.6,47.2,1616
2.5,1222,-200,12.9,1080,201,742,111,1755,1366,21.4,45,11291
1.9,1222,-200,7.5,880,269,684,173,1083,1367,9.4,44.7,0.5279
1.7,762,-200,3.1,657,186,1158,114,783,592,7.3,32.4,0.334
2.2,1090,-200,12.4,1065,176,728,109,1773,1228,21.9,39.4,10243
1.4,1044,-200,9.8,970,54,715,39,1751,1068,31.8,38.9,18005
-200,808,-200,2.6,630,30,1234,43,1256,573,15.2,45.5,0.783
1.5,1095,-200,5.1,767,74,1050,76,1547,818,15.8,60.5,10805
2.5,933,-200,3.1,660,132,955,98,911,488,9,47.3,0.542
1.6,1011,-200,9.7,967,111,818,116,1565,748,25.3,30.9,0.9815
1,975,-200,4.5,736,86,1069,85,1459,611,15.9,55.3,0.991
-200,1054,-200,8.9,936,86,915,54,1791,962,24.3,49,14724
1,895,-200,2.9,648,135,1001,100,875,839,4.4,53.1,0.4484
0.8,954,-200,4.1,715,48,867,50,1527,1010,24.9,50.6,15755
-200,963,-200,5.8,804,78,791,69,1658,861,26.7,53.3,18366
2.9,1438,200,15.4,1161,221,819,135,1782,1595,21.1,33.4,0.8265
-200,1116,-200,11.8,1044,-200,613,-200,1694,954,28.3,39.2,14826
1.8,1182,-200,9.3,951,479,634,109,1327,1143,8.8,79.4,0.9033
7.5,-200,-200,-200,-200,1186,-200,231,-200,-200,-200,-200,-200
-200,1111,-200,11.9,1046,98,651,105,1754,1106,26.3,45.6,15349
2,1255,-200,9.6,963,126,781,122,1665,1024,18.9,52.2,11313
-200,1224,-200,19.1,1270,-200,806,-200,1739,1113,31.3,16.2,0.7262
2.2,1314,107,9.7,966,228,897,89,1710,1235,11.3,70.2,0.9401
1.5,1076,-200,4.6,745,221,801,149,1040,841,7.4,59.3,0.6123
-200,939,-200,6.9,853,96,890,81,1528,679,31.7,26.4,12153
-200,1059,-200,12.6,1070,-200,925,-200,1401,976,32.6,9.2,0.4463
