@relation 'teste 04-weka.filters.unsupervised.attribute.Remove-R1-2'

@attribute CO(GT) numeric
@attribute PT08.S1(CO) numeric
@attribute NMHC(GT) numeric
@attribute C6H6(GT) numeric
@attribute PT08.S2(NMHC) numeric
@attribute NOx(GT) numeric
@attribute PT08.S3(NOx) numeric
@attribute NO2(GT) numeric
@attribute PT08.S4(NO2) numeric
@attribute PT08.S5(O3) numeric
@attribute T numeric
@attribute RH numeric
@attribute AH numeric

@data
1.9,1160,-200,9.5,957,131,884,106,1637,861,24.5,32.3,0.9815
4.8,1501,-200,27.9,1501,248,588,101,2486,1517,21.5,65.8,16688
1.6,1092,-200,9.7,967,104,801,99,1774,910,27,39.9,1402
2.8,1171,-200,10.8,1006,156,835,112,1674,988,19,51.7,11222
3.8,1337,-200,23.3,1386,274,565,115,2196,1596,22.9,49.1,13546
0.8,957,-200,6.1,816,-200,846,-200,1613,903,22.2,52.7,13891
2.6,1197,-200,12.9,1082,140,753,97,1851,971,19.9,57.1,13158
1.4,1010,-200,5.8,801,267,826,180,944,986,5.5,42.6,0.3874
0.9,1003,-200,2.5,618,198,1003,117,1159,754,10.4,82.9,10419
3,1163,334,12.5,1068,135,811,111,1616,977,17.8,37.5,0.7568
-200,1263,-200,19.5,1283,193,610,174,1863,1400,34.3,24.2,12857
1,855,-200,1.9,578,144,1121,108,855,599,5.7,54.3,0.5022
-200,973,-200,8.1,903,84,866,97,1563,698,36.3,22.8,13564
-200,1003,-200,8,901,-200,813,-200,1589,661,39.1,21.7,15031
1.5,1014,-200,5.8,804,236,871,79,1233,994,14.6,64.7,10677
0.7,807,50,2,584,41,1488,44,1104,347,18.3,27.2,0.5675
-200,753,-200,1.7,562,17,1420,24,1414,454,18.6,64.5,13655
-200,902,-200,4.4,735,-200,890,-200,1410,781,23,46.2,12783
1.5,1097,148,9.4,956,139,827,68,1620,1047,12.9,66.5,0.9846
1.4,-200,-200,-200,-200,264,-200,102,-200,-200,-200,-200,-200
2.5,1216,-200,11.1,1020,377,605,133,1337,1379,10,73.2,0.8988
1.1,1010,-200,3.4,679,-200,854,-200,1046,889,5,82.9,0.73
-200,1036,-200,4.7,746,-200,1034,-200,1364,993,12.3,57.6,0.8223
0.1,889,-200,3.8,698,27,1132,40,1234,437,40.2,12.3,0.8983
4.4,1449,501,19.5,1282,254,625,133,2100,1569,19.1,61.1,13345
2.5,1143,-200,14.9,1146,202,701,142,1917,1292,29.3,34.8,1397
2.8,1068,-200,15.7,1171,275,711,148,1717,1360,30.2,22.8,0.9616
0.6,912,-200,6.2,819,65,1224,77,1368,589,30.3,17,0.7232
-200,1042,-200,8.8,932,-200,752,-200,1530,717,33.6,25.7,13101
0.4,767,-200,1.2,520,30,1526,42,1287,377,20.5,46.8,11152
1.5,995,-200,9.5,959,111,856,116,1544,690,33.9,18.4,0.9587
-200,1362,-200,19.3,1277,282,529,140,2188,1392,25.9,51.5,1.7
1.5,979,-200,8.3,910,123,1028,92,1396,788,24.2,21.7,0.6451
2.8,1097,-200,16.6,1199,190,699,158,1738,1006,28.3,24.9,0.9412
2,1041,-200,8,898,130,922,97,1595,891,13.4,65.2,0.9996
2.3,1186,-200,15.1,1151,166,680,157,1686,1235,44.6,12.6,11684
-200,864,-200,2.5,617,15,1027,25,1561,622,26.7,61,2101
-200,856,-200,3.5,684,-200,1023,-200,1368,520,28.1,34.2,12802
1.5,928,-200,4.7,748,198,900,126,900,685,7.3,36.8,0.3779
2.2,1149,-200,8.4,914,382,742,147,1072,1242,9.5,41.2,0.4908
2,1207,103,10.4,994,135,1013,104,1520,1045,26.8,18.7,0.65
0.5,863,-200,3,652,42,1055,54,1504,816,25.9,45.1,14889
-200,1116,-200,11.8,1044,-200,613,-200,1694,954,28.3,39.2,14826
2.2,1056,-200,13,1083,-200,865,-200,1723,898,37.8,17.4,11219
1.1,918,-200,5.8,805,43,816,55,1571,759,25.4,55.1,17628
0.4,775,-200,2.6,628,27,1178,36,1437,554,21.9,50.1,13002
2.1,931,-200,9.9,972,424,868,132,974,953,11.9,21.3,0.2957
2.6,1167,-200,17,1210,149,719,144,1944,1152,39.7,18.7,13306
0.4,813,-200,3.1,656,-200,1070,-200,1332,603,22,42.6,11146
3,1297,461,16.1,1183,159,765,130,1773,1242,23.6,31.3,0.9001
2.6,1175,-200,13.9,1112,350,628,110,1484,1212,16.5,54.6,10164
1.2,949,80,3.8,700,78,1221,90,1178,553,13.1,34.4,0.517
4.6,1651,-200,17.8,1234,527,501,184,1513,2020,11.2,70.8,0.9386
1.3,911,-200,3.4,676,167,998,115,855,555,4,44.9,0.3689
2.5,1132,-200,13.4,1096,178,731,107,1808,1186,20,45,10379
2.1,1003,-200,11.9,1047,120,769,120,1578,782,36.5,16.7,10045
0.3,781,-200,0.4,425,29,1609,28,667,261,3.8,48,0.3879
1,865,-200,1.8,566,111,1119,94,797,423,4,52.9,0.4338
2.5,1146,-200,13,1084,159,713,121,1829,1215,27.3,35.3,12606
1.7,1100,-200,10.1,982,84,720,69,1760,823,33.8,34.5,17788
1.5,998,-200,6.6,841,276,792,165,979,884,12.1,32.3,0.4548
1.7,1151,-200,10.2,984,67,678,64,1823,1024,29.5,50.6,20492
-200,777,40,1.2,521,23,1535,33,1121,350,12.5,51.2,0.7374
1.5,1122,-200,5.8,803,211,733,115,1225,960,13.4,61,0.9348
2,1126,-200,7.5,880,260,690,107,1202,1177,8.8,71,0.8089
1.9,-200,-200,-200,-200,103,-200,88,-200,-200,-200,-200,-200
2.5,1039,-200,16,1180,184,833,127,1815,1047,33.7,21.3,10988
1.4,1024,-200,9.2,945,302,729,185,1073,1026,5.3,44.4,0.397
3.3,1201,-200,19.4,1279,309,683,100,2144,1338,19.5,57.7,12966
0.3,876,-200,3.9,703,235,968,126,892,653,5.7,44.1,0.4063
2.5,-200,-200,-200,-200,341,-200,112,-200,-200,-200,-200,-200
-200,1040,-200,5.8,804,-200,940,-200,1502,780,19.3,44,0.9783
3.5,1425,275,15.2,1155,185,709,110,1936,1789,17.8,66.8,1346
0.9,908,-200,4.1,715,38,988,46,1479,495,35,31.1,17173
2,922,-200,6.7,842,268,849,140,858,676,2.1,36.6,0.2634
2.5,1188,-200,9,939,354,658,211,1234,1048,14.8,42.8,0.7182
3,1205,-200,13.4,1098,460,610,172,1170,1587,6,53.3,0.5008
1,972,-200,5.8,804,47,955,53,1620,734,25.4,45.5,1457
0.5,771,-200,3,652,21,1223,36,1239,440,37.9,15.9,10296
0.8,-200,-200,-200,-200,50,-200,69,-200,-200,-200,-200,-200
0.8,980,62,3.4,677,73,1141,64,1435,659,14.6,58.8,0.9711
1.9,1071,176,9,940,111,994,93,1449,756,17.6,30.1,0.6013
1,940,57,3.2,664,70,1290,79,1232,646,8.6,57.8,0.6488
-200,1105,-200,10.2,984,97,767,106,1532,868,42.7,14.4,12092
-200,989,-200,6.3,827,56,827,79,1513,1163,25.4,41,13079
-200,806,-200,1.5,544,-200,1429,-200,1290,449,9.5,79.7,0.9489
1.3,1017,-200,4.1,718,74,1182,81,1382,650,13.9,55.6,0.8765
2.8,1280,228,14.6,1136,180,893,128,1675,1240,27,20.2,0.7094
3.7,1184,-200,15,1148,496,651,174,1178,1389,2.2,58.1,0.4218
1.8,1010,-200,9,940,329,759,124,960,1027,14.5,18,0.2956
1.9,1207,-200,7.7,888,293,664,181,1062,1447,9.3,41.9,0.4927
2.6,872,-200,8,900,386,918,147,910,946,12.7,21.3,0.3119
-200,757,-200,0.6,459,49,1447,44,735,337,5.7,41.5,0.3836
0.4,809,-200,1.9,578,22,1170,29,1445,513,25.6,53.5,17291
2.7,-200,254,-200,-200,237,-200,122,-200,-200,-200,-200,-200
1,950,-200,5.4,783,52,914,62,1443,525,38,24,15686
-200,814,-200,3.3,673,33,1138,50,1488,647,20.1,57.3,13352
2,1093,-200,13.3,1094,108,797,110,1769,912,37.2,18.2,11389
1.9,1236,-200,8.1,901,262,628,128,1311,1108,16.9,50.9,0.9714
0.3,749,-200,1.5,543,16,1238,23,1244,462,23.3,41.9,11856
1.7,1161,-200,6.1,815,93,995,86,1582,909,16.1,60,10919
2.6,1153,181,9.2,945,161,969,118,1425,911,22.7,22.9,0.6224
1.3,962,81,5.3,776,89,1152,75,1279,550,14.2,36.8,0.5922
1.6,1016,-200,4.9,760,254,835,112,1044,1016,4.1,65.8,0.5451
2,1023,-200,7.5,878,106,896,91,1568,969,13.5,67.8,1042
2.7,1236,236,13,1084,131,854,112,1688,1059,11.7,57.1,0.7822
-200,1361,-200,13.5,1102,-200,834,-200,1704,991,25.8,26.5,0.8675
2,1073,-200,10.9,1009,206,639,105,1655,955,25.2,50.1,1.58
2.6,1061,-200,15.4,1162,220,777,90,1898,1132,19.9,49.4,11354
0.5,844,27,1.3,532,25,1499,36,1176,376,10.5,59.9,0.7624
1.5,966,147,5.5,786,118,1111,98,1258,705,11.8,37.6,0.5184
1.6,1083,-200,7,856,252,720,148,1010,975,8.2,41.8,0.4563
-200,904,-200,6.7,845,-200,878,-200,1483,775,23.8,44.7,13019
1.5,1014,104,5.7,798,99,1083,106,1376,909,10.6,56.1,0.714
1.9,1298,-200,12.7,1075,103,749,98,1690,1022,31.7,21.5,0.9902
-200,944,-200,3.4,677,-200,1140,-200,1436,501,17.1,55.5,10724
-200,767,17,0.6,454,10,1826,17,1091,319,14.1,43,0.689
4.4,1438,672,21,1325,232,678,143,1993,1401,15.6,47.4,0.8347
0.6,810,-200,3.2,664,11,1123,17,1312,478,37.3,20.5,1286
-200,1066,-200,7.3,871,326,775,178,996,1131,5.8,43.4,0.4032
1.8,1169,-200,13,1084,116,655,91,1831,1273,28.5,38.4,1468
4.4,1133,-200,17.2,1215,727,674,179,1196,1415,10.1,29.7,0.3666
-200,926,-200,6.9,853,94,894,90,1478,651,31.1,26.2,11619
5.1,1350,-200,20.3,1305,839,509,175,1383,1745,4.3,56.8,0.4768
4.3,-200,-200,-200,-200,604,-200,250,-200,-200,-200,-200,-200
1.7,1178,-200,7.4,876,209,666,119,1319,1059,13.1,68.7,10329
1,949,62,3.7,694,61,1160,68,1310,772,9.3,64.3,0.7531
4.3,1479,-200,16.5,1196,683,498,188,1511,1739,12.5,63.6,0.9193
-200,869,-200,2.1,594,103,1326,66,935,835,6.3,64.6,0.6197
1.2,945,-200,3.9,707,159,963,97,1005,657,8.8,50.9,0.5781
-200,857,-200,3,653,-200,1197,-200,1375,779,10.9,71,0.9249
-200,810,-200,3.8,697,-200,1221,-200,1321,675,16.5,48.6,0.9028
3.3,1325,-200,16.4,1191,403,564,130,1542,1389,13.3,68,10376
2.2,1028,-200,10.1,983,337,728,133,979,1048,13.7,19.9,0.3114
-200,1154,-200,5.5,788,223,709,146,1065,1390,5.1,65.9,0.5827
-200,1278,-200,10.6,1000,-200,866,-200,1621,1014,23.8,30.5,0.8897
1.7,-200,-200,-200,-200,80,-200,86,-200,-200,-200,-200,-200
1.7,-200,-200,-200,-200,294,-200,122,-200,-200,-200,-200,-200
1.6,1088,-200,6.9,853,277,729,180,996,1122,10.5,33.4,0.4246
0.9,1028,27,2.4,615,74,1384,67,1340,853,10.4,67.6,0.853
2.9,1171,-200,14.6,1135,161,654,146,1797,1073,38.5,23.8,15944
0.7,865,-200,5,764,51,917,63,1430,826,21.3,46.5,11608
2.4,-200,-200,-200,-200,125,-200,113,-200,-200,-200,-200,-200
2.5,1204,-200,10,979,379,639,202,1147,1326,10.9,34.9,0.4568
1.1,875,-200,6.9,854,111,1160,85,1200,595,25.1,13.1,0.4129
2.7,1334,301,11.9,1047,129,815,106,1638,1038,15.9,42,0.7541
1.8,1011,-200,9.1,945,134,733,102,1570,1034,29.9,30.5,12616
0.3,740,-200,1.8,568,19,1259,32,1404,510,22.8,48.1,13184
0.1,774,-200,1.7,560,45,1386,51,1107,532,11.6,40,0.5462
0.7,1052,16,1.6,553,34,1738,48,1221,472,10.5,58.1,0.7353
-200,771,-200,0.3,410,-200,1622,-200,765,283,3,57.7,0.4423
4.6,1412,-200,17.2,1216,759,543,187,1300,2059,6,55.6,0.5244
0.6,944,-200,4.3,730,30,933,34,1495,560,37.4,28.2,17808
0.7,842,-200,4.2,722,40,1163,54,1294,490,41.8,11.9,0.9476
-200,1125,-200,9.3,952,-200,646,-200,1690,995,25.3,52.9,16765
-200,1132,-200,10.1,981,-200,850,-200,1614,877,16.4,47.8,0.8851
3.4,1560,214,14.7,1140,217,784,146,1818,1648,16.7,49.6,0.932
-200,838,-200,4.1,719,27,949,49,1466,707,25.8,40.9,13377
2.4,1050,-200,13.6,1105,144,729,104,1807,1122,23.8,39.6,11558
1.4,991,-200,3.5,681,-200,874,-200,1125,718,12.6,62.7,0.9121
1.6,974,-200,4.9,757,254,886,155,884,723,6,42,0.3962
1.8,1237,-200,10.5,997,97,800,87,1688,924,29.2,27,1081
2.2,1248,-200,13.7,1108,145,772,138,1701,969,32.6,19.3,0.935
2,1086,-200,9.2,946,126,847,89,1729,945,25.2,45.2,14262
1.8,995,-200,5.9,807,213,978,90,1056,1044,6.7,64.6,0.6381
3.2,1309,-200,16.2,1186,192,649,104,1973,1308,17.7,70.8,14171
-200,999,-200,7.3,871,-200,711,-200,1580,909,22.6,62.6,16945
-200,925,-200,7.8,890,50,808,72,1480,898,24.7,32.1,0.9878
1.5,977,109,6.6,837,96,1038,80,1413,646,19.6,30.9,0.6968
3.3,1133,-200,9.8,971,357,683,172,1059,1332,7.8,41.3,0.4389
1.3,1014,-200,8.1,903,58,816,92,1554,612,37.3,24.3,15222
0.9,-200,-200,-200,-200,122,-200,100,-200,-200,-200,-200,-200
2.9,1320,-200,17,1210,263,595,147,2052,1477,29.3,40,16082
-200,977,-200,4.5,737,-200,1025,-200,1450,686,17.8,49.5,0.9986
3.1,1210,-200,15.1,1151,406,569,143,1428,1345,11.3,60.1,0.8022
1.7,1116,-200,9.3,952,62,702,66,1759,895,33.9,37.1,19264
2.5,1159,-200,12.1,1054,158,878,120,1603,1046,23,28.7,0.7976
-200,1141,-200,8.1,902,-200,905,-200,1672,965,12.5,79.6,11538
2.9,1407,201,16.6,1197,184,905,129,1759,1313,28.2,18.6,0.7014
3.9,1328,-200,20.1,1300,654,499,301,1405,1672,4.4,61.1,0.5176
0.6,882,-200,1.2,516,75,1132,70,959,575,3.2,82.8,0.6426
0.6,811,-200,2.5,622,52,1315,60,1307,432,22.3,35.3,0.9371
0.8,899,-200,5.8,803,87,1221,83,1426,596,22.4,31.3,0.8365
5.4,1501,-200,24,1403,757,418,243,1789,1589,4.6,80.3,0.6889
3.1,1350,208,14,1118,187,912,122,1712,1237,13.2,41.7,0.632
5,1257,-200,27.6,1495,379,524,129,2245,1647,19.2,48.8,10751
4.5,1290,-200,21.9,1349,709,534,204,1386,1638,13.7,28.1,0.4381
0.8,-200,-200,-200,-200,97,-200,71,-200,-200,-200,-200,-200
-200,1697,-200,26.7,1471,-200,625,-200,2153,1548,22.1,36.8,0.9681
1.7,1508,-200,18.2,1246,797,496,207,1498,1791,8.1,73.8,0.7968
2.6,1271,-200,7.7,886,345,688,121,1321,1113,11.7,79.8,10964
3.1,1274,-200,15.4,1160,606,587,133,1412,1373,6.9,73.7,0.7348
-200,1021,-200,10.9,1010,-200,1116,-200,1480,1027,21.7,29.2,0.7458
1.1,1007,-200,7.2,864,65,816,71,1639,987,22.6,51,13805
0.8,913,49,2.6,626,61,1271,68,1234,474,10.3,58,0.7239
3.9,-200,-200,-200,-200,604,-200,177,-200,-200,-200,-200,-200
2.8,1230,-200,12.6,1070,450,761,98,1431,1197,11.7,68.9,0.9439
3.7,1211,-200,19.8,1290,311,606,156,1913,1643,24,36.4,10706
1.9,1280,-200,9.9,976,180,780,88,1912,1003,16,80.8,14602
0.6,866,-200,3.6,686,55,1135,48,1405,741,12,68,0.9547
2.8,1241,-200,19.1,1271,155,606,131,1971,1287,35.8,24.1,13924
0.9,938,-200,6.1,816,38,917,65,1418,506,40,20,14517
3.4,1318,-200,18.1,1243,641,1261,121,1638,1318,9,79.8,0.9203
-200,744,-200,0.1,383,17,1881,17,720,253,2.7,53.9,0.4062
-200,873,-200,2.5,618,180,1036,124,994,617,5.3,75.9,0.6824
3,1232,-200,12.7,1074,472,606,107,1504,1317,14,75.7,12051
6.2,1716,-200,36.7,1701,320,490,155,2545,2018,18.6,46.8,0.99
-200,1234,-200,20.8,1318,243,714,108,2108,2202,22.6,45.9,12418
3.4,1493,-200,21.1,1328,283,577,101,2193,1597,16.8,62.5,11869
0.5,785,-200,2.8,640,35,1265,40,1467,588,19.6,57.1,12851
0.4,796,-200,1.3,526,25,1534,36,1322,392,21.4,47.8,12005
0.7,1064,-200,12.6,1072,444,704,175,1103,1220,11.3,25.7,0.3422
5,1557,386,27,1478,299,793,158,1981,1569,25.9,16,0.5237
1.9,1033,-200,10.9,1011,89,681,93,1768,875,26.3,51.3,17251
2.3,1184,222,10.2,983,169,823,106,1604,1166,16.6,48.7,0.9146
-200,965,-200,8.9,936,-200,808,-200,1535,866,25.4,36.2,11562
0.9,976,-200,7,858,104,1070,102,1547,839,20,47.6,1103
-200,1070,-200,8.8,932,-200,685,-200,1648,847,27.3,44.5,15885
-200,1380,-200,26.3,1463,297,470,150,2322,1691,24.4,49.3,14814
0.7,862,-200,4.8,751,73,1154,77,1213,617,18.4,24.6,0.5169
0.7,975,-200,4.5,737,32,896,39,1531,621,35.4,31.3,17736
5.1,1574,-200,27.2,1483,775,460,186,1778,1962,16.8,48.4,0.9175
3.5,1312,-200,15.5,1164,790,570,333,1230,1761,8.5,39.7,0.4425
0.8,917,-200,3,654,37,1169,52,1414,545,17.6,54.6,10918
-200,991,-200,7.7,889,-200,932,-200,1550,933,16,52,0.9375
2.4,1132,-200,9.3,950,432,659,123,1253,1106,7.7,73.8,0.7769
-200,1431,-200,27.1,1482,-200,679,-200,2025,1431,29.4,20.5,0.8262
0.3,834,-200,1.3,527,10,1242,17,1458,427,22.5,69.1,18578
-200,1327,-200,19.7,1289,-200,712,-200,1938,1272,25.8,29.9,0.9808
1.8,1078,-200,10.9,1009,120,767,127,1730,787,37.8,22.7,14653
2.9,1030,-200,8.9,935,-200,726,-200,1583,791,32.5,28.7,13796
0.7,968,-200,5.8,803,56,806,62,1586,1003,24.4,50.5,15243
-200,895,-200,5.4,783,-200,863,-200,1502,575,26,45,14913
1.6,1093,-200,7,858,96,975,95,1495,816,22.9,37,10197
2.9,1135,-200,6.9,854,222,722,130,1065,1218,5.3,57.8,0.5177
-200,1026,-200,7.8,890,-200,976,-200,1467,855,17.9,43.7,0.8856
2.1,926,-200,7.6,882,142,744,111,913,700,11.8,36.2,0.4999
1.6,1057,-200,8.4,914,157,796,116,1665,954,27.6,38,13818
1.6,1122,88,6.7,842,132,1015,90,1438,974,8.5,66.3,0.7375
1.9,1075,-200,10.4,993,139,781,110,1682,946,23.1,44.2,12317
1.2,1002,-200,8.7,928,73,798,95,1636,629,36.1,26.4,15505
3,-200,-200,-200,-200,300,-200,198,-200,-200,-200,-200,-200
-200,1433,-200,28.3,1510,-200,661,-200,2038,1503,25.8,24.3,0.794
1,845,-200,1.8,569,128,1151,95,709,397,7.9,25.9,0.2774
0.5,791,-200,3.1,658,30,1140,43,1467,609,24,45.8,13467
4.4,1355,-200,18.1,1244,644,536,212,1454,1715,10.6,55.3,0.7058
1.7,926,-200,6.1,815,254,931,109,945,827,18.4,19.7,0.4117
1.1,806,-200,1.6,554,106,1206,77,807,783,4,50.4,0.4154
2,1292,112,9.4,955,103,1174,92,1559,972,13.3,47.7,0.7255
2,1141,-200,10.5,996,179,767,125,1805,994,34.2,31.8,16837
0.6,906,-200,4.1,719,-200,1050,-200,1561,612,24.3,48.2,14476
-200,911,-200,4.5,740,-200,1071,-200,1412,756,14.2,56.7,0.9111
2.4,1003,-200,10.9,1009,181,823,96,1710,1015,25.3,35.8,11421
2.2,1182,-200,14.2,1122,261,730,166,1707,1527,34.6,21.1,11398
0.6,900,-200,3.4,674,33,974,50,1355,679,21.1,45.6,11246
1.2,974,61,3.6,690,67,1208,83,1313,733,9.4,62.6,0.7398
1.1,1006,89,4.3,729,65,1142,80,1370,795,14.5,49.4,0.8106
2.3,1032,-200,9.3,952,449,833,166,1025,1198,5.9,44.7,0.4186
1,965,-200,3.1,659,126,973,69,1059,739,6.4,76.3,0.7389
-200,1066,-200,7.5,879,-200,939,-200,1536,740,19.3,47.1,10445
0.6,831,-200,3.7,695,30,1033,51,1355,658,23.5,38.3,10972
1.2,1045,84,4.8,751,79,1186,75,1403,800,10.4,59.2,0.7455
0.6,846,-200,3.9,703,35,1034,54,1380,514,29,28.3,11116
1.1,914,63,3.1,661,66,1256,81,1187,478,14.2,38.2,0.6163
1.6,1134,-200,6.6,840,103,1021,96,1501,917,11.9,71.1,0.9915
2.5,1231,-200,9.6,962,412,625,151,1348,1192,14.4,58.2,0.9495
0.5,872,-200,4.3,725,53,976,56,1471,668,21.1,53.2,13181
1.3,923,-200,7.1,862,92,875,107,1363,626,34.6,18.2,0.9832
-200,1048,-200,9.8,969,-200,1012,-200,1600,852,26.4,29.3,0.9889
4.1,1222,-200,18,1239,614,574,199,1346,1472,2.4,60.2,0.4426
2.4,1223,308,12.7,1075,164,818,112,1678,1198,19.3,34.2,0.7566
4.6,1497,698,25.8,1449,281,679,186,1985,1532,29.5,20.1,0.8136
1.9,1124,-200,10.4,992,87,660,93,1791,1013,27.1,54.7,19284
-200,1043,-200,9.6,962,98,777,124,1554,686,39.3,18.9,1318
1.5,-200,-200,-200,-200,65,-200,75,-200,-200,-200,-200,-200
2.1,1222,-200,15.4,1161,173,661,122,1827,1593,30.2,30.9,13026
1.2,1031,-200,6.5,834,47,793,47,1640,737,32.5,39.4,18982
4.4,1377,-200,21.7,1342,786,499,206,1546,2006,12.9,54.1,0.8003
2.5,1067,-200,13.7,1106,143,745,107,1840,1125,23.3,43.4,12251
3.5,1087,-200,8.1,903,272,713,161,1106,1026,7.2,56.7,0.579
4.1,1128,-200,15.4,1161,480,672,174,1163,1340,5.9,37.8,0.3528
2.9,1232,-200,11.5,1032,391,599,123,1347,1331,9.4,75,0.8874
-200,1005,-200,5.8,802,-200,976,-200,1474,952,12.2,67.7,0.9625
-200,987,-200,10.9,1009,-200,914,-200,1697,1227,27.4,31,11184
4.6,1469,-200,27.5,1491,327,555,95,2301,1561,12.7,65.6,0.962
3.3,1394,-200,19.9,1294,266,555,190,2031,1834,34,29.9,15614
2.3,-200,-200,-200,-200,241,-200,152,-200,-200,-200,-200,-200
4.5,1507,-200,19.8,1292,1017,479,227,1379,2110,7.3,50.8,0.5226
0.3,748,-200,0.8,477,21,1703,28,1301,380,19.1,52.7,11545
0.6,797,-200,1.5,543,87,1235,60,1047,648,12.5,65.9,0.9533
-200,924,-200,6.2,821,-200,899,-200,955,704,12.2,29.7,0.4205
-200,808,-200,2.6,630,30,1234,43,1256,573,15.2,45.5,0.783
1.2,1018,-200,3.7,693,157,868,118,937,683,13.8,32.4,0.5084
1.2,1054,-200,5.5,786,183,766,123,1129,699,4.2,80.9,0.6742
1,841,-200,2.6,625,172,1054,112,846,687,9,39.5,0.4554
1.4,988,40,4.1,718,82,1396,91,1304,692,7.1,61.8,0.6276
-200,1105,-200,10.9,1010,-200,811,-200,1709,947,18,46.7,0.9569
1.5,1067,-200,4.9,758,177,775,130,993,1009,8.2,46.9,0.5099
1.6,965,-200,10,977,149,725,94,1515,1014,20.6,45.5,10925
1,847,-200,3.8,698,240,1034,110,905,815,2.5,59.3,0.4401
1,914,-200,5.2,774,53,1091,65,1323,706,20,31.5,0.7262
1.2,915,-200,5.3,776,86,1029,72,1544,616,25.5,38.3,12328
3.4,1256,-200,14.4,1130,636,616,162,1316,1311,7,56.3,0.566
0.8,831,-200,2.2,602,121,1123,89,824,527,11.1,33.4,0.4401
2.2,1076,-200,12.2,1057,189,778,140,1633,1076,36.2,18,10636
-200,1027,-200,6.3,827,-200,942,-200,1529,742,16,56.2,10164
0.8,845,-200,1.4,534,-200,1146,-200,781,519,3.5,48,0.3822
-200,802,-200,0.5,440,31,1413,30,738,312,6.9,39.1,0.3901
3.1,1383,245,13.8,1109,174,832,97,1706,1173,11,57.3,0.7501
0.3,781,-200,0.3,409,25,1664,25,669,252,3.6,50.3,0.4022
1.1,1048,-200,6.3,828,52,922,59,1618,683,26.9,39.7,13898
-200,964,-200,6.5,833,-200,1003,-200,1489,647,20,40.4,0.9354
0.2,735,-200,1.4,533,-200,1338,-200,1350,493,21,47.5,11666
1.3,1059,-200,5.7,800,66,740,62,1604,739,27.5,50.4,18284
1.3,948,-200,6.1,817,128,1048,92,1546,695,13.1,65.6,0.9815
2,1123,-200,9.1,942,324,653,208,1225,1105,11.4,48.9,0.658
2.8,1130,-200,9.7,968,467,680,208,1102,1220,7.1,43.9,0.4433
0.7,917,-200,2.2,597,152,1084,117,994,602,4.5,76.3,0.648
5.6,1458,-200,14.2,1123,527,540,164,1395,2030,9.6,65.9,0.7869
2.9,-200,-200,-200,-200,254,-200,187,-200,-200,-200,-200,-200
1.4,1055,-200,6.4,831,72,769,53,1686,827,28,52.9,1964
0.9,891,-200,3.2,666,161,931,77,1058,798,7,77.3,0.7759
1.7,1024,-200,6.2,819,235,782,126,1101,1083,8.3,69.7,0.7632
3.4,1399,265,16.7,1201,185,699,121,1971,1318,22.7,45.8,12465
1.8,1205,-200,7.7,888,256,647,116,1292,1187,12,71.9,10071
2.1,1137,-200,7,856,264,758,132,1032,1338,8.1,49.9,0.5417
-200,1102,-200,4.7,750,-200,1007,-200,1470,613,14.7,64.4,10717
2.9,1209,-200,11.4,1028,425,619,243,1264,1254,4.2,79.7,0.6647
0.9,1000,-200,3.3,670,-200,868,-200,917,1158,3.7,57.5,0.4621
2.6,1211,-200,10.6,998,446,605,149,1298,1302,11.3,58.1,0.7743
2,1197,-200,9.3,950,110,823,118,1592,918,20.8,41.8,10155
0.9,998,-200,2.1,591,-200,937,-200,1147,820,12.8,71.2,10454
1.1,-200,-200,-200,-200,53,-200,71,-200,-200,-200,-200,-200
3.4,1192,-200,14.8,1143,166,740,123,1767,1108,17.6,43.7,0.8698
2.7,1100,-200,9.9,974,420,728,130,1131,1208,9.4,48.7,0.5748
3.6,1404,-200,16.5,1195,590,499,170,1501,1623,11.2,65.3,0.8639
4.1,-200,-200,-200,-200,854,-200,137,-200,-200,-200,-200,-200
2.9,1172,-200,13,1085,214,737,123,1876,1102,16.3,68.6,12657
3.4,1405,332,19.9,1295,161,638,103,2065,1378,18.7,57.6,12323
1,977,-200,5.4,783,43,939,58,1543,586,33.9,26.2,13664
5,1441,-200,20.6,1314,825,517,196,1389,2051,6.2,56.8,0.5421
2.6,1072,-200,14.1,1120,124,711,100,1838,1045,23.7,46,13346
1.7,1233,77,6.3,827,112,1218,98,1446,860,10.8,58.4,0.7552
0.7,844,-200,1.4,538,158,1164,109,726,479,3.7,35.2,0.2833
3.6,1339,-200,22,1352,225,569,187,1990,1469,40.6,18.2,1368
2.7,1168,267,12.4,1063,120,876,98,1540,944,10.4,48,0.6046
1.2,1198,-200,4.9,758,142,698,107,1277,1001,18.7,48,10259
1.7,930,-200,8.4,914,131,991,98,1631,862,20,45.6,10555
-200,1105,-200,7.9,897,-200,906,-200,1510,1050,9.1,67.4,0.7814
3.5,1242,-200,16.4,1193,221,684,125,1945,1175,17.5,60.8,12029
4.1,1407,-200,19.8,1292,679,643,155,1638,1694,16.9,54.2,10371
2.1,1420,-200,16.1,1183,592,488,136,1626,1520,12.8,71.8,10551
4,1073,-200,16.5,1195,575,675,177,1249,1244,14.6,23.7,0.3903
-200,968,-200,5.9,805,-200,875,-200,1391,649,36.1,21.3,12502
4.4,1524,776,22,1350,256,588,125,2096,1604,18.4,46.3,0.9734
