Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
18/07/2004,18.00.00,0.4,982,-200,5.3,780,39,974,54,1374,532,37.6,16.4,10458
28/02/2005,17.00.00,0.9,812,-200,2.8,640,166,1093,114,716,408,2.6,35.1,0.2618
04/01/2005,22.00.00,2.4,-200,-200,-200,-200,381,-200,150,-200,-200,-200,-200,-200
29/07/2004,19.00.00,-200,1096,-200,13.9,1112,118,687,122,1694,865,32,24.9,11663
04/12/2004,02.00.00,2.9,1166,-200,11,1013,451,643,90,1408,1144,12.1,79.4,11201
17/07/2004,12.00.00,1.5,1019,-200,8.3,913,78,840,94,1428,759,36.9,17.2,10576
30/08/2004,20.00.00,-200,1076,-200,10.3,988,-200,648,-200,1649,883,26.9,43.2,15052
21/06/2004,05.00.00,0.5,809,-200,3.5,681,52,1108,43,1463,609,18.2,57.6,1193
24/05/2004,01.00.00,0.5,849,-200,2.4,615,31,1285,44,1276,461,17.2,43.1,0.8394
25/02/2005,13.00.00,2.1,1051,-200,8.4,914,317,707,167,1122,913,10.9,44.8,0.5849
04/01/2005,07.00.00,1.1,-200,-200,-200,-200,262,-200,118,-200,-200,-200,-200,-200
07/04/2004,03.00.00,0.3,801,30,0.7,464,-200,1749,-200,1154,340,16.1,42.4,0.7718
22/05/2004,15.00.00,1.8,1237,-200,10.5,997,97,800,87,1688,924,29.2,27,1081
07/04/2004,08.00.00,3.1,1286,454,15.7,1171,153,716,102,1821,1006,15,52,0.8817
23/08/2004,22.00.00,1.2,895,-200,6.8,846,41,819,60,1371,787,26.6,30.6,10459
02/01/2005,13.00.00,2.8,1237,-200,9.6,962,478,685,171,1138,1385,10.3,44.9,0.5612
21/05/2004,08.00.00,4.8,1522,-200,28.2,1509,303,543,126,2275,1828,18.2,46.2,0.9575
14/05/2004,17.00.00,3,1146,-200,14.9,1145,162,836,126,1647,1011,27.6,22.3,0.8116
22/08/2004,05.00.00,-200,825,-200,3.7,694,-200,935,-200,1415,774,19.4,64.5,14394
22/06/2004,07.00.00,3.1,1181,-200,18.5,1255,332,632,106,2002,1334,18.2,55.8,11529
31/03/2004,06.00.00,1,1038,57,3.5,684,85,1220,93,1279,688,14.4,38.5,0.6291
17/03/2004,17.00.00,2.5,1247,134,12.3,1060,147,1032,114,1525,1069,28.5,14.9,0.5708
15/01/2005,12.00.00,2.7,1196,-200,11.6,1035,496,633,177,1259,1338,7.5,64.4,0.672
23/06/2004,05.00.00,0.4,768,-200,2.2,597,30,1155,40,1396,606,21.7,46.8,12031
11/08/2004,06.00.00,1.1,1074,-200,7.2,866,78,717,42,1768,1075,26.1,63.7,2117
21/06/2004,13.00.00,1.2,838,-200,7.2,868,66,1005,76,1454,540,30.1,18.5,0.7747
18/06/2004,01.00.00,1,886,-200,6,813,63,936,81,1592,918,23.5,48.3,13777
10/03/2004,23.00.00,1.2,1197,38,4.7,750,89,1337,96,1393,949,11.2,59.2,0.7848
03/08/2004,10.00.00,-200,1234,-200,15.2,1154,211,596,173,1965,1204,32.8,36.9,1803
03/01/2005,11.00.00,1.7,-200,-200,-200,-200,285,-200,117,-200,-200,-200,-200,-200
24/01/2005,08.00.00,1.8,1174,-200,11.1,1018,341,688,169,1210,1149,7.2,49.8,0.5061
15/01/2005,06.00.00,1,957,-200,2.8,641,95,1013,70,940,784,4.2,77,0.6439
01/05/2004,01.00.00,2.4,1179,-200,9.3,951,129,826,84,1724,1323,17.3,68.3,13346
29/03/2004,03.00.00,0.7,894,28,1.3,524,-200,1557,-200,1095,397,10.1,47.8,0.5913
18/05/2004,00.00.00,1,914,-200,5.2,774,53,1091,65,1323,706,20,31.5,0.7262
19/03/2004,09.00.00,6.2,1819,-200,31.3,1582,357,575,166,2456,1716,13.6,58.8,0.912
22/06/2004,20.00.00,4,1166,-200,20.3,1304,236,646,139,2016,1291,27.4,33.6,12095
13/03/2004,06.00.00,1.2,1100,27,2.9,646,53,1406,60,1268,835,7.2,67.5,0.6887
08/06/2004,22.00.00,1.7,1050,-200,10.9,1011,96,836,89,1739,1161,25.3,40.7,1291
14/08/2004,10.00.00,0.9,933,-200,4.7,748,51,948,52,1551,629,31.6,35.5,16269
03/12/2004,01.00.00,2.6,1194,-200,9.3,950,434,667,100,1433,1043,14.4,82.7,13496
13/02/2005,08.00.00,2.8,1473,-200,11.9,1047,424,522,149,1420,1411,8.7,83.7,0.9423
23/08/2004,07.00.00,-200,893,-200,7.6,881,-200,810,-200,1486,792,21.8,48.6,12556
12/12/2004,20.00.00,3.1,1235,-200,12.4,1065,409,640,133,1213,1594,11.3,50.1,0.672
30/12/2004,19.00.00,-200,927,-200,5.2,774,-200,883,-200,976,755,8.6,45.1,0.5038
30/04/2004,05.00.00,0.8,1005,48,4.5,738,68,1005,66,1563,917,15.7,74.7,13194
30/06/2004,16.00.00,2.3,1134,-200,12.7,1073,171,747,168,1765,1022,39.7,20.4,14594
02/07/2004,02.00.00,1.5,1024,-200,7.6,882,77,791,87,1662,1072,25.3,47.6,1513
29/04/2004,17.00.00,4.9,1560,651,24.8,1424,247,579,143,2176,1688,20.8,45.3,11016
11/08/2004,20.00.00,1.4,1057,-200,7.8,890,72,778,57,1701,801,31.4,40.7,18377
15/05/2004,11.00.00,1.6,988,-200,8.6,924,113,1015,93,1463,835,25,24.2,0.7568
02/05/2004,12.00.00,1.3,1004,-200,6.2,821,72,1031,68,1510,629,24.3,34,10149
22/07/2004,09.00.00,-200,1362,-200,17.5,1225,252,551,158,2003,1826,28.1,42,15735
21/12/2004,12.00.00,1.7,897,-200,6.7,845,322,942,135,943,787,7.8,36.8,0.3908
09/07/2004,16.00.00,1.5,961,-200,10.2,985,115,845,139,1554,677,32.4,19.1,0.915
29/12/2004,03.00.00,-200,925,-200,2.2,598,-200,978,-200,1079,662,9,76.5,0.8828
02/05/2004,23.00.00,2,1080,-200,8.3,910,153,923,121,1548,929,19.1,44.1,0.966
06/05/2004,06.00.00,1.3,948,-200,6.1,817,128,1048,92,1546,695,13.1,65.6,0.9815
15/12/2004,02.00.00,1.7,-200,-200,-200,-200,299,-200,87,-200,-200,-200,-200,-200
24/07/2004,07.00.00,1,1062,-200,8.1,902,69,733,65,1715,1055,25.2,49.1,15546
26/04/2004,02.00.00,0.4,803,36,1.3,527,17,1513,25,1152,369,14.1,45.3,0.7247
29/04/2004,19.00.00,6.5,1761,830,32.6,1610,332,502,146,2488,2006,20.2,50.8,11924
16/08/2004,19.00.00,1.3,969,-200,6.8,850,70,857,77,1503,695,31.7,28.2,12962
14/02/2005,03.00.00,0.7,968,-200,2.8,639,-200,891,-200,1080,794,8.4,67.1,0.7411
24/08/2004,07.00.00,1.6,965,-200,10,977,149,725,94,1515,1014,20.6,45.5,10925
17/06/2004,16.00.00,1.7,1014,-200,9.5,958,117,878,102,1684,767,30.9,30.3,13306
15/12/2004,03.00.00,0.9,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
23/07/2004,02.00.00,0.8,956,-200,6,813,42,846,59,1544,1094,28,39.8,14803
25/03/2004,22.00.00,1.5,1014,104,5.7,798,99,1083,106,1376,909,10.6,56.1,0.714
22/05/2004,08.00.00,2.2,1323,-200,14.6,1137,139,696,94,1846,1285,19.3,48.3,10723
17/03/2004,13.00.00,2.8,1452,188,15.1,1152,204,861,153,1747,1508,25.6,25.6,0.8254
27/07/2004,18.00.00,-200,1003,-200,11.9,1045,136,781,128,1602,865,31.4,22.7,1027
22/02/2005,16.00.00,2.5,1174,-200,10.9,1010,360,613,218,1305,1050,7.4,69.3,0.7165
24/07/2004,18.00.00,1.3,1034,-200,6,812,70,866,82,1563,660,32.3,33.4,1.59
28/03/2004,00.00.00,2.3,1293,161,8.9,937,121,930,102,1464,1200,10.9,55.9,0.7277
12/04/2004,02.00.00,0.7,856,34,2,581,36,1448,54,1111,346,14.6,34,0.5605
25/04/2004,16.00.00,1.3,931,64,4.5,739,83,1274,74,1219,474,20.2,24.1,0.563
21/06/2004,04.00.00,0.3,732,-200,1.5,544,15,1353,24,1367,466,18.9,55.2,11895
08/04/2004,10.00.00,2.6,1207,324,11.7,1041,189,813,113,1620,1319,16.5,42.6,0.7912
31/08/2004,15.00.00,1.9,1058,-200,11,1016,209,673,101,1625,832,33.8,25.8,13338
15/08/2004,05.00.00,0.4,785,-200,2.4,612,18,1054,27,1443,614,22.5,61.8,16654
30/01/2005,01.00.00,1.3,901,-200,2.2,599,147,1023,109,825,515,3.8,46.5,0.3762
21/04/2004,15.00.00,-200,1053,-200,9.3,953,-200,988,-200,1483,758,27,22.2,0.7805
13/06/2004,17.00.00,0.8,852,-200,3,651,57,1246,59,1387,470,21.7,42.7,10949
07/02/2005,05.00.00,0.6,879,-200,1,495,75,1147,73,753,623,3.3,44.6,0.3499
21/07/2004,09.00.00,-200,1338,-200,16.9,1207,212,576,150,1951,1697,28.1,37.3,13922
06/06/2004,09.00.00,0.7,784,-200,2.8,638,51,1314,54,1412,529,21.6,45.3,11533
14/05/2004,19.00.00,4.5,1302,-200,21.8,1346,230,706,164,1880,1698,24.6,25.1,0.7636
16/08/2004,04.00.00,0.3,749,-200,1.5,543,16,1238,23,1244,462,23.3,41.9,11856
31/12/2004,08.00.00,-200,840,-200,1.6,552,-200,1152,-200,893,510,8.5,46.7,0.5191
10/05/2004,22.00.00,1.7,1025,-200,9.6,963,106,842,95,1621,917,15.8,56.2,10033
27/03/2004,14.00.00,2.5,1157,305,12.6,1072,137,888,114,1596,905,17.7,28.6,0.5735
18/05/2004,06.00.00,0.9,1022,-200,6.3,825,68,931,54,1487,931,17.1,45.3,0.8784
27/01/2005,14.00.00,1.5,928,-200,4.7,748,198,900,126,900,685,7.3,36.8,0.3779
10/06/2004,10.00.00,3.1,1196,-200,16.9,1208,234,705,151,1981,1341,30.1,34.3,14414
03/01/2005,03.00.00,2.7,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
12/08/2004,00.00.00,1.6,1053,-200,7.9,895,58,745,46,1727,882,27.3,57.8,20646
02/08/2004,10.00.00,1.9,1134,-200,11.1,1017,144,689,115,1774,964,32.7,36.9,17953
09/06/2004,03.00.00,0.5,824,-200,3.8,698,-200,1107,-200,1517,733,22,50.5,13199
17/06/2004,02.00.00,1,836,-200,4.4,734,53,1035,68,1501,801,20.8,51.7,12572
05/05/2004,10.00.00,2.9,1172,-200,13,1085,214,737,123,1876,1102,16.3,68.6,12657
11/05/2004,06.00.00,1.4,1035,-200,8.4,917,135,882,64,1606,968,11.3,70.4,0.9443
15/12/2004,11.00.00,3.5,-200,-200,-200,-200,809,-200,176,-200,-200,-200,-200,-200
08/06/2004,02.00.00,0.5,780,-200,2.5,621,26,1277,42,1452,586,20.5,54.3,12926
11/07/2004,12.00.00,0.5,827,-200,3.8,697,32,1070,46,1371,478,29.5,25.9,10489
09/08/2004,11.00.00,1.2,983,-200,8,897,42,800,39,1608,804,32.7,34.1,16592
08/05/2004,06.00.00,-200,871,-200,2.6,628,-200,1243,-200,1329,518,8.7,81.5,0.919
05/08/2004,12.00.00,-200,1108,-200,10.2,985,98,727,108,1708,1001,36.8,27.2,16623
03/08/2004,15.00.00,-200,1076,-200,9.3,951,112,730,109,1675,704,36.5,28.7,17256
22/08/2004,06.00.00,-200,791,-200,2.8,638,-200,1038,-200,1389,698,18.6,67.4,14302
16/01/2005,03.00.00,1.7,1028,-200,6,813,-200,794,-200,1019,1076,4,69.5,0.5706
09/08/2004,14.00.00,1.2,982,-200,6.7,844,52,835,71,1567,638,33.9,32.3,16809
27/03/2004,13.00.00,2.1,1065,232,10,979,106,950,96,1467,766,19.1,26.8,0.5861
04/02/2005,03.00.00,0.9,1039,-200,5.3,777,-200,778,-200,1031,1082,2.9,72.2,0.5523
23/07/2004,20.00.00,2.5,1156,-200,14.8,1144,154,651,115,1832,1216,33.1,28.3,14121
05/02/2005,03.00.00,1.6,1105,-200,6.4,828,-200,735,-200,997,1157,2.1,64.2,0.4633
15/08/2004,22.00.00,1.6,982,-200,8.2,906,79,784,91,1561,1002,28.4,34.4,1314
02/08/2004,11.00.00,1.9,1113,-200,11,1013,125,702,119,1781,903,34,32.7,17146
29/07/2004,03.00.00,-200,787,-200,2.4,610,-200,1087,-200,1259,543,25.1,32.6,10203
02/08/2004,01.00.00,1.2,986,-200,5,762,74,821,97,1573,553,26.7,60.1,2067
25/03/2004,02.00.00,0.7,902,38,1.8,568,38,1450,54,1253,479,9.1,68.1,0.789
04/07/2004,10.00.00,1,1025,-200,5.9,809,56,877,68,1606,690,29.6,37.7,1544
19/12/2004,23.00.00,2.9,1183,-200,9.1,944,382,731,126,1226,1092,6.6,83.3,0.8183
05/12/2004,16.00.00,1.5,940,-200,3.7,692,208,934,83,1177,749,11.5,81,1101
02/06/2004,01.00.00,-200,964,-200,7.5,877,70,958,49,1692,942,19.9,66.4,15203
31/03/2004,11.00.00,1.9,1277,156,7.7,886,140,902,109,1579,1004,12.2,70,0.9924
08/01/2005,22.00.00,2.4,1198,-200,9.1,943,371,647,151,1307,1291,13.5,62.6,0.9644
29/06/2004,23.00.00,2.2,1194,-200,13.7,1106,100,667,97,1985,1194,28.2,48.1,18144
06/06/2004,04.00.00,1,892,-200,5.2,773,49,926,62,1660,724,17.1,81.8,15816
12/06/2004,00.00.00,1.3,988,-200,8.9,937,98,894,91,1543,1008,23.5,32.2,0.922
16/07/2004,09.00.00,3.1,1211,-200,14.8,1143,269,632,157,1860,1331,24.2,48.5,14452
30/05/2004,13.00.00,0.1,771,-200,2.6,626,34,1502,41,1210,430,29.1,19.6,0.7771
13/05/2004,00.00.00,1.6,1003,-200,6.5,836,98,949,96,1455,748,16.2,50.2,0.9156
10/08/2004,12.00.00,1.5,1048,-200,9.2,949,88,764,86,1607,831,39,23.7,16346
04/12/2004,05.00.00,1.7,1032,-200,6.8,848,277,751,71,1266,972,11.4,81.1,10928
23/07/2004,22.00.00,1.7,1144,-200,11,1014,110,712,86,1744,1146,29,36.6,14431
18/06/2004,20.00.00,2.9,1125,-200,16,1179,171,719,153,1921,1065,28.7,35.8,13834
27/08/2004,21.00.00,1.8,-200,-200,-200,-200,115,-200,112,-200,-200,-200,-200,-200
11/01/2005,14.00.00,3.6,1401,-200,18.8,1261,527,479,141,1580,1577,13.8,56.3,0.8841
28/01/2005,00.00.00,1.2,895,-200,3.4,677,143,999,111,827,700,3.7,46,0.3701
19/08/2004,13.00.00,1.1,980,-200,5.6,793,32,858,43,1549,654,37.7,27.7,1778
25/12/2004,12.00.00,3.4,1458,-200,13.2,1090,436,553,147,1383,1898,10.7,65,0.8378
30/08/2004,00.00.00,-200,1053,-200,7.8,891,-200,690,-200,1589,898,24.1,55.3,16363
13/08/2004,00.00.00,1.4,1033,-200,7,856,60,774,62,1736,769,27.4,59.4,21395
14/04/2004,14.00.00,-200,1164,-200,12.8,1076,-200,788,-200,1653,1032,21.4,28.7,0.7231
23/01/2005,17.00.00,-200,1045,-200,3.7,694,168,911,124,1025,805,7.1,66,0.6678
26/03/2004,04.00.00,0.7,925,40,2.2,602,45,1398,59,1263,562,8,69.4,0.7459
26/06/2004,15.00.00,1,958,-200,5.6,795,52,1002,65,1481,604,38.4,17.5,11609
23/07/2004,06.00.00,1,1037,-200,8.2,906,75,743,59,1707,1158,25.1,46.5,14615
15/04/2004,18.00.00,5.9,1765,926,28.1,1507,289,533,149,2271,1895,18.3,44.1,0.9183
21/01/2005,06.00.00,1.6,1206,-200,9.2,948,357,628,121,1129,1540,5.9,65.8,0.6178
11/02/2005,15.00.00,6.1,-200,-200,-200,-200,1054,-200,312,-200,-200,-200,-200,-200
21/08/2004,04.00.00,-200,792,-200,2.2,597,-200,1137,-200,1320,417,24.3,46.3,13857
18/08/2004,21.00.00,1.4,1025,-200,7.9,896,70,738,55,1693,823,29.9,44.7,18511
28/01/2005,10.00.00,1.8,984,-200,6.4,832,296,822,184,966,892,4.3,48.4,0.4043
02/05/2004,17.00.00,1.9,1160,-200,9.5,957,131,884,106,1637,861,24.5,32.3,0.9815
09/01/2005,09.00.00,0.7,943,-200,1.9,580,81,980,60,1074,566,13.8,60.5,0.9526
26/05/2004,08.00.00,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
20/02/2005,06.00.00,0.5,918,-200,1,501,42,1148,40,881,420,8,54.7,0.5883
25/04/2004,18.00.00,1.5,1001,137,6,811,98,1122,83,1344,625,18.5,27.8,0.5843
15/07/2004,09.00.00,2.8,1193,-200,15.4,1160,231,630,153,1927,1281,24.4,45.5,13721
03/04/2004,12.00.00,-200,1438,-200,13.4,1096,-200,781,-200,1779,1266,23.3,35.8,10098
03/07/2004,10.00.00,1.7,1079,-200,9.9,976,139,781,113,1669,999,29.9,31.1,12883
08/05/2004,19.00.00,-200,1175,-200,17,1209,-200,720,-200,1829,1071,16.7,44.6,0.8393
03/01/2005,18.00.00,3.9,-200,-200,-200,-200,604,-200,177,-200,-200,-200,-200,-200
22/08/2004,08.00.00,-200,861,-200,4.7,746,-200,911,-200,1448,771,21.7,56.4,14496
28/05/2004,00.00.00,-200,975,-200,7.8,892,-200,1015,-200,1480,890,19.4,40.7,0.9045
19/01/2005,00.00.00,0.9,1197,-200,6.6,840,232,712,124,1298,974,9.5,83.8,0.9972
17/08/2004,14.00.00,-200,947,-200,4.8,751,-200,922,-200,1358,595,36.5,20.8,12446
25/12/2004,13.00.00,5.5,1609,-200,18.1,1243,602,505,178,1491,2100,11.4,62.9,0.8454
26/12/2004,21.00.00,2.4,1178,-200,7.2,866,390,700,128,1342,1094,11.8,82.7,11381
12/05/2004,22.00.00,1.3,970,-200,5.2,773,87,1026,91,1425,658,16.1,52,0.946
28/06/2004,00.00.00,1.2,991,-200,7.9,896,69,857,78,1616,926,27.2,38.9,13821
23/05/2004,12.00.00,1.2,1030,-200,5.3,778,67,1071,69,1452,591,26.8,28.1,0.9785
30/06/2004,23.00.00,2.6,1180,-200,14.2,1122,128,678,112,1921,1272,27.8,45.2,16604
03/02/2005,11.00.00,3.5,1312,-200,15.5,1164,790,570,333,1230,1761,8.5,39.7,0.4425
14/05/2004,16.00.00,2.3,1113,-200,13.1,1086,138,882,119,1584,926,28.1,21.9,0.8184
03/05/2004,18.00.00,4.2,1467,-200,23.3,1385,192,623,130,2084,1493,24.9,39.4,12268
04/05/2004,23.00.00,1.1,932,-200,5,765,58,1054,61,1543,575,17.3,59.5,11667
20/05/2004,21.00.00,2.9,1251,-200,13.4,1097,181,771,143,1680,1280,22.2,34.4,0.9072
09/07/2004,09.00.00,1.8,1079,-200,9.7,966,154,785,115,1640,927,27.4,32,11545
29/05/2004,05.00.00,-200,738,-200,1.5,545,18,1562,29,1266,450,17.7,49.7,0.997
07/08/2004,13.00.00,1.1,902,-200,6,813,56,875,64,1518,588,37.5,24.7,15637
08/01/2005,05.00.00,1.2,973,-200,3.4,675,184,903,94,1029,905,7.4,71.7,0.7434
05/08/2004,05.00.00,-200,957,-200,3.9,705,-200,857,-200,1578,843,22.8,63.7,17392
27/06/2004,13.00.00,0.8,816,-200,3.5,684,42,1195,56,1285,467,39,15.1,10424
26/07/2004,11.00.00,-200,974,-200,8.1,905,97,838,97,1596,805,33.9,26.9,13964
26/06/2004,17.00.00,1.3,1010,-200,6.1,816,80,955,73,1567,741,34,26.4,13781
19/02/2005,16.00.00,1.1,988,-200,3.4,679,144,905,117,911,595,12.8,31.9,0.4684
12/02/2005,18.00.00,4.6,1707,-200,23,1378,851,416,248,1637,2225,11,53.6,0.7033
02/12/2004,07.00.00,1.4,1073,-200,7.2,867,336,768,89,1329,981,12.5,76.4,11021
18/04/2004,11.00.00,-200,1217,-200,7.3,869,-200,873,-200,1660,963,14.9,74.5,1253
21/06/2004,08.00.00,3.7,1221,-200,23.3,1386,232,626,109,2138,1412,23.3,38.6,10919
14/08/2004,00.00.00,1.3,984,-200,5.6,795,63,838,78,1570,676,25.4,54.6,17483
20/04/2004,12.00.00,-200,1302,-200,18.7,1260,-200,658,-200,1970,1471,23,37.5,10389
18/05/2004,21.00.00,2.4,1159,-200,12.3,1061,138,812,122,1648,1174,22.2,33.4,0.8806
07/02/2005,13.00.00,1.6,981,-200,6.2,820,265,807,168,876,784,12.2,21.4,0.3033
17/02/2005,03.00.00,1,993,-200,3.6,688,-200,847,-200,874,931,5.8,42.9,0.399
06/02/2005,18.00.00,1.1,925,-200,2.9,649,186,1003,142,819,570,6.9,36.4,0.3635
27/05/2004,19.00.00,-200,1236,-200,20.3,1304,-200,822,-200,1868,1237,25.8,26.7,0.8758
04/06/2004,17.00.00,3.6,1116,-200,16.6,1198,-200,811,-200,1863,1045,28.3,27.5,10418
21/02/2005,22.00.00,1.4,1019,-200,4.4,730,188,811,143,1082,916,5.6,71.9,0.6604
14/03/2004,17.00.00,2.9,1438,156,12,1051,180,943,128,1668,1206,21.3,30.8,0.7696
28/04/2004,15.00.00,3.5,1387,559,20.8,1318,197,701,145,1890,1299,28.4,23.4,0.8935
20/07/2004,07.00.00,-200,1472,-200,24.8,1424,314,499,135,2257,1808,24.8,43.2,13387
14/01/2005,09.00.00,4.3,1313,-200,16.9,1206,690,513,144,1469,1546,6.9,75.2,0.7505
25/07/2004,05.00.00,0.3,834,-200,1.3,527,10,1242,17,1458,427,22.5,69.1,18578
30/06/2004,19.00.00,4.9,1352,-200,23.3,1385,280,563,197,2205,1661,34,32.9,17251
10/12/2004,16.00.00,2.3,929,-200,8.7,928,327,842,116,1001,893,17.6,19.9,0.3952
13/12/2004,18.00.00,9.9,1881,-200,50.8,1983,1479,334,269,2271,2523,12.6,55.9,0.8142
31/08/2004,22.00.00,2,1073,-200,10.9,1009,206,639,105,1655,955,25.2,50.1,1.58
31/07/2004,09.00.00,2.8,1210,-200,12.5,1067,151,642,125,1879,1158,27.3,47.1,16807
02/01/2005,08.00.00,1.2,954,-200,3.4,674,180,940,88,981,891,2.1,73.1,0.5289
04/08/2004,04.00.00,-200,868,-200,3,652,-200,962,-200,1526,740,27,51.8,18147
29/03/2004,17.00.00,1.9,1058,166,7.9,896,98,996,95,1358,603,17,28.9,0.5558
03/04/2004,07.00.00,2,1272,200,9.5,959,159,846,91,1660,1136,13.3,61.7,0.9399
22/04/2004,16.00.00,-200,1224,-200,19.1,1270,-200,806,-200,1739,1113,31.3,16.2,0.7262
02/04/2004,06.00.00,1.1,1067,93,4.3,727,91,1055,82,1448,903,11.4,71.8,0.9671
16/05/2004,20.00.00,2.4,1238,-200,10.6,999,129,833,118,1648,1013,23.7,39.4,11381
20/03/2004,16.00.00,1.6,1283,-200,6.7,844,79,1036,76,1539,766,19.5,42.3,0.9493
10/02/2005,04.00.00,1.4,-200,-200,-200,-200,95,-200,87,-200,-200,-200,-200,-200
09/02/2005,12.00.00,2,-200,-200,-200,-200,261,-200,168,-200,-200,-200,-200,-200
15/02/2005,04.00.00,-200,802,-200,0.5,440,31,1413,30,738,312,6.9,39.1,0.3901
17/05/2004,11.00.00,1.5,979,-200,8.3,910,123,1028,92,1396,788,24.2,21.7,0.6451
12/02/2005,04.00.00,-200,1154,-200,5.5,788,223,709,146,1065,1390,5.1,65.9,0.5827
25/01/2005,17.00.00,0.4,909,-200,3.9,706,194,928,118,923,658,5,50.4,0.443
17/03/2004,21.00.00,5.7,1795,472,27.2,1485,336,653,180,2174,2050,19.1,42.6,0.9294
15/08/2004,18.00.00,0.8,831,-200,3.4,679,37,1143,60,1291,526,33.8,21.9,11303
21/04/2004,00.00.00,-200,911,-200,4.5,740,-200,1071,-200,1412,756,14.2,56.7,0.9111
04/06/2004,21.00.00,1.9,973,-200,9.2,949,-200,987,-200,1615,820,23.5,36.9,10518
07/12/2004,11.00.00,4.1,1407,-200,19.8,1292,679,643,155,1638,1694,16.9,54.2,10371
04/04/2004,11.00.00,-200,1268,-200,8.1,902,-200,906,-200,1589,932,23.3,37.1,10457
05/07/2004,00.00.00,1.5,1025,-200,9,939,107,790,93,1635,1103,24.7,38.7,11845
28/08/2004,13.00.00,1.1,903,-200,5.8,805,49,886,64,1361,581,33.4,22.5,11398
24/07/2004,01.00.00,1.9,1158,-200,12.1,1052,111,649,83,1785,1353,27,42.8,1503
17/08/2004,07.00.00,2.2,1118,-200,12.9,1079,135,638,68,1761,1145,22.5,52.3,1.41
24/03/2004,09.00.00,4.4,1597,553,23.7,1395,235,652,110,2080,1519,11.2,56.9,0.7565
15/03/2004,06.00.00,1.4,1157,51,6.4,830,138,1030,80,1584,1083,11.4,70.5,0.9475
20/05/2004,12.00.00,2,1218,-200,12,1051,121,796,108,1689,881,30.3,23.3,0.9869
11/01/2005,21.00.00,4.1,1438,-200,18.4,1251,595,470,156,1593,1622,12.6,63.9,0.9307
04/06/2004,01.00.00,-200,880,-200,5.7,799,-200,1097,-200,1533,724,21.2,47.6,11799
02/02/2005,07.00.00,2.4,1042,-200,5.2,771,297,795,136,941,1089,3.5,60.9,0.4857
23/04/2004,20.00.00,4.6,1482,692,20.8,1319,230,660,146,1975,1703,21.5,40.8,10333
09/02/2005,18.00.00,3.1,-200,-200,-200,-200,355,-200,209,-200,-200,-200,-200,-200
07/05/2004,07.00.00,3.7,1200,-200,19.8,1290,214,657,106,2014,1196,14.9,56.9,0.9582
28/04/2004,08.00.00,4.2,1486,588,22,1351,274,571,100,2112,1692,16.1,54.8,0.996
06/07/2004,12.00.00,3.4,1301,-200,19.3,1276,267,631,179,1953,1407,38.2,20.9,13701
28/12/2004,06.00.00,-200,885,-200,1.8,572,-200,1081,-200,1031,612,10.4,64.8,0.8138
28/08/2004,23.00.00,-200,1125,-200,9.3,952,-200,646,-200,1690,995,25.3,52.9,16765
25/05/2004,00.00.00,0.5,859,-200,4.3,727,65,1120,84,1187,753,16.7,28.3,0.5316
28/08/2004,11.00.00,1.5,975,-200,7.7,887,85,829,86,1478,737,32.3,27.2,12933
23/12/2004,08.00.00,3.6,1195,-200,13.4,1096,543,668,169,1166,1315,1.4,61.3,0.4208
08/07/2004,12.00.00,1.4,1070,-200,10.6,1000,147,801,115,1538,1039,40.3,15.8,11604
01/04/2004,04.00.00,0.7,909,44,2.4,615,57,1237,49,1322,790,10.2,66.6,0.8299
09/05/2004,02.00.00,-200,993,-200,8.3,913,-200,879,-200,1601,989,12.6,65.4,0.9529
26/08/2004,07.00.00,1.9,-200,-200,-200,-200,121,-200,83,-200,-200,-200,-200,-200
03/04/2004,11.00.00,-200,1410,-200,11.4,1030,-200,781,-200,1743,1372,20.7,41.7,10092
20/12/2004,06.00.00,0.6,779,-200,0.7,466,46,1393,39,881,454,8.6,58.8,0.6603
31/12/2004,21.00.00,-200,974,-200,5.5,790,-200,915,-200,895,951,9.1,32.5,0.3766
24/03/2004,05.00.00,0.6,892,20,1.2,522,34,1572,54,1255,648,10.9,58.6,0.7628
19/05/2004,05.00.00,0.3,848,-200,2.2,598,32,1219,46,1318,628,17,49.2,0.9459
01/01/2005,20.00.00,2.5,1198,-200,7.9,897,402,720,151,1072,1436,7.8,54.6,0.5786
22/07/2004,21.00.00,2.5,1210,-200,15,1148,137,639,112,1849,1327,32.2,30.4,14433
17/03/2004,03.00.00,0.7,933,26,2.6,625,-200,1292,-200,1332,884,13.1,57.9,0.8666
03/07/2004,03.00.00,0.7,900,-200,4.7,750,-200,932,-200,1494,817,21.8,46.6,11991
13/03/2004,19.00.00,4.2,1609,258,19.6,1286,277,758,165,1922,1612,15.8,42.4,0.7569
15/01/2005,10.00.00,2.7,1136,-200,10.6,1001,497,653,155,1216,1192,4.5,76.6,0.6534
29/07/2004,13.00.00,-200,998,-200,9.5,958,96,800,106,1484,677,36.4,16.8,10033
