@relation treino-weka.filters.unsupervised.attribute.Remove-R1-2

@attribute CO(GT) numeric
@attribute PT08.S1(CO) numeric
@attribute NMHC(GT) numeric
@attribute C6H6(GT) numeric
@attribute PT08.S2(NMHC) numeric
@attribute NOx(GT) numeric
@attribute PT08.S3(NOx) numeric
@attribute NO2(GT) numeric
@attribute PT08.S4(NO2) numeric
@attribute PT08.S5(O3) numeric
@attribute T numeric
@attribute RH numeric
@attribute AH numeric

@data
2.9,1083,-200,15.3,1157,160,742,127,1884,1072,26.8,35.1,12201
2.2,1009,-200,11.5,1034,110,806,109,1763,925,25.3,39.4,12524
2,969,-200,10.1,983,97,853,101,1680,862,23.9,40.9,11966
2.1,1029,-200,10.4,993,124,816,114,1728,969,23,44.4,12354
1.9,1064,-200,9.4,956,108,812,104,1770,932,22.2,53.9,14237
1.4,986,-200,6.9,853,61,865,81,1645,794,20.9,59.8,14659
0.8,872,-200,4,709,34,1034,51,1522,599,21.3,58.1,1457
0.6,840,-200,3,654,-200,1124,-200,1489,614,20.8,58.4,14189
0.6,812,-200,2.6,626,24,1134,40,1471,625,20.3,58.9,13878
0.5,810,-200,2.4,612,27,1163,34,1462,595,21.3,54.5,13682
1,936,-200,6.8,849,70,882,61,1640,886,20.6,57.4,13753
2.7,1244,-200,18.9,1265,176,640,95,2084,1257,21.3,56.9,14226
5,1440,-200,30.2,1556,310,517,142,2530,1561,22.9,52.4,14442
3.3,1180,-200,14.9,1145,221,713,128,1929,1191,24.1,46.5,13802
2.4,1126,-200,12.2,1058,168,765,115,1879,1061,27.1,38.8,13705
1.7,1005,-200,8.3,910,109,881,84,1670,751,28.4,34.4,1314
1.7,1032,-200,9,940,102,862,85,1703,733,30.1,30.9,12958
2.4,1087,-200,13.7,1106,129,755,110,1839,906,32.7,25.8,12547
2.2,1090,-200,14.1,1119,117,756,107,1811,902,32.4,25.7,12271
2.2,1072,-200,12,1050,112,802,107,1748,836,33.6,24.4,12472
2.3,1101,-200,12.2,1057,122,797,113,1772,863,33,26,12877
2.6,1111,-200,13.1,1086,114,787,107,1802,824,33.2,23.7,11855
2.3,1048,-200,12.6,1070,111,807,106,1737,842,31.3,25.4,11415
3.3,1197,-200,18.3,1249,158,698,125,1986,1132,28.3,31.7,11968
3.5,1173,-200,17.2,1217,202,695,139,1930,1175,26.5,35,11981
2.5,1075,-200,12.9,1079,166,764,117,1798,1111,24.4,40,12079
2.5,1067,-200,13.7,1106,143,745,107,1840,1125,23.3,43.4,12251
2.4,1060,-200,13.4,1099,122,742,98,1838,1077,22.5,45.3,12226
2.5,1081,-200,13.5,1099,113,749,97,1854,1087,21.8,47.8,12325
2.1,1017,-200,9.9,975,109,822,95,1722,1014,20.9,51,12446
1,836,-200,4.4,734,53,1035,68,1501,801,20.8,51.7,12572
0.8,831,-200,4.3,727,-200,1038,-200,1522,802,19.3,57.1,12661
-200,804,-200,3.3,668,32,1102,51,1479,753,18.8,58.6,12581
0.5,798,-200,3.4,677,35,1092,44,1473,696,20.2,53.8,12569
1.3,966,-200,9.3,951,123,812,77,1735,996,18.3,60.8,12635
3.6,1277,-200,23.4,1388,254,611,100,2241,1513,20.2,54.5,12777
4.8,1335,-200,27.7,1496,300,562,125,2385,1598,21.9,49.9,12957
3.7,1297,-200,22.1,1353,281,588,154,2128,1690,25.2,43,13548
1.9,1041,-200,10,979,169,837,125,1705,1053,28,36.6,13603
1.7,1027,-200,8.9,936,152,867,117,1696,931,27.1,38.3,13548
1.9,1037,-200,9.8,969,127,841,105,1728,865,27.4,37,13319
1.8,1014,-200,9.4,954,118,865,103,1697,818,29.4,32.9,13244
1.7,1007,-200,9.8,971,120,866,106,1682,802,31.3,28.7,12885
1.8,998,-200,9.5,958,125,881,107,1657,778,31.5,28.7,13058
1.7,1014,-200,9.5,958,117,878,102,1684,767,30.9,30.3,13306
2.8,1157,-200,15.4,1160,166,738,124,1936,1000,31.4,30.3,13689
3.6,1225,-200,19.4,1281,180,683,133,2082,1143,30.7,31.4,13686
3.3,1131,-200,16.5,1194,172,726,125,1907,1009,29,33.4,13169
2.9,1111,-200,14.3,1126,160,754,124,1883,1076,27.3,37.5,1342
1.7,976,-200,8.2,909,103,878,97,1675,830,25.8,40.9,13389
1.7,1016,-200,8.7,929,87,868,94,1724,853,25.2,43,1358
2.8,1177,-200,15.2,1156,147,684,120,1983,1310,24.6,45.8,1394
1.8,1013,-200,10.6,999,120,791,105,1751,1119,24,47.3,13914
1,886,-200,6,813,63,936,81,1592,918,23.5,48.3,13777
0.5,791,-200,3.1,658,30,1140,43,1467,609,24,45.8,13467
0.4,762,-200,2.5,618,-200,1214,-200,1431,516,22.2,50.7,13405
0.3,740,-200,1.8,568,19,1259,32,1404,510,22.8,48.1,13184
0.4,775,-200,2.6,628,27,1178,36,1437,554,21.9,50.1,13002
0.8,872,-200,6.5,833,65,947,59,1598,760,20.4,54.1,1.28
2.2,1123,-200,14.5,1134,169,711,92,1922,1170,20.8,52.6,12758
4.4,1306,-200,28.8,1522,244,535,121,2450,1545,22.8,47.9,13156
3.7,1237,-200,21.3,1332,274,605,151,2157,1508,25.2,42.9,13552
2.5,1143,-200,14.9,1146,202,701,142,1917,1292,29.3,34.8,1397
2.5,1170,-200,15.6,1168,186,703,141,1949,1287,33.3,27.8,14013
2.3,1116,-200,14.3,1128,153,739,129,1856,1042,34.9,24.9,1363
2,1054,-200,12.6,1069,112,785,106,1766,817,36.1,22.7,13324
2,1083,-200,13.4,1097,117,765,125,1810,847,37.6,21.1,13478
2.1,1078,-200,12.6,1069,109,782,126,1780,806,37.3,21.9,13761
2.4,1104,-200,14.8,1143,133,747,147,1840,896,37.2,21.6,13514
3.1,1170,-200,18.6,1257,185,693,180,1956,1069,35.6,23.4,1341
2.9,1091,-200,16.7,1201,167,738,164,1834,945,33.1,24.3,12087
3.5,1216,-200,20.8,1318,218,673,180,2043,1168,30.5,29.5,12635
2.9,1125,-200,16,1179,171,719,153,1921,1065,28.7,35.8,13834
1.5,971,-200,7.6,881,78,916,105,1635,672,26.6,42.2,14452
1.7,1062,-200,10.2,984,84,816,98,1796,842,25.2,46.6,14733
2.2,1140,-200,13.8,1109,110,714,107,1892,1123,24.7,47.7,14649
1.6,1038,-200,10.4,992,87,802,87,1731,1007,24.4,47.4,14301
1,935,-200,6.5,836,58,909,80,1604,855,23.3,49.9,14135
0.6,861,-200,4.3,729,39,1043,62,1528,689,23.8,47.3,13783
0.6,839,-200,3.4,678,-200,1062,-200,1478,622,22.9,50.2,13808
0.6,850,-200,3.9,703,38,1021,54,1511,658,21.2,55,13689
0.5,817,-200,3,651,41,1109,56,1472,628,21.7,52.6,1.35
0.5,825,-200,3.2,667,47,1079,62,1475,659,22.8,48.9,13424
0.9,921,-200,5.6,792,72,943,72,1595,799,23.5,47.6,13611
1.4,1031,-200,9.1,945,100,806,86,1697,964,24.6,44.9,13661
1.6,1092,-200,9.7,967,104,801,99,1774,910,27,39.9,1402
1.6,1095,-200,8.6,923,109,843,98,1736,999,29.3,35.9,14411
1.7,1097,-200,9.6,964,103,822,102,1743,853,31.2,32.4,14517
1.7,1101,-200,9.8,972,75,819,84,1714,752,34.4,26.6,1423
1.5,1060,-200,10.3,991,72,833,83,1718,778,36.1,22.1,13004
1.2,-200,-200,-200,-200,56,-200,68,-200,-200,-200,-200,-200
1.2,-200,-200,-200,-200,51,-200,63,-200,-200,-200,-200,-200
1.1,-200,-200,-200,-200,52,-200,65,-200,-200,-200,-200,-200
1,-200,-200,-200,-200,46,-200,63,-200,-200,-200,-200,-200
1.1,-200,-200,-200,-200,44,-200,56,-200,-200,-200,-200,-200
1.6,-200,-200,-200,-200,72,-200,77,-200,-200,-200,-200,-200
1.7,-200,-200,-200,-200,88,-200,91,-200,-200,-200,-200,-200
1.4,-200,-200,-200,-200,56,-200,70,-200,-200,-200,-200,-200
1.7,-200,-200,-200,-200,82,-200,95,-200,-200,-200,-200,-200
2.4,-200,-200,-200,-200,125,-200,113,-200,-200,-200,-200,-200
2.3,-200,-200,-200,-200,144,-200,109,-200,-200,-200,-200,-200
1.2,-200,-200,-200,-200,54,-200,65,-200,-200,-200,-200,-200
1,-200,-200,-200,-200,48,-200,60,-200,-200,-200,-200,-200
1.4,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,41,-200,62,-200,-200,-200,-200,-200
1,-200,-200,-200,-200,40,-200,60,-200,-200,-200,-200,-200
0.9,-200,-200,-200,-200,48,-200,65,-200,-200,-200,-200,-200
0.8,-200,-200,-200,-200,44,-200,55,-200,-200,-200,-200,-200
1,-200,-200,-200,-200,59,-200,66,-200,-200,-200,-200,-200
1.2,-200,-200,-200,-200,59,-200,67,-200,-200,-200,-200,-200
1.2,-200,-200,-200,-200,53,-200,64,-200,-200,-200,-200,-200
1,-200,-200,-200,-200,42,-200,59,-200,-200,-200,-200,-200
1,-200,-200,-200,-200,43,-200,59,-200,-200,-200,-200,-200
0.6,-200,-200,-200,-200,23,-200,36,-200,-200,-200,-200,-200
0.7,-200,-200,-200,-200,22,-200,35,-200,-200,-200,-200,-200
0.8,-200,-200,-200,-200,37,-200,54,-200,-200,-200,-200,-200
1.1,-200,-200,-200,-200,53,-200,71,-200,-200,-200,-200,-200
1.4,-200,-200,-200,-200,68,-200,86,-200,-200,-200,-200,-200
2.8,-200,-200,-200,-200,125,-200,114,-200,-200,-200,-200,-200
2.5,-200,-200,-200,-200,96,-200,105,-200,-200,-200,-200,-200
1.6,-200,-200,-200,-200,75,-200,87,-200,-200,-200,-200,-200
1.4,-200,-200,-200,-200,74,-200,85,-200,-200,-200,-200,-200
2.3,-200,-200,-200,-200,92,-200,91,-200,-200,-200,-200,-200
4.2,-200,-200,-200,-200,136,-200,108,-200,-200,-200,-200,-200
3,-200,-200,-200,-200,119,-200,99,-200,-200,-200,-200,-200
2.2,-200,-200,-200,-200,76,-200,83,-200,-200,-200,-200,-200
0.6,-200,-200,-200,-200,21,-200,36,-200,-200,-200,-200,-200
0.3,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
0.3,732,-200,1.5,544,15,1353,24,1367,466,18.9,55.2,11895
0.5,809,-200,3.5,681,52,1108,43,1463,609,18.2,57.6,1193
1.3,934,-200,8.3,911,85,857,64,1639,863,18.6,56,11865
2.5,1132,-200,17.3,1220,177,691,91,1910,1203,20.8,48,11702
3.7,1221,-200,23.3,1386,232,626,109,2138,1412,23.3,38.6,10919
2.5,1024,-200,13.8,1111,201,770,110,1753,1069,25.1,32.4,1017
1.8,938,-200,10.2,987,134,862,111,1597,817,27.8,25.8,0.9473
1.5,869,-200,7.9,897,104,965,106,1480,649,29.6,21,0.8548
1.5,846,-200,8.8,930,89,947,104,1467,598,30.2,18,0.7613
1.2,838,-200,7.2,868,66,1005,76,1454,540,30.1,18.5,0.7747
1.4,875,-200,8.3,912,85,978,84,1504,601,29.5,19.4,0.7872
1.6,907,-200,9.6,961,105,920,102,1564,668,31.1,18.2,0.8079
1.6,889,-200,9,939,99,920,102,1492,647,30.3,19,0.8103
2.2,969,-200,12.4,1064,132,834,124,1645,816,30.1,19.3,0.8083
3,1051,-200,15.3,1157,186,760,147,1787,963,28.6,22.3,0.859
3,1043,-200,16.1,1181,174,736,138,1813,1010,26.1,28.3,0.9407
2.7,1043,-200,14.1,1121,149,736,126,1793,967,24.5,35.7,10807
2.1,1007,-200,11.4,1027,114,798,112,1737,904,23.1,41.5,11582
1.6,966,-200,9.5,959,92,838,95,1686,852,21.8,46.3,11913
1.3,920,-200,7.4,875,75,915,80,1594,744,20.9,48.9,11945
1.1,889,-200,6.4,831,74,956,79,1570,760,20.5,49.9,11903
0.7,825,-200,4.1,715,35,1062,49,1462,613,20,50.9,11794
0.4,758,-200,1.9,580,22,1215,36,1374,531,22.1,44.3,11665
0.2,735,-200,1.4,533,-200,1338,-200,1350,493,21,47.5,11666
0.2,719,-200,1.2,522,24,1385,40,1343,509,19.8,50.3,11444
0.3,757,-200,2.2,596,30,1236,37,1381,560,19,52.8,11489
0.9,890,-200,6.4,831,93,922,67,1594,826,17.8,56.5,11375
3.1,1181,-200,18.5,1255,332,632,106,2002,1334,18.2,55.8,11529
5,1332,-200,30.2,1556,387,523,134,2394,1660,20.6,47.7,11448
2.8,1128,-200,14.2,1124,267,717,123,1832,1362,22.8,41.9,11496
2.8,1128,-200,14.3,1126,269,725,136,1856,1316,27.1,31.7,11147
2.1,1064,-200,12.6,1069,193,766,109,1766,1089,30.4,26.4,1131
3.1,1139,-200,18,1240,239,702,144,1940,1129,31.1,26.2,11647
3,1121,-200,17.1,1214,232,707,154,1912,1120,31.4,25.3,11444
2.1,1032,-200,13,1083,152,776,126,1772,916,30.8,26.7,1168
1.7,1040,-200,11.2,1022,115,826,98,1747,812,31.8,25.6,11868
2.2,1076,-200,13.6,1105,169,762,120,1782,959,33.5,22.9,11649
3.5,1177,-200,20.5,1310,226,656,145,2011,1189,33.1,23.5,11673
3.6,1196,-200,20.2,1303,218,654,139,2017,1199,31.7,25.9,11883
4.1,1204,-200,23.1,1381,245,623,148,2085,1283,29,30.4,12013
4,1166,-200,20.3,1304,236,646,139,2016,1291,27.4,33.6,12095
1.8,959,-200,9.3,949,104,857,93,1640,949,25.2,36.4,11528
1.7,1004,-200,10.5,997,104,813,96,1726,1018,24,39.6,11662
2.4,1050,-200,13.6,1105,144,729,104,1807,1122,23.8,39.6,11558
1.2,965,-200,8,900,79,864,83,1631,968,22.9,43.6,11974
0.8,849,-200,4.6,744,51,1004,66,1496,806,22.8,43.9,1202
0.5,809,-200,3.2,666,38,1093,55,1455,714,21.8,47.3,12189
0.3,777,-200,2.4,609,-200,1170,-200,1405,644,21.7,47.3,12135
-200,768,-200,2.1,591,24,1183,37,1402,606,20.8,50.3,12207
0.4,768,-200,2.2,597,30,1155,40,1396,606,21.7,46.8,12031
1,917,-200,6.7,842,73,934,51,1656,819,20.3,52.3,12367
3.8,1252,-200,23.1,1380,305,579,117,2210,1462,20.5,52.3,1245
3.2,1224,-200,19,1268,295,605,110,2046,1478,21.7,49.6,12673
3.5,1277,-200,20.1,1300,331,608,136,2090,1598,24,43.1,12677
3.2,1149,-200,16.4,1192,304,672,152,1944,1449,28.5,31.7,12144
2.3,1091,-200,13,1082,210,746,119,1790,1221,32.2,25.1,1189
2.2,1053,-200,13.1,1087,163,763,106,1762,1023,34.9,20.5,11279
2.1,1023,-200,11.8,1042,132,796,101,1711,910,35.4,19.9,11222
1.9,1085,-200,12.7,1075,126,767,110,1786,913,34.4,22.5,1205
2.4,1116,-200,14.1,1120,150,724,124,1854,1035,34.8,22.8,12488
2.5,1111,-200,14.4,1131,171,735,137,1825,1085,34.3,22.4,11907
3.6,1210,-200,20.7,1316,234,645,159,2030,1278,32.5,25.3,12165
3.9,1250,-200,21.6,1339,251,616,152,2075,1383,31.3,27.3,12234
4.4,1297,-200,24.2,1408,294,595,166,2134,1473,30.2,29,12224
4.8,1313,-200,21.8,1345,300,603,163,2118,1507,28.5,33.3,12775
2.5,1146,-200,13,1084,159,713,121,1829,1215,27.3,35.3,12606
2.8,1199,-200,15.1,1152,176,685,125,1897,1242,26.1,37.8,12575
3.2,1274,-200,16.6,1197,192,626,120,2023,1356,24.7,47.1,1.44
2.6,1243,-200,12.7,1072,152,675,103,1978,1195,23.6,59.8,17193
1.5,1054,-200,8.6,923,63,783,64,1793,899,23.3,60.5,1706
1,962,-200,5.3,778,35,929,44,1645,726,23.3,59.4,16753
0.8,915,-200,3.6,690,-200,983,-200,1570,743,22.9,57.7,15902
0.6,871,-200,2.8,639,21,1062,35,1528,684,23.7,53.5,1546
0.6,877,-200,3.1,658,41,1047,46,1530,779,21.2,60.9,15092
0.7,893,-200,3.7,696,48,1008,54,1548,801,22.1,56.2,1.48
1.2,1030,-200,6.9,851,102,824,68,1700,983,21.9,57,14742
1.5,1059,-200,8.6,926,111,783,77,1750,989,24.7,45.9,14061
1.3,1020,-200,7.1,860,93,864,74,1649,875,27,40.8,14286
1.6,1045,-200,6.6,840,118,879,92,1656,807,29.1,37.4,14833
1.5,1029,-200,7.2,866,93,874,83,1651,727,31.1,32.4,14351
1.2,959,-200,5,763,56,976,58,1561,549,31.9,30.3,14125
1.1,975,-200,5.7,798,51,939,55,1576,570,32.8,28.9,1412
1.2,988,-200,6,813,52,927,61,1596,596,33.4,27.8,14119
1.3,971,-200,6.1,818,59,942,65,1565,585,35.3,23.7,13331
1.4,999,-200,8,899,62,869,74,1629,637,35.8,22.4,12915
1.6,989,-200,7.8,889,85,889,89,1602,664,35.3,20.8,11664
2.1,1075,-200,11.1,1020,109,802,103,1732,797,33.3,23.9,12085
3,1190,-200,15.9,1177,168,695,128,1934,1046,30.3,30.8,13044
2.8,1172,-200,13.7,1108,166,706,122,1878,1058,28.3,34.5,13084
3.8,1256,-200,21.6,1340,149,594,125,2176,1214,27.1,38.9,13758
3.2,1190,-200,16.8,1203,118,658,119,1967,1056,25.4,43.2,13805
4.1,1249,-200,20.5,1310,160,601,126,2114,1280,24.6,45.3,13767
2.6,1072,-200,14.1,1120,124,711,100,1838,1045,23.7,46,13346
2,1035,-200,10.9,1011,95,750,94,1752,1039,23,48.1,13322
0.9,839,-200,3.6,690,34,1030,52,1457,640,24.8,43.4,13366
0.7,833,-200,3.3,671,-200,1061,-200,1482,705,23.1,47.4,13208
0.6,804,-200,2.4,616,45,1144,64,1427,662,21.7,50.2,12917
0.6,811,-200,3,651,35,1097,46,1442,579,21.9,50.7,13138
1.6,1028,-200,8.9,934,141,818,88,1743,987,20.1,57,13216
2.6,1138,-200,14.8,1141,199,671,104,1927,1197,21.5,51.8,13129
2.9,1203,-200,16.2,1185,224,649,125,1968,1328,22.9,48.7,13416
2.8,1193,-200,14.6,1136,245,667,151,1924,1370,25.7,41,13351
1.9,1049,-200,8,898,153,858,113,1671,921,29.9,33.2,13793
1.9,1090,-200,9.1,942,145,828,102,1713,876,32.9,28,13789
2.1,1070,-200,10,976,130,808,108,1688,819,34,25.6,13363
1.9,1014,-200,9.8,970,95,826,93,1684,763,34.7,22.6,12297
1.6,972,-200,8.3,912,88,882,89,1596,675,35.5,20.3,11586
1.6,951,-200,7.5,880,89,920,84,1539,637,35.9,18.8,10912
2.1,1033,-200,11.7,1038,127,802,111,1690,826,36.2,18.6,10945
2.4,983,-200,13.3,1094,149,817,115,1659,854,35.4,15.3,0.8613
2.8,973,-200,14.4,1128,170,813,127,1642,894,32.9,15.5,0.7649
3.4,1083,-200,17.9,1237,210,737,129,1786,1077,29.9,19.8,0.8211
3.4,1062,-200,15.9,1176,230,763,140,1743,1121,28.1,22.4,0.8394
2.7,1011,-200,14.2,1122,203,808,137,1680,1071,26.1,24.7,0.8233
2.6,1054,-200,13.8,1110,174,765,130,1670,1167,25,28.7,0.8944
2.3,1013,-200,11.7,1038,164,793,121,1598,1162,24.3,31,0.9268
1.2,870,-200,6.2,823,76,975,79,1398,848,24,31.2,0.919
1,857,-200,5.1,769,52,1006,69,1390,759,22.4,34.9,0.9362
0.9,835,-200,4.5,739,47,1036,61,1382,694,21.2,37.6,0.9355
1.1,844,-200,4.9,759,-200,1005,-200,1409,848,19.5,42.3,0.9461
-200,763,-200,2.5,622,37,1129,58,1321,689,21.2,39.4,0.9802
0.4,769,-200,2.3,606,41,1171,58,1314,610,19.5,42.4,0.9515
0.9,891,-200,5.5,790,74,960,70,1466,816,18.6,45.8,0.9723
1.8,1037,-200,10.4,993,168,779,104,1680,1158,19.7,44.1,10039
2.2,1090,-200,12.4,1065,176,728,109,1773,1228,21.9,39.4,10243
2.4,1117,-200,14,1118,184,716,129,1791,1323,24.5,34.3,10407
2.3,1109,-200,12.7,1074,187,761,144,1734,1274,30,25.6,10674
1.6,961,-200,9,939,118,912,101,1508,846,34.5,18.9,10168
1.4,985,-200,8.5,919,89,918,90,1540,737,36.3,17.5,10411
1.4,960,-200,8.2,909,70,910,86,1523,675,37.7,16,10231
1,927,-200,5.9,806,51,1013,69,1446,559,38.3,15.8,10465
1,958,-200,5.6,795,52,1002,65,1481,604,38.4,17.5,11609
1.2,1019,-200,6.7,842,70,935,73,1565,729,37.2,20.5,12813
1.3,1010,-200,6.1,816,80,955,73,1567,741,34,26.4,13781
1.5,1030,-200,6.7,844,90,917,78,1599,747,32.3,30.4,1445
1.9,1100,-200,9.2,946,111,827,98,1726,932,30.5,33.9,14564
1.8,1079,-200,8.2,909,107,861,99,1686,928,29.2,37.8,15098
1.4,1036,-200,7,859,73,900,83,1645,860,28.4,39.1,14881
1.7,1085,-200,9.5,959,75,827,88,1747,963,27.7,40.6,14828
2.7,1214,-200,15.1,1151,144,683,117,1938,1309,27.2,42.5,15069
2.1,1127,-200,11.7,1041,120,728,97,1830,1266,26.5,44.8,1528
1.4,1038,-200,9.3,950,71,776,75,1750,1181,25.5,47.6,15318
1,948,-200,6.4,829,40,873,53,1638,937,25.2,47.8,15076
1,953,-200,6.7,844,-200,848,-200,1685,995,23.2,53.7,15046
0.8,869,-200,4.2,723,34,975,45,1522,789,23.2,52.3,14668
0.5,809,-200,2.6,628,27,1127,42,1490,682,24,50.3,14811
0.6,833,-200,2.8,641,30,1088,44,1496,717,23.5,51.2,14634
0.6,857,-200,3.1,661,40,1083,50,1511,696,23.5,50.8,1452
1,966,-200,6.2,820,56,913,60,1634,807,24.7,47.6,14597
1.6,1063,-200,7.9,894,104,823,100,1688,1025,27.2,41.1,14611
1.9,1110,-200,10.5,996,121,782,111,1771,1090,31,32.4,14294
1.7,1055,-200,9,941,100,844,110,1648,932,35.2,24.8,13854
1.1,939,-200,6.3,828,59,991,74,1486,639,37.8,18.5,11977
0.8,816,-200,3.5,684,42,1195,56,1285,467,39,15.1,10424
0.7,841,-200,4,712,38,1175,50,1339,476,41.3,12.8,0.9933
0.7,842,-200,4.2,722,40,1163,54,1294,490,41.8,11.9,0.9476
1.2,990,-200,6.9,852,70,967,90,1488,669,42.2,14.2,11609
1.6,1042,-200,7.9,894,95,916,109,1537,800,41.4,15.5,12089
1.6,1089,-200,7.9,893,90,879,110,1609,791,38.9,21.4,14605
1.7,1102,-200,10.3,990,90,799,103,1685,849,34.3,26,13865
2,1095,-200,10.5,996,111,799,120,1695,934,32.7,27.7,13439
2.3,1116,-200,12.7,1075,135,761,134,1784,1081,30.5,30.4,13031
2.4,1105,-200,11.9,1046,146,777,137,1751,1102,29,33.6,13277
1.7,1018,-200,9.3,950,100,830,99,1636,914,28.2,36.6,13781
1.2,991,-200,7.9,896,69,857,78,1616,926,27.2,38.9,13821
1,923,-200,5,765,47,952,63,1508,786,26.7,40,13754
0.6,874,-200,3.4,679,26,1049,41,1444,619,26,41.2,13598
0.5,846,-200,3.2,662,-200,1068,-200,1464,633,22.8,50.1,13677
0.4,838,-200,2.7,632,24,1079,39,1438,634,24,46.6,1.37
0.5,827,-200,3.1,656,55,1075,60,1447,722,24,46.4,13689
0.7,901,-200,5,763,47,984,54,1552,717,23.7,47.1,13602
3.2,1291,-200,20.7,1316,209,603,119,2172,1445,23.6,47.3,13634
5.6,1441,-200,32.4,1606,348,503,159,2568,1786,25.5,43.1,13891
4.6,1363,-200,24.2,1410,337,565,182,2199,1791,28.5,36.8,14128
3.3,1218,-200,16.6,1198,280,671,183,1907,1413,32.6,28,13566
2.1,1132,-200,13.2,1091,169,751,144,1795,1092,36.3,23.4,13902
1.9,1103,-200,12.3,1060,126,770,118,1748,940,37.5,21.5,13673
1.9,1081,-200,12.1,1053,108,770,106,1773,883,39.6,19,13447
1.6,1079,-200,11.1,1018,93,793,97,1739,850,40.1,19.3,14013
2,1167,-200,13.1,1087,112,741,129,1820,928,40.4,20,14854
1.8,1148,-200,11.6,1037,110,772,130,1720,835,39.9,20.1,14495
2.9,1221,-200,17.7,1230,188,670,163,1905,1157,39.1,19.6,13542
3.4,1255,-200,19.5,1283,203,640,160,2023,1232,37,21.9,13503
3.1,1245,-200,19.7,1287,167,635,140,2067,1288,33.9,26.8,13899
2.5,1162,-200,15.1,1151,116,687,115,1912,1143,31.9,30.6,14201
1.8,1079,-200,11.1,1020,89,754,92,1760,1014,29.7,33.9,13874
1.8,1091,-200,11.7,1038,103,744,99,1786,1088,28.6,36.8,1416
2,1085,-200,11.7,1039,100,745,96,1790,1092,27.8,38.7,14187
1.5,1050,-200,9.7,966,86,780,80,1748,1090,27.8,40,14691
0.8,941,-200,6,814,52,873,65,1592,979,27.5,41.3,14962
0.4,891,-200,3.9,705,27,980,46,1534,806,27.3,41.6,14906
0.3,842,-200,2.6,624,-200,1080,-200,1480,712,26,44.2,14657
-200,850,-200,2.8,639,35,1048,57,1519,853,24.8,48,14857
0.5,863,-200,3,652,42,1055,54,1504,816,25.9,45.1,14889
0.7,956,-200,5.4,784,57,928,62,1634,934,25.3,47.6,15108
3.4,1384,-200,23.5,1391,228,552,102,2316,1548,24.7,49.5,15201
5.7,1502,-200,33.5,1631,350,459,140,2622,1858,27.1,43.1,15224
3.2,1219,-200,15.5,1163,232,642,121,1963,1410,28.3,39.8,15053
2.7,1237,-200,15.3,1157,206,663,132,1968,1334,32.4,32.3,15484
2.1,1181,-200,12.8,1078,159,706,122,1870,1140,35.4,27.8,15733
2.8,1251,-200,15.2,1154,184,682,148,1955,1111,35.5,27.4,15635
2.5,1214,-200,15.7,1170,136,681,133,1963,1054,37.8,24.4,15722
2.1,1166,-200,12.3,1062,124,726,130,1825,924,37.2,25.5,15914
2.5,1226,-200,15.3,1157,133,683,141,1912,1041,37.2,25.6,16014
2.7,1265,-200,17.6,1229,156,636,172,2040,1282,38,25,16312
3.7,1317,-200,21.5,1338,200,593,198,2132,1362,37.1,26.9,16635
3.7,1372,-200,23.2,1382,202,568,181,2268,1441,36.9,27.8,17099
4.6,1443,-200,25.6,1443,286,543,202,2332,1559,34.7,31.9,17325
2.6,1200,-200,14.3,1126,141,664,120,1979,1198,31.9,38.4,17897
2.5,1216,-200,14.4,1130,117,655,115,1994,1246,30.5,42.3,18173
2.3,1160,-200,12.6,1070,110,687,112,1929,1192,29.3,45.8,18362
2.2,1194,-200,13.7,1106,100,667,97,1985,1194,28.2,48.1,18144
2.5,1199,-200,13.1,1087,112,658,100,1954,1252,27.3,51,18287
0.9,965,-200,6.1,818,35,844,47,1681,777,26.8,52.4,18141
0.8,961,-200,5.8,801,33,850,44,1683,798,26,54.9,18141
0.7,901,-200,3.7,697,-200,952,-200,1586,800,26.8,51.9,18058
0.5,864,-200,2.6,629,28,1052,42,1558,728,26.9,51.8,1805
0.7,952,-200,4.6,742,49,892,57,1656,953,24.6,59.1,18013
0.9,1009,-200,7.4,875,81,797,61,1738,1060,26.4,53.1,17987
2.2,1225,-200,15.2,1155,178,643,106,1992,1338,27.3,46.4,16542
2.8,1245,-200,16.7,1202,223,628,136,2039,1622,28.4,40.4,15442
2.9,1265,-200,17,1209,290,638,157,2015,1812,30.8,37.1,16169
2.9,1276,-200,18,1241,274,642,171,2024,1784,34.2,30.7,16252
3,1232,-200,16.1,1183,278,675,190,1920,1509,37,26.5,16352
2.5,1193,-200,13.4,1097,152,698,155,1832,1139,36.6,27.8,1676
2.3,1162,-200,14,1117,118,700,139,1857,1044,36.9,26.9,16477
2.1,1126,-200,13.4,1097,141,723,152,1810,1015,39.3,22.2,1552
1.9,1089,-200,10.4,993,131,801,143,1675,825,38.5,22.4,15018
2.3,1134,-200,12.7,1073,171,747,168,1765,1022,39.7,20.4,14594
4.2,1388,-200,24.5,1418,287,568,226,2250,1913,38.8,24.2,16433
4.9,1506,-200,27.8,1499,267,506,207,2485,2043,33.5,38,1939
4.9,1352,-200,23.3,1385,280,563,197,2205,1661,34,32.9,17251
3.5,1217,-200,17.6,1227,224,641,158,2040,1404,31.9,33.7,15663
