@relation 'teste 09-weka.filters.unsupervised.attribute.Remove-R1-2'

@attribute CO(GT) numeric
@attribute PT08.S1(CO) numeric
@attribute NMHC(GT) numeric
@attribute C6H6(GT) numeric
@attribute PT08.S2(NMHC) numeric
@attribute NOx(GT) numeric
@attribute PT08.S3(NOx) numeric
@attribute NO2(GT) numeric
@attribute PT08.S4(NO2) numeric
@attribute PT08.S5(O3) numeric
@attribute T numeric
@attribute RH numeric
@attribute AH numeric

@data
-200,951,-200,6.5,835,-200,788,-200,1354,887,14.1,76.7,12273
2.1,1098,-200,14.2,1124,120,810,97,1716,871,25.2,29.7,0.9371
0.8,860,-200,2.4,616,104,1105,76,873,754,10.5,37.8,0.4799
-200,761,-200,0.1,383,39,1745,35,787,289,3.3,58.1,0.4559
2.7,1209,267,13.4,1097,207,837,129,1746,1147,13.1,54.8,0.8234
2,1300,204,11.8,1043,110,777,107,1659,1375,18.8,47.7,10221
4.7,1498,536,17.7,1230,250,649,140,1963,1308,14.6,74.9,12391
-200,860,-200,2.7,632,-200,1037,-200,1322,713,17.8,72.3,14546
1.3,1055,101,8,899,72,880,83,1504,980,17.4,46.3,0.9112
1,969,-200,5.5,787,101,1035,75,1350,799,24.4,39.1,11784
-200,1414,-200,24.4,1414,486,478,139,1896,1588,25.9,42.8,14122
0.6,888,-200,2.2,598,26,1228,39,1397,500,16.4,62.1,11493
-200,1126,-200,11.9,1045,-200,689,-200,1523,1166,19.6,56,12623
-200,939,-200,2.9,648,-200,949,-200,1084,680,10.2,66.9,0.8323
2.5,1192,-200,13,1085,266,617,79,1638,1170,26.6,42.5,14568
4.4,1475,-200,25.9,1451,631,455,122,1991,1646,20.7,63,15204
2.4,-200,-200,-200,-200,325,-200,115,-200,-200,-200,-200,-200
0.9,904,-200,2.7,633,137,993,103,897,717,4.6,60.5,0.5173
2.7,1163,-200,7.6,881,-200,748,-200,1001,1296,4.9,53.9,0.4693
3.2,1498,445,15.7,1171,206,684,114,1942,1434,17,54.3,10434
3.1,1375,-200,12.8,1076,495,555,180,1377,1599,12.9,59,0.8736
1.1,940,-200,6.8,849,93,1091,103,1509,764,18.5,48.7,10286
2.1,1032,-200,11.7,1039,231,761,118,1455,1071,24.8,33.7,10377
0.8,722,-200,3.3,671,133,1596,68,737,448,14.3,18.4,0.2991
-200,1141,-200,12,1049,-200,675,-200,1530,1117,21,46.8,11508
1.5,998,-200,6.6,841,276,792,165,979,884,12.1,32.3,0.4548
-200,982,-200,6.8,849,-200,853,-200,1390,717,14.5,78.3,1288
0.6,857,-200,2.3,604,126,1126,63,1091,740,12.4,68.3,0.9801
1,985,-200,3.8,701,159,877,106,1187,835,11.8,77.5,10741
1,926,-200,2.9,649,134,1035,83,1145,741,14.9,65.7,1105
1.1,1002,-200,8.8,932,101,949,82,1405,917,15.2,31,0.5329
2.5,1183,234,10.3,989,150,904,119,1539,1205,12.2,53.2,0.7555
2.1,1009,-200,8.7,928,-200,754,-200,1166,983,5.1,84,0.7439
-200,1316,-200,9.3,952,-200,847,-200,1644,1047,17.5,53.8,10648
3.8,1570,-200,17.5,1224,575,468,216,1448,2020,11,51.4,0.6746
5.4,-200,-200,-200,-200,1060,-200,186,-200,-200,-200,-200,-200
2.2,1074,-200,9.4,954,136,846,112,1570,956,16.7,47.2,0.892
1.1,976,42,3.3,669,68,1270,65,1266,795,7.2,62.9,0.6396
1.8,1090,-200,6.4,830,224,744,98,1125,1056,7.1,73.9,0.7515
1,868,-200,2.1,590,127,1081,100,753,420,10.6,26,0.332
1.5,909,-200,7.5,879,-200,874,-200,1083,847,13.8,40.7,0.6405
0.8,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
2.2,1322,-200,14.4,1129,149,934,128,1639,1109,27,17.8,0.6275
-200,901,-200,3,652,-200,1013,-200,1468,804,20.7,77.8,18764
-200,1194,-200,13.4,1097,-200,743,-200,1847,1049,16.5,58.2,10813
1.9,1044,53,6.4,829,133,1247,110,1378,832,7.7,59.7,0.6308
1.3,958,-200,3.1,660,172,935,130,905,654,6.8,48.2,0.4792
-200,890,-200,6,813,-200,898,-200,1274,772,15.4,57.7,10008
2.3,1054,-200,10,978,303,768,114,1398,1109,17.1,47.6,0.9208
-200,1105,-200,10.9,1010,-200,811,-200,1709,947,18,46.7,0.9569
-200,1046,-200,6.1,817,-200,790,-200,1214,957,10.5,78.6,0.9976
0.6,864,21,1.2,516,39,1496,59,1153,502,11.3,46.9,0.628
0.8,895,-200,3.2,663,165,977,74,1007,866,6.8,75.4,0.7475
3.7,1370,-200,22.8,1372,404,485,124,1945,1400,20.8,64.7,15692
1.8,1241,-200,10.9,1011,98,781,90,1748,1070,22.3,45.4,12088
0.6,929,-200,1.6,556,60,1035,46,1094,575,12.5,67.3,0.9743
3.1,1472,422,14.3,1126,211,720,106,1816,1460,17,50.5,0.9684
2.5,948,-200,11.1,1017,389,1065,147,1077,929,17.3,20.4,0.4011
-200,1025,-200,8.4,914,-200,856,-200,1605,1003,12.3,68,0.9722
2.1,1137,-200,7,856,264,758,132,1032,1338,8.1,49.9,0.5417
0.5,795,-200,1,504,94,1258,79,840,682,2.6,58.6,0.4385
1.3,960,-200,3.9,704,226,887,106,1003,947,3.3,68.2,0.5346
3.5,1389,-200,20.5,1311,339,525,98,1845,1748,28.7,38.4,1486
1.5,1015,-200,6.5,835,260,796,94,1263,911,12.4,80.1,11462
3.6,1419,-200,20.1,1300,216,670,155,1923,1263,27.6,25.7,0.9382
5,1535,-200,26.1,1458,269,568,159,2120,1735,21.1,40.2,0.997
-200,1124,-200,8.7,927,397,722,206,1047,1242,7.1,42.8,0.4327
1.1,1054,86,5.3,779,111,1080,98,1266,1013,11.3,40.3,0.5376
1.4,906,-200,7.7,885,-200,872,-200,1304,912,13.5,59.4,0.9176
1,940,-200,3.6,691,-200,877,-200,1036,827,6.7,75,0.739
-200,924,-200,2.9,643,-200,948,-200,1329,825,19.9,66.1,15198
2.3,1131,-200,12.3,1059,132,772,100,1784,978,21.4,47.7,12047
1.3,957,-200,4.1,717,-200,911,-200,1322,579,25.3,36.9,11764
1,911,-200,2.4,613,148,992,82,934,861,2.4,71.9,0.5288
2.4,1358,-200,14.3,1128,434,545,170,1344,1611,14.7,37.2,0.618
-200,1140,-200,14,1117,-200,711,-200,1690,1046,33.2,33.8,1.69
0.9,987,-200,6.2,820,-200,772,-200,1400,935,25.4,45.9,14684
2.7,1149,-200,13.4,1096,474,639,178,1219,1476,10.5,34.7,0.4393
3.6,1473,-200,21.2,1330,619,497,129,1908,1677,23.2,56.6,15929
1.4,999,-200,7.5,879,180,1114,119,1261,960,24.9,28.3,0.8775
-200,1071,-200,7.1,860,-200,742,-200,1500,1021,20.4,64.4,1522
0.8,845,-200,1.4,534,-200,1146,-200,781,519,3.5,48,0.3822
1.5,1016,-200,4.6,744,231,825,167,1053,1020,4.2,77.9,0.6479
0.8,943,-200,4.6,746,-200,852,-200,1374,864,19.3,68.1,15139
4.7,-200,-200,-200,-200,933,-200,176,-200,-200,-200,-200,-200
1,886,-200,2.7,633,-200,1071,-200,1214,453,33,23.5,11583
1.9,1138,-200,11,1015,140,854,103,1604,1115,27.4,22.8,0.8219
3.2,-200,-200,-200,-200,506,-200,169,-200,-200,-200,-200,-200
1.7,-200,-200,-200,-200,394,-200,231,-200,-200,-200,-200,-200
3.2,1202,-200,13,1083,629,1376,143,1410,1340,11,74.4,0.9736
3.2,1330,-200,18.9,1264,323,586,146,1860,1362,31.5,34.9,15903
3.1,1295,-200,13.2,1090,459,553,155,1479,1441,14.3,61.2,0.9941
1.1,878,-200,3.6,687,212,964,89,1035,813,5.9,76.6,0.7179
0.5,836,-200,1.2,520,86,1296,67,832,479,7,47.2,0.4745
-200,1152,-200,8.7,926,-200,854,-200,1669,1034,15.8,60.4,10744
4.2,1435,585,19.1,1271,300,676,130,1885,1569,13,54.2,0.809
0.9,1197,-200,6.6,840,232,712,124,1298,974,9.5,83.8,0.9972
1.6,1020,154,5.7,797,95,1066,99,1302,689,13.2,37.9,0.5733
-200,1160,-200,9.1,944,-200,686,-200,1523,1162,20.8,64.1,1554
4.9,1516,-200,24.8,1423,774,455,151,1881,1688,16.7,67.3,12707
3.8,1273,-200,15.3,1159,470,645,187,1704,1341,26.2,42.5,1423
1.7,991,-200,8,898,214,787,89,1412,806,31.6,25.5,11638
0.7,827,-200,1.4,533,129,1198,91,775,488,4.6,38.1,0.3267
1.7,-200,222,-200,-200,99,-200,72,-200,-200,-200,-200,-200
1.8,925,-200,7.2,866,328,2542,122,1013,916,14.4,30.2,0.4911
0.4,792,-200,2.2,599,32,1262,45,1235,564,13.5,50.1,0.7706
1.6,932,-200,5.1,767,248,888,167,920,669,4.2,49.5,0.4118
1.3,1037,-200,3.2,665,156,854,114,1013,633,8.6,57.3,0.6429
3.2,-200,-200,-200,-200,407,-200,138,-200,-200,-200,-200,-200
3,1226,-200,15.3,1157,419,552,125,1464,1201,6.3,77.4,0.7452
1.7,-200,-200,-200,-200,266,-200,129,-200,-200,-200,-200,-200
1.3,923,-200,4.4,733,316,962,150,1124,740,6.8,87.1,0.8652
-200,1120,-200,18,1238,-200,1023,-200,1591,1126,31,15.9,0.7039
-200,1277,-200,12.3,1061,-200,612,-200,1691,1243,20.2,65.6,15368
2.9,1140,-200,15.2,1155,320,733,112,1660,1105,23.6,42.8,1.23
1,800,-200,2.8,641,126,1113,76,957,591,11.2,42,0.5582
-200,948,55,3.8,700,45,1045,60,1430,939,16.9,49.8,0.9514
1.6,1120,-200,5.1,770,-200,756,-200,1012,1191,7.7,49.7,0.5242
1.8,892,-200,11.1,1018,377,879,149,931,1009,15.3,14.3,0.2462
1.3,891,-200,3.9,706,193,949,138,860,600,3.4,50.7,0.3991
-200,1840,-200,44,1852,-200,360,-200,2553,2143,24.5,49.5,15022
2.7,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
4.9,1388,-200,22.6,1367,596,500,214,1722,1503,16.8,55.2,1048
3.1,1493,-200,50.7,1981,846,448,215,1567,2346,5.4,55.1,0.497
2.6,1103,-200,11.8,1044,283,757,125,1523,967,30.5,29.3,12612
-200,840,-200,1.2,515,72,1235,57,941,563,5,75,0.6627
1.5,1112,47,5.1,770,139,1228,77,1409,940,6.3,71.9,0.6932
1.5,1051,95,5.7,798,84,1016,89,1455,876,9,76.7,0.8825
2.3,1061,-200,8,899,284,1067,117,1277,939,9.6,83,0.9899
2.7,1183,-200,8.8,930,317,669,112,1210,1179,7.6,73,0.7629
-200,1094,-200,14.8,1144,-200,669,-200,1327,1209,12.5,42.8,0.6177
1.5,952,-200,4.9,758,216,876,111,1203,794,15.6,60.1,10557
0.5,829,-200,2.6,628,-200,994,-200,1378,577,22.3,59.7,15889
1.6,1110,-200,7.4,872,308,822,150,971,1393,10.1,34.4,0.4249
3.4,1304,299,12.5,1067,224,737,117,1811,1167,13.5,79.4,12224
2.3,1181,-200,13.2,1091,-200,638,-200,1637,1072,38.3,21.5,14263
2.1,1084,-200,9.8,970,132,818,98,1626,845,19.5,45.5,10189
4.9,1539,-200,22.7,1371,854,488,196,1712,1943,15.5,56.2,0.9814
-200,1300,-200,20,1296,-200,489,-200,1989,1639,26.7,45.7,15747
9.1,-200,-200,-200,-200,1253,-200,219,-200,-200,-200,-200,-200
-200,1158,-200,7.8,892,-200,870,-200,1494,1242,13.4,54.3,0.8291
4.2,1529,589,21.2,1331,211,700,132,2028,1399,22.8,32.1,0.8814
0.8,956,-200,5.6,794,144,896,68,1456,1007,24.7,49.2,15116
-200,802,-200,1.2,519,-200,1523,-200,1315,540,9.8,80,0.967
1.2,981,-200,7.1,860,150,812,101,1298,1059,20.3,47.8,11281
4.6,1607,660,19.8,1290,264,587,134,1960,1758,16.2,53.2,0.9723
3,1146,-200,14.9,1145,162,836,126,1647,1011,27.6,22.3,0.8116
4.3,1508,-200,23.1,1379,864,496,137,1767,1567,10,75,0.9179
2.2,1203,-200,13.2,1090,223,593,74,1655,1205,21.3,68.5,17164
5.6,1608,-200,27.2,1483,949,446,208,1845,2058,15.8,56.3,10026
1.1,921,-200,5.2,771,162,850,120,885,632,13,27.4,0.4085
-200,1228,-200,15.8,1174,-200,668,-200,1788,1192,32.3,35.9,17067
0.2,863,-200,2.5,622,97,1025,74,826,574,4.1,42.1,0.3487
-200,1486,-200,23.5,1390,-200,504,-200,1835,1770,21.3,50.1,12539
4.2,1455,-200,22.2,1357,441,466,91,1964,1530,21.6,69.2,1763
8.4,1824,-200,44.5,1862,860,340,149,2567,2106,21,64.9,15987
1.6,1108,-200,14.2,1123,167,804,83,1801,1111,17.4,50.9,10017
-200,1420,-200,13,1085,-200,755,-200,1756,1051,19.8,44.6,10208
3,1163,334,12.5,1068,135,811,111,1616,977,17.8,37.5,0.7568
0.2,858,-200,2.7,633,97,1136,73,878,788,3.5,55.9,0.4431
2.2,1177,-200,8.8,931,293,656,193,1281,979,5.8,77.8,0.7223
1.1,954,-200,2.7,630,134,988,92,1107,664,11.6,68.9,0.9411
6.8,1523,-200,29.2,1533,984,456,282,1532,2214,7.3,36.8,0.3771
1.7,1089,87,7.6,884,89,1006,101,1487,975,12.6,54.2,0.7881
1.4,918,138,4.7,748,81,1228,76,1219,505,19.6,24.9,0.5625
6.6,-200,-200,-200,-200,1237,-200,229,-200,-200,-200,-200,-200
0.6,696,-200,1.3,532,96,1416,62,814,393,10.9,33.5,0.4378
2.1,1204,-200,14.6,1136,346,648,112,1782,1491,25.1,49.4,1548
1.4,941,76,5.4,782,110,1102,83,1328,668,18.3,32.3,0.676
4.3,1303,-200,20.7,1317,329,631,151,1816,1196,33.2,25.4,12722
-200,836,-200,2.9,647,65,985,37,1271,777,16.4,74.4,13779
3,1231,-200,11.1,1017,492,655,151,1207,1414,5.2,70,0.6232
0.3,848,-200,0.7,464,54,1425,46,1062,438,10.9,80.3,10444
3.8,1464,-200,20.9,1321,514,475,132,1794,1600,21.7,54.8,14024
3.6,1496,509,19.8,1292,178,680,145,1878,1300,27.3,30,10752
1.1,840,-200,3.1,661,185,1016,125,757,435,4,36.8,0.3016
-200,925,-200,2.2,598,-200,978,-200,1079,662,9,76.5,0.8828
0.7,943,-200,1.9,580,81,980,60,1074,566,13.8,60.5,0.9526
1.4,989,-200,3.8,701,-200,871,-200,1049,933,7.2,72.3,0.7392
-200,1034,-200,3.5,684,-200,1110,-200,1423,813,13.7,64.8,10135
3.1,1290,-200,18.5,1253,371,550,135,1807,1332,20.2,72.3,16893
2.8,1232,-200,8.8,931,451,674,166,1171,1627,8.9,54.6,0.6226
1.5,1179,43,5,762,95,1328,92,1362,671,10.5,57.9,0.7352
1.9,1010,-200,8.6,925,294,829,115,1351,996,18,42.7,0.8745
-200,1562,-200,30.4,1559,-200,453,-200,2130,1918,28.6,37.3,14423
3.4,1308,-200,16.4,1191,685,537,137,1559,1523,15.4,63.9,11071
7.1,-200,-200,-200,-200,1075,-200,289,-200,-200,-200,-200,-200
1.1,1009,-200,6.1,816,200,799,69,1430,856,18.5,76.4,16112
-200,1424,-200,19.9,1293,-200,524,-200,1902,1550,22.8,58.1,15951
0.8,1008,-200,4.3,729,68,1034,65,1490,795,20,48.6,11199
2.2,1175,-200,16.3,1188,213,790,137,1901,1251,20.9,43.6,10683
-200,844,-200,3.6,689,-200,1040,-200,867,545,12.1,31.1,0.4383
1.8,1069,-200,7.9,897,249,729,83,1364,998,19.1,59.2,1295
-200,885,-200,2.1,589,-200,1238,-200,1443,635,13,78.2,11664
0.9,923,-200,2.3,602,117,1028,98,831,599,7.2,39.3,0.4004
-200,1118,-200,9.8,970,-200,837,-200,1705,1019,13.4,67.4,10292
1.7,964,-200,9.2,947,327,862,123,1328,907,23.7,29.6,0.8537
0.5,927,54,1.9,579,-200,1267,-200,1370,562,14.5,61.4,10041
0.5,737,-200,0.7,468,50,1481,40,869,395,10.7,41.8,0.536
6.2,1664,-200,36.6,1699,685,385,134,2305,2062,22.2,61,16071
2.2,1170,159,10.8,1009,126,879,106,1566,872,16.6,35.6,0.6697
1.4,1126,-200,7.7,886,316,713,98,1225,1158,8.5,81.1,0.8989
2.4,1089,-200,8.3,913,357,712,200,1016,1208,5.8,40.3,0.374
2.8,1364,386,16.8,1205,196,723,139,1850,1566,26.7,28.7,0.9895
1.2,887,-200,3.4,679,180,969,96,1132,786,12.3,71.2,10175
1.7,1058,-200,8,898,-200,749,-200,1470,977,26.3,38.3,12932
1.8,1267,-200,7.6,883,103,953,82,1617,906,19.4,46.1,10249
1.6,947,-200,3.8,697,215,913,150,878,698,4,50,0.4115
3.2,1250,-200,14.5,1133,508,629,168,1274,1463,17.5,30.8,0.6095
5,1477,-200,27.9,1501,860,444,139,1972,1691,13.3,70.7,10749
0.2,715,-200,0.5,445,32,1601,29,925,373,8,64.5,0.695
-200,1139,-200,6.8,847,-200,929,-200,1604,701,16.2,62.4,11423
1.9,-200,-200,-200,-200,214,-200,156,-200,-200,-200,-200,-200
1.6,1063,-200,9.2,946,205,886,127,1391,996,26,33.4,11071
0.3,804,30,0.7,468,12,1826,19,1166,320,15.7,45.4,0.8063
2.2,1310,79,8.8,933,184,1082,126,1647,946,8.3,79.8,0.8778
3.8,1453,-200,16.3,1190,637,583,121,1644,1358,13.4,78.8,12104
-200,872,-200,4.1,717,-200,991,-200,882,592,12.7,28.4,0.416
4.7,1518,-200,19.9,1293,798,515,170,1602,2048,13.8,67.8,10609
3,1346,-200,18.2,1246,353,639,138,1907,1458,32.6,34.8,16872
1.4,1024,-200,9.2,945,302,729,185,1073,1026,5.3,44.4,0.397
5.6,1747,899,32.5,1608,281,557,161,2335,1983,23.1,36.7,10244
-200,1285,-200,19.9,1293,-200,549,-200,1797,1365,21.4,47.2,11927
0.5,832,22,1,496,-200,1613,-200,1066,381,14.2,36.1,0.5823
0.8,911,-200,4.8,753,103,934,55,1496,865,21.9,67.1,17394
1.1,944,-200,10.7,1005,363,874,109,1633,1094,21.3,55.8,13974
2,1028,-200,12.3,1060,213,686,108,1601,806,33.3,24.4,1232
1.8,1008,-200,9.4,954,92,892,92,1626,834,15.6,58.3,10266
7.4,-200,-200,-200,-200,1037,-200,208,-200,-200,-200,-200,-200
1.4,1013,-200,8.1,905,231,804,79,1499,974,18.3,65.5,13686
1.6,917,-200,8.3,910,252,886,95,1275,744,21.9,30.7,0.7961
1.8,1091,-200,9.2,945,213,698,62,1467,1014,18.4,68.5,1439
2,1104,-200,11.4,1028,279,696,109,1263,1227,15.4,43,0.7483
1.4,950,-200,5.4,786,282,1038,101,1145,850,14.7,52.5,0.8716
2.5,1163,-200,11.1,1016,366,781,120,1363,1339,18.6,49.1,10425
-200,924,-200,5.2,774,-200,987,-200,1460,909,11.3,73.8,0.9848
2,1106,211,8.9,935,132,958,96,1570,819,14.2,48.4,0.778
0.3,848,-200,1.8,571,-200,1224,-200,1297,624,18.7,44.3,0.9453
1.9,1117,-200,9.2,946,105,909,86,1657,915,24.6,36.7,11202
2.7,1252,-200,25.4,1439,884,559,239,1383,1798,6.8,49.8,0.4959
-200,906,-200,5.9,809,-200,878,-200,1272,787,14,58.3,0.9294
4.6,1469,-200,27.5,1491,327,555,95,2301,1561,12.7,65.6,0.962
1.6,1023,-200,5.2,776,202,817,128,972,808,11.2,37.1,0.4936
4.3,1462,-200,12.9,1080,599,522,229,1274,1889,5.3,66.8,0.5979
5,1472,-200,24.5,1418,756,459,159,1681,1554,6.8,74.8,0.7423
1.8,951,-200,8.2,908,275,873,94,1314,904,19.7,40.2,0.9108
0.8,983,-200,6.8,846,291,871,148,996,1055,10.3,34.2,0.4291
0.2,837,-200,2.7,634,41,1200,56,1150,669,15.5,32.2,0.5641
4.8,1674,-200,25.7,1447,461,448,122,2065,1689,26.5,52.7,17966
1,1033,70,3.6,686,63,1030,69,1420,948,11.9,74.8,1038
0.9,847,-200,3.7,694,112,1153,70,1240,594,21.5,45.6,11528
1,1007,-200,7.6,884,278,780,163,1014,951,8.9,38.1,0.4341
3.2,1285,-200,18.4,1252,364,581,134,1866,1293,26.6,44.3,15229
2.1,969,-200,5.2,773,292,889,128,914,1064,3,52.5,0.4021
1,955,-200,4.2,723,51,1129,57,1393,559,27.7,25.8,0.9467
1.4,946,-200,5.3,780,249,945,99,1142,801,15.2,50.1,0.858
-200,971,-200,4.2,722,-200,949,-200,1472,804,20.5,81.5,1936
1.5,970,-200,7.3,870,-200,792,-200,1376,943,27.5,30.9,11155
1.8,1077,-200,9.6,964,163,749,93,1571,923,22.9,62,17127
2.4,1195,-200,11,1013,355,646,104,1345,1276,14.5,62.3,10216
2.1,1110,-200,9.2,949,96,850,79,1733,842,15.9,70.7,12672
4.9,1478,-200,20.2,1301,526,469,252,1682,1409,5.4,80.9,0.7293
2.1,1102,-200,7.9,896,346,720,222,969,1226,7.5,33.8,0.352
0.6,737,-200,0.9,492,-200,1391,-200,880,467,11.2,41.3,0.5498
2.2,1314,107,9.7,966,228,897,89,1710,1235,11.3,70.2,0.9401
1.4,1073,134,6,812,112,988,65,1500,950,10.8,70.5,0.9142
1.3,1019,-200,4.6,744,-200,836,-200,1000,1049,5.9,62.1,0.5806
2.7,1189,-200,12.7,1075,429,614,108,1652,1222,18.2,74,15343
1.4,837,-200,6,812,31,1065,9,1171,624,19.8,31.2,0.7127
1.2,1153,-200,9.2,947,107,795,80,1643,1076,17.2,52.9,10276
3.8,1228,-200,15.9,1178,693,621,193,1202,1628,8,38.3,0.4133
5.7,1795,472,27.2,1485,336,653,180,2174,2050,19.1,42.6,0.9294
1.3,1000,81,5.3,776,81,1141,96,1375,896,12,54.9,0.7664
1.6,989,-200,8,900,231,737,60,1401,968,16.8,74.9,14258
1.3,1095,-200,7.7,886,187,705,56,1574,1001,21.3,68.2,17127
3.8,-200,-200,-200,-200,540,-200,289,-200,-200,-200,-200,-200
0.9,1005,-200,3.4,679,89,875,67,1120,745,10.7,69.5,0.8919
1.5,1001,-200,5.3,777,171,859,99,954,1009,3.5,58.3,0.4636
0.7,941,47,2.5,621,51,1298,70,1330,714,13,56.8,0.8444
4.8,1740,-200,22.8,1372,320,671,157,2144,1476,13,61.6,0.9209
0.9,872,-200,4.1,718,106,981,71,1223,872,16.3,56.8,1047
1.6,1124,-200,5.5,790,258,791,137,1071,1206,13.5,41.3,0.6342
2.1,1051,-200,8.4,914,317,707,167,1122,913,10.9,44.8,0.5849
0.7,791,-200,3.9,704,166,1057,69,1154,748,11.9,62.7,0.8726
-200,704,-200,0.5,444,-200,1558,-200,1050,394,14.4,57.6,0.9416
-200,1034,-200,8.7,928,-200,848,-200,1619,1005,12.1,68.6,0.964
0.3,647,-200,0.3,412,39,1964,29,779,274,10.6,36.1,0.4624
-200,1069,-200,8.8,931,-200,688,-200,1508,1044,18.7,73.4,15701
1.9,984,-200,8.3,913,326,762,127,930,990,14.1,18.1,0.2884
3.4,1374,-200,17.4,1222,602,516,160,1582,1671,13.7,66.8,10432
4.8,1676,790,28.9,1525,223,567,160,2226,1653,24.3,37.3,11199
-200,997,-200,5.1,769,-200,1002,-200,1524,868,12.6,79.9,11596
2.5,1204,-200,10,979,379,639,202,1147,1326,10.9,34.9,0.4568
1.7,1335,-200,14.8,1141,482,512,133,1536,1501,13.7,67,10446
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
2.4,1429,-200,19.3,1277,498,456,152,1721,1560,14.1,65.9,10531
1.3,1025,-200,10.1,980,114,986,113,1591,891,25,26.9,0.8408
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1.1,999,-200,3.6,690,193,1027,86,1192,707,11.8,80.7,11181
-200,826,-200,2.7,631,-200,1072,-200,1280,752,17.8,69.8,14058
-200,1105,-200,8.2,908,-200,900,-200,1566,923,16.5,52.8,0.986
0.6,804,-200,2.3,604,48,1366,50,1357,420,13.2,64.6,0.9774
0.4,814,-200,0.6,449,54,1363,50,674,328,3.7,37.5,0.3012
-200,1726,-200,40.3,1776,-200,478,-200,2684,1940,14,58.2,0.9271
5.8,1589,-200,33,1619,633,406,124,2216,1780,22.2,63.7,16865
-200,831,10,1.1,506,21,1893,32,1134,384,6.1,65.9,0.6248
1.8,937,-200,4.1,715,186,896,112,995,723,8.7,51.1,0.5755
2.1,926,-200,7.6,882,142,744,111,913,700,11.8,36.2,0.4999
-200,1181,-200,14.2,1124,-200,597,-200,1606,1302,17.6,65.9,13175
0.6,819,-200,2.2,597,-200,1112,-200,1281,613,19.9,62.3,14363
0.5,822,-200,2.4,612,-200,1094,-200,1254,594,21.8,51.4,13272
2.2,1278,-200,12.6,1070,256,557,142,1479,1110,16.6,52.4,0.981
3.1,1263,-200,12.7,1074,708,614,283,1198,1403,2,63.6,0.4564
0.4,850,-200,1.3,529,64,1183,56,780,385,6.1,40.8,0.3868
0.6,909,31,1.5,545,44,1473,58,1131,436,14.6,36,0.5947
2.6,1349,251,13.4,1097,148,707,100,1763,1442,16.1,57.4,10451
2.3,1379,-200,13.1,1087,137,901,126,1660,1144,25.2,24.9,0.7829
6.5,1728,-200,35.9,1683,623,419,188,2365,1861,25.4,47.9,15346
-200,865,-200,2.8,636,-200,992,-200,1285,761,20,62.9,14495
1.5,1049,-200,6.5,836,79,926,73,1615,901,17.7,62,12458
0.5,805,-200,1.6,555,113,1255,72,1019,496,6.7,79.8,0.7872
1.8,867,-200,6.7,842,300,909,104,1077,737,13.5,34.9,0.5393
0.8,1042,-200,3.6,688,196,814,115,935,1204,2.5,64.8,0.4807
1.3,966,-200,4.9,760,302,877,200,890,940,7.5,39.2,0.4091
3.6,1352,-200,17.7,1231,726,538,110,1605,1530,11.1,77.2,10175
-200,979,-200,8.4,917,-200,795,-200,1398,903,18.1,56.4,11645
-200,1272,-200,8.6,924,-200,895,-200,1603,881,25.1,33.8,10594
2,-200,-200,-200,-200,149,-200,116,-200,-200,-200,-200,-200
-200,1320,-200,13,1085,-200,730,-200,1689,1440,14.8,49.7,0.8321
1.7,1026,-200,8.5,920,104,1037,97,1455,746,26,22.7,0.7532
0.7,874,-200,4.1,715,-200,889,-200,1315,858,15.4,79,13735
0.8,1005,57,3.3,673,56,1103,64,1387,905,13.7,61.6,0.9631
2.6,931,-200,11.5,1032,403,795,164,1098,991,13.5,27.9,0.4287
1.5,997,-200,9.8,971,127,993,128,1573,930,23.6,30.1,0.8663
1.4,955,-200,3.9,706,168,888,120,884,616,12.6,30.6,0.446
-200,788,-200,2.4,614,-200,1116,-200,1177,625,14.8,64.7,10788
1.9,1074,-200,9.2,946,219,767,93,1635,1079,23.1,62.8,17562
1.2,1029,-200,7.5,880,182,709,47,1451,965,17.3,78.4,1532
1.7,988,-200,7.2,865,268,876,102,1190,895,15.6,46.6,0.8176
-200,807,-200,1.8,571,46,1305,53,1335,704,11.4,70.5,0.9484
3.8,1310,-200,21.4,1334,617,573,174,1747,1633,22.4,38.8,1.04
2,-200,-200,-200,-200,208,-200,144,-200,-200,-200,-200,-200
1.8,1143,-200,7.8,890,224,744,71,1578,848,20.8,73.1,17695
4.8,1585,-200,19.3,1277,845,456,173,1567,1944,9.8,65.8,0.7967
4.6,1390,-200,22.6,1368,228,605,148,2092,1494,20.3,43.1,10114
-200,1207,-200,11.5,1032,-200,797,-200,1701,969,10.5,79,10016
1.3,1015,-200,7.3,869,147,747,72,1439,1375,21.2,63.4,15748
1.6,-200,-200,-200,-200,398,-200,99,-200,-200,-200,-200,-200
2.1,1078,-200,6.3,824,265,759,169,1016,982,6.9,48.2,0.4832
-200,1146,-200,14,1118,-200,695,-200,1534,1174,19.2,46.3,10158
1.6,988,-200,8.6,924,113,1015,93,1463,835,25,24.2,0.7568
2.6,1389,152,13.7,1108,161,887,123,1712,1334,25.9,25.9,0.8503
