@relation 'teste 06-weka.filters.unsupervised.attribute.Remove-R1-2'

@attribute CO(GT) numeric
@attribute PT08.S1(CO) numeric
@attribute NMHC(GT) numeric
@attribute C6H6(GT) numeric
@attribute PT08.S2(NMHC) numeric
@attribute NOx(GT) numeric
@attribute PT08.S3(NOx) numeric
@attribute NO2(GT) numeric
@attribute PT08.S4(NO2) numeric
@attribute PT08.S5(O3) numeric
@attribute T numeric
@attribute RH numeric
@attribute AH numeric

@data
0.8,885,-200,2.8,638,-200,1059,-200,1248,484,29.9,29.6,12296
3.7,1408,239,15.1,1153,295,830,119,1777,1411,9.6,59.7,0.7124
-200,1224,-200,19.1,1270,-200,806,-200,1739,1113,31.3,16.2,0.7262
1.3,877,-200,6.7,844,112,1048,43,1193,669,21.1,27.7,0.6853
0.7,931,-200,3.3,670,-200,931,-200,1326,792,18.7,68.5,14586
2.7,1254,226,11.5,1033,142,819,107,1669,1068,14.3,52.9,0.8581
-200,950,-200,2.5,622,89,960,67,1093,643,12,64.6,0.906
-200,1123,-200,20.3,1304,-200,939,-200,1720,1290,25,24.4,0.7616
-200,1100,-200,11.1,1018,-200,706,-200,1573,1002,18.3,67.5,14044
-200,1000,-200,6.6,839,-200,958,-200,1467,1024,16.3,49.7,0.916
0.3,965,-200,4.6,742,193,889,110,1099,661,8.6,63.3,0.7073
-200,1069,-200,13.1,1086,-200,1064,-200,1536,1119,22.8,28.4,0.7804
1.8,867,-200,6.7,842,300,909,104,1077,737,13.5,34.9,0.5393
2.9,1140,-200,15.2,1155,320,733,112,1660,1105,23.6,42.8,1.23
3.5,1357,-200,21.6,1339,572,657,141,1583,1639,17.4,53.3,10528
2.3,1168,-200,12.6,1070,228,667,116,1646,1102,25.1,50.5,1584
0.3,804,30,0.7,468,12,1826,19,1166,320,15.7,45.4,0.8063
7.1,-200,-200,-200,-200,1075,-200,289,-200,-200,-200,-200,-200
2.1,1094,-200,9,941,318,695,128,1371,1040,19.2,49.6,10893
-200,848,-200,2.8,639,-200,1057,-200,929,574,9.8,45.2,0.5489
-200,1243,-200,7.6,883,-200,745,-200,1660,1036,24.8,70.4,21766
1.2,961,-200,2.9,643,163,914,124,1046,825,6.4,70.7,0.6848
3.3,-200,-200,-200,-200,608,-200,196,-200,-200,-200,-200,-200
-200,913,-200,7,857,-200,892,-200,1275,640,20.3,41.3,0.9745
2.6,1354,358,14.4,1130,139,765,114,1808,1291,26.8,29.5,10209
2.2,1085,-200,7.9,896,299,760,147,1049,1138,12.5,32.3,0.467
-200,798,-200,2.2,599,-200,1205,-200,1141,517,14.7,57.4,0.9564
4.5,1738,-200,20.4,1309,743,424,231,1543,2494,10.1,59.9,0.7379
2.2,-200,-200,-200,-200,271,-200,131,-200,-200,-200,-200,-200
0.7,898,33,1.7,559,55,1441,70,1180,648,10.1,51.2,0.6341
4.1,1236,-200,21.3,1332,641,601,152,1683,1550,17.8,45.7,0.9224
0.3,716,-200,0.7,473,54,1595,41,734,343,4.7,41.4,0.3576
-200,1479,-200,22.2,1357,-200,491,-200,1937,1581,22.5,57,15314
0.4,872,-200,1.7,564,-200,1284,-200,1385,494,15.6,65.3,11484
0.8,1005,48,4.5,738,68,1005,66,1563,917,15.7,74.7,13194
-200,1213,-200,19.2,1274,-200,762,-200,1914,1264,16.3,51.3,0.9416
0.5,801,-200,0.9,494,73,1324,58,754,395,1.6,51,0.3561
1.4,1055,-200,7.9,895,175,758,79,1468,1043,19.8,63.7,14524
1,944,-200,2.5,617,127,944,77,1039,766,7,77.3,0.7782
0.1,858,-200,2.7,634,189,1053,130,868,566,4.3,50,0.4199
1.1,923,-200,2.7,634,123,984,75,943,875,3.1,69.2,0.5337
0.6,949,-200,2.1,589,77,987,63,1001,464,3.3,84.3,0.6617
2.5,1222,-200,12.9,1080,201,742,111,1755,1366,21.4,45,11291
4.1,1291,-200,15.8,1174,465,567,91,1746,1341,21.7,67.3,17256
0.7,940,-200,4.2,724,44,1012,68,1407,867,19.2,43.6,0.9591
2.8,1203,-200,11.8,1043,428,617,202,1470,1217,17.6,52.2,10396
2,1255,-200,9.6,963,126,781,122,1665,1024,18.9,52.2,11313
-200,1203,-200,15.8,1174,-200,577,-200,1824,1426,30.8,34.8,15165
4.3,1305,-200,17.9,1238,587,565,177,1325,1640,11.3,33.6,0.4504
3.5,1346,-200,17,1211,404,540,101,1674,1340,20.1,59.6,13852
1.7,1146,-200,10.1,983,201,673,71,1518,1136,20.4,66.7,1583
6.5,-200,-200,-200,-200,1061,-200,284,-200,-200,-200,-200,-200
2.2,1151,129,8.3,911,-200,935,-200,1501,1075,8.2,66.7,0.7276
4.2,1523,-200,21.7,1342,745,466,184,1588,1677,6.4,82.9,0.8022
2.9,-200,299,-200,-200,215,-200,117,-200,-200,-200,-200,-200
0.6,814,-200,1.3,526,59,1228,56,740,352,8,32.9,0.353
2.3,1286,-200,9.1,942,343,687,137,1362,1103,13.5,67.1,10357
1.8,990,-200,8.6,924,140,974,90,1404,861,19.8,28.5,0.652
1.6,1061,-200,8.8,931,195,699,65,1481,1015,18.5,69.5,14657
-200,1598,-200,35.2,1668,-200,490,-200,2617,1749,16,57.3,10342
1,885,-200,2,582,104,1072,92,760,517,4.5,38.1,0.3249
1.9,1278,205,10.7,1003,99,845,95,1691,909,27,31.8,11176
0.6,822,-200,0.9,493,50,1278,45,876,453,7.1,56,0.569
-200,1126,-200,6.4,828,-200,722,-200,1250,955,9.6,82.9,0.99
0.5,849,-200,2.4,615,31,1285,44,1276,461,17.2,43.1,0.8394
0.6,811,-200,2.9,644,76,1144,44,1289,655,18.2,60.8,12567
4.4,1401,-200,25.8,1449,736,477,102,1969,1528,16,76.4,13751
2.3,1183,-200,8.7,929,433,675,246,1037,1309,2.9,49.5,0.3775
-200,1130,56,5.2,773,70,1130,82,1452,1051,12.1,61.1,0.8603
-200,766,-200,0.3,412,-200,1651,-200,763,295,4.5,52,0.4436
2.2,1236,272,9.6,962,117,853,101,1532,928,15.8,40.4,0.7228
1.2,980,-200,7.4,873,141,1088,98,1258,949,23.2,30.5,0.8558
2,1182,-200,8.7,929,269,648,145,1324,1029,16.1,52.8,0.9579
2.1,1087,-200,10.6,1000,391,706,127,1251,1310,14.6,46.5,0.7687
4,1392,-200,16.4,1192,856,543,183,1508,1795,13.7,59.9,0.9335
0.3,837,29,1.2,518,18,1581,29,1182,360,10.5,60.8,0.7704
1.1,921,-200,5.2,771,162,850,120,885,632,13,27.4,0.4085
2.3,1144,-200,11.9,1046,-200,682,-200,1564,879,40.7,17,12793
1.8,1035,-200,5.4,783,295,794,167,969,943,10.1,36.7,0.4536
0.6,892,-200,5.1,767,71,1180,84,1466,657,18,51.4,10504
0.6,873,-200,3.9,704,41,1091,49,1322,756,15.3,49.7,0.8552
2,1021,-200,7.9,896,340,741,140,1314,907,14.2,66.4,10673
1.1,1060,-200,6.3,825,277,854,147,967,1338,9.8,36,0.4364
2.4,1089,-200,8.3,913,357,712,200,1016,1208,5.8,40.3,0.374
1,892,-200,3.3,672,146,1012,73,1111,706,13.1,64.3,0.9628
6.6,1549,-200,30.1,1553,1148,446,288,1796,2032,13,55.1,0.824
0.8,793,-200,1.8,570,95,1143,59,1036,524,14,55.2,0.8807
1.9,1108,-200,12.3,1061,238,685,133,1454,1315,21.1,44.8,11088
2.2,1057,-200,10.7,1004,585,702,100,1204,1080,4,83.1,0.682
-200,1632,-200,31.5,1587,-200,523,-200,2459,1678,14.7,62.3,10351
1.6,988,-200,8.6,924,113,1015,93,1463,835,25,24.2,0.7568
0.5,868,-200,2.8,639,109,1093,55,1367,610,20.4,63,14946
2.6,1140,261,10.6,1000,120,916,93,1490,962,10,51.1,0.628
1.9,1232,-200,8.1,903,284,626,127,1313,1152,15,56.2,0.9539
3.3,-200,-200,-200,-200,492,-200,247,-200,-200,-200,-200,-200
8.3,1693,-200,31.7,1590,1189,412,178,1949,2025,10.4,79.3,0.9993
1.4,1032,-200,3.6,687,142,867,89,1109,878,9.8,70.7,0.8571
2.8,1456,-200,10.6,999,175,835,107,1714,1202,15.7,58.6,10396
2,1186,188,9.9,976,127,844,113,1570,1200,15.8,48,0.8569
-200,971,-200,6.9,851,-200,808,-200,1389,876,14.6,79,13082
2.4,888,-200,3.8,700,225,956,106,999,721,9.2,55.8,0.6479
4.1,1318,-200,17.5,1226,521,543,83,1848,1365,20,73.2,16965
1.2,1009,-200,2.8,640,151,915,115,996,613,8.4,56.3,0.6227
2.1,1078,-200,6.3,824,265,759,169,1016,982,6.9,48.2,0.4832
3.3,1430,-200,16.2,1187,308,539,94,1812,1339,29,43.9,17309
-200,1272,-200,8.6,924,-200,895,-200,1603,881,25.1,33.8,10594
1.7,1111,-200,7.6,884,310,751,81,1280,1025,13.1,66.2,0.9933
1.6,1027,-200,11.8,1041,128,1237,112,1345,915,32.3,13.3,0.6303
3.1,1312,-200,14.7,1139,550,565,164,1568,1386,17.9,54.6,1.11
0.5,842,-200,1.8,565,-200,1327,-200,1399,437,15.5,66.9,11691
-200,1302,-200,18.7,1260,-200,658,-200,1970,1471,23,37.5,10389
-200,1367,-200,21.7,1343,-200,517,-200,1852,1442,15.2,74.7,12824
1,965,-200,3.1,659,126,973,69,1059,739,6.4,76.3,0.7389
1.3,943,-200,3.9,703,169,950,119,870,581,4.3,48.6,0.4069
4,1462,-200,18.1,1242,149,637,83,1961,1552,20.7,46.4,11227
-200,1311,-200,18.9,1267,-200,524,-200,1941,1662,31.4,34.5,15599
4.1,1165,-200,11.3,1024,759,646,310,1134,1365,4.1,52.7,0.4345
-200,1147,-200,9.5,959,-200,872,-200,1387,796,35.9,20.3,11845
1.7,1129,137,7.4,875,106,974,73,1524,759,20.6,36.7,0.8797
-200,738,-200,1.4,539,-200,1421,-200,1257,477,18.9,45,0.9703
-200,867,-200,2.6,625,-200,1213,-200,1385,652,14,63.8,10167
1.5,987,-200,6,810,199,801,137,939,830,8.5,36.3,0.4026
6.3,1573,-200,28.3,1511,1044,531,172,1916,1927,13.8,68.5,10718
0.4,771,-200,1.4,533,-200,1566,-200,1110,360,17.4,30.2,0.5945
4.2,1326,-200,28,1504,600,510,122,1968,1609,15.1,59,10086
-200,1483,-200,17.1,1213,-200,764,-200,1798,1249,23.7,28.6,0.8273
5.6,1526,-200,27.5,1492,716,428,166,1883,1770,13.1,62.9,0.943
0.9,1005,-200,3.4,679,89,875,67,1120,745,10.7,69.5,0.8919
1.4,974,-200,4.5,736,168,888,97,945,966,3,60.7,0.4667
1.9,1072,-200,7.5,880,224,767,80,1318,928,18,60.4,12331
1.2,1033,-200,7.6,881,339,855,159,999,1230,8,39.8,0.4286
-200,873,-200,2.1,592,108,1076,83,869,915,4.5,53.8,0.4572
-200,901,-200,2.3,608,-200,1105,-200,1299,646,21.8,55.2,14184
-200,1265,-200,16.1,1184,-200,619,-200,1930,1270,24.2,65.6,19501
2.7,1334,301,11.9,1047,129,815,106,1638,1038,15.9,42,0.7541
-200,796,-200,1.5,545,-200,1210,-200,853,450,9.3,44,0.5153
3.5,1353,434,17.8,1235,202,740,119,1937,1175,8.6,75.1,0.8415
0.9,901,-200,3.2,662,125,1034,66,1127,678,13.3,63.6,0.9673
-200,830,-200,2.6,625,-200,1266,-200,1303,568,16.8,46.8,0.8881
2.4,1238,-200,10.6,999,129,833,118,1648,1013,23.7,39.4,11381
3.4,1464,-200,18.4,1251,372,530,136,1853,1487,26.4,45.4,1.54
2.7,1216,-200,14.5,1134,360,566,138,1403,1336,12.2,56.9,0.8068
-200,1163,-200,8.8,930,-200,849,-200,1691,985,12.8,80.8,11863
1,974,-200,4.6,743,203,864,75,1155,885,9.1,77.3,0.8944
0.8,1046,-200,5.8,803,48,900,73,1490,823,18,53,10832
0.6,832,-200,2.9,644,94,990,40,1239,747,17.8,68.1,13722
7.5,1678,-200,37.9,1727,726,390,190,2318,2039,25.5,49.7,15985
1.1,1038,55,3.8,697,84,1260,82,1383,605,8.1,79,0.8544
0.5,842,41,1.5,545,-200,1423,-200,1224,424,15.2,45.8,0.7864
-200,897,29,1.3,529,41,1462,69,1101,693,12.2,37.2,0.5277
0.6,869,-200,6.5,835,61,1078,76,1437,807,19.2,42,0.9248
5.9,1595,-200,33.4,1628,1014,495,218,1822,2140,14.1,44.9,0.7194
-200,1175,-200,17,1209,-200,720,-200,1829,1071,16.7,44.6,0.8393
5,1424,-200,27.3,1486,506,523,218,2084,1537,32.2,28.8,13624
3.9,1172,-200,15.3,1159,580,621,193,1461,1243,10.3,71.1,0.8878
2.2,985,-200,10.9,1011,425,779,148,1138,1010,17.9,22.3,0.4537
2.8,1171,-200,10.8,1006,156,835,112,1674,988,19,51.7,11222
-200,889,-200,2.7,634,181,1009,117,1018,591,6.3,73,0.7024
-200,982,-200,2.9,645,-200,922,-200,1107,708,8.7,83,0.9393
2.2,998,-200,7,858,256,770,135,1109,857,8.6,53.6,0.5992
0.8,1035,-200,7.5,878,78,977,69,1694,825,19.3,68.8,1519
-200,762,-200,0.4,434,77,1556,60,763,318,3.9,47.3,0.3862
4.4,1449,501,19.5,1282,254,625,133,2100,1569,19.1,61.1,13345
4,1261,-200,14.8,1143,452,595,186,1208,1477,8.3,39.5,0.4318
2.2,1076,-200,8.1,903,316,1627,102,1330,958,11.6,81,11082
1.7,946,-200,6.3,827,236,876,130,1037,915,6.1,50.3,0.4769
3.1,1155,-200,14.3,1126,349,617,123,1511,1267,15.5,60.7,10591
1.2,949,-200,7.8,890,-200,854,-200,1484,884,18.8,59.8,12847
2.7,1285,-200,12.5,1065,319,597,90,1686,1576,25.8,56.1,1841
0.2,843,-200,2.2,597,108,1059,83,808,527,4.5,42,0.3571
3.8,1464,-200,20.9,1321,514,475,132,1794,1600,21.7,54.8,14024
4.1,-200,-200,-200,-200,854,-200,137,-200,-200,-200,-200,-200
1,909,-200,3.4,678,180,960,128,838,652,9.2,34.5,0.4025
-200,1111,-200,10.4,993,-200,662,-200,1287,1058,13,53.9,0.8029
2.1,1145,-200,9.2,946,366,699,182,1015,1409,6.6,37.5,0.3664
1.6,917,-200,8.3,910,252,886,95,1275,744,21.9,30.7,0.7961
1.5,1135,-200,6.7,842,84,872,83,1653,973,18.9,62.5,13521
3.2,1189,-200,10.6,999,411,680,129,1286,1115,6.2,84.1,0.8018
1.4,1002,104,4.8,754,70,1189,65,1260,470,18,27.3,0.5594
0.9,863,-200,3.4,678,-200,1153,-200,1139,434,32.9,17.5,0.8622
1.3,1041,74,5.4,782,78,1105,86,1425,911,11,61.4,0.8057
6.2,1704,-200,29.1,1531,1071,507,213,1904,2098,15.7,58.9,10432
1.1,968,75,3.3,669,67,1261,81,1246,538,12.3,46.8,0.6686
1.8,1130,-200,5.8,803,267,772,127,1230,975,13.9,60.9,0.9644
0.4,851,-200,0.5,440,46,1349,46,918,377,3.4,85.4,0.6736
-200,767,-200,1.5,547,-200,1482,-200,1239,375,14.3,51.7,0.8412
4.4,1554,565,23.1,1379,266,614,138,2151,1693,21.7,44,11242
6.1,1746,824,24.2,1409,319,553,148,2119,1898,16.8,49.8,0.9446
0.7,890,-200,4.3,727,151,917,50,1290,833,16.9,70.5,13504
1.9,1277,156,7.7,886,140,902,109,1579,1004,12.2,70,0.9924
1.3,839,-200,4,711,180,1029,94,990,712,11.3,40.3,0.5406
1.4,1019,-200,4.4,730,188,811,143,1082,916,5.6,71.9,0.6604
3.4,1295,-200,16.8,1205,668,538,128,1579,1476,16.4,61.9,11465
0.5,909,-200,6.5,834,82,1031,60,1527,763,16.6,52.1,0.9785
1.4,1049,-200,5.5,790,221,870,96,1183,1019,15.4,58.9,1.02
2.5,1173,299,10.2,985,126,905,114,1477,802,16.1,31.3,0.568
-200,793,-200,2.7,636,62,1213,45,1195,514,20.6,45.9,10993
1.5,1114,-200,4.9,757,212,744,107,1204,1070,13.2,66.8,10087
1.4,1034,-200,5.9,805,92,1030,97,1416,750,20.8,36.3,0.8775
1.7,988,-200,8.5,918,141,1007,94,1393,850,22.3,24.1,0.6394
2.1,896,-200,7.8,891,297,921,132,935,766,8.5,34.3,0.3813
-200,847,-200,1.3,527,-200,1416,-200,1216,682,10.5,61.3,0.7761
0.8,905,-200,5.2,776,163,851,48,1327,825,15.2,78,13382
-200,908,29,1.7,559,44,1477,66,1287,721,10.2,62.7,0.7813
-200,1106,-200,8.5,921,-200,720,-200,1506,1055,21.1,62.8,15505
0.6,784,-200,1.9,576,-200,1327,-200,1060,342,32.6,17.5,0.8467
2.5,1042,-200,11.5,1031,369,756,131,1094,1084,16.1,23.4,0.4248
3,1246,-200,16.6,1197,429,566,119,1746,1278,21.9,61.8,16021
0.2,799,-200,1.6,555,-200,1327,-200,1320,643,12.8,66,0.969
1.1,1110,-200,6,814,75,948,73,1571,854,20.5,49.3,1173
1.4,1146,156,8.6,923,79,845,96,1575,1166,19.6,49.8,11221
3.4,1162,-200,12.6,1070,399,625,189,1229,1237,8.6,48.2,0.5385
4.2,1440,-200,20.6,1312,760,537,120,1657,1515,9.6,80.8,0.9687
1.8,1078,137,8.8,932,99,905,100,1511,951,18.9,40.6,0.8771
0.4,868,32,1.3,530,-200,1482,-200,1215,384,10.6,63.1,0.8068
2.2,1175,-200,16.3,1188,213,790,137,1901,1251,20.9,43.6,10683
3.6,-200,-200,-200,-200,622,-200,164,-200,-200,-200,-200,-200
5.6,1608,-200,27.2,1483,949,446,208,1845,2058,15.8,56.3,10026
1.1,1267,-200,10.8,1008,349,628,118,1264,1652,8,75.3,0.8079
6.8,1523,-200,29.2,1533,984,456,282,1532,2214,7.3,36.8,0.3771
2.4,-200,226,-200,-200,190,-200,119,-200,-200,-200,-200,-200
2.1,1327,256,9.8,971,124,803,89,1705,1120,21.6,41.7,10606
-200,1063,-200,9.6,964,-200,729,-200,1454,1045,17.4,62.3,12282
1.9,1010,-200,8.6,925,294,829,115,1351,996,18,42.7,0.8745
3.2,-200,-200,-200,-200,407,-200,138,-200,-200,-200,-200,-200
1.2,835,-200,3.9,705,19,1117,2,1161,592,15.6,50,0.8773
1.7,1118,144,8.7,927,119,959,96,1477,825,16.9,34.6,0.6597
1.1,990,-200,8.8,930,89,1045,95,1506,739,27.4,23.8,0.858
3,1303,437,14.8,1143,170,748,114,1734,1228,21.5,30.4,0.7677
3.5,1160,-200,15.5,1165,713,655,219,1325,1403,17.5,26.4,0.5228
-200,987,-200,8.1,904,-200,808,-200,1344,903,15.5,60.6,10574
1.3,1072,88,5.6,795,84,986,93,1442,1048,13.3,58.8,0.8922
3.7,1513,-200,21.5,1338,214,764,156,1957,1397,23,26.8,0.7446
0.7,812,-200,3.2,664,79,1212,57,1215,518,21.1,44.5,1098
1.5,942,-200,3.7,696,203,920,124,912,682,8.8,45,0.5114
4,1524,365,18,1239,210,644,114,2139,1404,20.9,60.8,14852
2.6,1090,-200,10.1,981,279,1513,113,1390,1044,11.8,76.1,10544
0.6,904,-200,3,655,81,968,54,1326,824,19.8,67.2,15322
-200,1512,-200,29.1,1530,-200,527,-200,2326,1725,20,45.6,10524
0.9,806,-200,3.8,702,59,1052,28,1035,500,17.2,33.9,0.6591
-200,1039,-200,8.9,936,-200,731,-200,1499,1121,21.2,59.3,14787
2.2,-200,-200,-200,-200,190,-200,136,-200,-200,-200,-200,-200
1.9,1248,-200,10.1,982,95,880,107,1617,746,30.4,26.5,11347
-200,985,-200,5.3,780,-200,1017,-200,1444,791,10.1,77.5,0.9579
-200,763,-200,0.4,428,31,1532,30,757,296,3.9,50.9,0.4144
-200,1356,-200,21.3,1331,-200,520,-200,1925,1643,23.3,53,14939
6.2,-200,-200,-200,-200,687,-200,243,-200,-200,-200,-200,-200
0.5,801,-200,0.6,454,51,1374,44,727,348,3,43.4,0.3337
5.6,1440,-200,31,1573,578,491,204,1997,1643,25.3,33,10473
1.4,1024,-200,9.2,945,302,729,185,1073,1026,5.3,44.4,0.397
2.7,1390,230,11.4,1028,197,829,126,1730,1002,9.6,81.1,0.972
2.9,1400,191,15.4,1162,159,838,111,1829,1263,23.9,30,0.8757
-200,887,-200,4.1,717,-200,955,-200,1334,786,17.6,69.5,13889
2.6,1222,-200,9.7,966,602,636,238,1134,1322,6.6,44.6,0.4383
2.4,1071,-200,7.7,885,284,740,133,1298,1090,15.7,60.9,10774
1.9,1143,226,10.3,988,109,849,98,1590,710,18.8,36.8,0.7883
1.5,882,-200,10.4,993,302,902,141,941,862,14.7,15.5,0.2586
2.7,1281,337,14,1116,149,809,121,1703,1080,26.1,27.3,0.9101
-200,1254,-200,6.6,840,-200,787,-200,1602,846,26.1,66.8,2231
0.8,786,-200,2.2,596,113,1178,73,937,609,11,42.6,0.5595
2.3,1202,-200,12.3,1058,416,647,82,1623,1152,20,69.6,1607
1.1,840,-200,3.1,661,185,1016,125,757,435,4,36.8,0.3016
1.4,1079,-200,7.3,869,374,732,110,1160,1039,5.7,79.3,0.7326
-200,1130,-200,11.3,1024,-200,679,-200,1537,1177,21.9,44.9,11635
1.3,952,-200,6.5,833,143,846,57,1381,881,18.8,60.9,13032
2.2,1075,-200,8.5,920,323,726,184,992,1022,13.3,23.3,0.354
1.7,1025,-200,9.4,955,111,997,94,1457,834,25.6,23.5,0.7611
2.2,1145,259,12.5,1066,120,903,99,1592,885,27.2,22.1,0.7811
1.8,1141,-200,8.8,932,226,689,71,1595,1014,22,67,17441
1.8,1120,-200,7.8,890,-200,728,-200,1546,1035,23.6,49.6,14247
3.1,1454,535,15.4,1162,188,682,114,1915,1457,18,51.5,10552
-200,814,-200,2,587,81,1146,68,876,840,4.2,54.8,0.4571
1.4,944,-200,3.7,693,217,928,150,832,568,9.2,29.9,0.3479
1.5,-200,-200,-200,-200,102,-200,88,-200,-200,-200,-200,-200
2.5,1228,-200,13.9,1113,231,628,72,1719,1324,23.7,46.2,13376
-200,977,-200,5.7,800,-200,990,-200,1474,926,12.2,64.1,0.9062
1.5,997,-200,9.8,971,127,993,128,1573,930,23.6,30.1,0.8663
-200,854,-200,3.2,663,-200,1080,-200,1189,655,15.2,55.9,0.9589
1.1,893,66,3.9,703,55,1192,57,1283,515,14.1,44.9,0.7206
0.7,831,-200,1.5,543,100,1132,88,787,737,0.6,53.3,0.3467
3,1371,212,14.6,1136,174,689,102,1927,1471,18.1,66.1,13579
1.8,1049,-200,7.1,863,350,826,198,923,979,3.7,33.9,0.2732
1.6,1055,-200,10,977,326,703,61,1506,1013,15.5,77.2,13502
2.7,1140,-200,14.2,1122,262,619,103,1602,1208,19.7,64.5,14594
2.2,1161,-200,8.2,909,355,721,109,1370,962,13.7,79.3,12326
0.7,909,-200,1.8,567,100,1049,63,993,694,6.7,75,0.7418
2.1,1047,-200,13.5,1101,159,913,114,1391,1103,29.2,9.8,0.3914
5.5,1592,840,25,1429,267,624,164,2089,1644,20.8,36.7,0.8878
1.9,1052,-200,10.3,987,224,700,62,1556,1102,20,63.3,14672
-200,1249,-200,11.2,1023,-200,639,-200,1640,1034,25.7,49.2,15988
2.7,1194,-200,11.7,1038,388,605,223,1317,1181,4.8,78.6,0.6826
1.7,1034,-200,7.4,876,291,740,66,1305,968,11.5,81.7,11033
0.6,790,-200,0.6,455,-200,1376,-200,751,336,1.6,52.9,0.3692
-200,1278,-200,10.6,1000,-200,866,-200,1621,1014,23.8,30.5,0.8897
3.3,1138,-200,12.4,1063,169,804,122,1728,983,14.4,64.2,1049
2.6,1248,-200,15.6,1167,347,572,105,1704,1393,25.5,52.3,16796
0.9,861,-200,4.5,735,99,925,58,1287,789,16.9,72,13749
2.3,1149,-200,10.6,998,368,664,133,1434,1101,20.8,45.5,11054
3,1232,-200,12.7,1074,472,606,107,1504,1317,14,75.7,12051
2,1308,-200,13,1084,123,757,110,1724,989,32.8,19.5,0.9515
1.9,1100,-200,11.2,1022,492,752,193,1101,1367,12.2,30,0.4245
3.2,1377,-200,14.4,1129,497,540,162,1392,1626,13.5,44.8,0.6898
1,925,-200,3.4,677,151,958,105,901,1024,3.2,58.8,0.4578
2.1,1094,-200,10.7,1003,130,965,99,1574,813,21.3,26.8,0.6681
0.7,933,26,2.6,625,-200,1292,-200,1332,884,13.1,57.9,0.8666
2.2,-200,-200,-200,-200,314,-200,100,-200,-200,-200,-200,-200
-200,917,-200,5.6,794,-200,907,-200,946,740,13.3,27.5,0.4185
2.2,1212,-200,9.7,966,152,840,100,1691,1043,19.4,52.1,11642
4.1,1571,327,20,1297,314,730,162,1973,1729,21.4,33.3,0.8417
-200,901,-200,3,652,-200,1013,-200,1468,804,20.7,77.8,18764
-200,1327,-200,15.7,1172,-200,566,-200,1747,1205,26.9,41.8,14555
1.3,965,-200,5.1,769,-200,878,-200,1315,667,25.9,32.9,10826
3.2,1170,-200,13.3,1095,358,618,116,1470,1195,15.2,58.4,10007
3.2,1024,-200,14.3,1127,189,704,84,1346,943,14.8,37.5,0.6259
0.8,956,-200,3.1,661,42,1260,53,1351,518,13.6,55.1,0.856
1.1,878,-200,3.6,687,212,964,89,1035,813,5.9,76.6,0.7179
2,1272,200,9.5,959,159,846,91,1660,1136,13.3,61.7,0.9399
-200,1559,-200,26.9,1476,-200,463,-200,2022,1660,25.7,44.1,14331
0.4,873,-200,1.5,545,-200,1308,-200,1471,497,15.6,81,14302
1.2,1075,93,5.4,782,97,941,77,1505,988,11.6,76.4,10415
1.2,900,-200,3.8,701,117,1955,76,1127,749,9.1,80,0.9299
0.7,869,-200,4.5,740,77,1296,70,1366,535,21.3,35.8,0.8975
1.7,1058,-200,8,898,-200,749,-200,1470,977,26.3,38.3,12932
1.3,1091,-200,6.4,829,238,755,92,1177,1126,8.2,81.4,0.888
1.8,963,-200,4.7,749,251,900,173,834,869,4,39.2,0.3228
-200,728,-200,0.8,475,-200,1436,-200,1061,432,15.1,55.4,0.9439
0.9,863,-200,2.4,610,130,1088,68,1086,696,13.1,62.4,0.9366
3.4,1358,-200,19.3,1278,176,689,149,1899,1192,28.8,26.3,10271
3,1267,-200,18.7,1260,383,572,82,1776,1259,16.2,75.9,13872
0.4,823,-200,3.8,699,59,1382,60,1311,493,22.9,31.3,0.862
1,939,-200,3,649,145,996,86,897,879,3.9,59,0.4807
0.3,791,-200,0.6,459,43,1421,40,809,390,6.6,51.3,0.5026
0.5,814,-200,3.2,666,56,1029,34,1311,719,17.8,67.5,13674
0.6,849,-200,2.3,604,117,1086,67,1108,604,14.1,64.5,10287
2.8,1221,-200,15.8,1174,344,874,155,1481,1413,26.8,28.9,10019
1.1,993,-200,4.5,736,235,819,148,941,1018,0.9,64.6,0.4294
-200,1269,-200,17.2,1215,-200,608,-200,1939,1296,26.3,56.5,19018
0.9,950,-200,3.5,680,181,936,106,914,1028,4.2,57.1,0.4743
2.6,1143,-200,13,1083,190,735,120,1887,1083,17.2,62.9,12228
4,1438,-200,24.8,1425,558,451,126,1971,1732,21.4,59.4,14928
1.1,981,-200,2.9,649,141,924,114,901,573,12.4,34.9,0.5002
0.7,827,-200,2.4,610,102,1092,71,1120,636,13.1,67.7,10198
2.3,1111,-200,7.5,877,293,735,129,1142,1104,6.4,74.9,0.7238
1.3,819,-200,6,810,220,947,100,1027,631,13.4,36.3,0.5556
-200,1217,-200,12.8,1077,-200,603,-200,1628,1270,19,71.6,15549
-200,851,-200,4.3,726,124,897,42,1277,799,15,77.9,13197
3.5,-200,-200,-200,-200,763,-200,123,-200,-200,-200,-200,-200
1.3,-200,-200,-200,-200,193,-200,117,-200,-200,-200,-200,-200
0.4,909,-200,3.9,706,194,928,118,923,658,5,50.4,0.443
6.5,1476,-200,34.9,1663,681,473,225,2167,1785,28.1,32.4,12173
2.4,1120,-200,8.9,935,275,744,93,1385,922,12,78.4,10954
1.1,1067,93,4.3,727,91,1055,82,1448,903,11.4,71.8,0.9671
