@relation 'teste 05-weka.filters.unsupervised.attribute.Remove-R1-2'

@attribute CO(GT) numeric
@attribute PT08.S1(CO) numeric
@attribute NMHC(GT) numeric
@attribute C6H6(GT) numeric
@attribute PT08.S2(NMHC) numeric
@attribute NOx(GT) numeric
@attribute PT08.S3(NOx) numeric
@attribute NO2(GT) numeric
@attribute PT08.S4(NO2) numeric
@attribute PT08.S5(O3) numeric
@attribute T numeric
@attribute RH numeric
@attribute AH numeric

@data
-200,890,-200,3.2,666,-200,969,-200,1323,728,18.9,68.6,14818
4.4,1562,-200,19.4,1280,743,479,156,1711,1709,15.4,73.3,1.27
0.9,858,-200,1.6,554,60,1207,45,1047,663,11.2,69,0.9159
0.6,880,-200,1.4,533,-200,1161,-200,948,499,3.5,80.6,0.6403
6.3,1467,-200,34.1,1643,615,467,201,2088,1749,23.2,36.9,10346
2,1102,-200,10.4,994,107,955,87,1599,783,21.3,28.1,0.7067
4.5,1494,-200,25.5,1443,467,454,119,2020,1795,22.3,62.5,16616
4.4,1598,333,20.1,1299,274,752,149,1941,1627,12.1,53.3,0.7536
2.3,1226,-200,12.9,1080,-200,622,-200,1697,1188,34.8,27.1,14837
0.7,877,-200,1.3,526,63,1171,55,1023,496,11.7,64.6,0.8888
2.2,1292,95,8.3,912,193,1103,131,1591,957,9.7,71.2,0.8569
3.7,1525,242,18.2,1246,202,821,145,1847,1448,14.4,43.4,0.7084
3.2,1288,-200,17.3,1220,576,937,165,1391,1594,9.6,53.7,0.6409
1.8,1023,-200,6.9,851,259,782,94,1413,881,16.9,80.6,15372
1,1052,-200,4.4,734,115,799,90,1109,588,19.4,32.4,0.7239
0.7,830,-200,2.3,608,33,1282,41,1370,441,18.6,52.3,11121
4.9,-200,-200,-200,-200,641,-200,215,-200,-200,-200,-200,-200
-200,948,55,3.8,700,45,1045,60,1430,939,16.9,49.8,0.9514
1.9,1071,-200,7.4,873,339,739,107,1150,1193,8.6,70.5,0.7915
0.5,1297,-200,11.5,1032,388,605,126,1297,1300,7,77.8,0.7848
4.3,-200,-200,-200,-200,873,-200,173,-200,-200,-200,-200,-200
1.1,1085,-200,5.8,805,69,972,65,1528,718,25.3,36.3,11513
5.3,1567,-200,23.5,1392,764,470,126,1821,1637,13.3,75.8,11506
-200,1118,-200,9.3,951,-200,675,-200,1509,1124,19.4,70.1,15626
1.5,1108,-200,6.2,823,237,720,117,1247,961,11.1,70.2,0.9276
3.1,1181,-200,9.4,956,506,689,124,1400,1058,13.8,76.8,1206
2.4,1131,-200,13.4,1097,137,735,93,1797,1027,20.7,42.4,10248
2.2,1233,-200,15.2,1154,116,746,115,1740,1000,31,22.9,10144
1,979,-200,7,857,97,1082,96,1546,797,19.8,46.8,10697
3.1,1304,357,14.8,1142,232,772,119,1747,1405,14.8,44.1,0.7407
-200,1425,-200,18.1,1242,-200,675,-200,1858,1486,16.5,42.1,0.7856
2.9,928,-200,6.8,850,254,1118,129,1004,794,8.9,44.9,0.5125
-200,1180,-200,11,1014,-200,826,-200,1595,1036,18.7,34.8,0.7436
3.1,1241,-200,18.5,1254,360,693,145,1735,1149,34.3,24.7,13154
1,900,55,2.8,643,55,1339,74,1089,455,12.4,31.9,0.4583
1.8,1130,-200,5.8,803,267,772,127,1230,975,13.9,60.9,0.9644
-200,1051,-200,7.6,883,241,783,150,978,1169,5.7,44.3,0.4093
1.1,1016,-200,2.9,647,154,906,119,997,649,7.1,62.6,0.6341
3,1196,-200,21.4,1336,221,739,159,1971,1157,26.9,32.2,11267
-200,793,-200,2.7,636,62,1213,45,1195,514,20.6,45.9,10993
4.9,1674,635,29.8,1547,293,539,95,2405,1665,14.8,61.3,10237
-200,1008,-200,11.6,1037,-200,697,-200,1587,803,33.7,25.1,12915
1.7,950,-200,7.4,875,359,850,131,1179,828,10.7,50.4,0.6467
3.4,1464,-200,18.4,1251,372,530,136,1853,1487,26.4,45.4,1.54
1.9,1026,-200,11.2,1020,269,689,122,1603,992,30,31.6,13176
3.1,1262,345,14.5,1133,157,774,129,1748,1033,11.3,71.3,0.9514
-200,977,-200,5.7,800,-200,990,-200,1474,926,12.2,64.1,0.9062
3.2,1443,-200,20.9,1322,335,488,101,1933,1539,27,51,17936
1.6,980,-200,8,901,-200,812,-200,1369,731,29.7,25.4,1044
2,987,-200,5.6,794,225,852,119,1106,971,8.5,65,0.7221
3.7,1156,-200,17,1209,504,614,177,1467,1250,10.6,59.3,0.7588
2.1,1074,-200,7.2,867,285,888,112,1064,1221,8.7,55.2,0.6225
5.9,1341,-200,31,1575,742,503,183,1778,1571,11.3,50.9,0.679
2.8,1281,-200,13.8,1111,383,553,148,1483,1409,14.2,60,0.9684
3.3,1235,-200,12.8,1078,505,616,166,1265,1519,7.6,65.3,0.6842
2.3,1140,-200,14.4,1129,132,765,94,1728,1023,23.8,31.7,0.9212
1.8,1174,-200,11.1,1018,341,688,169,1210,1149,7.2,49.8,0.5061
0.2,689,-200,0.3,407,13,1757,13,895,333,11.3,49.5,0.6615
2.2,1139,-200,7.5,879,372,753,141,1092,1201,6.6,56.6,0.5528
2.4,1105,-200,11.1,1016,142,789,98,1736,930,18.2,49.6,10268
-200,912,-200,5.6,794,-200,885,-200,943,731,12,31.1,0.434
3.1,1430,221,14.1,1120,201,831,134,1783,1522,22,34.1,0.8904
2.7,1234,-200,10.2,985,158,815,122,1572,795,30.2,22.6,0.9524
1.3,1033,-200,3.4,675,173,853,127,1006,702,8,57.7,0.6222
1,792,-200,3.4,674,162,1122,99,810,670,12.6,23.4,0.3408
-200,997,-200,5.5,788,-200,1014,-200,1482,644,16.9,53.2,10179
4.8,1443,-200,20.9,1323,757,486,115,1760,1487,14.2,78,1254
3.8,-200,-200,-200,-200,349,-200,223,-200,-200,-200,-200,-200
-200,968,-200,6.4,831,-200,810,-200,1425,961,20,63.1,14592
1.2,-200,-200,-200,-200,167,-200,104,-200,-200,-200,-200,-200
3.4,1541,218,16.2,1185,263,770,97,1889,1407,11.7,63.7,0.8719
2,1333,64,8,900,174,1136,112,1517,1102,10.8,57.4,0.7408
3.6,1387,-200,14.3,1127,516,530,175,1430,1615,13.4,55.9,0.8588
3.7,1419,586,18.9,1267,219,742,138,1763,1490,20.8,22.5,0.5463
4.3,1502,-200,18.6,1256,696,560,154,1568,2044,13.4,69,10579
-200,1094,-200,9.7,966,-200,877,-200,1519,919,21,30.6,0.7538
-200,979,-200,8.4,917,-200,795,-200,1398,903,18.1,56.4,11645
3.1,1341,454,15.9,1176,167,748,135,1825,1347,22.9,33.8,0.9322
1.3,839,-200,4,711,180,1029,94,990,712,11.3,40.3,0.5406
2.9,1338,-200,16.9,1208,469,539,123,1600,1481,18,58,11901
1.5,1166,78,7.7,885,139,1005,85,1551,1075,10.6,63.3,0.8067
2.2,1290,-200,15.1,1151,267,613,113,1638,1219,25.6,43.4,14049
1.4,989,-200,7.8,891,237,762,82,1453,901,16.8,79,14978
0.7,838,45,2.2,601,33,1361,43,1220,434,14.2,45.5,0.7333
1.6,917,-200,3.9,708,248,972,163,787,670,5,31.1,0.273
1,918,-200,4.6,742,-200,905,-200,1386,720,19.9,68.4,15673
5.1,-200,-200,-200,-200,963,-200,198,-200,-200,-200,-200,-200
-200,1189,-200,23.1,1381,-200,566,-200,1574,1426,9.5,57.9,0.6877
1.4,948,-200,7.9,893,-200,828,-200,1374,768,31.5,21.5,0.9768
2.8,1515,-200,12.5,1066,345,508,140,1430,1548,8.9,81.3,0.9277
1.9,1132,-200,10.7,1002,255,640,76,1474,1126,18.1,67.5,13855
1.8,1225,-200,8.1,904,267,644,110,1194,1460,7.5,71.7,0.7439
4.9,1388,-200,22.6,1367,596,500,214,1722,1503,16.8,55.2,1048
1.9,1116,-200,10.9,1012,249,699,125,1445,1290,19.7,49.3,11148
0.6,699,-200,2.4,613,115,1731,64,682,387,15,16.3,0.2749
3.3,1269,-200,18.3,1247,415,597,180,1813,1441,29.1,36.7,14543
2.6,1167,-200,13.2,1090,281,626,62,1620,1106,18,71.5,14615
1.6,944,-200,8.2,908,261,865,83,1321,931,14.6,56.4,0.9319
-200,1124,-200,5.6,793,-200,965,-200,1521,791,14.7,65,10766
-200,851,-200,4.3,726,124,897,42,1277,799,15,77.9,13197
2.8,1312,322,11.8,1041,121,821,103,1712,1073,15.5,50.8,0.8881
0.9,935,-200,2.6,628,126,995,111,986,611,4.4,77.1,0.6523
-200,927,-200,5.2,774,-200,883,-200,976,755,8.6,45.1,0.5038
1,1053,-200,7,859,399,810,186,1008,1346,5.3,50.5,0.453
3.1,1235,-200,12.4,1065,409,640,133,1213,1594,11.3,50.1,0.672
1.2,976,-200,7.3,870,221,795,152,971,861,6.9,42.5,0.4257
2.6,1153,181,9.2,945,161,969,118,1425,911,22.7,22.9,0.6224
0.7,933,65,3.7,697,71,1045,65,1403,937,14.8,57.7,0.9644
2.7,1051,-200,12.3,1061,574,696,106,1333,1111,10.8,57.6,0.7473
2.8,1312,-200,13.1,1087,440,567,147,1393,1452,13.8,50.9,0.796
3.2,1316,-200,18.5,1253,521,527,77,1780,1566,16,76.3,13772
2.5,1072,-200,13,1084,148,843,114,1622,1017,27.7,20.8,0.7599
2.9,1407,201,16.6,1197,184,905,129,1759,1313,28.2,18.6,0.7014
-200,728,-200,0.8,475,-200,1436,-200,1061,432,15.1,55.4,0.9439
0.6,857,-200,1.7,562,78,1140,54,1130,646,11.9,79.6,11043
-200,814,-200,3.4,678,-200,1276,-200,1339,626,15.5,51.7,0.9019
-200,1160,-200,9.1,944,-200,686,-200,1523,1162,20.8,64.1,1554
-200,1078,-200,10.2,987,-200,718,-200,1152,1015,9.3,41.7,0.4884
4,1579,366,22.3,1359,252,724,161,1998,1671,25.3,26.1,0.8264
1.7,1083,-200,9.3,951,223,880,131,1393,1054,25.1,35.7,11222
3.2,1289,-200,13.1,1087,564,587,102,1515,1208,14.1,81.4,13066
0.3,885,-200,1.7,565,-200,1217,-200,1329,542,19.8,46.2,1056
0.4,732,-200,0.7,472,37,1461,32,866,391,11.1,40.8,0.5395
1.6,1002,-200,7.8,893,165,1010,111,1394,775,17.5,30.9,0.6111
0.9,883,-200,2,583,-200,1116,-200,1019,710,9.5,69.9,0.8298
3.9,1209,-200,9.5,958,379,666,138,1124,1662,5.3,61.1,0.5499
0.2,798,-200,2.6,630,40,1291,45,1125,536,13.4,34.5,0.5272
1.4,991,-200,4.6,744,187,863,95,1069,949,7,73.6,0.7417
0.9,914,-200,2.9,644,-200,972,-200,832,922,2.6,48.8,0.3658
1,904,-200,3.4,674,177,968,126,824,578,9.6,31.1,0.3718
0.6,903,-200,3.4,679,90,956,44,1385,660,18.2,76.9,15945
1.7,950,-200,6.6,839,287,834,169,878,977,9.4,24.8,0.2923
1,918,-200,3.9,704,-200,920,-200,1032,932,8,70.6,0.7607
4.9,1514,-200,21.3,1334,703,489,134,1755,1614,14,74.6,11865
-200,1715,-200,37.9,1728,-200,371,-200,2376,2004,19.9,69.9,16036
3.3,1535,-200,13.7,1108,206,785,125,1820,1323,16.4,53.8,0.9964
1.3,1091,-200,6.4,829,238,755,92,1177,1126,8.2,81.4,0.888
6.3,1738,-200,38.3,1735,1301,365,240,1917,2434,8.9,53.4,0.6117
0.5,878,-200,1,496,54,1182,54,782,451,6,42.9,0.404
1.2,1045,55,4.9,756,70,1137,85,1411,902,11.1,62.2,0.8199
5.9,1505,-200,15.6,1168,567,525,169,1447,2066,9.4,66.1,0.7816
-200,1522,-200,26.1,1457,-200,458,-200,2043,1611,18.8,73,15737
1.3,952,-200,5.5,787,-200,856,-200,1342,723,25.7,35.8,1.16
2.1,1150,-200,7.8,891,331,684,179,1198,1002,13.9,43.8,0.6937
1.7,1147,-200,9.6,964,165,668,60,1517,1116,20.6,62,14827
1.1,942,57,2.9,648,63,1300,77,1204,500,11.5,46.6,0.6319
0.1,781,-200,3.1,661,25,1271,37,1299,568,17.2,47.2,0.9178
3,1198,-200,14.6,1136,137,717,103,1870,1291,17.1,61.5,11873
-200,1227,-200,12.2,1055,-200,705,-200,1772,1360,23,64.8,1802
1.7,1179,116,7.6,884,91,830,76,1696,1086,15.7,78.6,13943
0.7,980,-200,5.7,800,46,983,54,1462,810,16.4,52.1,0.9612
0.6,897,-200,4.5,738,72,936,42,1471,843,19.1,76,16668
1.9,1143,226,10.3,988,109,849,98,1590,710,18.8,36.8,0.7883
-200,887,-200,4.1,717,-200,955,-200,1334,786,17.6,69.5,13889
1.7,1080,55,5.9,805,122,1254,97,1375,816,8.3,58.5,0.6438
1.4,926,-200,7.7,885,114,1101,92,1259,662,25.5,14,0.4495
2.5,1164,-200,13.4,1096,403,662,136,1311,1261,16.8,37.6,0.7129
1.2,925,-200,5.1,768,119,987,70,1289,541,31.1,26.1,1163
-200,1361,-200,13.5,1102,-200,834,-200,1704,991,25.8,26.5,0.8675
1.7,1064,-200,5.4,785,210,769,116,1184,946,12.3,64.6,0.9229
0.6,791,-200,2.2,598,176,1186,97,802,608,4.3,43.9,0.3675
0.9,925,-200,3.3,672,140,991,86,1154,709,16.1,55.4,10089
2.7,1251,456,14,1116,143,760,116,1716,923,17.5,40.6,0.8068
1.6,1137,177,7.3,869,90,890,92,1554,951,17,53.9,10363
3.8,1347,-200,17.1,1212,750,527,179,1443,1568,9.3,67.1,0.7849
-200,1213,-200,11.1,1018,-200,760,-200,1778,1061,13.3,76.8,11703
9.1,-200,-200,-200,-200,1253,-200,219,-200,-200,-200,-200,-200
2.9,1197,-200,9.6,964,491,614,254,1260,1122,3.8,84.3,0.6811
3,1268,-200,16,1179,511,545,69,1753,1294,18.2,72.8,15048
3.4,1371,-200,13.6,1105,514,553,169,1429,1581,13.3,63.6,0.9681
1,924,-200,2.6,629,143,994,83,941,852,3.1,68.7,0.5317
1.5,905,-200,4.7,747,223,924,139,850,691,7,33.5,0.3367
1.4,973,-200,7.1,862,149,850,81,1436,957,20.6,53.2,12742
-200,909,41,2.5,617,34,1236,49,1302,558,14.7,49.9,0.828
1,901,-200,6.5,834,102,1177,103,1408,738,20.1,35,0.8149
2.8,1328,154,12.3,1059,153,987,124,1600,1101,19.4,31.3,0.695
2,-200,-200,-200,-200,289,-200,100,-200,-200,-200,-200,-200
1.7,1061,149,7.7,887,110,920,88,1462,869,16.3,41.8,0.7712
0.6,859,-200,2.5,620,32,1201,47,1316,445,16.2,52.8,0.9626
2.5,1063,-200,11.7,1040,341,739,101,1413,1166,15.5,52.2,0.9136
-200,1146,-200,14.2,1122,-200,639,-200,1659,1131,24.4,43.9,13184
2.6,-200,-200,-200,-200,397,-200,148,-200,-200,-200,-200,-200
1,-200,87,-200,-200,97,-200,79,-200,-200,-200,-200,-200
-200,827,-200,1.9,577,-200,1138,-200,1143,640,19.2,50.3,11087
3.4,1304,299,12.5,1067,224,737,117,1811,1167,13.5,79.4,12224
1.4,1155,36,4.2,722,101,1225,84,1414,959,11.6,62.7,0.853
1,921,-200,7,856,98,1163,93,1437,681,21.7,32.2,0.825
4.4,1590,-200,28,1503,743,575,204,1559,2257,16,38.7,0.6987
5.8,1399,-200,30.3,1558,-200,473,-200,2052,1652,28,29.1,10846
3.5,1350,-200,20.1,1299,602,518,132,1784,1560,20.1,62,14409
2.6,1016,-200,7.8,892,317,758,141,1109,945,9.2,49.8,0.5808
-200,1059,-200,12.6,1070,-200,925,-200,1401,976,32.6,9.2,0.4463
-200,964,-200,6.5,833,-200,1003,-200,1489,647,20,40.4,0.9354
-200,990,-200,7.2,865,-200,764,-200,1130,902,10.8,47.3,0.6122
-200,805,-200,1.4,534,28,1454,40,1112,409,16.3,34.1,0.6257
1.2,1031,-200,7.3,871,147,950,96,1393,972,25.2,38.1,12049
0.7,837,-200,1.1,512,95,1228,79,836,720,3.7,55.8,0.4489
2,1124,-200,9,939,292,737,118,1126,1317,11.2,45.1,0.6004
0.7,843,-200,1.2,520,113,1202,85,762,450,3.3,42.3,0.3299
1.2,1006,-200,6.7,845,-200,738,-200,1430,978,25.8,45.4,1487
-200,1121,-200,11.1,1020,-200,893,-200,1585,916,28.3,23.9,0.906
4.2,1234,-200,22.1,1355,196,621,107,2095,1266,16.4,50.2,0.9286
6.2,1570,-200,35.9,1684,597,494,168,2289,1716,29,36.6,14452
1.3,886,-200,3.8,699,157,1900,94,1106,766,10.1,75.3,0.9322
1.4,988,40,4.1,718,82,1396,91,1304,692,7.1,61.8,0.6276
2.1,1073,-200,7.1,860,230,896,110,1058,1238,9.6,51.7,0.6163
-200,1468,-200,24.4,1415,-200,470,-200,1985,1594,19.9,69,15877
1.4,929,-200,4.2,721,198,923,120,956,913,4.5,62.7,0.5343
-200,828,-200,2.6,627,146,1074,64,1103,748,11.9,71.4,0.9921
2.7,967,-200,3.9,704,162,888,117,961,609,7.4,56,0.5797
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
3,1094,-200,14.3,1128,438,626,154,1191,1280,14.8,25.4,0.4259
2.6,1194,-200,16.6,1198,275,587,101,1732,1228,19.3,67.5,14977
1.9,-200,-200,-200,-200,224,-200,155,-200,-200,-200,-200,-200
-200,1252,-200,15.5,1164,-200,559,-200,1474,1257,13.6,52.8,0.8177
1.5,1019,-200,8.1,905,388,757,117,1244,1062,8.9,75.6,0.8667
1.6,956,-200,9.1,945,107,1030,107,1509,892,17.8,41.7,0.844
-200,1150,-200,15.4,1161,-200,867,-200,1512,1038,32.1,10.7,0.4996
3,1163,334,12.5,1068,135,811,111,1616,977,17.8,37.5,0.7568
1.5,1060,109,5.5,787,81,1044,91,1418,833,12.6,57,0.8315
0.8,975,38,2.2,598,63,1268,73,1293,536,13.4,56,0.8576
1.6,996,-200,6.9,855,311,793,122,1277,884,16.3,58.4,10729
2.6,1177,-200,10.3,987,429,692,119,1324,1229,16.2,54.5,0.9956
1.5,1069,-200,6.7,844,185,767,63,1527,883,20.8,68.1,16585
1.3,1065,-200,6.1,816,215,777,90,1245,873,10.8,80,10367
1.5,1392,-200,15.1,1153,757,542,198,1395,1506,7.1,77.3,0.7826
-200,802,-200,1.2,519,-200,1523,-200,1315,540,9.8,80,0.967
1.3,869,-200,7.2,866,109,1107,85,1212,596,23.8,14.5,0.4222
-200,830,-200,0.9,492,53,1263,52,948,578,4.7,78.9,0.682
0.2,876,-200,3.5,683,180,993,122,894,572,4.3,49.7,0.4166
3.5,1387,559,20.8,1318,197,701,145,1890,1299,28.4,23.4,0.8935
2.5,1198,-200,7.9,897,402,720,151,1072,1436,7.8,54.6,0.5786
4.5,1338,-200,18.1,1244,592,558,144,1847,1255,20.2,79.1,1.85
0.3,965,-200,4.6,742,193,889,110,1099,661,8.6,63.3,0.7073
2.8,1249,-200,15.8,1174,193,712,117,1774,1486,20.3,37.4,0.8807
-200,1141,-200,12,1049,-200,675,-200,1530,1117,21,46.8,11508
0.7,866,-200,3.6,689,57,1138,45,1456,767,13.1,70.2,10554
-200,800,-200,1.5,541,71,1250,58,779,407,6.1,42.6,0.4041
2.2,1205,-200,10.7,1002,385,612,212,1299,1214,8.5,66.3,0.7387
1.6,1184,43,5.4,782,83,1176,82,1365,1043,8.8,63.9,0.7256
2.1,1094,-200,10.7,1003,130,965,99,1574,813,21.3,26.8,0.6681
1,1014,-200,6.9,853,98,843,39,1499,1084,26,46.4,15375
0.4,878,-200,5.4,784,46,1181,64,1407,610,21.4,36.9,0.9271
4.1,1360,-200,21,1325,839,535,171,1513,1692,17.3,33.9,0.6627
-200,819,-200,1.7,565,-200,1295,-200,1316,694,13.3,62.6,0.9498
-200,894,-200,2.7,636,84,1010,56,1308,687,18.2,76.6,15907
3.3,1190,-200,11.8,1044,615,615,166,1324,1354,10.8,52.1,0.6746
0.3,871,-200,2.8,638,219,1022,143,860,583,4.3,49.4,0.4136
1.6,1090,-200,5.2,773,86,1105,83,1429,761,13.9,55.9,0.8842
2.1,981,-200,7.7,886,266,819,170,928,912,5.7,33.9,0.3131
1.8,926,-200,8.9,935,178,931,62,1262,786,20.1,30.3,0.7045
4.8,1323,-200,26.8,1474,501,554,173,1854,1547,28,23.3,0.8681
1.8,974,-200,7.8,891,281,857,112,1005,912,17.8,21,0.4234
-200,1070,-200,9.3,952,-200,858,-200,1573,966,13.8,58.3,0.9147
0.9,879,-200,1.4,534,84,1129,74,785,470,7,39.8,0.4006
-200,1092,-200,8.7,928,-200,688,-200,1470,1139,22.4,58.3,1561
-200,847,-200,3.8,698,-200,1013,-200,1174,719,15.2,55.5,0.9521
2.7,1163,-200,7.6,881,-200,748,-200,1001,1296,4.9,53.9,0.4693
1.4,1039,-200,8.4,917,169,735,77,1467,934,23.5,57.7,16515
2.9,1371,164,11.5,1034,207,983,128,1730,1037,8,81.1,0.8736
1.2,970,-200,3.7,691,208,891,124,956,890,3.7,64.8,0.5208
-200,883,17,1.9,577,54,1396,60,1303,808,12.7,57.9,0.8447
7.7,1835,-200,40,1770,826,358,172,2474,2073,23.9,61.8,18088
5.4,1623,-200,28.8,1522,398,447,111,2110,1618,28,38.5,1437
0.9,1042,-200,3.8,701,208,795,114,945,1216,1.8,68.9,0.4878
2.6,1410,-200,19.3,1276,548,459,155,1701,1587,14.4,63.8,10421
3.1,1348,-200,15.3,1157,376,564,88,1810,1307,23.8,65,18897
-200,931,-200,5.4,784,173,826,72,1372,833,16.9,79.8,15238
1.7,1135,95,6.3,827,87,1013,79,1395,1070,9.3,62.2,0.7294
0.6,909,31,1.5,545,44,1473,58,1131,436,14.6,36,0.5947
1.4,979,-200,5.9,805,-200,809,-200,1383,843,16.8,81.5,15418
3.4,1351,375,16.7,1201,239,783,110,1828,1307,9.8,59.6,0.7214
1,969,-200,6.5,835,97,859,64,1437,773,22.7,53.7,1458
0.6,799,29,1.1,514,42,1615,59,1036,332,14.1,34,0.5442
1.9,1087,-200,8.7,926,340,715,153,1053,1390,5.3,55,0.4921
0.5,823,-200,2.7,631,69,1090,47,1304,671,20.2,60.8,14243
0.4,817,-200,0.7,462,89,1378,66,732,308,2.5,52.7,0.3908
-200,1348,-200,17.1,1214,-200,678,-200,1874,1509,16,56.3,10185
4,1509,-200,25.4,1439,1080,459,199,1577,2078,8.5,52.6,0.5856
0.9,888,40,2.2,598,46,1396,58,1156,417,10.6,48,0.6135
5.1,1512,802,27.1,1482,308,596,118,2189,1605,9.9,64.3,0.7859
-200,1436,-200,17.5,1224,-200,609,-200,1886,1426,24.6,60.3,18363
1.9,1028,-200,6.4,831,320,771,136,1063,1054,3.4,71.3,0.5626
2.8,1310,-200,13.5,1099,414,559,158,1481,1445,13.8,62.6,0.9862
4.4,1488,-200,21.4,1336,999,479,211,1483,1985,5.1,64.3,0.5697
4.9,1536,655,20.2,1302,269,666,161,1922,1599,18.3,40.9,0.8493
3.9,1251,-200,18.8,1264,470,561,160,1677,1289,16.5,58.8,10921
2,1242,179,10,978,180,778,87,1686,1184,11.7,75.3,10325
-200,899,-200,2.1,591,-200,1243,-200,1259,815,10.7,62.3,0.7988
3.2,1285,-200,18.4,1252,364,581,134,1866,1293,26.6,44.3,15229
1.3,965,-200,5.1,769,-200,878,-200,1315,667,25.9,32.9,10826
-200,910,-200,5.2,773,-200,842,-200,1303,851,14,76.6,12202
0.7,856,34,2,581,36,1448,54,1111,346,14.6,34,0.5605
1,1017,-200,2.4,613,131,919,104,1007,551,8,65,0.6991
1.6,1088,-200,6.9,853,277,729,180,996,1122,10.5,33.4,0.4246
3.6,1392,-200,20.6,1313,524,517,119,1866,1478,22.6,61.5,16636
4.9,1557,-200,25.1,1432,1022,445,234,1605,2068,5.5,66.1,0.601
3.6,1404,-200,16.5,1195,590,499,170,1501,1623,11.2,65.3,0.8639
2.1,1047,-200,13.5,1101,159,913,114,1391,1103,29.2,9.8,0.3914
1,1064,44,5.5,787,61,1057,88,1407,1115,14.8,52.1,0.8686
3,1346,-200,18.2,1246,353,639,138,1907,1458,32.6,34.8,16872
2.1,1033,235,8.9,934,134,917,89,1490,844,15,41.7,0.7093
1.4,966,-200,5.1,770,191,900,74,1206,956,14,66.1,1.05
3.8,1454,-200,23.1,1380,568,457,117,1947,1672,21.5,60.9,15398
-200,1468,-200,19.4,1280,-200,518,-200,1899,1423,19.7,66.4,15035
2.3,1331,-200,13,1082,274,588,80,1689,1252,28.5,42.4,16286
-200,820,-200,2.5,620,-200,1081,-200,1270,703,20.8,58.8,14305
0.6,840,-200,1.4,534,47,1268,38,1109,483,13.6,75.5,1172
2.6,1130,-200,11.3,1026,359,657,115,1374,1209,14.5,60.4,0.9909
3.5,-200,-200,-200,-200,521,-200,164,-200,-200,-200,-200,-200
-200,966,-200,8.2,906,-200,819,-200,1354,741,20.2,45.6,10663
2.1,1242,-200,12.3,1060,141,745,117,1693,1359,20.2,42.8,0.9983
2.4,1200,-200,8.7,929,288,664,132,1082,1847,4.2,63.1,0.5259
0.7,973,-200,3.3,672,141,887,111,954,1031,4.7,64.6,0.5568
1.5,1037,-200,8.1,902,196,704,48,1481,984,17.5,76.6,15174
1.9,1121,-200,10.4,992,126,844,115,1505,1255,20.4,35.3,0.8352
-200,1177,-200,14.8,1143,-200,574,-200,1443,1205,13.9,49,0.7727
3.6,-200,-200,-200,-200,487,-200,174,-200,-200,-200,-200,-200
1.4,991,-200,3.5,681,-200,874,-200,1125,718,12.6,62.7,0.9121
1.7,919,-200,3.7,693,-200,955,-200,882,979,2.3,56.3,0.4134
1.2,1185,31,3.6,690,62,1462,77,1333,733,11.3,56.8,0.7603
1.8,-200,-200,-200,-200,371,-200,112,-200,-200,-200,-200,-200
3.4,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1.8,1043,-200,9.9,975,216,675,66,1489,1041,18.7,69,14727
2.9,-200,-200,-200,-200,470,-200,160,-200,-200,-200,-200,-200
3.8,1573,-200,21.7,1343,386,470,109,1990,1553,27,51.2,17928
-200,990,-200,6.8,846,-200,947,-200,1503,715,19.5,43.3,0.9706
-200,1325,-200,18.7,1260,-200,652,-200,1969,1303,16.5,57.9,10826
5,1584,-200,32,1597,666,392,125,2176,1845,21.6,62,15784
4.5,1564,-200,23,1379,302,552,109,2306,1393,16.6,78,14572
-200,1201,-200,14,1116,-200,617,-200,1130,1469,4.4,38.8,0.328
-200,857,-200,2.8,638,123,2061,68,1083,746,8.5,81.7,0.9074
5.3,-200,-200,-200,-200,791,-200,167,-200,-200,-200,-200,-200
3.7,1321,-200,17.5,1224,537,543,192,1617,1424,20.3,46.7,10971
2.4,1306,-200,12.9,1079,278,603,105,1668,1286,25.4,47.4,1517
1,886,-200,2.7,633,-200,1071,-200,1214,453,33,23.5,11583
1.2,976,-200,8.4,916,117,1044,117,1515,880,22.3,33.6,0.8913
-200,781,-200,2.9,645,-200,1088,-200,986,719,5.6,67.9,0.6247
3.9,1352,-200,14.6,1137,610,567,174,1234,2016,5.1,59,0.5248
-200,1215,-200,6.7,843,-200,929,-200,1551,862,15.9,59.2,10635
4.1,1438,-200,18.4,1251,595,470,156,1593,1622,12.6,63.9,0.9307
0.4,986,-200,5.3,781,60,1063,58,1633,693,17.6,81.6,16296
3.5,1266,-200,15,1149,559,528,255,1435,1370,6.1,74,0.7025
1.2,1029,-200,7.5,880,182,709,47,1451,965,17.3,78.4,1532
1.3,952,-200,6.5,833,143,846,57,1381,881,18.8,60.9,13032
1.3,901,-200,2.2,599,147,1023,109,825,515,3.8,46.5,0.3762
3.6,1405,-200,15.9,1177,179,660,108,1931,1474,19.5,56.2,12624
-200,1268,-200,16,1180,-200,593,-200,1323,1632,14.1,39.2,0.6278
1,938,-200,5.1,769,-200,978,-200,1463,816,16.2,56.3,10262
5.1,1676,-200,29.3,1534,305,496,131,2413,1828,20.4,55.7,13205
0.8,954,32,1.7,561,43,1496,57,1255,612,10.8,57.2,0.7382
