@relation 'teste 08-weka.filters.unsupervised.attribute.Remove-R1-2'

@attribute CO(GT) numeric
@attribute PT08.S1(CO) numeric
@attribute NMHC(GT) numeric
@attribute C6H6(GT) numeric
@attribute PT08.S2(NMHC) numeric
@attribute NOx(GT) numeric
@attribute PT08.S3(NOx) numeric
@attribute NO2(GT) numeric
@attribute PT08.S4(NO2) numeric
@attribute PT08.S5(O3) numeric
@attribute T numeric
@attribute RH numeric
@attribute AH numeric

@data
-200,1163,-200,16,1179,-200,608,-200,1641,1180,22.2,43.2,11427
3,1219,-200,11.3,1026,462,604,133,1311,1329,8.9,66.7,0.7634
2.6,1167,-200,13.2,1090,281,626,62,1620,1106,18,71.5,14615
2,1268,-200,8.6,926,281,645,122,1247,1628,9.1,69.6,0.8045
0.7,866,33,1.8,569,41,1468,66,1055,436,11.6,33.6,0.4595
1.3,1065,-200,5.5,789,79,936,81,1620,929,18.4,65.8,13802
-200,1120,-200,18,1238,-200,1023,-200,1591,1126,31,15.9,0.7039
3.2,-200,-200,-200,-200,418,-200,129,-200,-200,-200,-200,-200
1.3,901,-200,2.2,599,147,1023,109,825,515,3.8,46.5,0.3762
2.2,1189,-200,11.3,1025,319,626,135,1316,1332,14.2,54.1,0.8707
-200,785,-200,1.1,505,-200,1226,-200,829,428,8.7,45.6,0.5128
2.2,1069,-200,4.5,737,257,792,125,946,1114,2.6,67.5,0.5034
0.7,917,-200,2.2,597,152,1084,117,994,602,4.5,76.3,0.648
2,1076,-200,7.9,895,270,757,86,1492,939,19.3,70.4,15578
1.7,1132,-200,6.6,837,384,694,208,1199,1062,7.7,67.6,0.7133
1,954,68,3.2,667,58,1180,60,1350,718,13.3,60.9,0.9229
4,1427,-200,19.2,1275,253,701,149,1980,1398,13.9,57.1,0.9032
1.7,891,-200,7.8,891,287,874,121,1077,848,13.5,31.8,0.4876
0.5,895,-200,3.6,689,91,1134,55,1250,709,22.4,43.5,11624
1.5,997,-200,7.5,879,181,885,109,1404,887,23.5,40.6,11588
1.1,845,-200,2,582,174,1120,123,719,473,6.3,28.8,0.2772
3.2,1447,160,12.9,1081,250,869,126,1667,1465,12.4,51.2,0.7335
2.7,1214,312,12.3,1061,183,780,103,1662,1257,19.5,34.4,0.7738
1.2,932,-200,4.8,752,-200,889,-200,1310,687,25,37.3,11614
5.7,1593,743,23,1378,309,582,142,2159,1449,14.6,76,12573
-200,1109,-200,6.7,843,-200,769,-200,1458,743,27.1,43.3,15255
2,-200,-200,-200,-200,149,-200,116,-200,-200,-200,-200,-200
-200,1194,-200,13.4,1097,-200,743,-200,1847,1049,16.5,58.2,10813
0.6,1017,-200,6.5,834,61,986,59,1676,734,17.8,80.3,16212
2.4,1223,308,12.7,1075,164,818,112,1678,1198,19.3,34.2,0.7566
0.7,968,51,2.6,628,56,1197,66,1372,737,11.3,72.9,0.9738
-200,1092,-200,8.3,911,-200,735,-200,1506,1052,22,59.8,1562
3.2,1264,-200,14.7,1138,412,579,86,1733,1245,20.4,71.6,17004
1,824,-200,3.7,695,76,1091,34,1035,526,17.6,33.8,0.6726
0.1,781,-200,2.9,645,32,1295,45,1320,575,17.3,47.6,0.9295
2.9,1092,-200,13.8,1110,302,725,117,1641,1105,21.3,54.8,13742
0.4,817,-200,0.7,462,89,1378,66,732,308,2.5,52.7,0.3908
4.2,1609,258,19.6,1286,277,758,165,1922,1612,15.8,42.4,0.7569
1.3,1041,-200,4.3,729,164,819,98,1130,972,10,70.9,0.8706
1.1,965,83,4.1,716,56,1087,72,1383,827,8.2,79.6,0.8672
1.8,1086,-200,6.8,850,233,723,143,1072,901,8.9,45.5,0.5208
1.4,1050,105,5.1,769,60,1078,79,1409,759,12.3,57.8,0.8224
3.2,1362,214,14.9,1145,212,673,116,1973,1294,17.3,72.4,14125
1.5,1051,95,5.7,798,84,1016,89,1455,876,9,76.7,0.8825
3,990,-200,10,978,390,751,191,928,1131,9.7,20.6,0.2488
-200,800,-200,0.9,492,90,1310,71,783,353,3.6,49,0.3915
2.6,1176,301,14.2,1123,166,816,125,1609,1068,20.4,26.7,0.6323
2.3,1119,221,11.2,1022,137,916,117,1508,853,17.1,31.3,0.6038
-200,890,-200,6,813,-200,898,-200,1274,772,15.4,57.7,10008
1.2,966,-200,3.9,703,-200,865,-200,903,989,2.2,59.6,0.4333
-200,1028,-200,9.6,961,-200,756,-200,1413,928,21.3,42.9,10727
1.8,990,-200,6.1,817,277,849,134,1071,1111,10.2,49.4,0.6138
2,1141,-200,8,898,320,689,174,1014,1356,4.4,47.5,0.4017
-200,839,-200,2.3,604,-200,1097,-200,1259,605,15.2,79.4,13605
2.7,1189,-200,15.6,1167,391,599,114,1541,1315,18.7,53,11322
1.1,840,-200,3.1,661,185,1016,125,757,435,4,36.8,0.3016
3.6,1012,-200,7.1,861,311,785,119,1133,951,8.5,60.4,0.6713
2.6,1490,-200,11.7,1039,182,782,108,1757,1422,16.3,50,0.9158
3.3,-200,-200,-200,-200,608,-200,196,-200,-200,-200,-200,-200
-200,1377,-200,19.3,1276,-200,539,-200,1790,1666,26,43.8,14499
3,1194,-200,18.5,1255,-200,555,-200,1694,1452,27.2,33.3,11788
6.3,1408,-200,28,1502,692,640,178,1843,1598,11.6,64.3,0.8789
5.2,-200,-200,-200,-200,453,-200,152,-200,-200,-200,-200,-200
0.8,885,-200,2.8,638,-200,1059,-200,1248,484,29.9,29.6,12296
1.3,1158,-200,8.6,923,142,673,62,1519,1072,21.9,61.5,15967
2.7,1119,-200,8.2,908,387,735,167,1173,1197,8.8,65.5,0.7435
8.6,-200,-200,-200,-200,1237,-200,203,-200,-200,-200,-200,-200
3.8,1546,-200,15.1,1151,173,769,116,1874,1122,18.5,43.8,0.9252
0.8,865,-200,3.7,694,61,989,49,1385,678,22.2,63,16673
1.9,1232,-200,8.1,903,284,626,127,1313,1152,15,56.2,0.9539
7.2,1521,-200,25,1430,691,449,187,1907,1761,17.3,58.2,11435
-200,1035,-200,8.7,929,-200,887,-200,1599,1009,10.2,70.9,0.8841
1.1,954,-200,3.2,665,152,916,100,1119,777,11.3,69.8,0.932
0.9,870,-200,4.3,729,43,1096,53,1475,586,18.5,56,1181
5.4,1422,-200,25.1,1432,620,474,212,1852,1636,16.6,56.5,10551
1.1,1026,59,3.8,699,-200,1191,-200,1292,851,7.9,63.5,0.6777
-200,880,-200,5.4,784,-200,922,-200,1252,781,15.8,59.9,10676
9.1,-200,-200,-200,-200,1253,-200,219,-200,-200,-200,-200,-200
5.5,1689,754,30.4,1560,321,529,104,2396,1736,15,58.3,0.9876
0.5,869,-200,2.8,638,-200,1219,-200,1213,586,24.2,38.5,11491
1.6,1094,-200,6.7,845,198,780,113,1127,1064,6.7,74.4,0.7344
1,863,-200,1.7,560,101,1107,82,787,430,3.2,46.9,0.3658
1.8,1130,-200,5.8,803,267,772,127,1230,975,13.9,60.9,0.9644
-200,1021,-200,6.9,853,-200,979,-200,1457,901,13.7,59.7,0.9285
1.6,1137,177,7.3,869,90,890,92,1554,951,17,53.9,10363
2.1,1023,-200,9.8,971,448,752,98,1283,993,11.4,59.1,0.7963
4.6,1229,-200,21.9,1348,-200,565,-200,1830,1445,39.3,16,11138
1.6,1043,-200,4.3,726,195,875,105,972,1107,4.5,63.5,0.5411
1,862,-200,2.8,639,148,1033,81,1100,727,12.3,67.5,0.9624
2.4,1392,-200,16.9,1206,650,521,164,1347,2199,8.5,57.8,0.6432
0.3,718,-200,1,499,-200,1495,-200,1059,382,15.3,52.4,0.9017
-200,741,-200,1.9,580,-200,1224,-200,952,660,5.1,68.7,0.6077
-200,1050,-200,9.6,963,-200,998,-200,1609,901,24.3,35.1,10477
1.5,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,951,-200,4,713,42,994,58,1385,821,16.9,49.8,0.9544
2.3,1131,-200,12.3,1059,132,772,100,1784,978,21.4,47.7,12047
-200,1069,-200,7.2,865,-200,825,-200,1394,816,14.1,83.8,1346
1.7,1027,-200,8.8,933,224,806,85,1465,1050,22.2,48,12678
0.9,1036,-200,3.5,683,109,846,71,1144,693,13.7,60.4,0.939
-200,863,-200,3.2,664,-200,1172,-200,1381,808,13.2,61.7,0.9328
2.1,1034,-200,7.2,865,280,1732,111,1280,925,11.3,79.9,10697
0.1,1022,-200,7,857,244,770,133,1068,1088,15.8,33.8,0.6034
2.2,1203,-200,13.2,1090,223,593,74,1655,1205,21.3,68.5,17164
-200,980,-200,4.6,744,174,840,119,979,970,2.8,70.9,0.5383
-200,844,-200,2.3,608,-200,1213,-200,1314,803,14.1,53.9,0.8633
0.6,804,-200,2.4,616,-200,1271,-200,1189,496,20.4,47.1,11178
0.5,838,-200,2.8,639,72,963,48,1391,596,20.8,64.9,1571
1.7,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,1319,-200,15.5,1165,-200,571,-200,1743,1230,27.1,40.9,14405
3,1297,461,16.1,1183,159,765,130,1773,1242,23.6,31.3,0.9001
-200,780,-200,3.2,666,-200,1099,-200,1003,697,3.2,76.8,0.5963
-200,1399,-200,24.5,1416,-200,485,-200,1894,1671,17.6,64.9,12925
3.2,1392,-200,15.6,1166,549,519,153,1488,1624,13.4,59.9,0.9143
4.1,1469,-200,24,1403,758,452,134,1780,1665,8.8,73.2,0.8298
4.5,1368,-200,21.4,1334,660,529,173,1547,1653,13.8,48.9,0.7699
2.3,1135,-200,12.4,1065,138,803,111,1630,1317,20.8,34.5,0.8365
-200,1051,-200,7.6,883,241,783,150,978,1169,5.7,44.3,0.4093
1.5,1001,97,6,811,99,1097,91,1308,778,9.8,50.8,0.6172
2.7,1212,-200,15,1149,279,562,49,1710,1599,18.4,78.1,1637
4.6,1464,-200,25.6,1444,565,475,85,2049,1625,19.7,68.9,15638
1.7,1247,-200,9.6,961,167,666,71,1569,1112,23.8,56.1,16298
0.6,803,-200,2.9,648,-200,1079,-200,1178,774,14.1,61,0.9799
4.3,1173,-200,20.9,1322,490,633,158,1679,1365,20.8,32.5,0.7873
0.5,758,-200,1.5,546,27,1483,33,1252,396,14.6,53.3,0.8807
3.8,1478,-200,17.8,1234,852,470,138,1606,1551,8.7,79.4,0.8944
2.5,1140,-200,9.5,958,366,627,193,1175,1200,10.3,45.4,0.5666
3.2,1218,-200,17.4,1221,385,755,180,1599,1290,29.2,26.9,10709
0.9,1041,60,3.5,683,73,1112,69,1398,899,13.9,59.6,0.9408
2.2,1101,-200,10.2,986,163,852,124,1574,1100,20.9,33.2,0.8098
2.8,1101,-200,13,1083,518,692,147,1130,1243,14.4,28.2,0.4593
2.1,1120,-200,9,940,305,657,201,1245,917,6.6,71.1,0.6973
3.7,1258,-200,19.1,1272,454,541,77,1804,1325,19.3,70.8,15728
4.9,1424,-200,24.5,1417,-200,488,-200,2092,1674,33.2,30.1,15095
1.3,947,-200,3.3,673,148,929,87,974,929,3.2,68.3,0.531
1.7,1005,-200,9.8,972,279,834,102,1514,952,22.9,47.9,13208
-200,1013,-200,4.1,718,-200,1041,-200,1492,558,14.7,68.4,11405
2,-200,-200,-200,-200,220,-200,151,-200,-200,-200,-200,-200
2.2,1322,-200,14.4,1129,149,934,128,1639,1109,27,17.8,0.6275
3.1,1192,-200,11.7,1040,381,640,160,1441,1405,15.9,59,1059
2.2,1233,-200,15.2,1154,116,746,115,1740,1000,31,22.9,10144
1.6,894,-200,6.2,820,288,932,127,1072,820,13.8,36.2,0.569
10.1,1956,-200,45.2,1877,1389,347,255,2338,2465,15.5,62.8,10979
5.1,1667,-200,26.4,1464,280,683,168,2118,1588,20.7,31.1,0.7523
0.6,882,-200,1.2,516,75,1132,70,959,575,3.2,82.8,0.6426
2.2,1148,-200,12.4,1062,128,753,87,1825,1004,21.2,49.3,12271
0.7,844,-200,1.4,538,158,1164,109,726,479,3.7,35.2,0.2833
3.1,1166,-200,14.5,1134,514,603,176,1227,1531,11.1,33.3,0.4384
3.6,1340,-200,18.6,1256,556,537,119,1842,1297,18.5,76.2,16045
0.6,1009,-200,6.7,845,263,771,128,1132,856,10,55,0.6753
-200,1473,-200,26.3,1463,683,462,143,1948,1605,20.6,56,13467
3.2,1252,-200,17.8,1233,342,618,168,1759,1127,31.5,31.4,1431
-200,751,-200,0.4,424,29,1583,29,726,303,5.5,42.4,0.3867
2.3,1146,-200,8,900,283,718,99,1280,1183,9.9,80.5,0.984
1.8,1131,-200,8.8,932,104,854,86,1693,1048,19.4,54.6,12184
1.1,983,63,3.6,688,77,1251,62,1342,806,7.7,66.4,0.699
2.6,1297,-200,14.6,1136,283,567,89,1725,1307,20.3,70.5,16599
1.9,-200,-200,-200,-200,156,-200,123,-200,-200,-200,-200,-200
-200,1199,-200,14.6,1138,-200,581,-200,1452,1203,14.4,49.2,0.8027
3.4,1320,-200,16.9,1207,448,535,143,1498,1442,11.9,59.1,0.8211
4.6,1315,-200,20.1,1300,807,547,190,1531,1659,10,63.4,0.7791
1.7,-200,-200,-200,-200,277,-200,135,-200,-200,-200,-200,-200
-200,1121,-200,9.7,965,-200,899,-200,1386,932,33.8,21.9,11331
0.6,718,-200,1,500,63,1401,44,914,373,10.4,53.7,0.6749
-200,753,-200,0.4,426,-200,1568,-200,792,337,6.9,49.3,0.4913
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1,974,68,2.7,635,-200,1159,-200,1387,778,12.9,68.5,10155
2.1,1122,238,10.4,993,132,859,95,1571,993,18.4,34.2,0.7185
5.6,1464,-200,30.3,1559,553,485,204,2158,1639,28.5,37.2,14282
-200,863,-200,3.9,703,-200,1032,-200,1403,791,20.8,62.1,15044
3.9,1419,-200,19.3,1277,495,459,144,1603,1631,13.3,61.2,0.933
-200,1168,-200,8.3,911,-200,715,-200,1517,969,27.4,41.8,15056
3,1107,-200,14.5,1134,482,639,167,1172,1299,15.4,23.5,0.4076
2.6,1207,-200,14.6,1136,278,645,152,1696,1024,30.5,34.9,15015
1.4,1001,-200,5.7,798,266,855,113,1257,794,14,66.1,10488
0.5,822,-200,2.4,612,-200,1094,-200,1254,594,21.8,51.4,13272
2,1207,103,10.4,994,135,1013,104,1520,1045,26.8,18.7,0.65
1,800,-200,2.8,641,126,1113,76,957,591,11.2,42,0.5582
1.7,1058,-200,8,898,-200,749,-200,1470,977,26.3,38.3,12932
-200,1578,-200,31.9,1595,-200,459,-200,2181,1680,29.7,33.1,13546
1.2,1083,-200,6.4,828,235,734,161,1067,1273,6,62.7,0.589
0.4,667,-200,0.6,455,65,1716,44,786,301,11.4,32.9,0.4435
0.6,857,-200,2.3,604,126,1126,63,1091,740,12.4,68.3,0.9801
-200,1000,-200,6.6,839,-200,958,-200,1467,1024,16.3,49.7,0.916
-200,1840,-200,44,1852,-200,360,-200,2553,2143,24.5,49.5,15022
1.9,1108,-200,12.3,1061,238,685,133,1454,1315,21.1,44.8,11088
5.6,1426,-200,31.1,1577,566,521,200,2080,1648,30.5,29.2,12585
1.4,1100,-200,6.9,854,401,714,186,1075,1187,1.8,73.7,0.5198
3.4,1347,-200,13,1084,560,582,174,1290,2004,8.3,58.2,0.6391
2.1,1102,-200,7.9,896,346,720,222,969,1226,7.5,33.8,0.352
0.6,815,-200,2.6,628,33,1212,37,1426,689,14.7,65.2,10811
-200,853,-200,4.3,727,44,1179,59,1417,621,17.7,51.9,10379
0.8,1000,59,3.6,688,55,1257,61,1398,426,14.2,58.6,0.9443
0.7,933,-200,5.5,786,144,1018,73,1306,858,22.3,43.8,11631
2.4,1198,-200,9.1,943,371,647,151,1307,1291,13.5,62.6,0.9644
2.3,1052,-200,9.4,956,140,869,116,1600,725,14.2,60.5,0.9765
2,1186,-200,8,899,296,695,117,1332,926,12.4,72.6,10422
-200,1287,-200,8.3,911,-200,796,-200,1664,942,28,53.2,1981
3.6,1312,-200,15.9,1177,439,711,141,1588,1261,13.7,70.9,11076
4.8,1256,-200,11.5,1032,488,612,189,1230,1371,6.3,60.4,0.5811
1.9,1196,-200,12.3,1061,116,791,120,1649,899,31.1,22.3,0.9888
-200,994,-200,4,711,-200,867,-200,1384,909,20.5,64,15247
1.7,1089,87,7.6,884,89,1006,101,1487,975,12.6,54.2,0.7881
1.8,1084,-200,7,855,332,748,193,939,1446,5.8,42,0.3904
-200,897,-200,3.1,656,-200,953,-200,964,641,8.9,44.1,0.5039
4.1,-200,505,-200,-200,294,-200,127,-200,-200,-200,-200,-200
-200,1393,-200,21.6,1340,-200,529,-200,2080,1500,23.2,68.4,19243
-200,1348,-200,17.1,1214,-200,678,-200,1874,1509,16,56.3,10185
1.2,905,-200,2.9,648,188,1007,132,822,509,6.8,41,0.4072
2.3,1124,-200,8.3,910,389,717,148,1112,1340,5.9,66.4,0.6226
1.1,1020,-200,10.7,1003,97,904,96,1716,916,21.7,46.9,12044
3.8,1369,-200,18.1,1242,310,476,145,1669,1306,16.4,53.2,0.9826
3.8,1424,-200,14.9,1145,574,641,122,1482,1615,12.4,78.4,11269
5.8,-200,-200,-200,-200,872,-200,275,-200,-200,-200,-200,-200
2.4,1170,-200,8.2,906,322,707,125,1317,1046,12.6,76.5,11106
1,847,-200,3.8,698,240,1034,110,905,815,2.5,59.3,0.4401
1.9,956,-200,5.7,796,248,915,132,861,1084,4.5,43.9,0.3728
3.5,1266,-200,15,1149,559,528,255,1435,1370,6.1,74,0.7025
4.8,1425,-200,23.3,1386,744,691,203,1536,1978,15,41.4,0.7016
-200,1342,-200,13.5,1102,-200,744,-200,1824,1156,17,55.1,10621
4.8,1349,-200,14.6,1136,539,575,149,1299,1810,5.7,61.3,0.5657
2.1,969,-200,5.2,773,292,889,128,914,1064,3,52.5,0.4021
-200,1278,-200,12.1,1053,-200,630,-200,1641,1153,25.8,47.8,15662
2.7,1335,-200,14.2,1122,167,673,114,1840,1424,18.1,58.7,12072
-200,1043,-200,12.1,1053,-200,707,-200,1514,959,20.5,46,1.1
2.5,1478,122,12.2,1055,160,929,121,1671,1262,19.7,36.7,0.8307
4.6,1607,660,19.8,1290,264,587,134,1960,1758,16.2,53.2,0.9723
1.1,875,-200,6.9,854,111,1160,85,1200,595,25.1,13.1,0.4129
4.2,-200,-200,-200,-200,691,-200,144,-200,-200,-200,-200,-200
0.5,770,-200,1.4,533,100,2683,63,839,480,11.5,38,0.5159
5.9,1898,341,23.1,1381,325,681,173,2103,1905,17.6,46.1,0.921
3,1094,-200,14.3,1128,438,626,154,1191,1280,14.8,25.4,0.4259
3.3,1121,-200,11.2,1023,504,725,169,1053,1354,4.8,45.1,0.3925
2.7,1196,-200,11.6,1035,496,633,177,1259,1338,7.5,64.4,0.672
3.5,1310,-200,21.7,1344,376,573,91,2026,1353,18.7,65.6,14039
1.1,-200,-200,-200,-200,155,-200,92,-200,-200,-200,-200,-200
0.4,790,-200,0.4,431,53,1439,49,722,354,2.8,43.8,0.3308
3.1,1243,-200,15.2,1155,431,546,156,1473,1398,15.1,49.6,0.8428
1.5,966,93,5.3,778,79,1057,89,1359,755,16.4,40.8,0.7542
1.7,1305,-200,7.6,884,95,980,87,1573,927,19.5,42.3,0.9476
3.7,1327,-200,18.7,1259,481,539,160,1826,1434,22.4,60.8,16261
2.4,1197,-200,10.9,1012,607,717,179,1103,1655,11.7,32.7,0.4472
1.4,989,-200,7.8,891,237,762,82,1453,901,16.8,79,14978
2,1106,211,8.9,935,132,958,96,1570,819,14.2,48.4,0.778
0.8,886,-200,2.8,641,146,1082,67,1098,783,14.1,60.6,0.9715
1.9,1067,-200,7.5,879,291,740,194,989,996,8.7,33.9,0.3832
-200,954,28,2.9,645,60,1260,78,1334,925,11.6,61.9,0.8442
1.7,926,-200,6.1,815,254,931,109,945,827,18.4,19.7,0.4117
-200,1413,-200,24.8,1424,-200,739,-200,2102,1544,17,46,0.883
2.5,1142,-200,12.8,1078,358,670,126,1256,1261,16.4,38.2,0.7081
5.7,1578,-200,29,1527,875,419,179,1761,2086,7.9,60,0.6406
1,998,-200,4.1,717,228,872,146,1095,895,5.2,80.7,0.7219
4.1,1128,-200,15.4,1161,480,672,174,1163,1340,5.9,37.8,0.3528
0.8,954,32,1.7,561,43,1496,57,1255,612,10.8,57.2,0.7382
2.1,1065,232,10,979,106,950,96,1467,766,19.1,26.8,0.5861
-200,1140,-200,14,1117,-200,711,-200,1690,1046,33.2,33.8,1.69
-200,1177,-200,14.8,1143,-200,574,-200,1443,1205,13.9,49,0.7727
0.1,1127,-200,7.6,884,248,704,136,1173,983,4,80.4,0.663
1.1,1030,95,7.5,880,76,892,69,1539,996,13.9,60.7,0.9597
3.9,1112,-200,19,1267,659,671,162,1250,1307,11.1,24.8,0.3264
2.4,-200,-200,-200,-200,288,-200,190,-200,-200,-200,-200,-200
1.1,873,-200,2.4,610,139,1051,102,819,527,3.6,45.8,0.3674
3.8,1464,-200,20.9,1321,514,475,132,1794,1600,21.7,54.8,14024
3.3,1357,-200,17.7,1230,404,542,103,1834,1373,25.2,53.3,16834
1.9,1071,-200,9.4,955,232,940,103,1311,977,14.9,59.9,10063
5.9,1765,926,28.1,1507,289,533,149,2271,1895,18.3,44.1,0.9183
5.8,1399,-200,30.3,1558,-200,473,-200,2052,1652,28,29.1,10846
2.7,1065,-200,13.7,1106,142,897,112,1707,929,19,38.2,0.8327
-200,1209,-200,18.5,1255,-200,588,-200,1447,1499,8.1,59.1,0.6397
1.8,-200,-200,-200,-200,366,-200,121,-200,-200,-200,-200,-200
3.2,1253,-200,13.7,1108,478,633,156,1253,1494,15.1,37.4,0.6374
1.4,997,112,6.1,817,84,1030,79,1426,626,14.4,51.8,0.8433
1.9,1073,-200,10.7,1005,258,661,67,1488,1110,18.5,70.4,1487
0.6,864,-200,1.6,554,105,1159,79,819,545,4.1,48.1,0.3975
5,1557,386,27,1478,299,793,158,1981,1569,25.9,16,0.5237
1,907,-200,3.7,691,111,927,71,1173,702,15.8,59.9,10693
1.9,1009,199,8.4,916,103,1015,85,1391,738,16.3,30.8,0.5683
0.6,843,-200,3.1,656,55,1042,50,1271,665,22.1,49.8,13094
-200,1044,-200,11.2,1022,-200,726,-200,1454,983,15.2,55.9,0.9572
4.9,1605,-200,24.5,1416,1099,436,240,1614,1941,5.3,77.4,0.6954
2,1040,-200,7.9,893,296,723,150,1104,835,12.6,38.5,0.5586
1.1,960,65,3.2,666,63,1266,80,1224,544,11.9,46.5,0.6449
2.2,1262,216,8.6,924,181,872,125,1576,1093,10.4,74.4,0.9384
-200,1108,-200,8.4,917,-200,797,-200,1495,1129,22,55.8,14585
5.7,1501,-200,28.4,1514,933,1090,178,1898,1791,13.7,66.5,1038
0.7,791,-200,3.9,704,166,1057,69,1154,748,11.9,62.7,0.8726
-200,704,-200,0.5,444,-200,1558,-200,1050,394,14.4,57.6,0.9416
4.3,1482,-200,20.3,1305,472,503,128,1874,1464,22.9,57.6,15885
0.7,980,-200,5.7,800,46,983,54,1462,810,16.4,52.1,0.9612
1.5,912,-200,4.3,730,274,959,157,893,821,7.7,39,0.4106
1.2,938,-200,2.8,639,104,1020,83,1059,777,9.7,70.9,0.8539
1.1,1052,-200,4.5,740,237,768,142,913,1202,3.3,52.2,0.4074
1.6,1122,88,6.7,842,132,1015,90,1438,974,8.5,66.3,0.7375
-200,1083,-200,12,1051,-200,939,-200,1390,898,32.3,10,0.4747
0.4,791,-200,0.4,435,39,1486,37,668,292,3.7,37.7,0.3024
3,1246,-200,16.6,1197,429,566,119,1746,1278,21.9,61.8,16021
1.8,892,-200,11.1,1018,377,879,149,931,1009,15.3,14.3,0.2462
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1.7,1158,-200,10.8,1008,-200,695,-200,1489,1175,24.6,42.8,13053
-200,879,-200,2.1,594,134,1119,98,839,792,2.5,54.1,0.4017
2.8,1240,-200,15.6,1168,308,582,86,1714,1235,20.5,63,15043
-200,892,-200,4.1,719,-200,918,-200,1019,635,12,44,0.6169
2.2,1157,-200,12.6,1069,274,737,120,1653,1100,32.1,33.5,1569
2.9,934,-200,5,766,269,878,111,1047,836,8.9,57.4,0.6575
-200,1545,-200,22.1,1353,-200,767,-200,2058,1588,9.2,56.2,0.6561
-200,1105,-200,12.7,1074,-200,712,-200,1457,1050,18.2,46,0.9538
4.7,1383,-200,24.1,1406,502,824,176,1582,1678,29.9,22.3,0.9235
2,1027,-200,11.3,1024,162,700,80,1588,814,31.3,29.1,13054
5.2,1433,-200,28.6,1518,693,499,170,1973,1770,19,47.8,10434
1,875,-200,2.7,635,117,1037,75,1133,612,15.7,59.5,10534
-200,1035,-200,7,855,142,731,51,1467,952,18.7,73.8,15704
0.7,943,-200,1.9,580,81,980,60,1074,566,13.8,60.5,0.9526
3.6,1463,-200,12.6,1069,422,530,192,1279,1967,7.1,58.1,0.5885
0.8,908,-200,5.1,767,153,868,53,1272,807,17,68,13102
1,999,-200,3.7,692,58,1038,69,1588,778,16.4,79.2,14681
2.4,1142,-200,12.1,1053,136,753,105,1814,979,20.4,54,12757
1,912,-200,5.5,788,127,822,48,1331,847,15.5,78.5,13782
1.1,964,-200,5.4,784,282,824,92,1080,959,6,77.3,0.7262
1.6,974,-200,5.3,778,286,832,168,905,782,9.4,32.7,0.3855
1.6,1017,99,6.7,842,89,1000,101,1441,846,17.3,38.8,0.7596
-200,1524,-200,20.8,1320,-200,514,-200,1925,1481,23.7,55.6,16074
1.4,1066,-200,10.1,982,239,740,53,1699,1065,19.7,74.4,16829
1.8,1241,-200,10.9,1011,98,781,90,1748,1070,22.3,45.4,12088
4.4,1408,-200,24.3,1412,811,484,192,1608,2056,11.7,55.7,0.763
1,913,26,2.6,629,47,1565,53,1252,552,8.2,60.8,0.6657
0.9,1008,-200,7.1,861,260,858,149,991,1229,6.6,44.1,0.4333
-200,1154,-200,8.5,919,-200,876,-200,1623,861,17.5,54.2,10722
6,1419,-200,18.5,1254,670,524,167,1406,1950,8,55.9,0.6018
2.2,998,-200,7,858,256,770,135,1109,857,8.6,53.6,0.5992
1.3,1088,-200,8.8,932,203,706,72,1565,1034,21.5,67.5,1708
1.7,1034,-200,7.4,876,291,740,66,1305,968,11.5,81.7,11033
2,1286,-200,13.2,1090,100,750,98,1719,1023,31.7,21.7,0.9966
1,984,-200,3.7,694,141,881,116,1032,711,13.7,42.9,0.6687
0.4,898,76,2.3,608,-200,1154,-200,1386,743,15.6,61.2,10784
2.5,1173,-200,7.5,878,300,738,129,1002,1355,5.9,50,0.4689
-200,954,-200,6.8,850,-200,840,-200,1321,858,15.5,59.7,10413
2.4,1344,132,9.7,968,-200,921,-200,1620,1278,11.6,63.4,0.8674
5.2,1555,-200,24.3,1410,532,464,127,1971,2185,21.7,62.9,16117
4,1472,-200,19.8,1290,523,510,95,1942,1420,21.8,72.7,18789
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
0.4,819,-200,1.4,537,46,1264,30,1315,551,20.4,71.2,16834
4.3,1184,-200,16.4,1193,839,626,212,1327,1479,14.5,33.8,0.5541
1,969,-200,5.5,787,101,1035,75,1350,799,24.4,39.1,11784
2.5,1204,-200,10,979,379,639,202,1147,1326,10.9,34.9,0.4568
1.4,1163,-200,5.8,801,186,772,99,1288,876,13.6,68.9,10699
4.4,1630,-200,28.7,1520,447,427,118,2166,1691,25.9,55.8,18347
5.2,1645,832,30.6,1566,284,599,177,2228,1909,27,26.8,0.9403
2,1308,-200,13,1084,123,757,110,1724,989,32.8,19.5,0.9515
5.6,-200,-200,-200,-200,521,-200,157,-200,-200,-200,-200,-200
2.2,1134,111,7.1,863,120,869,88,1599,1009,12.5,81.8,11838
3.1,1237,-200,18,1239,387,570,123,1620,1389,16.4,59.5,11017
6.7,1747,-200,37.1,1709,515,399,128,2370,1876,24,50.6,14892
-200,681,-200,0.4,428,24,1768,21,817,297,10.7,39.2,0.5045
