@relation 'teste 10-weka.filters.unsupervised.attribute.Remove-R1-2'

@attribute CO(GT) numeric
@attribute PT08.S1(CO) numeric
@attribute NMHC(GT) numeric
@attribute C6H6(GT) numeric
@attribute PT08.S2(NMHC) numeric
@attribute NOx(GT) numeric
@attribute PT08.S3(NOx) numeric
@attribute NO2(GT) numeric
@attribute PT08.S4(NO2) numeric
@attribute PT08.S5(O3) numeric
@attribute T numeric
@attribute RH numeric
@attribute AH numeric

@data
1.6,1023,-200,5.2,776,202,817,128,972,808,11.2,37.1,0.4936
0.4,844,-200,3.7,696,58,1353,64,1292,507,25.5,25.9,0.8339
1.8,1141,-200,7.8,892,244,686,101,1213,1141,8,73.4,0.7899
2.5,1251,-200,11,1015,475,751,127,1453,1070,12.3,78.9,11283
2.7,1214,-200,13.9,1113,305,616,118,1664,1213,20.1,75.4,1751
4.1,1220,-200,21.7,1344,524,605,163,1676,1743,25.2,26.8,0.8451
2.7,1187,-200,14.2,1122,313,589,77,1641,1208,19.5,67.6,15156
0.4,1288,-200,11.6,1036,582,590,183,1242,1413,5.2,81.4,0.7276
3.3,1172,-200,15.3,1159,-200,597,-200,1653,1290,27.4,30.8,11112
-200,990,-200,7.2,865,-200,764,-200,1130,902,10.8,47.3,0.6122
2.5,1393,145,12.5,1067,210,905,142,1654,1490,24.3,28.3,0.8471
2.2,1116,171,10.7,1003,119,864,101,1625,886,18.6,35.4,0.7535
0.8,956,-200,5.6,794,144,896,68,1456,1007,24.7,49.2,15116
5.4,1763,-200,32.9,1617,253,489,146,2503,1835,18.7,52.8,11279
2,1110,168,8.2,909,125,916,115,1487,984,13.2,50.3,0.7577
3.4,1313,-200,20.8,1318,593,511,120,1820,1491,18.3,67.6,14103
2.5,1173,299,10.2,985,126,905,114,1477,802,16.1,31.3,0.568
-200,1540,-200,21.4,1336,-200,498,-200,1929,1590,22.7,59.6,16261
-200,1359,-200,16.5,1195,-200,542,-200,1784,1376,26.8,44.6,15467
0.8,958,-200,4.5,735,-200,816,-200,1409,906,25.2,46.4,1464
6.1,1414,-200,27.4,1490,843,488,270,1433,2051,10.4,24.7,0.3116
1.2,1075,93,5.4,782,97,941,77,1505,988,11.6,76.4,10415
1.5,-200,-200,-200,-200,268,-200,130,-200,-200,-200,-200,-200
3.1,1237,-200,18,1239,387,570,123,1620,1389,16.4,59.5,11017
4.4,1401,-200,25.8,1449,736,477,102,1969,1528,16,76.4,13751
1.1,1017,-200,4,712,192,827,107,1147,829,11.4,66.6,0.8948
-200,901,-200,3,652,-200,1013,-200,1468,804,20.7,77.8,18764
1.1,960,65,3.2,666,63,1266,80,1224,544,11.9,46.5,0.6449
-200,1057,-200,5.1,768,-200,958,-200,1527,884,12.4,82.4,11848
3.8,1332,-200,14.5,1132,645,522,269,1439,1352,3.9,83.9,0.6847
-200,1046,-200,4.2,724,-200,848,-200,898,1201,8.2,40.1,0.4375
2.2,1169,-200,8.3,910,334,726,87,1563,992,21.1,68.3,16914
1.9,1084,154,8.6,924,125,986,92,1501,786,16,41.3,0.7462
3.4,1358,-200,19.3,1278,176,689,149,1899,1192,28.8,26.3,10271
2.1,1309,-200,8.9,937,122,905,97,1672,1036,15.9,57.7,10356
1.8,1038,-200,7,856,284,801,116,1415,905,17.3,76.3,14919
0.9,927,-200,3.8,702,210,932,147,847,750,9,34.5,0.398
1.1,1144,29,3.2,667,98,1490,82,1339,730,10.2,59.6,0.7417
4.5,1494,-200,25.5,1443,467,454,119,2020,1795,22.3,62.5,16616
1.2,1208,-200,9.6,964,399,602,127,1305,1350,12,66.6,0.9293
0.7,828,-200,3.1,660,156,1078,85,881,781,2.2,60.1,0.4361
2.5,1187,-200,13.9,1114,572,700,216,1193,1433,5.2,50.8,0.452
6.2,1722,1042,31.9,1595,378,539,119,2439,1798,11.9,60.9,0.8455
2.6,1349,251,13.4,1097,148,707,100,1763,1442,16.1,57.4,10451
2.3,1198,221,9.3,953,131,882,105,1588,1019,13.2,56,0.8446
2.6,1181,-200,14.1,1121,356,629,117,1466,1236,17.7,51.5,10315
-200,1255,-200,14.6,1136,-200,611,-200,1675,1183,28.5,37.3,14329
2,1243,178,8.7,928,109,852,100,1622,1079,17.5,50.9,1009
0.7,894,28,1.3,524,-200,1557,-200,1095,397,10.1,47.8,0.5913
2.8,1153,-200,10.1,981,424,666,202,1097,1273,8,41.3,0.4448
2.2,1292,95,8.3,912,193,1103,131,1591,957,9.7,71.2,0.8569
-200,802,-200,0.5,440,31,1413,30,738,312,6.9,39.1,0.3901
2.2,1205,-200,10.3,989,551,643,235,1084,1597,11.5,33,0.4476
1.3,919,-200,5.8,802,142,891,81,1265,940,15.9,55.2,0.9881
3.5,1035,-200,14.7,1141,399,670,200,1018,1196,10.4,18,0.2269
3.1,1192,-200,11.7,1040,381,640,160,1441,1405,15.9,59,1059
-200,1168,-200,8.3,911,-200,715,-200,1517,969,27.4,41.8,15056
1,991,-200,3,653,228,944,146,885,931,5.9,45.1,0.4211
2.1,1183,-200,7.9,896,456,673,205,1115,1140,6.9,48.8,0.4903
0.3,872,-200,3.6,689,142,970,107,866,631,6.6,43.2,0.4247
3.5,1293,-200,15.1,1153,584,602,283,1141,1667,6.6,34.4,0.3359
3.6,1424,-200,18.7,1260,-200,494,-200,1568,1442,5.7,79.7,0.734
0.2,828,-200,3.6,690,48,1263,61,1353,658,18.6,44.2,0.9385
2.6,1196,-200,14.4,1131,216,775,113,1675,1243,17.6,35,0.6965
1.4,-200,-200,-200,-200,95,-200,87,-200,-200,-200,-200,-200
0.3,667,-200,0.4,429,57,1793,39,790,291,10.7,36,0.4623
1.3,942,-200,3.6,688,161,897,115,947,882,3.8,66.2,0.5359
3.6,-200,-200,-200,-200,540,-200,170,-200,-200,-200,-200,-200
0.6,903,-200,3.4,679,90,956,44,1385,660,18.2,76.9,15945
1.9,1196,67,7.4,873,139,1071,97,1463,1144,9.1,63.9,0.7423
4,1369,-200,21.8,1346,707,558,187,1537,1608,15.4,41.3,0.7151
-200,1079,-200,7.8,890,-200,745,-200,1522,1000,20.5,64.9,15473
-200,1188,-200,10.8,1007,-200,668,-200,1577,1128,20.8,65.6,15898
1.3,989,-200,5,762,326,793,109,1076,959,5.3,80.4,0.7234
5.4,1724,816,28.3,1510,222,562,155,2252,1716,23.1,42.2,11746
2.8,1150,-200,13.6,1105,557,629,199,1450,1160,12.5,71.3,10285
0.8,915,-200,4.2,721,-200,891,-200,1315,816,16.8,72.9,13851
1.1,877,-200,2.8,642,176,1037,112,859,565,11,33,0.4331
0.5,757,-200,1.6,551,94,1295,51,967,453,14.9,46.8,0.7885
1.4,960,-200,6.6,838,219,797,97,1189,996,9.2,73.9,0.8616
6.8,1486,-200,30.8,1570,954,455,285,1557,2179,8.6,29.8,0.3344
1,884,-200,3,651,-200,1034,-200,1105,741,12.2,69.6,0.986
-200,1694,-200,41.6,1805,-200,391,-200,2523,1882,26,43.9,14562
2.4,1311,293,15.7,1170,119,748,108,1787,1219,28.1,26.9,10094
3.2,1453,-200,20.1,1298,470,489,69,1940,1497,21.5,63.7,16186
5.9,1609,-200,29.5,1540,948,486,139,1961,1803,11.3,75.3,10048
3,1227,-200,17.8,1233,519,739,150,1594,1384,26.6,30.3,10378
4.2,1621,269,18.3,1247,283,762,159,1860,1886,15.3,46.8,0.8091
2.3,-200,-200,-200,-200,241,-200,152,-200,-200,-200,-200,-200
-200,932,-200,4,708,-200,1057,-200,1285,720,20.7,48.4,11663
6.8,1522,-200,21.5,1337,706,479,192,1578,2034,10.4,57,0.7167
2.2,1075,-200,8.5,920,323,726,184,992,1022,13.3,23.3,0.354
-200,997,-200,6.5,835,-200,951,-200,1501,888,13.9,61.1,0.9656
2.5,1152,-200,11.6,1036,372,670,120,1206,1365,8.8,52.5,0.5969
-200,1011,14,1.3,527,21,1818,34,1197,445,10.1,60.5,0.7465
-200,925,-200,4.4,735,-200,960,-200,1284,691,15.4,73.2,12755
2.2,1088,-200,11.1,1019,-200,668,-200,1554,1165,26.3,34.1,11453
1.6,1017,99,6.7,842,89,1000,101,1441,846,17.3,38.8,0.7596
1.9,1077,-200,6.9,852,325,773,108,1302,969,13.1,80.4,12038
4.2,1326,-200,28,1504,600,510,122,1968,1609,15.1,59,10086
1.5,1095,-200,5.1,767,74,1050,76,1547,818,15.8,60.5,10805
3.9,1378,-200,21.7,1342,204,612,133,2076,1489,19.8,47.9,1092
0.3,902,-200,4.2,721,203,924,133,900,666,5.7,43.1,0.3984
3.7,1476,-200,22,1352,365,474,112,1996,1568,26.4,49.8,16928
0.2,879,-200,3.6,687,167,980,107,914,564,4.5,51,0.4327
0.2,726,-200,0.5,443,29,1663,26,942,363,8.1,68.6,0.7409
0.6,-200,-200,-200,-200,120,-200,100,-200,-200,-200,-200,-200
2.7,1260,263,12,1050,156,828,111,1722,979,10.7,68.5,0.8794
2.3,1076,451,11.6,1034,150,964,101,1544,813,21.3,24.2,0.606
3.1,1316,-200,13.4,1099,412,610,137,1451,1268,13.2,72.8,10984
-200,803,-200,1.3,531,-200,1462,-200,1318,489,13.8,63.2,0.9952
5.4,1425,-200,32.3,1605,631,660,220,1920,2321,35.2,16.6,0.9242
2.8,1184,-200,15.3,1157,338,586,94,1685,1273,18.2,71.4,14776
1.6,1161,-200,6,810,231,775,117,1281,958,11.6,80,10924
-200,1150,-200,15.4,1161,-200,867,-200,1512,1038,32.1,10.7,0.4996
-200,1020,-200,7.1,863,-200,933,-200,1492,1074,18.8,45.8,0.9855
1,865,-200,1.7,561,103,1102,83,791,434,2.9,49,0.3725
4.6,1568,-200,19.4,1280,741,479,174,1703,1774,16.3,68.7,12596
-200,858,-200,4.9,760,-200,940,-200,1049,873,7.1,63.6,0.6442
-200,835,-200,2.5,620,-200,1053,-200,1260,741,18.8,65.3,14023
1.2,979,67,4.5,736,75,1154,92,1324,769,9.9,59.5,0.7276
0.9,898,-200,4.2,721,-200,912,-200,1264,594,27.1,33.3,11762
1.5,905,-200,4.7,747,223,924,139,850,691,7,33.5,0.3367
2.1,1315,-200,11.7,1041,115,773,101,1767,966,28.9,29.3,11503
5.1,1482,-200,24,1404,634,463,134,1883,1657,16.5,71.7,13358
-200,857,-200,3,653,-200,1197,-200,1375,779,10.9,71,0.9249
5.6,1503,-200,27.8,1498,1132,469,249,1749,1783,8.9,67.4,0.7714
2.7,1004,-200,10.8,1007,241,848,81,1321,926,19.3,32.3,0.7163
1.5,895,-200,3.1,660,238,975,155,826,596,4.6,46.8,0.4001
1.2,1141,88,5.3,777,69,986,83,1455,1060,15.1,58.2,0.9886
1.5,1067,-200,10.1,981,402,755,186,1104,1383,10.9,33.8,0.4393
2.5,1147,-200,12.4,1065,292,651,112,1562,1160,19.4,64,14282
2.4,1242,-200,16.2,1185,733,625,232,1297,1511,4.9,55.8,0.4882
2,1021,-200,9.5,959,332,760,149,1297,910,7.9,73.5,0.7883
1.2,1018,-200,3.7,693,157,868,118,937,683,13.8,32.4,0.5084
4.6,1464,-200,25.6,1444,565,475,85,2049,1625,19.7,68.9,15638
1.9,1082,-200,6.5,834,303,800,107,1207,1057,15.2,58,0.9927
0.8,898,60,3.4,676,70,1271,72,1307,517,14,43.8,0.6959
4,1409,-200,23.6,1393,546,484,157,1874,1709,24.6,47.1,14378
2.7,683,-200,3.6,686,243,1240,121,702,627,12.2,14,0.1988
2.1,1076,-200,9.8,972,239,691,95,1506,1192,21,57.4,14098
3,1308,325,15.5,1166,220,792,131,1794,1236,12.8,55.8,0.821
3.5,1290,-200,13.8,1110,612,571,231,1512,1441,17,55.9,10741
-200,995,-200,8,898,-200,761,-200,1409,1023,17.5,63.5,12622
-200,1578,-200,31.9,1595,-200,459,-200,2181,1680,29.7,33.1,13546
2.4,1018,-200,11.3,1024,345,758,128,1400,1169,18.1,39.9,0.8232
1.7,1122,-200,8.7,926,105,805,88,1619,1174,16.9,58.8,1125
0.9,948,35,2.7,634,43,1320,61,1326,715,11.3,60,0.8025
1.1,1023,-200,8,898,256,759,148,1034,899,10.7,33.1,0.4256
-200,1105,-200,7.9,897,-200,906,-200,1510,1050,9.1,67.4,0.7814
1.7,-200,-200,-200,-200,178,-200,134,-200,-200,-200,-200,-200
1.1,968,75,3.3,669,67,1261,81,1246,538,12.3,46.8,0.6686
2.7,1409,-200,14.5,1131,166,873,149,1689,1206,25.8,23.9,0.7832
3.1,1454,535,15.4,1162,188,682,114,1915,1457,18,51.5,10552
3,1232,-200,12.7,1074,472,606,107,1504,1317,14,75.7,12051
1.6,985,-200,4.5,736,227,891,165,875,774,6,38,0.3584
0.8,793,-200,1.8,570,95,1143,59,1036,524,14,55.2,0.8807
4.4,1355,-200,18.1,1244,644,536,212,1454,1715,10.6,55.3,0.7058
1.8,1182,-200,9.3,951,479,634,109,1327,1143,8.8,79.4,0.9033
1.1,933,-200,5.8,803,159,842,69,1369,898,17.6,69.9,13969
3.2,1586,-200,13,1084,492,495,158,1473,1619,11,78.2,1022
4.5,1664,599,24.1,1407,329,594,134,2198,1564,15.3,55.2,0.9538
1.5,988,-200,9,941,361,801,99,1399,1035,14.4,60.3,0.9802
0.6,818,27,1.3,524,21,1588,31,1071,341,10.7,45.8,0.5895
2,1185,-200,7.9,893,237,666,122,1312,1011,16.2,53,0.9687
0.6,692,-200,1.5,546,92,1347,70,697,500,9,23.1,0.2648
1.8,-200,-200,-200,-200,224,-200,152,-200,-200,-200,-200,-200
2.6,1296,-200,13.9,1113,419,604,101,1736,1073,19.8,81,18538
-200,995,-200,8.7,927,-200,825,-200,1320,718,22,35.7,0.9329
1.9,1208,-200,6.9,853,98,1060,89,1506,647,20.3,38,0.8942
2,1120,-200,8.8,932,238,897,105,1301,1039,14.6,65.9,1088
1.7,1083,-200,8.3,911,107,883,96,1507,985,20.2,38.6,0.9016
3.5,1484,215,14.3,1127,253,839,139,1723,1491,11,59.1,0.774
2,1145,-200,8.4,915,247,733,81,1586,892,21.1,68.6,17014
1.8,-200,-200,-200,-200,295,-200,194,-200,-200,-200,-200,-200
0.9,947,-200,5.7,798,108,869,79,1276,943,19.4,50.3,11201
3.6,1385,-200,22.1,1354,455,490,114,1823,1506,21.7,53.1,13649
-200,998,-200,7.4,875,-200,779,-200,1380,992,16.5,67.2,12491
3.6,1289,-200,14.7,1140,560,590,168,1317,1532,6.5,67.6,0.6608
1.2,964,-200,7.1,861,69,1014,73,1398,735,20.9,28.8,0.7014
1.7,1118,-200,8.4,915,393,731,95,1289,1059,9.3,76.9,0.9007
1.9,1180,-200,7.5,877,242,680,128,1297,1131,14,60.4,0.9622
1.7,1025,-200,9.6,963,106,842,95,1621,917,15.8,56.2,10033
1.2,911,-200,3.5,683,188,981,135,790,558,11.1,23.5,0.3105
2.7,695,-200,4,709,264,1236,126,717,645,12,14.5,0.2029
2.3,1148,-200,9.9,975,349,638,223,1243,1064,5.6,74.6,0.6826
1.3,925,-200,3.3,670,93,940,65,1173,663,15.5,63.8,11119
-200,1347,-200,16.2,1186,-200,560,-200,1713,1493,22.5,55.6,1499
-200,925,-200,2.2,598,-200,978,-200,1079,662,9,76.5,0.8828
2.4,1195,-200,8.4,915,376,666,152,1295,1245,12.6,65.4,0.9529
9.2,1778,-200,48.2,1935,859,349,119,2643,1927,20.9,67.5,16539
-200,1360,-200,19.7,1287,523,517,130,1755,1478,23.6,48,13757
3,1147,-200,12.7,1073,720,628,210,1415,1198,11.8,76.1,10516
3.5,1087,-200,8.1,903,272,713,161,1106,1026,7.2,56.7,0.579
2.9,1232,-200,11.5,1032,391,599,123,1347,1331,9.4,75,0.8874
2.7,1149,-200,13.4,1096,474,639,178,1219,1476,10.5,34.7,0.4393
-200,1027,-200,6.3,827,-200,942,-200,1529,742,16,56.2,10164
4.7,1506,-200,22.3,1360,529,458,113,1944,1609,22,69.2,18061
0.4,839,60,1.9,576,-200,1325,-200,1285,759,10.7,64.4,0.8284
-200,950,-200,4.6,743,-200,841,-200,1377,895,19.3,68.4,1513
4.2,1298,-200,17.2,1217,704,552,169,1409,1444,7.6,53.5,0.5605
1.3,973,-200,4.3,728,148,902,83,1004,854,3.5,80.8,0.6406
3.9,1392,597,17,1210,257,689,135,1792,1559,18.4,36.9,0.7758
0.6,820,-200,3.4,674,104,1024,64,1188,790,14,62.6,0.9948
3.4,1318,-200,18.1,1243,641,1261,121,1638,1318,9,79.8,0.9203
1,1036,-200,3.5,685,183,942,112,1168,776,11.5,72.6,0.9846
1.8,1062,-200,9.8,969,-200,729,-200,1459,782,37.1,21.2,13107
6.1,1546,-200,28.6,1519,622,493,170,2265,1649,26.5,50.8,17334
0.5,775,-200,2.3,609,58,1319,42,1190,468,20.2,46.7,10899
-200,1126,-200,6.4,830,-200,853,-200,1528,938,27.9,43.4,16017
1.4,992,-200,6.9,853,177,796,79,1305,930,17.5,59.4,11768
-200,876,-200,1.5,547,25,1256,33,1351,505,16,61.4,11043
1.7,1164,-200,10.5,997,295,641,68,1606,1113,17.6,78.8,15723
0.8,986,-200,3.4,674,-200,883,-200,1137,730,13.6,62.2,0.9643
-200,1062,-200,7.7,887,-200,770,-200,1473,866,15.1,82.3,14009
0.7,868,-200,1.8,567,91,1238,64,919,823,6.4,63.3,0.6123
-200,1017,-200,3.5,680,-200,996,-200,1421,729,27.8,49.4,18209
5.8,1669,-200,32.8,1615,760,404,166,2232,1963,24,55,16211
5.3,1606,-200,30.9,1573,688,419,175,2165,1900,24.9,50,15522
1.6,956,-200,9.1,945,107,1030,107,1509,892,17.8,41.7,0.844
-200,938,-200,3.4,674,-200,1136,-200,1433,564,16.7,56,10544
4.5,1290,-200,21.9,1349,709,534,204,1386,1638,13.7,28.1,0.4381
2.4,1117,-200,8.9,934,357,721,153,1075,1206,10.9,35.9,0.468
3.5,1266,-200,15,1149,559,528,255,1435,1370,6.1,74,0.7025
2.9,1240,374,14.6,1137,158,836,103,1748,991,14.9,40.5,0.6835
-200,859,-200,3.1,656,-200,1126,-200,1213,582,23.6,40.5,11667
0.7,909,-200,1.8,567,100,1049,63,993,694,6.7,75,0.7418
2.5,1298,-200,11.1,1017,398,727,110,1418,1193,13.7,76.3,11932
2.3,1061,-200,8,899,284,1067,117,1277,939,9.6,83,0.9899
2.2,1157,-200,12.6,1069,274,737,120,1653,1100,32.1,33.5,1569
6.2,-200,-200,-200,-200,687,-200,243,-200,-200,-200,-200,-200
-200,1099,-200,10.4,993,-200,711,-200,1507,1129,21.5,46.7,11837
2.7,1248,-200,15.9,1177,324,608,129,1784,1230,26.4,47.3,16006
0.6,889,-200,4.9,760,143,1224,81,1213,806,20.3,35.5,0.8342
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
0.7,844,-200,4.8,755,67,1284,64,1350,521,22.8,31.4,0.8615
-200,962,-200,5.3,780,-200,919,-200,909,884,9.6,32.3,0.3871
2.1,1210,-200,10,978,508,666,111,1332,1237,8.9,79.3,0.9088
0.9,1021,119,5.7,800,75,931,64,1483,1019,14,59.7,0.9499
1.8,1078,-200,5.2,775,230,809,112,1012,1195,4.7,62.9,0.5424
4.6,1352,-200,16.4,1191,658,570,169,1362,1796,11.6,51.2,0.6965
0.9,956,72,4,713,-200,1099,-200,1422,849,9,73.1,0.8394
1.4,1055,-200,5.4,782,231,798,161,940,1377,5.1,45.6,0.4056
0.7,1066,8,1.1,512,16,1918,28,1182,422,11,56.2,0.7366
3.5,1313,-200,19.6,1285,464,505,82,1803,1373,17.7,75.6,15226
2,1174,-200,7.4,873,288,672,137,1300,1071,13.7,63.6,0.9912
1.4,974,-200,4.5,736,168,888,97,945,966,3,60.7,0.4667
1.1,983,63,3.6,688,77,1251,62,1342,806,7.7,66.4,0.699
4.4,1133,-200,17.2,1215,727,674,179,1196,1415,10.1,29.7,0.3666
3,1196,-200,21.4,1336,221,739,159,1971,1157,26.9,32.2,11267
2.4,1095,-200,11.3,1024,360,708,121,1219,1246,8.1,53.2,0.5746
3,1228,-200,12.5,1068,405,658,134,1264,1238,5.2,73.1,0.6535
4.1,1311,-200,16.8,1203,761,542,123,1448,1428,7.7,84.3,0.8881
2.3,1140,-200,14.4,1129,132,765,94,1728,1023,23.8,31.7,0.9212
1.4,1035,69,3.1,660,96,1222,82,1301,533,9.9,70.5,0.8581
2.3,857,-200,3.9,708,162,972,93,983,581,9.7,49.8,0.5998
1.2,894,-200,3.5,682,147,991,110,881,770,6,46,0.4349
1.2,997,-200,4.6,742,179,911,82,1180,899,16.7,54.7,10311
3,-200,-200,-200,-200,473,-200,172,-200,-200,-200,-200,-200
-200,777,-200,1.8,570,-200,1191,-200,1167,616,14.5,65,10672
1.8,-200,-200,-200,-200,123,-200,106,-200,-200,-200,-200,-200
2.4,1331,-200,9.7,966,266,633,159,1266,1745,12.1,61.8,0.8723
-200,753,-200,0.4,426,-200,1568,-200,792,337,6.9,49.3,0.4913
0.3,855,-200,4.8,751,27,1107,46,1418,664,19.7,43.2,0.9812
-200,1378,-200,19.5,1282,-200,576,-200,2010,1347,27.7,53.7,1967
4.2,1435,585,19.1,1271,300,676,130,1885,1569,13,54.2,0.809
2.1,1098,-200,14.2,1124,120,810,97,1716,871,25.2,29.7,0.9371
0.8,899,-200,5.8,803,87,1221,83,1426,596,22.4,31.3,0.8365
0.4,868,32,1.3,530,-200,1482,-200,1215,384,10.6,63.1,0.8068
3.3,1299,-200,17.3,1220,341,624,112,1929,1319,26.9,53.1,18557
4.2,1611,284,19.2,1274,279,754,161,1915,1697,15.7,44.1,0.7786
6.7,1747,-200,37.1,1709,515,399,128,2370,1876,24,50.6,14892
4.7,1405,-200,22.1,1353,227,602,125,2185,1296,17.2,68.3,13289
4,1392,-200,16.4,1192,856,543,183,1508,1795,13.7,59.9,0.9335
-200,1086,-200,4.4,733,140,848,105,1064,883,5.9,72.7,0.6791
1.7,897,-200,7.4,875,223,937,88,1227,902,18.4,33.2,0.6975
0.8,924,-200,3.3,673,28,1247,36,1346,430,28.8,22.7,0.8864
3.2,1443,-200,20.9,1322,335,488,101,1933,1539,27,51,17936
1.3,943,-200,5.3,777,-200,880,-200,1333,632,29.2,28.6,11423
2.1,981,-200,7.7,886,266,819,170,928,912,5.7,33.9,0.3131
0.8,969,48,2.7,636,47,1271,64,1309,684,14,51.3,0.8163
-200,1409,-200,20.3,1304,-200,500,-200,1829,1640,22.7,60.8,16582
1.2,-200,-200,-200,-200,167,-200,104,-200,-200,-200,-200,-200
1.8,1091,-200,9.2,945,213,698,62,1467,1014,18.4,68.5,1439
3.1,1297,-200,11.8,1044,509,600,231,1185,1559,9.7,39.7,0.4792
0.8,932,-200,2.1,595,120,991,100,1025,771,5,82.8,0.7273
1,918,-200,4.6,742,-200,905,-200,1386,720,19.9,68.4,15673
-200,1045,-200,7,857,-200,994,-200,1308,598,33.9,21.2,10989
2.6,1143,-200,13,1083,190,735,120,1887,1083,17.2,62.9,12228
0.3,775,26,0.8,477,-200,1722,-200,1115,335,14,44.3,0.7038
1,935,-200,5.4,786,55,964,71,1389,954,17.4,43.4,0.8553
3,1368,-200,15.5,1164,528,524,217,1350,1674,6.3,65.1,0.6237
4.5,1425,624,21,1325,238,678,146,1965,1356,15.3,47.4,0.8178
0.5,933,40,1.5,547,25,1357,39,1336,542,15,59.2,10059
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
0.7,981,-200,5.8,804,191,829,127,997,783,10.7,37.2,0.4788
1.5,943,132,6.8,850,92,1084,91,1296,544,22.1,21.3,0.5605
3.2,1136,-200,12.5,1067,477,702,148,1143,1298,7.4,44.6,0.4613
2.1,1030,-200,12.3,1060,245,705,118,1588,852,35.5,21.2,12022
1.1,900,-200,4,711,151,975,84,1153,736,12.7,71,10387
2.6,1369,304,14.5,1132,136,715,91,1818,1162,20.9,36.6,0.8939
1.3,993,93,4.1,714,77,1217,75,1238,516,17,31.4,0.6048
1.4,-200,-200,-200,-200,264,-200,102,-200,-200,-200,-200,-200
3.4,1295,-200,16.8,1205,668,538,128,1579,1476,16.4,61.9,11465
-200,840,-200,1.6,552,-200,1152,-200,893,510,8.5,46.7,0.5191
3.3,1316,-200,14.1,1121,396,548,154,1488,1282,15.4,55.3,0.9616
0.9,1047,-200,5.6,792,250,757,150,957,1121,0.8,69.9,0.4591
1.2,1033,-200,6.7,842,166,756,66,1362,941,17.6,66.5,13249
2.3,1050,-200,13,1084,305,748,117,1402,1153,26.2,24.4,0.8174
-200,882,-200,3.5,685,35,1134,42,1492,673,16.2,69.9,12756
6.7,1713,-200,32.4,1605,980,383,212,1870,2186,12.2,44.8,0.6342
2.3,1143,-200,7.6,882,289,738,86,1260,1069,10.8,77.5,10027
2.8,1484,131,11.9,1045,174,880,119,1624,1530,14.6,51.5,0.8536
1.6,1090,-200,7.3,868,124,1026,87,1509,766,18.5,36.7,0.7764
5.4,1501,-200,24,1403,757,418,243,1789,1589,4.6,80.3,0.6889
2.3,1408,294,12.1,1052,149,761,124,1684,1443,16.8,53.2,1.01
-200,742,-200,0.9,489,19,1559,30,1048,403,14,33.7,0.5355
0.3,837,29,1.2,518,18,1581,29,1182,360,10.5,60.8,0.7704
2.3,1208,-200,13.6,1104,394,598,65,1699,1165,17.6,74.8,1491
-200,1141,-200,12,1049,-200,675,-200,1530,1117,21,46.8,11508
1.1,930,-200,5.4,784,174,850,74,1151,902,7.6,81.2,0.8483
1.1,975,-200,3.9,707,192,860,128,902,1107,3.4,54.7,0.4323
-200,1327,-200,19.7,1289,-200,712,-200,1938,1272,25.8,29.9,0.9808
2.8,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1.8,1010,-200,9,940,329,759,124,960,1027,14.5,18,0.2956
2.2,1021,-200,7.6,882,305,727,137,1097,847,11.5,42.1,0.5706
2.3,1032,-200,9.3,952,449,833,166,1025,1198,5.9,44.7,0.4186
1.3,927,-200,5.3,781,165,994,73,1267,594,29.1,26.8,10648
0.6,878,-200,1.2,518,50,1294,42,1149,539,13.8,81.3,12767
0.7,941,47,2.5,621,51,1298,70,1330,714,13,56.8,0.8444
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1.8,1031,-200,8.5,921,-200,731,-200,1490,897,26.8,33.8,11723
2.4,1209,-200,15.5,1163,430,762,108,1606,1300,21.4,45.8,11515
4.4,1468,-200,20,1296,414,529,142,1854,1590,22.6,59.5,16155
3,1281,-200,12.1,1053,510,659,165,1192,1438,10.9,39.7,0.5166
0.5,951,-200,5.1,769,236,856,147,1000,735,3.4,62.7,0.4943
1,974,-200,4.6,743,203,864,75,1155,885,9.1,77.3,0.8944
2.6,1138,-200,14,1117,267,657,120,1646,1019,27.9,37,1372
2,1094,-200,9.7,967,355,682,203,1147,1136,6.9,52.8,0.5293
1.5,1080,-200,8.1,902,-200,702,-200,1516,1048,27.8,40.7,15002
1.5,984,-200,7.5,879,89,940,85,1527,792,13.9,62.9,0.9948
0.3,805,-200,0.5,437,28,1491,28,738,296,6.9,39.8,0.3966
5.5,1592,840,25,1429,267,624,164,2089,1644,20.8,36.7,0.8878
1.5,998,-200,7.1,859,90,919,88,1450,1045,17,43.3,0.8341
-200,1257,-200,20.4,1308,-200,548,-200,1466,1720,11.1,48.8,0.643
0.8,949,-200,3.1,657,158,895,115,948,991,5,63.5,0.5575
1.9,1108,-200,12.3,1061,238,685,133,1454,1315,21.1,44.8,11088
1.7,1064,-200,6.4,830,270,739,144,1053,1059,7.8,49.9,0.5307
2.9,1166,-200,11,1013,451,643,90,1408,1144,12.1,79.4,11201
0.9,847,-200,2.7,630,106,1057,59,1091,537,10.2,71.6,0.8893
1.5,1001,137,6,811,98,1122,83,1344,625,18.5,27.8,0.5843
1.5,1001,-200,5.3,777,171,859,99,954,1009,3.5,58.3,0.4636
