@relation 'teste 03-weka.filters.unsupervised.attribute.Remove-R1-2'

@attribute CO(GT) numeric
@attribute PT08.S1(CO) numeric
@attribute NMHC(GT) numeric
@attribute C6H6(GT) numeric
@attribute PT08.S2(NMHC) numeric
@attribute NOx(GT) numeric
@attribute PT08.S3(NOx) numeric
@attribute NO2(GT) numeric
@attribute PT08.S4(NO2) numeric
@attribute PT08.S5(O3) numeric
@attribute T numeric
@attribute RH numeric
@attribute AH numeric

@data
3.6,1164,-200,17.6,1227,318,658,104,1800,1193,21.9,53.1,13787
0.9,901,-200,3.2,662,125,1034,66,1127,678,13.3,63.6,0.9673
-200,1367,-200,21.7,1343,-200,517,-200,1852,1442,15.2,74.7,12824
1.7,1014,-200,6.7,843,279,791,116,1297,866,16.9,56.5,10801
0.6,793,-200,1.9,579,47,1380,52,1303,427,23.4,34.9,0.991
2.1,1106,-200,6.8,850,373,727,219,997,1281,3.1,57.8,0.4462
0.7,777,-200,1.9,580,100,1263,58,963,465,15.5,42.4,0.74
0.8,1044,-200,8.3,912,111,758,89,1604,1177,21.4,46.5,1172
2.2,1009,-200,11.5,1034,110,806,109,1763,925,25.3,39.4,12524
0.8,1005,-200,5.6,791,42,829,56,1650,638,24.6,62.7,19158
2,1182,-200,8.7,929,269,648,145,1324,1029,16.1,52.8,0.9579
-200,1055,-200,5.6,795,-200,800,-200,1476,927,20.4,64.1,15178
1.8,959,-200,9.3,949,104,857,93,1640,949,25.2,36.4,11528
2.3,1041,-200,12.3,1060,144,748,124,1629,1185,26.9,30.5,10671
0.7,923,-200,4.6,744,80,908,64,1394,815,22.3,55.8,14828
-200,1076,-200,9.3,951,112,730,109,1675,704,36.5,28.7,17256
-200,1215,-200,16.8,1203,-200,599,-200,1664,1341,21.1,47.2,11659
2.6,1175,-200,10.6,1002,492,668,122,1422,1059,13,77.8,11641
1.3,956,-200,5,761,205,849,98,887,885,9.1,33,0.3827
1.4,1023,-200,5.2,771,212,807,143,982,735,9.3,42.3,0.4974
0.9,840,-200,4.2,722,98,1048,54,1169,507,22.1,30.5,0.7981
-200,1038,-200,8.2,906,66,808,86,1567,747,38.3,24.5,1622
5.2,1366,-200,11.4,1027,-200,583,-200,1328,1901,9.2,67.3,0.7851
5.1,1427,-200,26.2,1458,479,507,213,2049,1566,28.8,39,15203
3.8,1347,-200,17.1,1212,750,527,179,1443,1568,9.3,67.1,0.7849
3.1,1287,-200,17.3,1218,758,580,190,1580,1304,9.2,81.7,0.9506
1.6,954,-200,5.9,807,208,833,115,1243,855,15.7,60.8,10769
1.5,1039,-200,6.9,855,341,783,140,1025,1210,3.4,58.5,0.4608
7.4,-200,-200,-200,-200,1159,-200,257,-200,-200,-200,-200,-200
4.1,1515,-200,20.1,1298,822,434,138,1706,1669,8.9,76.5,0.8767
3.1,1472,-200,21.1,1327,323,497,101,1895,1516,25.2,49.5,15665
2.4,1137,-200,11.9,1047,229,680,123,1620,1138,23.6,53.6,15374
3.5,1257,-200,13.7,1108,577,592,94,1520,1287,12.6,78.4,11419
2,1050,-200,9.2,947,266,832,122,1447,912,26.6,32.1,1102
-200,1229,-200,10.9,1012,-200,743,-200,1562,1103,26.1,41.1,13705
2.8,1172,-200,11.1,1017,315,623,198,1185,1163,7.6,47.8,0.5013
1.8,-200,-200,-200,-200,119,-200,101,-200,-200,-200,-200,-200
3.4,1455,-200,18.7,1260,464,502,84,1868,1540,23.7,56,16238
1.1,906,-200,2.8,637,166,1024,81,1070,761,8.6,76.6,0.8586
-200,926,-200,7.3,869,101,925,99,1470,655,32.8,22.2,10835
0.8,870,-200,2,582,149,1091,115,791,737,0.3,53.7,0.3424
0.7,930,-200,2.5,623,103,975,74,1215,720,13.9,85.1,13449
2,1109,-200,9.3,951,210,664,77,1570,1076,20.8,71.7,17415
2.2,1068,-200,7.9,896,339,702,222,1177,848,6.4,70.6,0.6834
0.4,772,-200,2,584,19,1149,27,1414,566,22.7,59.2,16139
2.6,1136,-200,12.9,1082,307,824,159,1478,1130,27.7,30.1,10991
2,987,-200,4.6,746,281,880,103,1212,833,12.1,75.5,10669
1.2,838,-200,7.2,868,66,1005,76,1454,540,30.1,18.5,0.7747
1.6,1055,-200,10,977,326,703,61,1506,1013,15.5,77.2,13502
1.8,979,-200,8.9,937,94,919,101,1683,858,23.3,44.5,12566
0.7,828,-200,3.1,660,156,1078,85,881,781,2.2,60.1,0.4361
1.5,973,-200,7,858,137,941,92,1584,779,21.1,46.2,11389
2.5,1298,-200,11.1,1017,398,727,110,1418,1193,13.7,76.3,11932
4.6,1583,-200,26.1,1457,1065,431,243,1640,1994,5,75.5,0.6667
-200,1022,-200,8,898,-200,746,-200,1414,955,14.9,74.7,12564
1.8,1105,-200,11.4,1027,85,684,85,1758,1040,28.6,42.3,16251
-200,1049,-200,8.7,927,-200,750,-200,1659,727,34,33.2,17395
-200,966,-200,8.2,906,-200,819,-200,1354,741,20.2,45.6,10663
1.2,1009,-200,6.3,824,35,822,44,1606,670,36.2,30.6,18105
1.4,1079,-200,7.3,869,374,732,110,1160,1039,5.7,79.3,0.7326
2.2,1056,-200,13,1083,-200,865,-200,1723,898,37.8,17.4,11219
2.2,1076,-200,13.6,1105,169,762,120,1782,959,33.5,22.9,11649
-200,796,-200,1.5,545,-200,1210,-200,853,450,9.3,44,0.5153
0.7,729,-200,2.8,639,174,1234,96,773,628,8.7,24.7,0.2785
3.1,1308,-200,16.3,1189,566,534,274,1325,1656,7.7,49.8,0.5267
2.7,1188,-200,10.1,983,482,648,170,1193,1338,5.1,68.2,0.6033
5.6,1354,-200,16.7,1201,588,529,193,1593,1538,16.1,59.2,10736
1.3,952,-200,6.5,833,143,846,57,1381,881,18.8,60.9,13032
4.7,1421,-200,25.6,1444,402,510,173,2056,1446,27.2,45.9,16302
4.2,1298,-200,17.2,1217,704,552,169,1409,1444,7.6,53.5,0.5605
2.8,1366,-200,17.4,1223,308,578,121,1744,1288,26.1,42.6,14172
1,-200,-200,-200,-200,48,-200,60,-200,-200,-200,-200,-200
4.7,1508,-200,24.5,1416,596,418,162,1773,1733,12.9,61.5,0.9139
1.4,1012,-200,7.2,868,70,884,87,1435,700,41.1,13.1,10124
1.3,1020,-200,7.1,860,93,864,74,1649,875,27,40.8,14286
1.2,1030,-200,6.9,851,102,824,68,1700,983,21.9,57,14742
1.5,1080,-200,8.1,902,-200,702,-200,1516,1048,27.8,40.7,15002
2.5,1179,-200,14.1,1120,352,634,97,1667,1119,21.9,57.6,14942
1.5,1029,-200,7.2,866,93,874,83,1651,727,31.1,32.4,14351
0.6,843,-200,3.1,656,55,1042,50,1271,665,22.1,49.8,13094
-200,907,-200,6.4,832,-200,868,-200,1492,808,22.8,49.4,13568
0.9,965,-200,3.7,692,45,927,52,1549,653,23.8,63.5,18495
-200,-200,-200,-200,-200,41,-200,62,-200,-200,-200,-200,-200
-200,1081,-200,14,1117,102,689,127,1668,828,35.7,19.8,11399
2.3,993,-200,11.4,1030,414,805,146,1005,1154,9.4,27.4,0.3239
0.5,817,-200,2.1,588,55,1134,37,1310,589,18.9,71.3,15449
3.2,1219,-200,15.5,1163,232,642,121,1963,1410,28.3,39.8,15053
0.8,931,-200,2.1,591,102,1015,89,1015,704,6.3,70.1,0.6733
-200,1540,-200,27.8,1498,-200,519,-200,2301,1657,22,58.3,15199
1.2,1058,-200,6.5,833,47,804,53,1623,626,38.3,27.1,1797
0.9,933,-200,3.8,701,57,906,62,1638,690,25.9,64.5,21247
3,1280,-200,14.9,1144,481,555,144,1599,1624,16.4,72.1,1336
0.6,844,-200,4.7,751,46,1064,63,1327,462,33,17.7,0.8758
1.6,917,-200,3.9,708,248,972,163,787,670,5,31.1,0.273
0.4,803,-200,0.7,466,33,1451,30,1034,449,14.8,65.5,10965
1.9,1180,-200,11.5,1031,163,633,124,1866,1067,28.4,50.7,19329
-200,854,-200,2.9,645,-200,954,-200,1399,602,22.5,60.9,16424
2.9,1229,-200,16.3,1188,237,557,97,2033,1412,24.5,66.2,20011
-200,913,-200,7,857,-200,892,-200,1275,640,20.3,41.3,0.9745
1,-200,-200,-200,-200,59,-200,66,-200,-200,-200,-200,-200
1.7,1032,-200,5.6,791,242,793,156,915,1278,4.5,47.9,0.4079
-200,1051,-200,9.7,968,-200,746,-200,1442,984,21.5,41.2,10399
1.2,1022,-200,6.8,849,32,813,44,1583,732,39.9,23.8,17127
2.1,1089,-200,11.6,1037,247,707,129,1480,1336,19.8,48.6,1113
6.3,1604,-200,25.4,1438,968,466,188,1650,2018,12.2,53.9,0.7617
2.5,1160,-200,10.3,990,403,632,238,1254,1090,4.9,78.2,0.6826
0.7,989,-200,6.3,825,47,774,64,1602,1126,25.1,48.5,15266
1.7,897,-200,6.7,845,322,942,135,943,787,7.8,36.8,0.3908
-200,872,-200,4,710,-200,956,-200,1377,493,31.9,28.2,13116
2.4,1168,-200,14.7,1138,16,585,5,1946,1336,27.7,52.5,19138
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
2.1,1202,-200,9.5,958,302,732,92,1330,1181,16,58.1,10482
2.7,1103,-200,14.8,1143,310,741,116,1647,1089,23.2,43.3,12161
1.6,982,-200,8.2,906,79,784,91,1561,1002,28.4,34.4,1314
-200,1391,-200,18.3,1249,-200,518,-200,1845,1399,26,46.4,15414
2.8,1177,-200,15.2,1156,147,684,120,1983,1310,24.6,45.8,1394
3.1,1302,-200,15.7,1169,495,544,139,1636,1605,16.8,70.3,13341
0.4,768,-200,2.2,597,30,1155,40,1396,606,21.7,46.8,12031
0.8,-200,-200,-200,-200,97,-200,71,-200,-200,-200,-200,-200
2.8,1220,-200,15.3,1157,165,715,148,1935,1224,35.4,26.1,14806
2.1,994,-200,7.3,871,279,793,174,997,836,4.7,47.2,0.4075
-200,740,-200,1.1,506,-200,1333,-200,1074,469,14.9,56.4,0.9474
3.6,1196,-200,20.2,1303,218,654,139,2017,1199,31.7,25.9,11883
-200,1602,-200,35.6,1678,351,410,149,2662,2105,26.4,46.3,15722
2.9,1276,-200,18,1241,274,642,171,2024,1784,34.2,30.7,16252
1.9,1180,-200,7.5,877,242,680,128,1297,1131,14,60.4,0.9622
2.4,1195,-200,8.4,915,376,666,152,1295,1245,12.6,65.4,0.9529
0.7,874,-200,3.6,686,36,1032,48,1402,501,38.9,20.3,1382
1.6,989,-200,7.8,889,85,889,89,1602,664,35.3,20.8,11664
0.5,853,-200,4.1,716,45,1047,58,1414,707,20.8,40.2,0.9725
2.1,1028,-200,12,1048,171,719,93,1624,1135,27.1,32.4,11462
2.2,1202,-200,11.2,1021,-200,649,-200,1644,1226,31.3,32.9,14771
1.3,934,-200,8.3,911,85,857,64,1639,863,18.6,56,11865
1.9,-200,-200,-200,-200,293,-200,187,-200,-200,-200,-200,-200
3.5,-200,-200,-200,-200,809,-200,176,-200,-200,-200,-200,-200
1.5,989,-200,10.3,990,113,822,138,1577,705,33.2,20.4,10195
-200,960,-200,9.6,964,84,780,102,1532,913,28.6,27.2,1048
1.5,-200,-200,-200,-200,92,-200,89,-200,-200,-200,-200,-200
1.8,1225,-200,8.1,904,267,644,110,1194,1460,7.5,71.7,0.7439
3,1267,-200,18.7,1260,383,572,82,1776,1259,16.2,75.9,13872
3.2,1133,-200,19.4,1280,341,595,149,1791,1093,34.6,22,1189
-200,1103,-200,11,1014,-200,684,-200,1749,791,38,24.7,16073
1.5,933,-200,4.1,714,227,899,133,927,706,6.7,49.5,0.4892
2.4,1063,-200,6.7,843,357,762,114,1125,1089,6.4,76.3,0.7369
-200,874,-200,3.3,668,37,1043,54,1513,737,25.3,47.2,15025
0.4,851,-200,2.1,589,-200,1119,-200,1432,501,25,53.1,16541
-200,903,-200,2.5,619,-200,1111,-200,1315,705,21.7,55.4,14192
3.3,1354,-200,20.9,1321,445,504,107,1799,1496,20.8,56.3,13664
-200,1365,-200,14.8,1143,-200,655,-200,1796,1394,24.2,61.6,18381
1.5,1439,-200,16.6,1198,628,502,246,1426,1877,11.6,59.8,0.8152
0.8,823,-200,2.7,633,-200,1228,-200,1103,366,33,17.5,0.8683
-200,994,-200,9.2,947,-200,764,-200,1572,983,30.3,30.9,13096
3.7,1496,-200,20,1298,896,492,187,1441,1873,3.1,64,0.4938
-200,1036,-200,8.7,928,89,914,59,1787,909,21.9,60.9,15799
2.6,1297,-200,14.6,1136,283,567,89,1725,1307,20.3,70.5,16599
4.3,1490,-200,24.8,1424,592,465,75,2033,1604,19.5,66.9,14999
1.4,925,-200,6.6,838,210,949,83,1324,728,25.4,34.8,11119
1.9,1108,-200,12.3,1061,238,685,133,1454,1315,21.1,44.8,11088
1.9,1084,-200,8.6,923,312,712,149,1085,1046,12.9,31.8,0.4707
4.8,1435,-200,25,1429,479,499,109,2072,1449,21.7,59.1,15115
1.2,996,-200,7.4,872,87,756,55,1727,990,23.2,67.5,1899
0.4,828,-200,2.6,626,27,1073,45,1362,754,25.5,34.6,11096
1.9,1173,-200,7.7,885,274,685,134,1288,1038,15.6,54.8,0.966
1.4,1021,-200,6,811,135,794,52,1502,837,20.2,67.9,15901
3,1146,-200,11.8,1043,386,639,204,1169,1248,8.1,41,0.4458
1.7,1096,-200,6.2,819,243,733,127,1238,904,16.5,50.8,0.9442
0.7,893,-200,3.7,696,48,1008,54,1548,801,22.1,56.2,1.48
1,824,-200,3.7,695,76,1091,34,1035,526,17.6,33.8,0.6726
3.9,1201,-200,16.5,1196,573,597,187,1546,1196,11.6,76,10354
-200,1153,-200,17.7,1230,-200,616,-200,1565,1296,16.8,57.8,10947
2,1072,-200,7.4,874,342,715,153,1033,1000,10.8,37.1,0.4794
-200,1201,-200,14,1116,-200,617,-200,1130,1469,4.4,38.8,0.328
2.2,1110,-200,11.9,1045,213,688,115,1638,1058,23.4,59.9,16992
2.7,1257,-200,14.3,1126,361,581,93,1599,1300,19.1,64.4,1405
0.4,797,-200,1.5,543,25,1466,37,1347,410,21.6,48.1,12259
3.6,1143,-200,20.8,1319,192,673,158,2001,1190,28.7,31.2,12099
0.7,820,-200,4.1,716,-200,994,-200,1380,933,20.4,42.6,10083
-200,721,-200,0.7,470,42,2331,35,815,367,13.2,35.6,0.5375
2.8,1251,-200,15.2,1154,184,682,148,1955,1111,35.5,27.4,15635
1,940,-200,6.7,845,57,845,70,1539,704,21.6,51.9,13254
0.9,812,-200,2.8,640,166,1093,114,716,408,2.6,35.1,0.2618
2.6,1104,-200,11.2,1023,477,677,158,1314,1189,9.7,73.1,0.8787
4.3,1328,-200,24.1,1405,302,584,203,2072,1518,37.3,19.9,12437
0.5,809,-200,2.1,593,58,1134,44,1277,647,18.3,65.1,13529
-200,1282,-200,18.3,1247,-200,560,-200,1861,1258,20.5,61.5,14673
-200,871,-200,2.6,628,-200,1118,-200,1228,557,16.5,68.5,12753
0.2,775,-200,2.5,619,10,1254,19,1272,386,32.2,20,0.9488
1.9,1078,-200,9.8,971,107,752,105,1694,1065,25.4,43,1.37
-200,1088,-200,9.7,965,168,734,109,1744,1049,27.9,42.7,15754
4.9,1388,-200,22.6,1367,596,500,214,1722,1503,16.8,55.2,1048
1.6,1061,-200,7.9,895,197,737,73,1359,944,18.8,59.1,12702
1.2,996,-200,4,710,124,1699,78,1182,783,16.3,59.7,10941
1.1,840,-200,3.1,661,185,1016,125,757,435,4,36.8,0.3016
4.3,1268,-200,27.1,1482,498,550,135,1849,1533,14.4,55.7,0.9087
-200,1181,-200,13.7,1107,-200,590,-200,1807,935,29.9,35.2,14603
2,1076,-200,12.2,1055,146,817,-200,1734,993,34.4,21,11248
0.9,874,-200,1.6,552,126,1128,95,760,415,6.9,35.6,0.3561
2.3,1136,-200,8.2,906,346,729,120,1274,1140,12.6,63.2,0.9209
-200,1031,-200,10.5,995,93,752,118,1580,694,36.9,21.8,13384
3.4,1313,-200,17.1,1213,536,564,88,1789,1359,19.2,73.4,16192
-200,836,-200,2.9,647,65,985,37,1271,777,16.4,74.4,13779
0.3,925,-200,4.1,717,75,936,75,1455,970,21.2,46.3,11501
-200,1058,-200,14.5,1134,-200,855,-200,1797,1034,24.1,34.8,10333
-200,856,-200,3.5,684,-200,1023,-200,1368,520,28.1,34.2,12802
0.5,804,-200,2.2,601,57,1122,50,1281,646,19.5,63.5,14269
1.3,-200,-200,-200,-200,91,-200,76,-200,-200,-200,-200,-200
1,934,-200,7.5,878,40,940,54,1644,847,22.5,49,13151
0.8,901,-200,3.6,689,36,964,45,1543,522,32.2,40.3,18999
-200,1106,-200,14.4,1130,-200,623,-200,1726,1093,35.9,24.7,1437
1.2,958,-200,7.2,867,30,828,37,1468,660,34.3,24.5,13021
1.3,942,-200,3.6,688,161,897,115,947,882,3.8,66.2,0.5359
-200,1289,-200,17.2,1217,-200,599,-200,1975,1374,24.1,65.5,19371
2,1075,-200,10.5,996,115,649,84,1838,1113,25.4,56.2,17961
-200,1264,-200,18.1,1244,235,584,167,1972,1496,32.2,32.6,15412
5.6,1464,-200,24.7,1421,611,457,227,1542,1746,6.6,43.4,0.4241
-200,900,-200,3.8,699,-200,1036,-200,1452,799,21,68.6,16873
0.9,894,-200,5.6,794,179,889,71,1266,908,14.1,61.7,0.9844
-200,1108,-200,10.7,1003,-200,727,-200,1710,803,38.2,23.8,15666
1.9,1058,-200,11,1016,209,673,101,1625,832,33.8,25.8,13338
-200,833,-200,4.5,737,-200,1021,-200,1162,483,20.8,37.4,0.9107
2.7,1106,-200,14.2,1122,202,783,115,1813,1202,25.5,34.1,10968
2.3,1185,-200,10.8,1006,340,666,93,1638,1065,22.4,63.2,16878
1.6,953,-200,7.6,881,210,926,79,1339,704,27.6,28.7,10406
1.7,1035,-200,8.4,914,356,947,124,1064,1080,8.2,46.8,0.5091
4,1197,-200,13.6,1102,454,609,195,1309,1253,7.8,50.8,0.5384
2.5,1288,-200,9.4,956,340,623,121,1272,1553,9,70.8,0.8173
1.2,950,-200,5.4,782,127,862,69,1331,807,20.1,62.6,14543
3.7,1283,-200,15,1149,586,587,235,1148,1799,6.3,39.4,0.3795
-200,860,-200,6.8,847,58,873,77,1426,748,23.6,31.9,0.9195
3,1093,-200,14.5,1133,288,599,122,1708,1200,28,33,12264
-200,1349,-200,21.3,1333,275,487,142,2256,1533,27.4,48.6,17447
0.8,915,-200,4.2,721,-200,891,-200,1315,816,16.8,72.9,13851
0.6,857,-200,2.3,604,126,1126,63,1091,740,12.4,68.3,0.9801
2.2,1028,-200,10.1,983,337,728,133,979,1048,13.7,19.9,0.3114
1.7,965,-200,4.4,733,225,909,93,1173,790,12.6,70.5,10239
-200,939,-200,5.3,776,-200,879,-200,1259,913,18.3,53.1,11056
0.8,-200,-200,-200,-200,50,-200,69,-200,-200,-200,-200,-200
4.7,1299,-200,18.5,1254,698,566,161,1662,1488,15.9,63.4,11349
0.8,805,-200,2,584,164,1137,119,726,385,3.7,38.8,0.3123
1.3,1053,-200,8.8,933,72,743,72,1658,1257,27.7,40.5,14835
-200,963,-200,5.8,804,78,791,69,1658,861,26.7,53.3,18366
2.4,1091,-200,11.6,1037,299,770,132,1512,1038,25.3,35.3,11262
2.3,-200,-200,-200,-200,288,-200,135,-200,-200,-200,-200,-200
4.1,1425,-200,27.3,1486,392,512,136,2305,1869,24.8,38.4,11808
1.6,1017,-200,5.8,805,287,807,174,958,1032,6.3,45.8,0.4408
1.9,1074,-200,9.7,967,337,703,127,1201,1065,3.5,80.3,0.6366
-200,891,-200,5.5,789,-200,960,-200,1234,522,21.6,35.9,0.9164
-200,1234,-200,20.8,1318,243,714,108,2108,2202,22.6,45.9,12418
2.9,1320,-200,17,1210,263,595,147,2052,1477,29.3,40,16082
5.8,1476,-200,25,1428,1049,477,235,1536,1974,5.6,52.9,0.4841
4.9,-200,-200,-200,-200,803,-200,167,-200,-200,-200,-200,-200
1.2,874,-200,2.5,623,125,1096,78,847,831,2.8,55.2,0.4177
-200,932,-200,6.2,820,-200,817,-200,1462,921,23.6,45.4,13067
2.4,1087,-200,13.7,1106,129,755,110,1839,906,32.7,25.8,12547
1.1,938,-200,3.5,685,214,934,157,870,840,4.9,43.7,0.3809
0.6,803,-200,2.9,648,-200,1079,-200,1178,774,14.1,61,0.9799
2.2,1068,-200,11.4,1029,252,650,126,1612,1192,27.2,37.4,13279
0.7,786,-200,2.8,642,39,1057,48,1270,592,20.2,47.1,11021
-200,924,-200,5.1,766,-200,902,-200,1357,752,18.6,60.4,12817
2.6,931,-200,11.5,1032,403,795,164,1098,991,13.5,27.9,0.4287
1.2,883,-200,5.2,773,59,1062,72,1514,621,21.8,45.6,11763
0.2,912,-200,3.7,692,194,923,128,1020,713,6.4,67.4,0.6537
0.4,789,-200,2.6,623,36,1146,53,1407,663,22,44.3,11553
1,941,-200,4.2,723,165,922,121,880,643,9.3,33.8,0.3981
1.1,895,-200,5.6,792,39,975,58,1574,733,21.9,52.7,1365
1.4,1077,-200,5.9,806,-200,725,-200,949,1296,4,49.1,0.4019
-200,882,-200,4.3,729,108,875,37,1319,870,15.5,78.6,1.37
2.4,1067,-200,10.9,1013,330,794,97,1350,1133,17,43,0.8242
-200,914,-200,4.5,739,-200,870,-200,1025,714,11.6,46.8,0.6397
3.4,1277,-200,13,1085,567,589,137,1329,1344,5.4,82.6,0.7495
1.6,947,-200,3.8,697,215,913,150,878,698,4,50,0.4115
5,1346,-200,27.1,1481,441,602,174,2367,1681,23.9,44.4,13029
-200,791,-200,0.8,480,-200,1259,-200,738,422,4.5,39.7,0.3379
1.9,1037,-200,9.8,969,127,841,105,1728,865,27.4,37,13319
1.6,917,-200,8.3,910,252,886,95,1275,744,21.9,30.7,0.7961
0.1,872,-200,3.2,662,211,1007,134,874,628,4.5,48.4,0.4131
2,1210,-200,16.3,1188,305,583,75,1575,1129,16.2,70.1,12837
3.2,-200,-200,-200,-200,383,-200,123,-200,-200,-200,-200,-200
0.6,869,-200,2.4,614,-200,1001,-200,1565,674,25.6,63.5,20566
-200,1083,-200,11.1,1019,110,677,104,1720,1087,25.7,46.1,15025
2.1,1109,-200,7.1,863,360,737,208,960,1527,5.4,43.5,0.3922
2.7,1261,-200,11.2,1022,424,635,113,1407,1250,17.3,53.9,10562
-200,747,-200,0.2,390,20,1775,20,738,266,3.3,52.8,0.4137
3.2,1065,-200,17,1211,514,669,156,1364,1188,13,39.3,0.5877
2.5,1063,-200,11.7,1040,341,739,101,1413,1166,15.5,52.2,0.9136
1.5,970,-200,6.2,819,224,923,101,959,926,5,48.8,0.429
1.1,959,-200,6.8,848,91,859,84,1572,739,25,41.6,1301
1.5,1108,-200,6.2,823,237,720,117,1247,961,11.1,70.2,0.9276
1.6,965,-200,10,977,149,725,94,1515,1014,20.6,45.5,10925
-200,1100,-200,6.4,832,85,767,97,1695,934,28.7,51.4,19871
0.6,932,-200,3.9,707,58,1011,61,1509,554,26.6,42.8,14713
2.1,1204,-200,14.6,1136,346,648,112,1782,1491,25.1,49.4,1548
-200,1285,-200,19.9,1293,-200,549,-200,1797,1365,21.4,47.2,11927
4.5,1326,-200,22.2,1356,448,525,95,1966,1405,20.8,61.4,14898
3,1086,-200,11.5,1032,343,717,202,1049,1136,4.7,38.3,0.3306
5.2,1474,-200,20.8,1319,816,496,194,1524,1784,7.9,69.9,0.7487
1.7,1103,-200,9.2,946,87,737,89,1686,934,36.6,26.5,1599
0.4,893,-200,4.2,722,196,932,123,917,645,4.7,48.6,0.4194
2.4,1170,-200,8.2,906,322,707,125,1317,1046,12.6,76.5,11106
-200,942,-200,5.4,783,-200,898,-200,1397,568,36.2,21.4,12664
1.4,1011,-200,7.6,884,261,763,169,1048,910,4.9,47.9,0.418
-200,854,-200,2.3,604,-200,1090,-200,1317,625,23.7,38.6,11159
1,1023,-200,6.2,822,65,823,74,1585,1050,27.9,41.6,15425
-200,971,-200,10,977,-200,921,-200,1667,910,21.8,41.9,1077
0.5,864,-200,2.6,629,28,1052,42,1558,728,26.9,51.8,1805
-200,1300,-200,12.1,1053,-200,614,-200,1650,1193,25.2,48.9,15437
0.7,-200,-200,-200,-200,71,-200,53,-200,-200,-200,-200,-200
-200,870,-200,2,581,15,1119,26,1463,450,24.1,59.6,17657
1.5,952,-200,4.9,758,216,876,111,1203,794,15.6,60.1,10557
0.4,828,-200,2.8,639,27,1077,41,1371,573,22.6,43,11629
1.5,1032,-200,9.9,974,66,763,77,1800,982,26.2,49.4,16555
2.7,-200,-200,-200,-200,345,-200,194,-200,-200,-200,-200,-200
3.5,1383,-200,17.3,1218,758,497,196,1506,1738,13,60.9,0.9061
2.2,973,-200,11.2,1023,358,780,132,1226,964,13.1,40.4,0.606
0.6,942,-200,4.2,723,36,968,42,1573,698,23,54.6,15177
-200,1301,-200,17.1,1212,-200,575,-200,1717,1332,28.4,37.6,14282
5.2,1341,-200,16.8,1204,626,534,251,1294,1592,5.9,44.3,0.4137
0.1,909,-200,2.5,622,130,1046,89,992,730,5.6,69.5,0.6362
9.5,1908,-200,52.1,2007,952,325,180,2775,2372,22.5,61.5,16579
3.7,-200,-200,-200,-200,502,-200,166,-200,-200,-200,-200,-200
0.7,856,-200,1.7,559,122,1138,92,810,556,4.1,47.4,0.3926
1.3,1050,-200,7.6,881,162,732,69,1363,982,17.8,66.9,13464
1.1,1267,-200,10.8,1008,349,628,118,1264,1652,8,75.3,0.8079
6.2,1570,-200,35.9,1684,597,494,168,2289,1716,29,36.6,14452
0.5,883,-200,1,496,49,1140,46,804,478,6.9,45,0.4499
1,892,-200,5.2,773,49,926,62,1660,724,17.1,81.8,15816
1.5,1046,-200,6,812,242,782,153,940,1265,3.9,51.6,0.4226
-200,1299,-200,12.7,1072,-200,617,-200,1688,1107,24.4,52.5,1583
0.4,826,-200,0.7,465,50,1322,46,978,433,11.9,61.1,0.8527
2.1,934,-200,11.7,1041,203,865,136,1496,936,32.3,16.7,0.7946
1.7,1079,-200,9.9,976,139,781,113,1669,999,29.9,31.1,12883
2.1,1166,-200,12.3,1062,124,726,130,1825,924,37.2,25.5,15914
2.8,1068,-200,15.7,1171,275,711,148,1717,1360,30.2,22.8,0.9616
0.7,897,-200,4.6,745,50,968,77,1461,807,23.4,40.6,11571
1.1,929,-200,5.1,769,-200,879,-200,1335,607,26.4,35.1,11919
1.1,930,-200,5.4,784,174,850,74,1151,902,7.6,81.2,0.8483
0.8,1033,-200,3.8,701,224,782,137,883,1206,3.2,52.4,0.4071
2.2,-200,-200,-200,-200,147,-200,99,-200,-200,-200,-200,-200
0.7,774,-200,2,583,98,1246,57,966,457,16.6,38.2,0.7186
1.3,877,-200,6.7,844,112,1048,43,1193,669,21.1,27.7,0.6853
0.8,863,-200,1.5,545,86,1119,78,749,484,4.3,38.1,0.3207
2.9,1306,-200,20.1,1299,199,519,95,2116,1602,24.5,48.3,14593
3.5,1166,-200,8.2,909,351,691,136,1079,1680,4.8,61.9,0.537
3.2,1194,-200,12.3,1061,459,622,182,1257,1473,12.3,46.3,0.6597
0.5,751,-200,2,587,43,1165,50,1353,678,18.4,53.4,1117
1.7,1116,-200,9.3,952,62,702,66,1759,895,33.9,37.1,19264
-200,1468,-200,24.4,1415,-200,470,-200,1985,1594,19.9,69,15877
1.7,1004,-200,10.5,997,104,813,96,1726,1018,24,39.6,11662
2.1,-200,-200,-200,-200,215,-200,148,-200,-200,-200,-200,-200
1.1,940,-200,3.2,665,188,900,112,955,879,1.4,76.3,0.5261
0.9,929,-200,4.8,752,51,955,64,1385,544,38.8,23.7,16093
-200,987,-200,6.2,823,-200,827,-200,1027,893,7.2,50.2,0.5118
1.3,1004,-200,6,814,57,808,61,1520,602,36.3,28.3,16851
-200,1361,-200,21,1324,-200,540,-200,2044,1549,23.5,69.2,19776
1.1,-200,-200,-200,-200,145,-200,110,-200,-200,-200,-200,-200
