@relation 'teste 08-weka.filters.unsupervised.attribute.Remove-R1-2'

@attribute CO(GT) numeric
@attribute PT08.S1(CO) numeric
@attribute NMHC(GT) numeric
@attribute C6H6(GT) numeric
@attribute PT08.S2(NMHC) numeric
@attribute NOx(GT) numeric
@attribute PT08.S3(NOx) numeric
@attribute NO2(GT) numeric
@attribute PT08.S4(NO2) numeric
@attribute PT08.S5(O3) numeric
@attribute T numeric
@attribute RH numeric
@attribute AH numeric

@data
2,1008,-200,7.1,861,331,839,160,977,943,8.3,38.5,0.4228
2.4,1115,-200,11.6,1036,289,649,99,1381,1200,14.9,58.4,0.9843
1.2,914,-200,4.6,741,-200,891,-200,1210,803,17.1,59.2,11477
-200,1126,-200,11.9,1045,-200,689,-200,1523,1166,19.6,56,12623
1.9,1188,-200,8.1,901,259,657,119,1261,1185,9.1,70.9,0.8176
3.3,1361,-200,16.3,1189,420,549,120,1776,1351,25.6,48.3,15641
1.6,1132,-200,9.7,965,164,669,74,1502,1211,21.2,65.7,16319
6,1628,-200,29,1528,928,416,142,2081,1649,13.9,83.9,13284
4.4,1355,-200,18.1,1244,644,536,212,1454,1715,10.6,55.3,0.7058
-200,757,-200,0.6,459,49,1447,44,735,337,5.7,41.5,0.3836
0.7,877,-200,4.5,736,49,1077,65,1347,463,29.6,24.1,0.9831
2.1,1062,-200,8.2,906,-200,724,-200,1305,1004,11.6,80.1,10899
4.3,1373,-200,22.5,1364,282,597,184,2005,1745,33.7,22.6,11658
-200,731,-200,3.6,686,-200,1212,-200,1104,413,38.3,10,0.6591
1,866,-200,2.2,602,121,1071,88,809,465,3.7,45.8,0.3697
2.1,1225,-200,16.5,1196,156,673,145,1775,1277,41.9,14.8,11944
2.4,1358,-200,14.3,1128,434,545,170,1344,1611,14.7,37.2,0.618
-200,785,-200,1.1,505,-200,1226,-200,829,428,8.7,45.6,0.5128
1.1,1049,-200,6.3,826,150,765,51,1521,917,22.2,65.2,17256
-200,885,-200,5.6,791,-200,941,-200,1425,706,24.3,41.6,12467
-200,948,-200,6.9,853,-200,859,-200,1283,839,17.4,47.6,0.9387
-200,880,-200,5.4,784,-200,922,-200,1252,781,15.8,59.9,10676
4.4,1377,-200,21.7,1342,786,499,206,1546,2006,12.9,54.1,0.8003
1,926,-200,2.9,649,134,1035,83,1145,741,14.9,65.7,1105
1,865,-200,3.6,687,75,1191,78,1388,521,20.3,44.1,10392
0.8,834,-200,1.6,551,105,1193,69,917,719,6.8,58.6,0.5813
1.8,998,-200,9.5,958,125,881,107,1657,778,31.5,28.7,13058
1,910,-200,4.6,743,54,1039,66,1282,500,39.7,13.5,0.965
-200,991,-200,9.4,953,82,815,106,1616,924,29.1,33.1,13126
1.6,1100,-200,9.4,954,87,809,106,1512,1360,40.1,14.9,10828
-200,1048,-200,11.2,1021,-200,698,-200,1570,846,35.1,23.2,12884
1.9,1058,-200,10.9,1012,109,676,96,1782,1063,30.6,41.9,18104
0.4,789,-200,1.2,515,-200,1276,-200,1054,516,13.1,67.6,10127
1,991,-200,2.7,632,123,981,88,1114,637,14.9,57.9,0.9726
2.9,1265,-200,17,1209,290,638,157,2015,1812,30.8,37.1,16169
5,1755,-200,22,1352,839,417,241,1587,2375,10.2,60,0.7461
1.5,1067,-200,8.7,928,213,711,51,1564,1309,19.1,75.6,16519
0.7,913,-200,4.4,730,47,883,50,1493,774,23.3,55.5,15636
1.1,-200,-200,-200,-200,155,-200,92,-200,-200,-200,-200,-200
1.5,1001,-200,5.3,777,171,859,99,954,1009,3.5,58.3,0.4636
-200,999,-200,6.9,853,63,951,49,1756,885,20.3,70.9,16699
0.6,-200,-200,-200,-200,120,-200,100,-200,-200,-200,-200,-200
2.1,1235,-200,14.3,1125,241,574,81,1704,1462,24.5,54.5,16514
-200,910,-200,4,712,94,872,42,1341,836,19.6,66.9,15125
4.6,1339,-200,30.4,1561,366,498,145,2357,1791,22.1,41.7,1098
1.4,1059,-200,5.3,777,191,797,140,969,774,13.5,29.1,0.4486
6.8,1592,-200,33.3,1627,936,401,166,1957,1902,10.2,80.4,10003
7.2,1521,-200,25,1430,691,449,187,1907,1761,17.3,58.2,11435
3.8,-200,-200,-200,-200,589,-200,267,-200,-200,-200,-200,-200
2.9,1030,-200,8.9,935,-200,726,-200,1583,791,32.5,28.7,13796
1.2,905,-200,2.9,648,188,1007,132,822,509,6.8,41,0.4072
2.2,1225,-200,15.2,1155,178,643,106,1992,1338,27.3,46.4,16542
3.8,1408,-200,16.7,1200,687,490,295,1523,1369,4.1,82.7,0.682
0.9,-200,-200,-200,-200,133,-200,107,-200,-200,-200,-200,-200
3.1,1246,-200,17,1209,340,632,158,1792,1270,28.5,39,14928
0.4,828,-200,2.6,626,27,1073,45,1362,754,25.5,34.6,11096
-200,927,-200,8.1,905,-200,1016,-200,1554,711,27,29.6,10419
1.7,1151,-200,10.2,984,67,678,64,1823,1024,29.5,50.6,20492
3.6,1298,-200,13,1082,452,642,148,1287,1237,4.7,82.8,0.7157
2.8,1120,-200,10.4,993,306,725,119,1565,962,16.3,73.9,13601
1.9,998,-200,8.5,920,241,802,103,1365,1042,16.6,51.3,0.9634
-200,947,-200,6.2,821,-200,900,-200,1302,697,21.5,42.6,10798
0.5,862,-200,3.4,677,96,973,43,1192,725,16.1,69.3,12591
2.3,1075,-200,9.1,943,296,752,142,1305,894,17.2,51.5,10015
3,1091,-200,11.3,1025,533,666,93,1262,1130,6,83,0.78
1.4,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1.5,1016,-200,7.5,880,64,783,72,1617,684,34.4,31.9,17005
4.4,1133,-200,17.2,1215,727,674,179,1196,1415,10.1,29.7,0.3666
1.9,1114,-200,7.3,872,197,857,98,1310,991,16.8,58.7,11109
1.8,1160,-200,11.7,1040,122,720,108,1810,961,35.6,27.2,15557
1,-200,-200,-200,-200,58,-200,60,-200,-200,-200,-200,-200
1.3,1066,-200,6,813,63,792,56,1657,764,36.2,34.9,20578
1.7,1088,-200,9.1,945,-200,636,-200,1613,1165,22,55.4,14436
4.5,-200,-200,-200,-200,1015,-200,210,-200,-200,-200,-200,-200
5.6,1608,-200,27.2,1483,949,446,208,1845,2058,15.8,56.3,10026
-200,1271,-200,20.4,1308,-200,517,-200,2007,1411,25.7,50.6,16475
1.7,1091,-200,5.2,773,222,820,115,1003,1232,5.6,59.7,0.5463
0.8,915,-200,4.2,721,-200,891,-200,1315,816,16.8,72.9,13851
0.7,1098,-200,7.6,881,265,760,128,1203,974,7,64.9,0.6512
1.4,923,-200,4.9,761,218,909,124,840,609,12.1,20.7,0.2906
1.2,913,-200,6.4,830,173,980,82,1371,757,20,50.7,11724
4.3,1305,-200,17.9,1238,587,565,177,1325,1640,11.3,33.6,0.4504
2.1,1118,-200,13.4,1096,257,647,102,1649,1130,19.9,65.3,15066
-200,800,-200,2.4,615,29,1064,46,1396,614,24.6,43.4,13248
-200,1263,-200,19.4,1279,182,559,105,2132,1388,23,50.9,14105
0.5,791,-200,3.1,658,30,1140,43,1467,609,24,45.8,13467
2.1,1101,-200,9.2,947,270,699,118,1374,1029,21.5,43.4,10965
3,1311,-200,13.1,1088,505,563,147,1402,1452,11.1,62,0.8199
1,984,-200,3.7,694,141,881,116,1032,711,13.7,42.9,0.6687
4.2,1455,-200,22.2,1357,441,466,91,1964,1530,21.6,69.2,1763
2.1,-200,-200,-200,-200,365,-200,108,-200,-200,-200,-200,-200
2,1123,-200,11,1015,255,845,136,1470,1297,28.3,30.1,11392
3.8,1310,-200,20.2,1301,496,746,149,1694,1350,14.6,56.6,0.9367
1.3,1017,-200,5.3,776,239,843,157,946,971,6,46.1,0.4351
1.6,1208,-200,8.8,931,454,622,201,1052,1485,3.5,54.2,0.4297
2.5,1263,-200,15.7,1171,192,759,88,2029,1290,24,49.3,14509
1.6,1041,-200,5.3,778,266,828,166,947,1011,5.5,49,0.4471
2,1141,-200,10.5,996,179,767,125,1805,994,34.2,31.8,16837
-200,805,-200,1.7,559,93,1183,75,781,466,6.4,41.7,0.4034
-200,1047,-200,11.6,1037,-200,749,-200,1429,904,19.8,41.5,0.9489
2.9,1140,-200,15.2,1155,320,733,112,1660,1105,23.6,42.8,1.23
-200,1062,-200,8.6,923,-200,697,-200,1602,839,27,43,15118
4.7,-200,-200,-200,-200,933,-200,176,-200,-200,-200,-200,-200
3.5,1333,-200,16.7,1201,353,552,68,1767,1925,19.6,73.2,16543
0.6,912,-200,1.7,559,72,1016,64,837,656,5.7,46.6,0.4298
1.3,-200,-200,-200,-200,193,-200,117,-200,-200,-200,-200,-200
1.6,1043,-200,5.3,776,198,800,98,1248,826,14.5,63,10319
-200,1096,-200,9.1,942,-200,893,-200,1366,826,32.7,22.7,11044
2.7,1303,-200,16.6,1198,332,578,83,1791,1235,21.9,64.8,1683
0.2,719,-200,1.2,522,24,1385,40,1343,509,19.8,50.3,11444
-200,882,-200,4.1,716,52,894,52,1494,790,23,52.2,14516
4,1409,-200,23.6,1393,546,484,157,1874,1709,24.6,47.1,14378
1.6,973,-200,10.9,1010,102,722,65,1616,1014,23.6,40.8,11746
4.9,1479,-200,26.4,1465,712,471,131,2018,1572,13.4,74.4,11407
1.7,950,-200,7.4,875,359,850,131,1179,828,10.7,50.4,0.6467
2.5,1147,-200,12.4,1065,292,651,112,1562,1160,19.4,64,14282
2.8,1182,-200,12.6,1071,395,617,204,1187,1298,9.7,36,0.4333
0.7,801,-200,2.7,633,90,1489,60,940,482,14.7,37.5,0.622
4,1038,-200,16.3,1190,501,685,180,1291,1167,12.3,32,0.4553
0.6,820,-200,3.4,674,104,1024,64,1188,790,14,62.6,0.9948
0.5,757,-200,2.7,635,36,1445,45,1345,451,27,28,0.981
4.4,1468,-200,20,1296,414,529,142,1854,1590,22.6,59.5,16155
1.1,976,-200,6.9,852,47,866,77,1467,559,40.4,19.8,14724
0.4,796,-200,2.7,636,30,1092,40,1387,576,20.6,50.3,12041
5,1441,-200,20.6,1314,825,517,196,1389,2051,6.2,56.8,0.5421
0.8,873,-200,3.8,699,47,999,53,1413,528,36.2,24.1,14235
0.6,871,-200,2.8,639,21,1062,35,1528,684,23.7,53.5,1546
0.7,833,-200,5.5,786,48,1064,69,1328,453,31.8,18.7,0.8624
4,1321,-200,19.5,1281,858,557,198,1442,1650,17.4,32.7,0.6422
0.7,878,-200,3.5,684,26,947,37,1475,588,26.1,50.8,16917
3.5,1455,-200,17.3,1218,394,535,107,1796,1387,26.2,51.7,17334
6.8,1578,-200,32.3,1605,1247,429,211,2032,1643,9.9,83.4,10194
9.1,1701,-200,36.3,1692,1220,402,252,1832,2415,6.2,56.9,0.5419
1.8,1069,-200,7.9,897,249,729,83,1364,998,19.1,59.2,1295
1.5,1046,-200,6,812,242,782,153,940,1265,3.9,51.6,0.4226
3.1,1081,-200,16.7,1202,445,691,166,1230,1250,7.6,40.1,0.4195
1.6,1092,-200,8,901,78,777,69,1691,734,37.4,29.9,18848
2.3,1118,-200,13,1082,161,694,127,1792,1080,22.7,47.7,12977
1.2,949,-200,8.7,929,101,887,78,1711,973,20,56.6,13095
-200,786,-200,2.2,602,-200,1146,-200,1123,584,15,56.4,0.9554
2.7,1214,-200,13.9,1113,305,616,118,1664,1213,20.1,75.4,1751
1.5,989,-200,10.3,990,113,822,138,1577,705,33.2,20.4,10195
-200,1513,-200,32.1,1601,-200,469,-200,2382,1743,23.2,55.4,15559
3.1,1324,-200,15.8,1173,365,564,119,1749,1354,27,44.2,1549
-200,869,-200,2.9,648,-200,953,-200,1401,644,22.7,60.8,16519
3.6,1365,-200,21.6,1341,543,549,96,2033,1518,21.6,67.7,17254
2,1032,-200,12.6,1071,127,742,131,1619,840,35.7,18.9,10865
-200,949,-200,6,814,-200,824,-200,1563,653,26.7,46.7,16121
0.1,808,-200,2.8,636,101,1120,75,862,770,4.1,52.2,0.4338
1.3,966,-200,4.9,760,302,877,200,890,940,7.5,39.2,0.4091
1.7,1141,-200,6.1,816,244,745,169,1026,1230,8.5,45.8,0.5108
3.5,1423,-200,14,1116,550,553,146,1531,1369,12.3,75.4,10768
1.6,1156,-200,13.5,1100,143,800,73,1884,1175,25.7,43.8,14262
1.8,1010,-200,9,940,329,759,124,960,1027,14.5,18,0.2956
-200,864,-200,2.5,617,15,1027,25,1561,622,26.7,61,2101
3.2,1396,-200,20.3,1306,361,587,189,1934,1886,33.4,26.8,13586
1.3,956,-200,5,761,205,849,98,887,885,9.1,33,0.3827
-200,946,-200,8,898,-200,816,-200,1377,827,18.4,51.6,10832
0.7,864,-200,3.3,673,83,947,61,1412,636,22.8,58.5,15985
1.3,992,-200,3.6,685,167,916,96,963,1035,4.5,63.6,0.5414
-200,925,-200,7.8,890,50,808,72,1480,898,24.7,32.1,0.9878
-200,1282,-200,18.2,1247,-200,561,-200,1829,1285,26,44.5,14731
-200,1015,-200,6.6,840,-200,783,-200,1664,839,25,53.6,16721
1.2,1032,-200,3.6,688,109,1514,67,1200,737,15.6,66.6,11763
0.3,985,-200,6.1,816,107,987,65,1677,799,17.3,78.6,15412
1,946,-200,5.1,767,57,870,65,1443,728,28.2,36.6,13722
-200,934,-200,4.3,730,-200,906,-200,1345,757,14.8,83.8,14005
2.2,969,-200,12.4,1064,132,834,124,1645,816,30.1,19.3,0.8083
-200,1026,-200,5.8,801,45,816,63,1545,1094,25.8,43.1,14113
2.1,1070,-200,10,976,130,808,108,1688,819,34,25.6,13363
1,1018,-200,4.7,746,183,800,83,1171,958,10,74.8,0.9161
1.6,1037,-200,8,898,152,793,87,1539,836,22.2,64.9,1719
1.5,966,-200,7.4,874,171,969,95,1682,999,19.8,59.4,13554
2.3,982,-200,10.3,990,378,745,140,1018,1059,15.1,20.8,0.3536
1.7,1004,-200,10.5,997,104,813,96,1726,1018,24,39.6,11662
0.6,877,-200,3.1,658,41,1047,46,1530,779,21.2,60.9,15092
1.9,1052,-200,10.3,987,224,700,62,1556,1102,20,63.3,14672
3.6,1401,-200,18.8,1261,527,479,141,1580,1577,13.8,56.3,0.8841
-200,831,-200,1,498,50,1237,48,855,443,5.8,59.5,0.5519
3.3,-200,-200,-200,-200,446,-200,203,-200,-200,-200,-200,-200
0.5,842,-200,2.8,640,40,1070,45,1293,595,23.7,46.7,13501
3.8,1347,-200,17.6,1227,589,539,199,1627,1476,21.1,44.5,10964
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1.1,903,-200,5.3,779,137,1010,73,1278,583,28.1,28.6,10715
1,781,-200,3.9,704,183,1062,92,842,594,16.6,19.9,0.3728
1,985,-200,3.8,701,159,877,106,1187,835,11.8,77.5,10741
1.2,954,-200,3.4,674,180,940,88,981,891,2.1,73.1,0.5289
0.7,897,-200,4.6,745,50,968,77,1461,807,23.4,40.6,11571
2.5,1086,-200,14.9,1145,154,737,125,1717,1426,30.4,23.2,0.9889
1.3,960,-200,5.7,798,73,854,84,1459,780,28,34.9,12989
-200,1459,-200,22.2,1356,-200,525,-200,1795,1712,20.2,53,12407
5.3,1429,-200,23.9,1401,812,475,144,1698,1689,10,76.1,0.9329
1.6,944,-200,8.2,908,261,865,83,1321,931,14.6,56.4,0.9319
3.5,1167,-200,18.8,1263,338,640,113,1790,1212,23,49.3,13689
3.6,1210,-200,20.7,1316,234,645,159,2030,1278,32.5,25.3,12165
-200,1097,-200,9,940,-200,676,-200,1727,1056,28.1,45.4,1697
2.3,-200,-200,-200,-200,340,-200,208,-200,-200,-200,-200,-200
1.7,1143,-200,10,979,109,677,79,1829,1156,26.6,50.8,17419
4.3,-200,-200,-200,-200,798,-200,161,-200,-200,-200,-200,-200
1.6,1074,-200,6.4,832,244,748,119,1230,934,13.5,59.9,0.9261
-200,1000,-200,7,857,-200,767,-200,1634,689,29.1,46.9,18652
-200,969,-200,6.8,850,-200,846,-200,1351,774,19.2,51.9,11404
1.4,-200,-200,-200,-200,70,-200,76,-200,-200,-200,-200,-200
1.7,1020,-200,7.3,869,211,793,95,1410,869,17.1,77.9,15081
5,-200,-200,-200,-200,728,-200,190,-200,-200,-200,-200,-200
4.6,1169,-200,25,1430,300,636,190,1901,1372,32.3,18.4,0.8753
-200,943,-200,6.1,816,-200,828,-200,1033,868,8.8,42,0.4773
-200,867,-200,3.5,680,35,932,51,1477,777,23.7,51.2,14795
-200,1540,-200,27.8,1498,-200,519,-200,2301,1657,22,58.3,15199
3.4,1111,-200,18.6,1256,261,765,158,1851,1197,29.1,22,0.8702
0.8,908,-200,3.8,701,-200,971,-200,1381,704,24.7,36.4,11158
2.1,1107,-200,8.1,905,263,705,116,1288,966,12.9,62.4,0.9258
2.2,1053,-200,13.1,1087,163,763,106,1762,1023,34.9,20.5,11279
1.2,986,-200,5,762,74,821,97,1573,553,26.7,60.1,2067
0.9,806,-200,3.8,702,59,1052,28,1035,500,17.2,33.9,0.6591
-200,1299,-200,17.9,1237,-200,553,-200,1804,1350,17.6,69.2,13803
2.4,1128,-200,10,977,448,673,153,1199,1202,5.6,72.3,0.6627
1.2,919,-200,5.7,799,29,844,50,1409,881,22.2,43.1,11396
2.3,1149,-200,10.6,998,368,664,133,1434,1101,20.8,45.5,11054
1.6,977,-200,9.4,956,93,765,93,1581,1114,23.6,39.2,11306
2.4,1063,-200,6.7,843,357,762,114,1125,1089,6.4,76.3,0.7369
3,-200,-200,-200,-200,119,-200,99,-200,-200,-200,-200,-200
1.4,1096,-200,8.1,903,107,732,52,1560,857,23.8,60.2,17515
-200,1011,-200,7.4,875,-200,787,-200,1446,1012,20.6,60.9,14642
1.9,1086,-200,9.9,973,121,766,104,1656,1089,25.3,39.2,12452
4,1319,-200,17.7,1230,494,551,109,1785,1381,20.8,65.8,16001
0.7,921,-200,4.5,738,39,893,41,1623,818,26.5,60.6,2063
3.6,1267,-200,14.1,1118,473,592,166,1503,1310,21.5,42.7,10837
0.4,704,-200,0.8,478,55,1498,41,821,348,10.4,37.4,0.4717
1.8,1061,-200,9.6,962,200,679,45,1554,1395,19.2,74.7,16398
2.1,1056,-200,12.8,1078,137,765,108,1668,1272,28.8,25.1,0.9793
-200,982,-200,6.8,849,-200,853,-200,1390,717,14.5,78.3,1288
2,1104,-200,11.4,1028,279,696,109,1263,1227,15.4,43,0.7483
4,1369,-200,21.8,1346,707,558,187,1537,1608,15.4,41.3,0.7151
-200,711,-200,2.8,640,-200,1224,-200,1084,391,36.6,11.8,0.7107
-200,1289,-200,11.6,1037,-200,638,-200,1648,1033,25.4,48.9,1565
0.4,930,-200,4.2,723,43,1035,62,1263,474,37.9,15,0.9728
2.8,1199,-200,15.1,1152,176,685,125,1897,1242,26.1,37.8,12575
1.5,1074,-200,7.6,884,63,764,57,1726,838,28.1,54.1,2029
4.6,-200,-200,-200,-200,849,-200,161,-200,-200,-200,-200,-200
0.7,795,-200,1.8,569,109,1773,63,959,429,8.2,57.9,0.6293
0.4,803,-200,0.7,466,33,1451,30,1034,449,14.8,65.5,10965
6.2,-200,-200,-200,-200,687,-200,243,-200,-200,-200,-200,-200
5.5,1179,-200,23.5,1390,755,567,198,1453,1459,6.5,38.1,0.3709
3.4,1135,-200,12.8,1076,491,685,171,1120,1396,4.3,49.4,0.4138
2,1156,-200,7,859,387,684,210,1196,1069,6.2,77.4,0.7383
0.8,849,-200,2.6,628,53,1274,56,1379,453,22,41.7,10865
0.1,853,-200,2.4,616,113,1071,87,870,491,4.1,52.5,0.4351
-200,930,-200,5.3,781,-200,933,-200,906,866,9.3,33.6,0.3958
1.1,915,-200,3,653,169,973,94,905,901,2.6,63.2,0.4721
3.3,1299,-200,17.3,1220,341,624,112,1929,1319,26.9,53.1,18557
2.1,1155,-200,10.9,1012,243,633,66,1577,1124,19.4,71.4,15959
0.8,986,-200,3.4,674,-200,883,-200,1137,730,13.6,62.2,0.9643
1.5,1114,-200,4.9,757,212,744,107,1204,1070,13.2,66.8,10087
1,932,-200,4.7,746,51,912,71,1528,534,26.9,47.5,16595
2.3,1102,-200,7.9,897,326,715,173,1024,1196,5.7,42.1,0.3885
2.2,1098,-200,11,1015,250,754,129,1508,996,32.2,24.7,11696
-200,869,-200,2.1,594,103,1326,66,935,835,6.3,64.6,0.6197
1.5,1118,-200,8.8,930,65,697,60,1748,1027,28.2,55,20697
2.7,1118,-200,7.1,863,326,680,208,1194,1083,5.6,74,0.6808
2.7,1053,-200,13.3,1093,-200,873,-200,1749,924,26.2,32.6,10892
1.4,997,-200,8.8,933,89,799,93,1612,763,26.7,36.4,12596
1.9,1158,-200,12.1,1052,111,649,83,1785,1353,27,42.8,1503
-200,1359,-200,16.5,1195,-200,542,-200,1784,1376,26.8,44.6,15467
1,934,-200,7.5,878,40,940,54,1644,847,22.5,49,13151
2.8,1331,-200,16.5,1194,326,559,92,1715,1477,22.3,57.1,15219
-200,882,-200,4.3,729,108,875,37,1319,870,15.5,78.6,1.37
1.6,988,-200,4.5,738,209,843,154,906,893,7.1,39.6,0.4019
0.6,878,-200,1.2,518,50,1294,42,1149,539,13.8,81.3,12767
1,923,-200,5,765,47,952,63,1508,786,26.7,40,13754
0.4,804,-200,2.2,597,-200,1077,-200,1454,566,23.8,57.5,16723
0.8,824,-200,4,708,61,1091,67,1256,463,35.8,17.8,10274
3.5,1355,-200,21.3,1333,590,741,157,1691,1605,25,28.9,0.9025
-200,1405,-200,22.8,1372,-200,497,-200,1883,1573,20,56.5,13051
2.7,1065,-200,16.6,1198,169,766,137,1852,1043,35.3,18.8,10572
1.5,994,-200,6,812,-200,784,-200,1453,947,21.4,69,17421
-200,1150,-200,11.2,1020,132,645,111,1835,1063,28,49,18237
-200,1463,-200,24.5,1417,512,467,156,1900,1651,26.8,43.3,14977
3,1205,-200,13.4,1098,460,610,172,1170,1587,6,53.3,0.5008
3.5,1314,-200,21,1325,204,499,106,2143,1390,26.4,50.8,17166
0.9,904,-200,2.7,633,137,993,103,897,717,4.6,60.5,0.5173
1.1,862,-200,4.3,729,173,1103,64,1171,603,18.2,41.9,0.8674
1.3,974,-200,8.8,930,104,872,97,1536,712,33.9,21.3,11067
0.8,888,-200,3,653,-200,973,-200,1272,497,24.2,43.8,13057
0.4,910,-200,2.7,630,29,1061,35,1504,468,25.1,62.4,19602
0.8,869,-200,4.2,723,34,975,45,1522,789,23.2,52.3,14668
1.1,1041,-200,3.1,659,211,908,118,1188,792,10.6,82.1,10451
1.8,1179,-200,9.5,957,105,680,67,1819,1131,33.6,41,20995
4.2,1494,-200,14.2,1124,541,504,211,1313,1931,5.8,64.3,0.5964
1.3,973,-200,6.4,828,146,818,61,1445,811,19.7,68.2,15484
4.8,1355,-200,28.9,1526,333,567,134,2397,1658,22.8,42.7,11667
-200,1015,-200,6.6,839,99,754,59,1473,970,21.4,69.3,17515
2.1,1181,-200,12.8,1078,159,706,122,1870,1140,35.4,27.8,15733
-200,730,-200,0.8,483,-200,1434,-200,1065,438,15.2,54.7,0.9394
-200,780,-200,1.8,568,24,1200,34,1331,501,19.9,51.3,11803
1.1,885,-200,4.8,753,147,878,49,1374,813,17.9,74.8,15219
1.9,1081,-200,12.1,1053,108,770,106,1773,883,39.6,19,13447
1.9,1021,-200,10.2,985,339,816,107,1524,977,23.3,46.2,1301
-200,1120,-200,12.2,1058,-200,626,-200,1716,1049,31.4,31.8,1441
1.4,1009,-200,3.3,671,148,877,112,1010,610,6.7,62.8,0.6188
1.9,1090,-200,8.3,910,317,701,210,1192,974,5.1,74.5,0.6621
0.7,920,-200,3.6,688,67,920,47,1317,820,20.5,62.1,14771
2.1,971,-200,7.3,870,266,911,98,1287,798,19.6,36.3,0.8193
0.9,894,-200,5.6,794,179,889,71,1266,908,14.1,61.7,0.9844
1.4,1038,-200,9.3,950,71,776,75,1750,1181,25.5,47.6,15318
0.9,889,-200,2.9,646,131,2047,70,1163,743,12,77.4,10825
2.2,1085,-200,7.9,896,299,760,147,1049,1138,12.5,32.3,0.467
-200,1723,-200,44.7,1866,-200,378,-200,2612,2006,24.3,49.6,1486
-200,1004,-200,7.3,868,-200,772,-200,1632,763,35.7,31.4,18025
4.4,1518,-200,26.9,1476,306,469,127,2388,1839,24.7,50.9,15593
0.7,938,-200,4.4,734,65,847,57,1607,947,21.4,75.5,19069
0.9,1080,-200,5.1,768,237,732,140,924,1305,3.6,51.7,0.4123
1.8,1040,-200,7.1,859,280,1705,107,1293,889,11.1,84.3,11137
3.4,1303,-200,17.6,1226,538,521,173,1554,1457,14.6,54,0.8946
2.9,1412,-200,18.6,1256,333,525,98,1797,1435,24.9,50.9,15856
2.6,1206,-200,15.8,1175,275,618,130,1746,1068,29.8,38,15642
2.9,1125,-200,16,1179,171,719,153,1921,1065,28.7,35.8,13834
3,1385,-200,18,1240,288,596,155,1919,1847,29.5,32.7,13229
1,883,-200,2.6,625,118,1069,70,997,630,9.2,55.9,0.6521
2.1,1075,-200,11.1,1020,109,802,103,1732,797,33.3,23.9,12085
1,940,-200,6.7,845,57,845,70,1539,704,21.6,51.9,13254
3.2,1182,-200,15.8,1175,461,637,171,1363,1463,13.4,40.4,0.6178
3.8,1129,-200,8.5,920,331,689,169,1139,1182,6.7,59.1,0.5848
1.9,1084,-200,8.6,923,312,712,149,1085,1046,12.9,31.8,0.4707
4.1,1438,-200,18.4,1251,595,470,156,1593,1622,12.6,63.9,0.9307
3.8,1573,-200,21.7,1343,386,470,109,1990,1553,27,51.2,17928
3.3,1147,-200,15.3,1158,529,615,182,1200,1435,12.9,24.5,0.363
3.9,1321,-200,15.7,1170,760,532,158,1488,1539,9.7,70.1,0.8432
3.5,1418,-200,21.1,1328,535,546,114,2017,1427,21.3,61.6,15452
5.7,1517,-200,28.4,1512,728,421,182,1902,1740,14.1,57.8,0.9262
1.6,1006,-200,6.6,837,208,775,146,971,757,10.9,32.6,0.426
5.1,1427,-200,26.2,1458,479,507,213,2049,1566,28.8,39,15203
1.8,1061,-200,7.7,887,246,745,86,1367,889,12,80.8,11264
0.6,960,-200,1.3,532,66,1059,60,1122,724,12.9,70.4,10444
-200,744,-200,0.1,383,17,1881,17,720,253,2.7,53.9,0.4062
0.5,903,-200,3.2,662,16,932,24,1590,760,26.4,61.6,20931
0.7,879,-200,1.9,575,110,1262,64,1111,537,11.5,81.4,11025
0.9,867,-200,3.3,669,271,1069,119,981,779,10.1,44,0.5434
2.1,1023,-200,11.8,1042,132,796,101,1711,910,35.4,19.9,11222
1.6,1110,-200,7.4,872,308,822,150,971,1393,10.1,34.4,0.4249
3.1,1202,-200,15.4,1160,455,585,102,1723,1165,16.9,79.9,15253
1.2,983,-200,8,897,42,800,39,1608,804,32.7,34.1,16592
-200,917,-200,3.6,686,-200,933,-200,1304,805,18.3,68.5,14291
7.7,1835,-200,40,1770,826,358,172,2474,2073,23.9,61.8,18088
-200,962,-200,6.7,845,-200,877,-200,1379,575,35.9,20.3,1.18
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1.9,970,-200,11.2,1023,134,787,123,1552,1074,26.3,27.3,0.9238
3.3,1121,-200,11.2,1023,504,725,169,1053,1354,4.8,45.1,0.3925
5.1,1555,-200,23,1377,897,455,154,1834,1621,14.6,81.6,13448
1.9,1152,-200,9.9,976,111,672,90,1800,1179,28,46.9,1748
3.8,1179,-200,22.5,1364,306,661,192,1845,1265,39.5,12.6,0.8894
2.8,1172,-200,13.7,1108,166,706,122,1878,1058,28.3,34.5,13084
2.6,901,-200,4.7,747,216,1001,114,1020,657,9.6,52.4,0.6276
0.5,907,-200,1,502,50,1129,49,947,399,3.9,81.5,0.6653
1.9,1092,-200,7.4,875,298,751,143,1010,1347,4.2,58.1,0.4832
2.2,1290,-200,15.1,1151,267,613,113,1638,1219,25.6,43.4,14049
1.9,992,-200,9.1,943,325,847,103,1351,936,22.2,33.6,0.8886
