@relation 'teste 02-weka.filters.unsupervised.attribute.Remove-R1-2'

@attribute CO(GT) numeric
@attribute PT08.S1(CO) numeric
@attribute NMHC(GT) numeric
@attribute C6H6(GT) numeric
@attribute PT08.S2(NMHC) numeric
@attribute NOx(GT) numeric
@attribute PT08.S3(NOx) numeric
@attribute NO2(GT) numeric
@attribute PT08.S4(NO2) numeric
@attribute PT08.S5(O3) numeric
@attribute T numeric
@attribute RH numeric
@attribute AH numeric

@data
2.8,1177,-200,10.7,1004,408,640,216,1111,1341,5,46.6,0.4099
3.1,1295,-200,17,1211,134,602,120,1917,1404,30.1,35.8,15034
3.1,1267,-200,15.6,1166,535,567,179,1382,1505,8.9,60.8,0.6921
2.4,1100,-200,6.7,842,309,774,89,1296,882,12,80,11167
0.7,827,-200,2.7,636,88,1485,59,980,483,13.7,45,0.6991
2,1037,-200,12.7,1075,172,789,151,1604,917,40.2,13.9,1.02
-200,1274,-200,15.3,1159,-200,545,-200,1493,1326,10.6,67.9,0.8666
-200,830,-200,3.2,662,30,1217,31,1556,704,18.9,67.8,14689
1.2,894,-200,3.5,682,147,991,110,881,770,6,46,0.4349
1,935,-200,5.2,774,43,825,53,1562,687,27.1,48.2,17075
4.7,1339,-200,22.8,1373,536,541,165,1797,1585,21.6,43.3,11019
1.9,1096,-200,8.5,921,-200,716,-200,1534,988,24.3,45.4,1365
1.1,925,-200,2.9,649,186,1003,142,819,570,6.9,36.4,0.3635
-200,1071,-200,10.1,982,-200,649,-200,1557,1099,28.1,40.4,1512
3.6,1333,-200,15.2,1154,550,534,158,1441,1647,10.7,70.9,0.9113
-200,936,-200,4.8,756,-200,939,-200,1311,693,16.3,70.5,12921
2.3,1009,-200,14,1116,202,779,180,1602,877,32.2,17.1,0.8124
3,1003,-200,5.2,772,234,821,142,1008,788,6.8,58,0.5758
-200,760,-200,1.1,505,-200,1527,-200,1413,452,17.3,77.2,15104
0.9,864,-200,3,651,-200,1096,-200,1193,443,34.5,19.3,10369
3.6,1116,-200,17.5,1226,-200,792,-200,1938,1038,25.7,31.8,10317
1.2,996,-200,4,710,124,1699,78,1182,783,16.3,59.7,10941
2.4,1056,-200,12,1051,163,826,116,1758,1078,27.5,32.6,1176
2.3,1352,-200,20,1296,211,534,84,1846,1337,26.4,45.9,15572
2.5,1147,-200,12.4,1065,292,651,112,1562,1160,19.4,64,14282
-200,1255,-200,21.7,1342,-200,539,-200,1875,1396,19.8,53.1,1216
2.4,1146,-200,10.2,985,304,650,206,1236,952,5.8,72.5,0.6718
0.7,917,-200,2.2,597,152,1084,117,994,602,4.5,76.3,0.648
-200,870,-200,3.7,692,-200,1070,-200,1443,779,20.4,70.7,16734
0.4,813,-200,3.1,656,-200,1070,-200,1332,603,22,42.6,11146
3,1124,-200,11.9,1047,401,1401,126,1419,1193,12.5,72.6,10489
-200,1106,-200,8.5,921,-200,720,-200,1506,1055,21.1,62.8,15505
1.6,1050,-200,8.5,921,91,743,70,1683,851,31.3,39.5,17798
-200,1094,-200,14.8,1144,-200,669,-200,1327,1209,12.5,42.8,0.6177
2.1,1118,-200,6.4,830,295,765,130,1058,1313,5.7,59.9,0.5523
4.5,1392,-200,21,1325,1145,511,194,1631,1465,11.2,80.7,10688
-200,856,-200,4.4,732,-200,988,-200,1247,714,14.8,64.3,1073
1.5,882,-200,10.4,993,302,902,141,941,862,14.7,15.5,0.2586
-200,915,-200,7.4,873,-200,873,-200,1135,915,3.7,76.2,0.6137
4.3,1329,-200,22.3,1360,435,704,175,1768,1894,31.2,25.5,11379
2.5,1140,-200,9.5,958,366,627,193,1175,1200,10.3,45.4,0.5666
-200,1285,-200,12.4,1062,-200,715,-200,1583,1449,24.6,47.2,14424
0.3,781,-200,0.4,425,29,1609,28,667,261,3.8,48,0.3879
3.8,-200,-200,-200,-200,349,-200,223,-200,-200,-200,-200,-200
1.6,1099,-200,6.3,826,230,739,120,1223,940,15.9,52.2,0.9377
-200,717,-200,1.8,570,-200,1326,-200,1110,368,33.3,17.1,0.8592
4.6,1380,-200,15.5,1163,667,573,130,1547,1485,13.7,72.5,11326
2.8,1374,-200,10.6,999,379,598,138,1316,1776,10.2,67.3,0.8373
4.3,1407,-200,22,1351,729,516,254,1557,1751,12.4,56.8,0.8141
1.3,927,-200,5.3,781,165,994,73,1267,594,29.1,26.8,10648
3.4,1311,-200,22,1350,232,529,73,1957,1486,25.8,41.9,13688
0.9,919,-200,4,711,189,1667,74,1195,819,12.4,75.3,10813
0.9,881,-200,5,765,66,1029,86,1359,489,32,19.8,0.9273
2.9,1403,-200,17.6,1229,381,523,63,1872,1365,20.9,66.3,16165
1.3,1004,-200,4.5,739,-200,868,-200,1004,1030,3.1,70,0.5388
5.9,1470,-200,31.4,1584,771,436,195,1641,2033,8.2,36.2,0.3953
1.9,1173,-200,7.7,885,274,685,134,1288,1038,15.6,54.8,0.966
0.2,920,-200,4.3,729,168,891,110,1013,647,9.2,55,0.6402
-200,995,-200,5.7,800,-200,896,-200,1501,615,34.6,28.3,15338
1,792,-200,3.4,674,162,1122,99,810,670,12.6,23.4,0.3408
1.6,1012,-200,10.6,999,421,785,164,1057,1329,10.2,33.4,0.4143
3,-200,-200,-200,-200,119,-200,99,-200,-200,-200,-200,-200
1,932,-200,2.7,630,147,980,117,842,681,7.1,39.6,0.4001
3.3,1157,-200,18.2,1245,236,665,187,1782,1211,37.3,17.3,1084
3.4,1468,-200,15.2,1155,319,565,89,1738,1293,24.5,57.5,17433
1.9,1134,-200,8.1,903,238,821,107,1299,1046,18,51.9,10622
2.1,1127,-200,11.7,1041,120,728,97,1830,1266,26.5,44.8,1528
-200,1329,-200,15.7,1172,-200,561,-200,1739,1204,25.9,44.2,14576
-200,966,-200,12.1,1054,-200,885,-200,1742,917,26.8,32.4,11263
1.4,1017,-200,8.2,908,194,932,119,1354,880,27.1,31,10991
0.7,967,-200,5.1,767,132,833,56,1416,866,16.8,81.3,15447
-200,1127,-200,14,1117,158,714,132,1625,1092,42.8,12.3,10326
1.5,-200,-200,-200,-200,85,-200,89,-200,-200,-200,-200,-200
2,1040,-200,9.2,946,234,827,116,1424,952,24.7,37.1,11397
3.2,1074,-200,19.1,1270,230,776,146,1833,1087,34.2,14.2,0.7502
2.2,990,-200,7.8,891,261,908,99,1278,765,21.5,31.4,0.7943
1.3,1053,-200,8.8,933,72,743,72,1658,1257,27.7,40.5,14835
0.8,863,-200,1.5,545,86,1119,78,749,484,4.3,38.1,0.3207
0.9,847,-200,2.7,630,106,1057,59,1091,537,10.2,71.6,0.8893
-200,942,-200,5.4,783,-200,898,-200,1397,568,36.2,21.4,12664
3.4,1083,-200,17.9,1237,210,737,129,1786,1077,29.9,19.8,0.8211
2.3,1162,-200,14,1117,118,700,139,1857,1044,36.9,26.9,16477
0.3,950,-200,4.8,754,38,1003,53,1325,551,40.1,13.6,0.9953
4.4,1562,-200,19.4,1280,743,479,156,1711,1709,15.4,73.3,1.27
1.6,958,-200,7.4,873,122,868,80,1550,750,24.2,36.9,10966
1.7,1088,-200,8.7,927,494,715,111,1196,1154,6,76.7,0.722
0.9,839,-200,3.6,690,34,1030,52,1457,640,24.8,43.4,13366
3.3,1066,-200,10.7,1004,371,795,127,1384,1006,20.3,35.5,0.833
1,1015,-200,5.4,781,72,796,70,1595,1181,23.8,55.4,16073
1,-200,-200,-200,-200,212,-200,81,-200,-200,-200,-200,-200
1.6,1059,-200,5.4,783,198,781,112,1188,877,12.5,63.8,0.9244
1.7,974,-200,5,764,196,910,107,1029,992,9.5,51,0.6045
0.6,811,-200,1.7,559,71,1170,50,1085,558,13.7,64.4,10036
6.8,1592,-200,33.3,1627,936,401,166,1957,1902,10.2,80.4,10003
7.9,1751,-200,44.1,1853,789,358,158,2496,2013,23,62.1,17283
3.2,1137,-200,12.5,1066,638,681,174,1151,1258,4.8,53.1,0.4605
1.4,1038,-200,9.3,950,71,776,75,1750,1181,25.5,47.6,15318
1.9,-200,-200,-200,-200,293,-200,187,-200,-200,-200,-200,-200
-200,995,-200,5.5,789,-200,828,-200,1432,874,19.8,66.9,15277
2.1,1082,-200,6.7,843,-200,729,-200,1061,1090,2.8,74,0.5591
1.2,870,-200,6.2,823,76,975,79,1398,848,24,31.2,0.919
1.3,934,-200,8.3,911,85,857,64,1639,863,18.6,56,11865
0.7,852,-200,4.5,739,37,1095,63,1525,837,19.6,54.8,1236
-200,838,-200,3.8,700,112,936,41,1268,744,14.6,79.9,13156
0.6,847,-200,2.7,634,-200,1012,-200,1258,525,24,43.7,12876
3,1228,-200,12.5,1068,405,658,134,1264,1238,5.2,73.1,0.6535
5.9,1461,-200,29.1,1529,668,450,96,2111,1573,20.2,68.6,16034
0.4,839,-200,3,652,34,1075,49,1405,671,22.5,43.2,11589
5.2,-200,-200,-200,-200,1089,-200,217,-200,-200,-200,-200,-200
5.2,1674,-200,22.9,1376,992,438,198,1643,2098,11.2,61.9,0.8226
1.1,911,-200,5.1,769,113,919,54,1340,791,18.9,60.7,1311
1.1,883,-200,4.4,731,56,988,87,1384,693,30.6,28.4,12247
0.3,831,-200,2.6,626,22,1126,33,1406,484,22.4,49.7,13333
0.9,1042,-200,3.8,701,208,795,114,945,1216,1.8,68.9,0.4878
1.7,1024,-200,6.2,819,235,782,126,1101,1083,8.3,69.7,0.7632
0.4,813,-200,2,581,-200,1176,-200,1320,627,22.7,53.8,14673
0.5,810,-200,3.1,657,11,1016,20,1337,629,24.5,41.5,12589
2.6,1107,-200,7.4,874,326,721,187,984,1208,5.7,42.1,0.3883
-200,914,-200,10.4,994,113,872,91,1481,763,34.2,15.8,0.8371
2.6,703,-200,3.5,685,215,1218,117,734,641,10.8,17,0.2193
1.8,1079,-200,9.7,966,154,785,115,1640,927,27.4,32,11545
1.4,960,-200,8.2,909,70,910,86,1523,675,37.7,16,10231
1.1,938,-200,3.5,685,214,934,157,870,840,4.9,43.7,0.3809
1.1,1022,-200,6.2,823,51,964,61,1599,631,32.5,27.6,13229
2.7,1230,-200,11.2,1020,414,605,139,1301,1365,13.5,49.4,0.7598
-200,850,-200,2.8,639,35,1048,57,1519,853,24.8,48,14857
1.7,1151,-200,10.2,984,67,678,64,1823,1024,29.5,50.6,20492
-200,1289,-200,11.6,1037,-200,638,-200,1648,1033,25.4,48.9,1565
1.8,-200,-200,-200,-200,371,-200,112,-200,-200,-200,-200,-200
-200,875,-200,4,713,-200,1027,-200,1436,809,19.4,73.4,16417
4.5,1507,-200,19.8,1292,1017,479,227,1379,2110,7.3,50.8,0.5226
1.1,1041,-200,7.2,865,164,757,53,1486,902,18.6,74.9,15918
2.2,-200,-200,-200,-200,329,-200,138,-200,-200,-200,-200,-200
1.5,1047,-200,6.9,854,238,753,158,959,904,12.7,27.4,0.4011
0.3,730,-200,0.8,477,-200,1433,-200,950,420,7.9,68,0.7265
-200,879,-200,0.5,447,38,1317,36,910,348,4,81.5,0.6712
0.1,870,-200,3.5,684,-200,997,-200,895,936,3.7,56.3,0.4544
2.2,1085,-200,5.7,800,346,750,200,983,1219,3.1,57.2,0.4402
1.2,966,-200,3.9,703,-200,865,-200,903,989,2.2,59.6,0.4333
3.9,1439,-200,18.6,1257,715,494,135,1571,1704,10.1,83.5,10296
4.8,1620,-200,24.7,1420,1098,436,224,1598,1971,5.2,76.2,0.6796
1.5,1089,-200,11.3,1024,180,831,111,1452,1182,27.4,31.5,1133
3.8,1332,-200,14.5,1132,645,522,269,1439,1352,3.9,83.9,0.6847
3.1,-200,-200,-200,-200,480,-200,171,-200,-200,-200,-200,-200
3,1360,-200,23.5,1392,896,490,235,1458,1863,7.8,49,0.5191
3.6,1385,-200,22.1,1354,455,490,114,1823,1506,21.7,53.1,13649
1.5,1022,-200,6.3,826,82,857,91,1627,777,26.9,45.5,15926
1,909,-200,2.6,624,157,1056,74,1073,736,8.6,77.2,0.8617
0.9,847,-200,3.7,694,112,1153,70,1240,594,21.5,45.6,11528
1.8,1106,-200,9,938,247,685,76,1395,1010,16.1,71.2,12948
3.4,1412,-200,17.7,1230,454,516,141,1672,1534,22,54.2,14096
-200,947,-200,6.2,821,-200,900,-200,1302,697,21.5,42.6,10798
-200,930,-200,5.2,772,-200,854,-200,1613,728,23.7,56.5,16341
0.7,807,-200,2.3,606,45,1340,54,1337,440,19.8,45.7,10424
1.3,903,-200,6.9,853,72,930,69,1420,606,38.8,15.8,10706
3.7,1317,-200,21.1,1327,228,575,158,1996,1510,34.5,25.5,1368
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,867,-200,3.5,680,35,932,51,1477,777,23.7,51.2,14795
0.7,864,-200,3.3,673,83,947,61,1412,636,22.8,58.5,15985
4.9,1516,-200,24.8,1423,774,455,151,1881,1688,16.7,67.3,12707
1.9,1078,-200,10.2,985,106,778,111,1697,925,28.7,34.7,13457
-200,1076,-200,9.3,951,112,730,109,1675,704,36.5,28.7,17256
2.4,1060,-200,13.4,1099,122,742,98,1838,1077,22.5,45.3,12226
1.1,964,-200,5.4,784,282,824,92,1080,959,6,77.3,0.7262
6.5,1706,-200,33.9,1641,1218,381,239,1778,2522,8.9,54.2,0.6183
-200,860,-200,2.7,632,-200,1037,-200,1322,713,17.8,72.3,14546
0.7,842,-200,4.2,722,40,1163,54,1294,490,41.8,11.9,0.9476
1.8,1110,-200,10.9,1012,91,720,96,1725,905,38.8,24.7,16772
2.7,1196,-200,11,1014,375,643,192,1101,1334,5.4,43.8,0.3945
3.8,1347,-200,17.6,1227,589,539,199,1627,1476,21.1,44.5,10964
-200,996,-200,6.9,853,135,796,92,1621,1023,23.1,48.8,13638
0.3,925,-200,4.1,717,75,936,75,1455,970,21.2,46.3,11501
0.8,954,-200,4.1,715,48,867,50,1527,1010,24.9,50.6,15755
0.4,738,-200,2.4,610,14,1281,24,1204,404,36.8,16.9,10347
-200,856,-200,4.5,735,-200,936,-200,1455,800,19.6,63.7,14419
1.7,991,-200,8,898,214,787,89,1412,806,31.6,25.5,11638
2.3,1022,-200,15.2,1155,172,871,113,1840,979,34.3,19.4,10279
-200,1516,-200,32,1596,-200,429,-200,2183,1706,18.3,67.8,14091
2,1040,-200,7.9,893,296,723,150,1104,835,12.6,38.5,0.5586
-200,816,-200,2.6,624,41,1073,56,1422,729,19.7,51.4,11688
0.9,886,-200,4.6,744,-200,869,-200,1590,700,24.1,61.8,18339
-200,837,-200,2.2,597,-200,1129,-200,1414,478,25.9,46.3,1524
-200,741,-200,1.9,580,-200,1224,-200,952,660,5.1,68.7,0.6077
-200,832,-200,2.1,593,-200,1049,-200,1347,558,24.1,55.5,16481
0.4,777,-200,2,585,-200,1305,-200,1266,510,20,59.1,13694
2.2,-200,-200,-200,-200,129,-200,99,-200,-200,-200,-200,-200
3.8,1213,-200,21.6,1341,210,683,143,2090,1601,28.8,30.2,11761
1.5,973,-200,7,858,137,941,92,1584,779,21.1,46.2,11389
2.7,1377,-200,14.2,1123,249,578,94,1716,1223,29.4,42.9,17308
3.2,1224,-200,19,1268,295,605,110,2046,1478,21.7,49.6,12673
-200,787,-200,0.6,452,-200,1400,-200,823,370,7.8,48.1,0.5095
1.5,1124,-200,6.7,842,313,690,178,1180,981,3.4,84.5,0.6677
3.6,1365,-200,21.6,1341,543,549,96,2033,1518,21.6,67.7,17254
1.1,955,-200,5.1,766,58,898,58,1597,620,37.1,30.5,18962
3.2,1374,-200,18,1239,487,483,147,1569,1532,13.7,57.9,0.9063
4.2,1512,-200,25.5,1441,605,432,119,2034,1744,21.6,60.9,15551
-200,1022,-200,8,898,-200,746,-200,1414,955,14.9,74.7,12564
1,-200,-200,-200,-200,233,-200,149,-200,-200,-200,-200,-200
-200,904,-200,4.8,753,-200,809,-200,1529,766,21,66.9,16454
3.1,1170,-200,18.6,1257,185,693,180,1956,1069,35.6,23.4,1341
0.9,971,-200,6.2,821,28,820,40,1637,811,25.1,53.9,1689
4.9,1460,-200,27.6,1493,277,586,222,2288,1649,37.3,23.4,14672
3.1,1235,-200,12.4,1065,409,640,133,1213,1594,11.3,50.1,0.672
1.3,1010,-200,6.1,816,80,955,73,1567,741,34,26.4,13781
1.5,994,-200,6,812,-200,784,-200,1453,947,21.4,69,17421
-200,825,-200,2.7,634,29,1035,37,1402,606,25.1,42.3,1326
0.8,986,-200,3.4,674,-200,883,-200,1137,730,13.6,62.2,0.9643
1.2,-200,-200,-200,-200,74,-200,85,-200,-200,-200,-200,-200
2.9,1347,-200,15.5,1165,315,573,97,1741,1321,19.7,70.1,15891
2.1,926,-200,7.6,882,142,744,111,913,700,11.8,36.2,0.4999
-200,933,-200,10.6,1001,109,819,111,1536,776,28.4,24.7,0.9404
3.3,1430,-200,16.2,1187,308,539,94,1812,1339,29,43.9,17309
3.8,1029,-200,16.6,1198,446,694,175,1305,1169,12.6,30.2,0.4384
-200,1518,-200,27.2,1483,-200,454,-200,2098,1666,20.8,65.1,15782
0.5,795,-200,1,504,94,1258,79,840,682,2.6,58.6,0.4385
1.5,935,-200,6.9,852,229,978,105,1344,824,22.1,43,11271
1.3,1072,-200,9.9,976,144,740,88,1673,1340,23.9,39.3,11522
1.2,1067,-200,9,938,102,825,99,1520,912,29.7,24.8,1016
4.5,1354,-200,19,1269,773,506,141,1530,1580,8.6,82.3,0.9198
1.2,877,-200,5.9,808,73,1011,70,1614,723,20.4,55.8,13196
4.8,1323,-200,26.8,1474,501,554,173,1854,1547,28,23.3,0.8681
0.8,886,-200,2.8,641,146,1082,67,1098,783,14.1,60.6,0.9715
0.9,848,-200,3.6,689,65,1180,71,1403,520,20.1,45.2,10538
3.3,1228,-200,15.7,1170,567,596,153,1375,1332,12.6,54,0.784
3.4,1316,-200,20.7,1317,607,538,85,1860,1336,17.1,72.8,14054
-200,1148,-200,8.7,929,-200,815,-200,1443,826,27.2,38,1347
0.5,809,-200,3.2,666,38,1093,55,1455,714,21.8,47.3,12189
0.9,965,-200,3.7,692,45,927,52,1549,653,23.8,63.5,18495
4,1180,-200,21.5,1339,382,567,171,1868,1211,33.3,23.6,11842
0.9,845,-200,2,583,138,1132,81,929,761,5.7,62.7,0.5801
1.5,940,-200,3.7,692,208,934,83,1177,749,11.5,81,1101
0.9,1331,-200,13.7,1106,497,568,144,1322,1383,5.7,80.5,0.7416
1.7,1162,-200,10.8,1008,183,658,60,1556,1160,20.9,61.3,14923
0.9,1003,-200,2.5,618,198,1003,117,1159,754,10.4,82.9,10419
2.2,1013,-200,7.4,873,369,820,167,984,985,8.1,37.9,0.41
0.9,933,-200,4.7,748,51,948,52,1551,629,31.6,35.5,16269
-200,1202,-200,10.3,989,-200,775,-200,1506,1303,24,40.8,11993
3,1091,-200,11.3,1025,533,666,93,1262,1130,6,83,0.78
0.7,921,-200,4.5,738,39,893,41,1623,818,26.5,60.6,2063
0.8,780,-200,1.8,568,100,1190,57,997,453,11.9,55.5,0.7711
-200,758,-200,0.2,388,20,1785,20,765,274,3.7,56.3,0.453
-200,1100,-200,11,1014,108,761,126,1533,959,40.5,14.9,1114
2.4,698,-200,2.4,614,-200,1286,-200,718,591,10.4,19.2,0.242
2.6,1115,-200,10.9,1012,453,650,142,1230,1161,4,78.5,0.645
2.4,987,-200,9.8,971,218,876,68,1312,891,19.5,33,0.7384
-200,996,-200,7.3,868,69,957,51,1741,857,20.8,64.8,1568
1.4,977,-200,6.6,840,-200,827,-200,1390,736,29.2,29.1,11586
3.4,1117,-200,21.1,1327,625,692,196,1302,1475,13.5,19.5,0.3003
3.7,891,-200,7.6,882,342,885,149,950,894,7.8,33.9,0.3594
-200,715,-200,2.1,589,-200,1286,-200,1127,390,35.1,15.7,0.8757
0.8,891,-200,2.7,633,-200,1035,-200,1137,590,15.7,60.1,1064
1.4,1025,-200,7.9,896,70,738,55,1693,823,29.9,44.7,18511
-200,944,-200,8.3,910,-200,828,-200,1342,777,22,38.9,10154
2.2,1039,-200,7.5,880,273,1198,113,1251,933,9.8,79.4,0.9626
4.6,1412,-200,17.2,1216,759,543,187,1300,2059,6,55.6,0.5244
1.7,897,-200,7.8,890,272,850,121,1139,808,11.5,46.4,0.6302
3.1,1101,-200,14.5,1134,427,683,168,1283,1281,13.6,34,0.5251
1,-200,-200,-200,-200,48,-200,60,-200,-200,-200,-200,-200
1.7,1142,-200,9.1,945,73,682,83,1736,793,27.8,52.6,19398
1,921,-200,2.1,594,100,1025,82,867,479,6.3,49.6,0.4787
1,958,-200,5.6,795,52,1002,65,1481,604,38.4,17.5,11609
0.4,850,-200,1.3,529,64,1183,56,780,385,6.1,40.8,0.3868
4.2,1364,-200,17.8,1234,529,504,190,1533,1606,8.3,67.4,0.7384
3.7,1237,-200,21.3,1332,274,605,151,2157,1508,25.2,42.9,13552
-200,1285,-200,19.9,1293,-200,549,-200,1797,1365,21.4,47.2,11927
-200,1103,-200,17.7,1232,-200,679,-200,1732,1085,35.3,16.8,0.9448
2.7,1184,-200,14.1,1119,243,594,104,1806,912,31.4,35.4,15972
7.2,1521,-200,25,1430,691,449,187,1907,1761,17.3,58.2,11435
0.7,992,-200,2.9,644,96,899,70,1128,854,11.8,70.6,0.9731
1.3,1003,-200,3.7,694,156,876,116,976,663,7.7,53,0.5572
3,1146,-200,11.8,1043,386,639,204,1169,1248,8.1,41,0.4458
2.9,972,-200,11.8,1043,404,764,148,1083,1037,16,20.8,0.3757
1.4,1012,-200,7.2,868,70,884,87,1435,700,41.1,13.1,10124
-200,967,-200,4.2,719,-200,980,-200,1490,670,19.7,82.5,18674
2.8,1111,-200,11.8,1042,603,682,171,1257,1434,13.6,48.7,0.7547
3.3,1391,-200,17.1,1214,490,518,112,1691,1435,20.4,57,13507
1.3,1033,-200,3.4,675,173,853,127,1006,702,8,57.7,0.6222
1.1,868,-200,5.7,798,83,866,71,1392,824,20.1,47.8,11093
2.9,998,-200,9.9,972,345,806,153,984,1090,6.8,36.1,0.3575
1.6,1094,-200,6.7,845,198,780,113,1127,1064,6.7,74.4,0.7344
0.5,923,-200,1.8,567,66,994,62,1024,688,8.3,67.2,0.7382
0.3,922,-200,4.7,750,46,1085,45,1585,685,18.6,75.7,16074
2.8,1172,-200,13.7,1108,166,706,122,1878,1058,28.3,34.5,13084
-200,883,-200,6.2,820,93,942,82,1413,594,32.6,22.5,10901
1.5,945,-200,7.6,883,132,837,94,1563,1015,19.8,47.7,1093
-200,1096,-200,13.9,1112,118,687,122,1694,865,32,24.9,11663
2.2,973,-200,11.2,1023,358,780,132,1226,964,13.1,40.4,0.606
-200,1310,-200,18.7,1259,-200,620,-200,1926,1240,28.6,48.2,18616
2.5,1155,-200,16,1181,167,580,82,1850,1302,24.3,47.8,14321
1.1,1024,-200,4.2,724,241,814,122,944,1198,2,64.9,0.4661
-200,1243,-200,7.6,883,-200,745,-200,1660,1036,24.8,70.4,21766
5.7,1578,-200,29,1527,875,419,179,1761,2086,7.9,60,0.6406
-200,869,-200,3,649,-200,1033,-200,1249,631,14.7,80.7,13414
-200,1017,-200,7.6,885,-200,726,-200,1609,884,21.5,64,16256
7.9,1558,-200,22.9,1375,792,471,217,1563,2112,10.5,51.1,0.6503
1.6,889,-200,9,939,99,920,102,1492,647,30.3,19,0.8103
1,824,-200,3.7,695,76,1091,34,1035,526,17.6,33.8,0.6726
-200,860,-200,2.5,623,51,1097,59,1466,552,25.3,47.6,15159
3.8,1408,-200,13.1,1088,598,560,139,1504,1381,11.7,80,10938
-200,853,-200,2.3,605,-200,1032,-200,1488,615,25.4,54.6,17432
-200,859,-200,2,581,89,1112,73,829,753,2.7,53.3,0.4006
1,993,-200,3.6,688,-200,847,-200,874,931,5.8,42.9,0.399
0.9,929,-200,4.8,752,51,955,64,1385,544,38.8,23.7,16093
2.6,1248,-200,15.6,1167,347,572,105,1704,1393,25.5,52.3,16796
2.4,1150,-200,15.8,1173,266,608,101,1711,1195,20,63.3,14622
-200,1106,-200,14.4,1130,-200,623,-200,1726,1093,35.9,24.7,1437
0.8,885,-200,2.8,638,-200,1059,-200,1248,484,29.9,29.6,12296
1.7,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,813,-200,2.8,639,25,1267,22,1538,655,19.8,64.7,14769
3.4,-200,-200,-200,-200,836,-200,177,-200,-200,-200,-200,-200
-200,1037,-200,6.5,836,-200,788,-200,1467,904,20.7,63.2,1524
0.7,961,-200,2.6,629,104,1011,69,1114,682,12.3,62.7,0.8947
0.7,833,-200,5.5,786,48,1064,69,1328,453,31.8,18.7,0.8624
1,868,-200,3.2,665,186,1067,99,865,800,3.2,55.7,0.4344
-200,1180,-200,15.3,1157,-200,568,-200,1874,1202,29.8,38.8,16029
0.7,874,-200,4.1,715,-200,889,-200,1315,858,15.4,79,13735
3.1,1324,-200,15.8,1173,365,564,119,1749,1354,27,44.2,1549
1.1,879,-200,2.8,642,140,1027,101,836,545,2.5,51,0.3778
3.7,1317,-200,21.5,1338,200,593,198,2132,1362,37.1,26.9,16635
0.5,853,-200,4.1,716,45,1047,58,1414,707,20.8,40.2,0.9725
3.6,1328,-200,11.4,1029,622,637,172,1188,1611,8.1,54.1,0.5882
2.2,1090,-200,12.4,1065,176,728,109,1773,1228,21.9,39.4,10243
-200,886,-200,3.6,686,-200,970,-200,1278,654,15,78.4,13333
0.5,809,-200,2.1,593,58,1134,44,1277,647,18.3,65.1,13529
2.7,1214,-200,8.6,922,326,741,117,1273,1124,13.3,63.3,0.9597
0.5,846,-200,2.6,628,79,1025,40,1218,727,16.1,73.5,13329
2.5,1023,-200,14.9,1147,185,829,115,1842,983,34.4,20.4,10857
0.8,932,-200,2.1,595,120,991,100,1025,771,5,82.8,0.7273
-200,852,-200,3.5,684,-200,982,-200,1343,477,32.5,25.9,12437
1.5,906,-200,5.1,769,224,913,142,865,726,6.5,32.4,0.3155
-200,1154,-200,5.5,788,223,709,146,1065,1390,5.1,65.9,0.5827
0.4,802,-200,1.7,559,-200,1232,-200,1414,478,25,56,17428
0.7,875,-200,3.5,682,34,983,36,1457,611,23.9,56.3,16489
-200,1035,-200,9,941,-200,734,-200,1175,965,11.3,44.1,0.5909
1.8,1085,-200,13.2,1091,130,723,129,1638,1010,42.8,13.8,11681
1.9,1087,-200,8.7,926,340,715,153,1053,1390,5.3,55,0.4921
-200,714,-200,2.3,605,146,1278,94,738,594,9.7,22.5,0.2698
7.3,-200,-200,-200,-200,1137,-200,214,-200,-200,-200,-200,-200
1.6,1076,-200,8.6,924,101,720,80,1806,909,26,61.9,20511
6.8,1522,-200,21.5,1337,706,479,192,1578,2034,10.4,57,0.7167
-200,943,-200,7.2,867,-200,834,-200,1314,891,14.8,57.3,0.9603
3.6,1252,-200,20.9,1320,451,499,99,2001,1374,20.6,62.3,14915
1.4,1013,-200,7.9,897,-200,798,-200,1351,594,37.3,20.3,12771
-200,1300,-200,20,1296,-200,489,-200,1989,1639,26.7,45.7,15747
-200,795,-200,1,494,-200,1398,-200,1353,400,28.9,48.4,18982
-200,1479,-200,22.2,1357,-200,491,-200,1937,1581,22.5,57,15314
3.5,1310,-200,21.7,1344,376,573,91,2026,1353,18.7,65.6,14039
0.9,949,-200,2.9,647,117,956,100,1023,762,4,80.8,0.6666
1.1,984,-200,3.1,661,130,898,105,965,638,7.7,54.4,0.5753
5.6,1526,-200,27.5,1492,716,428,166,1883,1770,13.1,62.9,0.943
-200,1045,-200,7,857,-200,994,-200,1308,598,33.9,21.2,10989
4.1,1417,-200,28.3,1511,606,587,147,1975,1676,22.9,41.3,11383
1.4,981,-200,8.6,923,228,730,54,1425,956,15.7,77,13591
0.9,972,-200,3.8,699,37,982,38,1505,495,37.3,28.8,18087
1.3,1042,-200,7.9,897,63,901,76,1605,681,35.2,22.6,1267
1.4,1011,-200,5.3,780,254,805,163,964,806,11.2,36.2,0.4818
